unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58875218,2023-09-20T12:54:01.000,2023-09-26T07:25:33.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872710,2023-09-20T12:54:01.000,2023-09-26T07:25:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880565,2023-09-20T12:54:01.000,2023-09-26T07:25:34.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877869,2023-09-20T12:54:01.000,2023-09-26T07:25:34.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877806,2023-09-20T12:54:01.000,2023-09-26T07:25:33.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873908,2023-09-20T12:54:01.000,2023-09-26T07:25:34.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875321,2023-09-20T12:54:01.000,2023-09-26T07:25:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,PHONE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876560,2023-09-20T12:53:59.000,2023-09-22T15:55:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11222,889 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 BROOKLYN,3025630043,BROOKLYN,996956,205220,ONLINE,Unspecified,BROOKLYN,40.729949048837746,-73.95415582409325,"{'latitude': '40.729949048837746', 'longitude': '-73.95415582409325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872717,2023-09-20T12:53:58.000,2023-09-20T13:12:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10309,45 PAGE AVENUE,PAGE AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-20T00:00:00.000,03 STATEN ISLAND,5075780050,STATEN ISLAND,918939,129828,ONLINE,Unspecified,STATEN ISLAND,40.52278270460797,-74.23491681577273,"{'latitude': '40.52278270460797', 'longitude': '-74.23491681577273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880677,2023-09-20T12:53:57.000,2023-09-20T20:19:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11205,26 ADELPHI STREET,ADELPHI STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,02 BROOKLYN,3020310042,BROOKLYN,991831,193260,PHONE,Unspecified,BROOKLYN,40.697127580736876,-73.97266066478906,"{'latitude': '40.697127580736876', 'longitude': '-73.97266066478906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878055,2023-09-20T12:53:31.000,2023-09-20T20:05:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10454,320 BEEKMAN AVENUE,BEEKMAN AVENUE,EAST  141 STREET,OAK TERRACE,EAST  141 STREET,OAK TERRACE,ADDRESS,BRONX,BEEKMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T20:05:10.000,01 BRONX,2025540008,BRONX,1007996,233723,ONLINE,Unspecified,BRONX,40.8081595820555,-73.91422201232827,"{'latitude': '40.8081595820555', 'longitude': '-73.91422201232827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876921,2023-09-20T12:53:30.000,2023-09-20T13:16:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11374,85-49 ELIOT AVENUE,ELIOT AVENUE,85 STREET,86 STREET,85 STREET,86 STREET,ADDRESS,REGO PARK,ELIOT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:16:42.000,05 QUEENS,4028880032,QUEENS,1019721,204831,ONLINE,Unspecified,QUEENS,40.72881934373378,-73.87202017154056,"{'latitude': '40.72881934373378', 'longitude': '-73.87202017154056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871916,2023-09-20T12:53:08.000,2023-09-20T14:01:54.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,20 DEY STREET,DEY STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,DEY STREET,Closed,N/A,2023-09-20T14:01:56.000,01 MANHATTAN,1000800004,MANHATTAN,981392,198241,ONLINE,Unspecified,MANHATTAN,40.71080204033306,-74.01030891020628,"{'latitude': '40.71080204033306', 'longitude': '-74.01030891020628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876286,2023-09-20T12:53:03.000,2023-09-20T18:58:03.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11419,105-28 133 STREET,133 STREET,105 AVENUE,107 AVENUE,105 AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,133 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:58:06.000,10 QUEENS,4095920020,QUEENS,1036189,190522,PHONE,Unspecified,QUEENS,40.689463251394386,-73.812713946572,"{'latitude': '40.689463251394386', 'longitude': '-73.812713946572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876042,2023-09-20T12:53:00.000,2023-09-20T14:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,11203,281 EAST   39 STREET,EAST   39 STREET,CHURCH AVE,SNYDER AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T14:00:00.000,17 BROOKLYN,,BROOKLYN,1000666,176187,PHONE,Unspecified,BROOKLYN,40.65025406521768,-73.9408406225257,"{'latitude': '40.65025406521768', 'longitude': '-73.9408406225257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878574,2023-09-20T12:53:00.000,2023-10-05T10:41:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11214,1849 78 STREET,78 STREET,18 AVE,19 AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include your full name and address. DEP needs this information to respond to the complaint.  If the excessive barking continues, please file a new Service Request with your full name and address.",2023-10-05T10:41:00.000,11 BROOKLYN,3062490049,BROOKLYN,985151,161905,ONLINE,Unspecified,BROOKLYN,40.611068162625074,-73.99675491551555,"{'latitude': '40.611068162625074', 'longitude': '-73.99675491551555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58894277,2023-09-20T12:52:48.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11368,43-27 111 STREET,111 STREET,43 AVENUE,44 AVENUE,43 AVENUE,44 AVENUE,ADDRESS,CORONA,111 STREET,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-11-27T12:01:26.000,04 QUEENS,4020160001,QUEENS,1024516,212321,ONLINE,Unspecified,QUEENS,40.74935697924643,-73.85467494595139,"{'latitude': '40.74935697924643', 'longitude': '-73.85467494595139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"43-27 111 STREET, QUEENS (CORONA), NY, 11368",,,,
58871456,2023-09-20T12:52:14.000,2023-09-20T13:20:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11368,43-27 111 STREET,111 STREET,43 AVENUE,44 AVENUE,43 AVENUE,44 AVENUE,ADDRESS,CORONA,111 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T13:20:27.000,04 QUEENS,4020160001,QUEENS,1024516,212321,ONLINE,Unspecified,QUEENS,40.74935697924643,-73.85467494595139,"{'latitude': '40.74935697924643', 'longitude': '-73.85467494595139', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873209,2023-09-20T12:52:13.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,10028,1661 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-23T00:00:00.000,08 MANHATTAN,1015490028,MANHATTAN,998331,222433,UNKNOWN,Unspecified,MANHATTAN,40.77719227505111,-73.9491586786364,"{'latitude': '40.77719227505111', 'longitude': '-73.9491586786364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872078,2023-09-20T12:52:12.000,2023-09-20T12:52:12.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,10003,310 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,03 MANHATTAN,1004530011,MANHATTAN,988299,205523,UNKNOWN,Unspecified,MANHATTAN,40.73078890884715,-73.98539072877799,"{'latitude': '40.73078890884715', 'longitude': '-73.98539072877799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58873512,2023-09-20T12:52:07.000,2023-09-20T13:38:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11249,32 TAYLOR STREET,TAYLOR STREET,KENT AVENUE,WYTHE AVENUE,KENT AVENUE,WYTHE AVENUE,ADDRESS,BROOKLYN,TAYLOR STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T13:38:43.000,01 BROOKLYN,3021757501,BROOKLYN,993705,195804,PHONE,Unspecified,BROOKLYN,40.70410846140886,-73.96589889385692,"{'latitude': '40.70410846140886', 'longitude': '-73.96589889385692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879290,2023-09-20T12:51:55.000,2023-09-20T20:19:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11205,26 ADELPHI STREET,ADELPHI STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,02 BROOKLYN,3020310042,BROOKLYN,991831,193260,PHONE,Unspecified,BROOKLYN,40.697127580736876,-73.97266066478906,"{'latitude': '40.697127580736876', 'longitude': '-73.97266066478906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874030,2023-09-20T12:51:54.000,2023-10-10T08:44:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10454,331 EAST  132 STREET,EAST  132 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,01 BRONX,2022957501,BRONX,1004290,232941,PHONE,Unspecified,BRONX,40.80602239216581,-73.92761157251907,"{'latitude': '40.80602239216581', 'longitude': '-73.92761157251907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876653,2023-09-20T12:51:54.000,2023-10-10T08:44:38.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10454,331 EAST  132 STREET,EAST  132 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,01 BRONX,2022957501,BRONX,1004290,232941,PHONE,Unspecified,BRONX,40.80602239216581,-73.92761157251907,"{'latitude': '40.80602239216581', 'longitude': '-73.92761157251907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877744,2023-09-20T12:51:23.000,2023-09-20T13:21:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,100 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T13:21:17.000,03 MANHATTAN,1003480038,MANHATTAN,988280,200969,ONLINE,Unspecified,MANHATTAN,40.71828929235526,-73.9854620100421,"{'latitude': '40.71828929235526', 'longitude': '-73.9854620100421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875210,2023-09-20T12:50:58.000,2023-09-22T09:54:23.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11223,1770 WEST    9 STREET,WEST    9 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,11 BROOKLYN,3066470041,BROOKLYN,989290,159330,PHONE,Unspecified,BROOKLYN,40.60399892727333,-73.98184961801319,"{'latitude': '40.60399892727333', 'longitude': '-73.98184961801319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875366,2023-09-20T12:50:57.000,2023-10-03T20:30:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10473,217 SUNSET BOULEVARD,SUNSET BOULEVARD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,09 BRONX,2034327501,BRONX,1024881,233268,ONLINE,Unspecified,BRONX,40.80684921754222,-73.8532309493525,"{'latitude': '40.80684921754222', 'longitude': '-73.8532309493525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879481,2023-09-20T12:50:57.000,2023-09-20T12:50:57.000,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,Public/Unfenced Area,10458,2330 RYER AVENUE,RYER AVENUE,EAST 183 STREET,FIELD PLACE,EAST  183 STREET,FIELD PLACE,ADDRESS,BRONX,RYER AVENUE,Closed,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after the initial complaint, please submit a new Service Request.",2023-09-21T13:27:20.000,05 BRONX,2031510014,BRONX,1012264,251848,ONLINE,Unspecified,BRONX,40.85789495216717,-73.89872897915322,"{'latitude': '40.85789495216717', 'longitude': '-73.89872897915322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877966,2023-09-20T12:50:57.000,2023-10-03T20:30:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10473,217 SUNSET BOULEVARD,SUNSET BOULEVARD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,09 BRONX,2034327501,BRONX,1024881,233268,ONLINE,Unspecified,BRONX,40.80684921754222,-73.8532309493525,"{'latitude': '40.80684921754222', 'longitude': '-73.8532309493525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873880,2023-09-20T12:50:57.000,2023-10-03T20:30:42.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10473,217 SUNSET BOULEVARD,SUNSET BOULEVARD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,09 BRONX,2034327501,BRONX,1024881,233268,ONLINE,Unspecified,BRONX,40.80684921754222,-73.8532309493525,"{'latitude': '40.80684921754222', 'longitude': '-73.8532309493525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872718,2023-09-20T12:50:56.000,2023-09-20T13:12:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10309,75 PAGE AVENUE,PAGE AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-20T00:00:00.000,03 STATEN ISLAND,5075780035,STATEN ISLAND,918926,129663,ONLINE,Unspecified,STATEN ISLAND,40.52232971594417,-74.23496198327699,"{'latitude': '40.52232971594417', 'longitude': '-74.23496198327699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877660,2023-09-20T12:50:16.000,2023-09-20T15:31:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,155 WEST  162 STREET,WEST  162 STREET,OGDEN AVENUE,SUMMIT AVENUE,OGDEN AVENUE,SUMMIT AVENUE,ADDRESS,BRONX,WEST  162 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T15:31:52.000,04 BRONX,2025240064,BRONX,1003528,242305,ONLINE,Unspecified,BRONX,40.83172562406914,-73.93033716597853,"{'latitude': '40.83172562406914', 'longitude': '-73.93033716597853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872877,2023-09-20T12:50:06.000,2023-10-26T11:42:36.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10302,451 HEBERTON AVENUE,HEBERTON AVENUE,CLINTON PLACE,HOMESTEAD AVENUE,CLINTON PLACE,HOMESTEAD AVENUE,ADDRESS,STATEN ISLAND,HEBERTON AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-26T11:42:44.000,01 STATEN ISLAND,5010440035,STATEN ISLAND,946462,169043,PHONE,Unspecified,STATEN ISLAND,40.63057993257644,-74.1361389047243,"{'latitude': '40.63057993257644', 'longitude': '-74.1361389047243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874151,2023-09-20T12:50:05.000,,DOE,Department of Education,School Maintenance,Other School Condition,School,11416,90-07 101 AVENUE,101 AVENUE,90 STREET,91 STREET,90 STREET,91 STREET,ADDRESS,OZONE PARK,101 AVENUE,In Progress,,,09 QUEENS,4090640031,QUEENS,1025819,188185,ONLINE,Queens Explorers Elementary School,QUEENS,40.68310351114669,-73.85012130890347,"{'latitude': '40.68310351114669', 'longitude': '-73.85012130890347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873322,2023-09-20T12:50:00.000,2023-09-26T14:16:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11374,62-54 97 PLACE,97 PLACE,HORACE HARDING EXPY SR S,62 DR,,,ADDRESS,REGO PARK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T14:16:00.000,06 QUEENS,4020827501,QUEENS,1022786,206378,ONLINE,Unspecified,QUEENS,40.73305265246519,-73.86095276966473,"{'latitude': '40.73305265246519', 'longitude': '-73.86095276966473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58878577,2023-09-20T12:50:00.000,2023-09-22T05:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10018,452 10 AVENUE,10 AVENUE,W 35 ST,W 36 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-22T05:26:00.000,04 MANHATTAN,1007330070,MANHATTAN,984696,214564,ONLINE,Unspecified,MANHATTAN,40.755605111967974,-73.99839017970544,"{'latitude': '40.755605111967974', 'longitude': '-73.99839017970544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58878603,2023-09-20T12:50:00.000,2023-09-26T10:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10028,1661 1 AVENUE,1 AVENUE,E 86 ST,E 87 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T10:30:00.000,08 MANHATTAN,1015490028,MANHATTAN,998331,222433,ONLINE,Unspecified,MANHATTAN,40.77719227505111,-73.9491586786364,"{'latitude': '40.77719227505111', 'longitude': '-73.9491586786364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58876160,2023-09-20T12:49:40.000,2023-09-20T13:34:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,29 DEKOVEN COURT,DEKOVEN COURT,RUGBY ROAD,DEAD END,RUGBY ROAD,DEAD END,ADDRESS,BROOKLYN,DEKOVEN COURT,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T13:34:33.000,14 BROOKLYN,3052370166,BROOKLYN,994518,169938,PHONE,Unspecified,BROOKLYN,40.63311116507204,-73.96300606612623,"{'latitude': '40.63311116507204', 'longitude': '-73.96300606612623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877034,2023-09-20T12:49:36.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11101,48-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,34 AVENUE,49 STREET,34 AVENUE,49 STREET,ADDRESS,LONG ISLAND CITY,NORTHERN BOULEVARD,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:13:33.000,01 QUEENS,4007340004,QUEENS,1007987,213864,ONLINE,Unspecified,QUEENS,40.75365193983435,-73.91432468609459,"{'latitude': '40.75365193983435', 'longitude': '-73.91432468609459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"48-01 NORTHERN BOULEVARD, QUEENS (LONG ISLAND CITY), NY, 111",,,,
58876848,2023-09-20T12:49:25.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11375,68-01 CLYDE STREET,CLYDE STREET,68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,ADDRESS,FOREST HILLS,CLYDE STREET,In Progress,,,06 QUEENS,4032050047,QUEENS,1025261,201885,UNKNOWN,Unspecified,QUEENS,40.720709349291305,-73.85204976760593,"{'latitude': '40.720709349291305', 'longitude': '-73.85204976760593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
