unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,road_ramp,bridge_highway_direction,taxi_pick_up_location,due_date,taxi_company_borough
58810292,2023-09-13T16:50:44.000,2023-09-20T05:28:42.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11436,115-03 141 STREET,141 STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation collected the requested items.,2023-09-18T12:02:08.000,12 QUEENS,4119850001,QUEENS,1039287,187740,PHONE,Unspecified,QUEENS,40.681808594685386,-73.80156567695678,"{'latitude': '40.681808594685386', 'longitude': '-73.80156567695678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",115 AVENUE,116 AVENUE,,115 AVENUE,116 AVENUE,141 STREET,,,,,,,
58803802,2023-09-13T16:50:39.000,2023-09-13T17:26:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11373,92-26 43 AVENUE,43 AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T17:26:06.000,04 QUEENS,4016000029,QUEENS,1019406,210259,MOBILE,Unspecified,QUEENS,40.74371910496983,-73.87312832909068,"{'latitude': '40.74371910496983', 'longitude': '-73.87312832909068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GLEANE STREET,FORLEY STREET,,GLEANE STREET,FORLEY STREET,43 AVENUE,,,,,,,
58807413,2023-09-13T16:50:32.000,2023-10-11T11:38:13.000,DOT,Department of Transportation,Highway Condition,Painted Line/Marking,Highway,,,,,,Closed,"The condition has been inspected/investigated, see customer notes for more information.",2023-10-11T11:38:18.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,Belt Pkwy,Erskine St (Exit 15) - Cross Bay Blvd (Exit 17 S-N),Roadway,East/Queens Bound,,,
58810379,2023-09-13T16:50:27.000,2023-09-15T12:51:39.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11379,61-48 84 PLACE,84 PLACE,ADDRESS,MIDDLE VILLAGE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T12:14:47.000,05 QUEENS,4029450030,QUEENS,1019487,204029,ONLINE,Unspecified,QUEENS,40.72661898680917,-73.8728686449551,"{'latitude': '40.72661898680917', 'longitude': '-73.8728686449551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",61 ROAD,DRY HARBOR ROAD,,61 ROAD,DRY HARBOR ROAD,84 PLACE,,,,,,,
58806081,2023-09-13T16:50:19.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,11379,61-48 84 PLACE,84 PLACE,ADDRESS,MIDDLE VILLAGE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-14T07:40:10.000,05 QUEENS,4029450030,QUEENS,1019487,204029,ONLINE,Unspecified,QUEENS,40.72661898680917,-73.8728686449551,"{'latitude': '40.72661898680917', 'longitude': '-73.8728686449551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",61 ROAD,DRY HARBOR ROAD,,61 ROAD,DRY HARBOR ROAD,84 PLACE,,,,,,,
58802102,2023-09-13T16:50:11.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10472,2006 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BRONX,2038030005,BRONX,1023939,242359,PHONE,Unspecified,BRONX,40.83180570045791,-73.85657991021449,"{'latitude': '40.83180570045791', 'longitude': '-73.85657991021449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58804471,2023-09-13T16:50:11.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10472,2006 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,Open,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",2023-09-13T00:00:00.000,09 BRONX,2038030005,BRONX,1023939,242359,PHONE,Unspecified,BRONX,40.83180570045791,-73.85657991021449,"{'latitude': '40.83180570045791', 'longitude': '-73.85657991021449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58808340,2023-09-13T16:50:11.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10472,2006 CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BRONX,2038030005,BRONX,1023939,242359,PHONE,Unspecified,BRONX,40.83180570045791,-73.85657991021449,"{'latitude': '40.83180570045791', 'longitude': '-73.85657991021449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58809186,2023-09-13T16:50:00.000,2023-09-14T07:49:00.000,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,10065,20 EAST   67 STREET,EAST   67 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that an inspection is warranted to investigate this complaint.,2023-09-14T07:49:00.000,08 MANHATTAN,1013810059,MANHATTAN,993035,219376,PHONE,Unspecified,MANHATTAN,40.76880846049813,-73.96828458441763,"{'latitude': '40.76880846049813', 'longitude': '-73.96828458441763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVE,MADISON AVE,,,,,,,,,,,
58802845,2023-09-13T16:49:54.000,2023-09-13T17:29:16.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11691,BEACH   38 STREET,BEACH   38 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:29:21.000,14 QUEENS,,QUEENS,1048062,155761,PHONE,Unspecified,QUEENS,40.59397446474416,-73.77023023423985,"{'latitude': '40.59397446474416', 'longitude': '-73.77023023423985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEACH   38 STREET,EDGEMERE AVENUE,,BEACH   38 STREET,EDGEMERE AVENUE,,,,,,,,
58808113,2023-09-13T16:49:42.000,2023-09-13T18:44:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10310,226 MARKET STREET,MARKET STREET,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:44:31.000,01 STATEN ISLAND,5001770015,STATEN ISLAND,951875,170819,MOBILE,Unspecified,STATEN ISLAND,40.63547610876057,-74.11664602377147,"{'latitude': '40.63547610876057', 'longitude': '-74.11664602377147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CAMPBELL AVENUE,BROADWAY,,CAMPBELL AVENUE,BROADWAY,MARKET STREET,,,,,,,
58803541,2023-09-13T16:49:11.000,,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11238,409 LINCOLN PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,In Progress,This request required re-assignment to a new DOT unit.,2023-09-18T15:47:43.000,08 BROOKLYN,3011770001,BROOKLYN,994655,184308,PHONE,Unspecified,BROOKLYN,40.67255351830959,-73.96249030803997,"{'latitude': '40.67255351830959', 'longitude': '-73.96249030803997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,CLASSON AVENUE,,WASHINGTON AVENUE,CLASSON AVENUE,LINCOLN PLACE,,,,,,,
58807336,2023-09-13T16:49:04.000,2023-09-14T15:30:50.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11416,84-34 102 ROAD,102 ROAD,ADDRESS,OZONE PARK,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-14T15:30:54.000,09 QUEENS,4090860016,QUEENS,1024839,187261,PHONE,Unspecified,QUEENS,40.68057189293758,-73.85366029704375,"{'latitude': '40.68057189293758', 'longitude': '-73.85366029704375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",84 STREET,86 STREET,,84 STREET,86 STREET,102 ROAD,,,,,,,
58805497,2023-09-13T16:49:04.000,2023-09-13T19:44:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,155-04 107 AVENUE,107 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T19:44:28.000,12 QUEENS,4101340020,QUEENS,1040223,192807,PHONE,Unspecified,QUEENS,40.695710439225195,-73.79814887050073,"{'latitude': '40.695710439225195', 'longitude': '-73.79814887050073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",155 STREET,156 STREET,,155 STREET,156 STREET,107 AVENUE,,,,,,,
58807731,2023-09-13T16:48:52.000,2023-09-23T13:41:18.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,11412,111 AVENUE,111 AVENUE,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T12:44:24.000,12 QUEENS,,QUEENS,1052505,196138,ONLINE,Unspecified,QUEENS,40.70476701585411,-73.75382369131277,"{'latitude': '40.70476701585411', 'longitude': '-73.75382369131277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",111 AVENUE,203 STREET,,111 AVENUE,203 STREET,,,,,,,,
58801007,2023-09-13T16:48:39.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,ADDRESS,NEW YORK,In Progress,,,06 MANHATTAN,1009080047,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,,3 AVENUE,2 AVENUE,EAST   28 STREET,,,,,,,
58806378,2023-09-13T16:48:36.000,2023-09-14T06:54:25.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11364,67-29 214 STREET,214 STREET,ADDRESS,OAKLAND GARDENS,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-14T06:54:24.000,11 QUEENS,4076260050,QUEENS,1050356,210105,ONLINE,Unspecified,QUEENS,40.743119218925465,-73.76143729104984,"{'latitude': '40.743119218925465', 'longitude': '-73.76143729104984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",67 AVENUE,69 AVENUE,,67 AVENUE,69 AVENUE,214 STREET,,,,,,,
58802726,2023-09-13T16:48:32.000,2023-09-13T16:48:32.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11357,149-39 6 AVENUE,6 AVENUE,ADDRESS,WHITESTONE,Closed,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,2023-09-13T00:00:00.000,07 QUEENS,4044960037,QUEENS,1034710,229040,UNKNOWN,Unspecified,QUEENS,40.79519387029544,-73.81775807791364,"{'latitude': '40.79519387029544', 'longitude': '-73.81775807791364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,,,,,,
58800230,2023-09-13T16:48:23.000,2023-09-13T18:51:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,6803 VISTA PLACE,VISTA PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:51:56.000,10 BROOKLYN,3058650038,BROOKLYN,978884,170038,MOBILE,Unspecified,BROOKLYN,40.633389969763314,-74.01933290555218,"{'latitude': '40.633389969763314', 'longitude': '-74.01933290555218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 STREET,BAY RIDGE AVENUE,,68 STREET,BAY RIDGE AVENUE,VISTA PLACE,,,,,,,
58809370,2023-09-13T16:48:06.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Safety Netting/Guard Rails - Damaged/Inadequate/None (6 Stories/75 Feet Or Less),,10037,57 WEST  130 STREET,WEST  130 STREET,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-14T00:00:00.000,10 MANHATTAN,1017280011,MANHATTAN,1000397,234503,UNKNOWN,Unspecified,MANHATTAN,40.81031762145646,-73.94167009360018,"{'latitude': '40.81031762145646', 'longitude': '-73.94167009360018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58806218,2023-09-13T16:47:48.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",88 STREET,89 STREET,,88 STREET,89 STREET,151 AVENUE,,,,,,,
58804503,2023-09-13T16:47:24.000,2023-09-24T17:44:09.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10033,550 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,12 MANHATTAN,1021540052,MANHATTAN,1003103,248989,ONLINE,Unspecified,MANHATTAN,40.85007216706637,-73.93185415221309,"{'latitude': '40.85007216706637', 'longitude': '-73.93185415221309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58803449,2023-09-13T16:47:24.000,2023-10-25T09:10:05.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10033,550 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-25T00:00:00.000,12 MANHATTAN,1021540052,MANHATTAN,1003103,248989,ONLINE,Unspecified,MANHATTAN,40.85007216706637,-73.93185415221309,"{'latitude': '40.85007216706637', 'longitude': '-73.93185415221309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58803210,2023-09-13T16:47:24.000,2023-09-24T17:44:06.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10033,550 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,12 MANHATTAN,1021540052,MANHATTAN,1003103,248989,ONLINE,Unspecified,MANHATTAN,40.85007216706637,-73.93185415221309,"{'latitude': '40.85007216706637', 'longitude': '-73.93185415221309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58807061,2023-09-13T16:47:24.000,2023-09-14T13:07:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10468,2426 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,07 BRONX,2032130011,BRONX,1010675,253880,PHONE,Unspecified,BRONX,40.86347707629327,-73.90446522143375,"{'latitude': '40.86347707629327', 'longitude': '-73.90446522143375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58804672,2023-09-13T16:47:24.000,2023-09-24T17:44:06.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10033,550 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,12 MANHATTAN,1021540052,MANHATTAN,1003103,248989,ONLINE,Unspecified,MANHATTAN,40.85007216706637,-73.93185415221309,"{'latitude': '40.85007216706637', 'longitude': '-73.93185415221309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58804501,2023-09-13T16:47:24.000,2023-09-24T17:44:09.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10033,550 WEST  183 STREET,WEST  183 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,12 MANHATTAN,1021540052,MANHATTAN,1003103,248989,ONLINE,Unspecified,MANHATTAN,40.85007216706637,-73.93185415221309,"{'latitude': '40.85007216706637', 'longitude': '-73.93185415221309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58803286,2023-09-13T16:47:20.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11214,8313 BAY PARKWAY,BAY PARKWAY,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,11 BROOKLYN,3063310001,BROOKLYN,986425,159153,PHONE,Unspecified,BROOKLYN,40.6035142646079,-73.99216730277423,"{'latitude': '40.6035142646079', 'longitude': '-73.99216730277423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58805300,2023-09-13T16:47:00.000,2023-09-14T11:50:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10314,290 ST JOHN AVENUE,ST JOHN AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-14T11:50:00.000,01 STATEN ISLAND,5004390037,STATEN ISLAND,946677,163892,MOBILE,Unspecified,STATEN ISLAND,40.616442446488,-74.13533565411684,"{'latitude': '40.616442446488', 'longitude': '-74.13533565411684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATERS AVE,WATCHOGUE RD,,,,,,,,,,,
58808158,2023-09-13T16:47:00.000,2023-09-24T09:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,10459,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T09:20:00.000,02 BRONX,,BRONX,1014160,239740,UNKNOWN,Unspecified,BRONX,40.82465583046518,-73.89192891903191,"{'latitude': '40.82465583046518', 'longitude': '-73.89192891903191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,SOUTHERN BOULEVARD,WESTCHESTER AVENUE,,,,,,,,
58802450,2023-09-13T16:46:58.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-20T00:52:51.000,Unspecified MANHATTAN,,MANHATTAN,989177,221062,MOBILE,Unspecified,MANHATTAN,40.77343908272433,-73.98221141536894,"{'latitude': '40.77343908272433', 'longitude': '-73.98221141536894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,1,Platform,,1 Uptown & The Bronx,,,
58804115,2023-09-13T16:46:52.000,2023-09-13T17:14:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10065,200 EAST   66 STREET,EAST   66 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:14:24.000,08 MANHATTAN,1014207501,MANHATTAN,994542,218215,ONLINE,Unspecified,MANHATTAN,40.76562019069692,-73.96284582423895,"{'latitude': '40.76562019069692', 'longitude': '-73.96284582423895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,,3 AVENUE,2 AVENUE,EAST   66 STREET,,,,,,,
58804061,2023-09-13T16:46:38.000,2023-09-13T17:00:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:00:49.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,,HICKS STREET,HENRY STREET,UNION STREET,,,,,,,
58810448,2023-09-13T16:46:34.000,2023-09-13T17:51:46.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11209,7124 COLONIAL ROAD,COLONIAL ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T17:51:50.000,10 BROOKLYN,3058880042,BROOKLYN,975330,170720,MOBILE,Unspecified,BROOKLYN,40.63525904890755,-74.03213834327562,"{'latitude': '40.63525904890755', 'longitude': '-74.03213834327562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",71 STREET,72 STREET,,71 STREET,72 STREET,COLONIAL ROAD,,,,,,,
58806070,2023-09-13T16:46:32.000,2023-09-14T14:26:45.000,DOT,Department of Transportation,Street Condition,Crash Cushion Defect,Street,10011,MACDOUGAL STREET,MACDOUGAL STREET,INTERSECTION,,Closed,The Department of Transportation inspected the condition you reported and determined that this issue is not within its jurisdiction.,2023-09-14T14:26:49.000,02 MANHATTAN,,MANHATTAN,984808,206309,PHONE,Unspecified,MANHATTAN,40.73294719517023,-73.99798660475508,"{'latitude': '40.73294719517023', 'longitude': '-73.99798660475508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MACDOUGAL STREET,WEST    8 STREET,,MACDOUGAL STREET,WEST    8 STREET,,,,,,,,
58805666,2023-09-13T16:46:23.000,2023-09-13T17:14:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,112 EAST    7 STREET,EAST    7 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T17:14:15.000,03 MANHATTAN,1004340020,MANHATTAN,988529,203951,ONLINE,Unspecified,MANHATTAN,40.726474044356756,-73.98456186119967,"{'latitude': '40.726474044356756', 'longitude': '-73.98456186119967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,AVENUE A,,1 AVENUE,AVENUE A,EAST    7 STREET,,,,,,,
58801177,2023-09-13T16:46:18.000,2023-09-14T14:28:40.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11226,2402 SNYDER AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T10:31:55.000,17 BROOKLYN,3051100017,BROOKLYN,996931,175620,ONLINE,Unspecified,BROOKLYN,40.648703909400055,-73.95430174143274,"{'latitude': '40.648703909400055', 'longitude': '-73.95430174143274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODS PLACE,LOTT STREET,,WOODS PLACE,LOTT STREET,SNYDER AVENUE,,,,,,,
58805046,2023-09-13T16:45:18.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10314,1 ETON PLACE,ETON PLACE,ADDRESS,STATEN ISLAND,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T17:33:39.000,02 STATEN ISLAND,5020800100,STATEN ISLAND,939513,159513,MOBILE,N/A,STATEN ISLAND,40.60438973539419,-74.16111088174468,"{'latitude': '40.60438973539419', 'longitude': '-74.16111088174468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,RICHMOND AVENUE,,DEAD END,RICHMOND AVENUE,ETON PLACE,,,,,,,
58807738,2023-09-13T16:45:16.000,2023-09-14T13:05:05.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,Street,11414,155-39 77 STREET,77 STREET,ADDRESS,HOWARD BEACH,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T13:05:10.000,10 QUEENS,4114570063,QUEENS,1024113,180707,PHONE,Unspecified,QUEENS,40.6625859545527,-73.85631657421472,"{'latitude': '40.6625859545527', 'longitude': '-73.85631657421472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FAIRFIELD PLACE,156 AVENUE,,FAIRFIELD PLACE,156 AVENUE,77 STREET,,,,,,,
58809210,2023-09-13T16:45:06.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11204,2142 65 STREET,65 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,11 BROOKLYN,3055570020,BROOKLYN,989079,163152,UNKNOWN,Unspecified,BROOKLYN,40.61448965047827,-73.98260675219663,"{'latitude': '40.61448965047827', 'longitude': '-73.98260675219663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
