unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,facility_type,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date
58923517,2023-09-25T12:41:57.000,2023-10-04T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10466,991 EAST  241 STREET,EAST  241 STREET,ADDRESS,BRONX,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-10-04T00:00:00.000,12 BRONX,2051230037,BRONX,1027614,268071,UNKNOWN,Unspecified,BRONX,40.902359923359136,-73.84313357958158,"{'latitude': '40.902359923359136', 'longitude': '-73.84313357958158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58998021,2023-09-25T12:41:56.000,2023-10-02T10:34:13.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11237,404 STANHOPE STREET,STANHOPE STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation has denied the sidewalk re-inspection request. The request to re-inspect is past the 75 day original notification period. The property owners are responsible for maintaining, repairing and installing sidewalks adjoining their properties.",2023-10-02T10:34:16.000,04 BROOKLYN,3032720020,BROOKLYN,1007557,196210,PHONE,Unspecified,BROOKLYN,40.70519719202311,-73.91593785686257,"{'latitude': '40.70519719202311', 'longitude': '-73.91593785686257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,CYPRESS AVENUE,,ST NICHOLAS AVENUE,CYPRESS AVENUE,STANHOPE STREET,,,,,,
58924098,2023-09-25T12:41:50.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11362,46-41 243 STREET,243 STREET,ADDRESS,LITTLE NECK,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T12:16:32.000,11 QUEENS,4081830029,QUEENS,1055621,217553,PHONE,Unspecified,QUEENS,40.76352107800908,-73.74235805979674,"{'latitude': '40.76352107800908', 'longitude': '-73.74235805979674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALAMEDA AVENUE,RUSHMORE AVENUE,,ALAMEDA AVENUE,RUSHMORE AVENUE,243 STREET,,,,,,
58918586,2023-09-25T12:41:34.000,2023-09-25T14:17:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,137 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T14:17:44.000,02 BROOKLYN,3001540028,BROOKLYN,987454,190912,ONLINE,Unspecified,BROOKLYN,40.69068553158104,-73.9884465419102,"{'latitude': '40.69068553158104', 'longitude': '-73.9884465419102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,
58923619,2023-09-25T12:41:13.000,2023-09-25T14:38:12.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11418,85-49 116 STREET,116 STREET,ADDRESS,RICHMOND HILL,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-25T14:38:16.000,09 QUEENS,4092570037,QUEENS,1030232,194706,ONLINE,Unspecified,QUEENS,40.70098029352605,-73.83416558609488,"{'latitude': '40.70098029352605', 'longitude': '-73.83416558609488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BESSEMER STREET,MYRTLE AVENUE,,BESSEMER STREET,MYRTLE AVENUE,116 STREET,,,,,,
58921919,2023-09-25T12:41:03.000,2023-09-27T10:03:45.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,Street,11434,155-42 115 AVENUE,115 AVENUE,ADDRESS,JAMAICA,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-27T10:03:49.000,12 QUEENS,4121900027,QUEENS,1042312,189180,PHONE,Unspecified,QUEENS,40.68574172943913,-73.79064675844933,"{'latitude': '40.68574172943913', 'longitude': '-73.79064675844933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",155 STREET,157 STREET,,155 STREET,157 STREET,115 AVENUE,,,,,,
58921768,2023-09-25T12:41:00.000,2023-09-26T13:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10455,401 EAST  154 STREET,EAST  154 STREET,ADDRESS,BRONX,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T13:00:00.000,01 BRONX,2023760001,BRONX,1007513,237843,ONLINE,Unspecified,BRONX,40.81946911169777,-73.91595247885834,"{'latitude': '40.81946911169777', 'longitude': '-73.91595247885834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,MELROSE AVE,ELTON AVE,,,,,,,
58921200,2023-09-25T12:40:59.000,2023-09-25T14:18:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,127 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T14:18:14.000,02 BROOKLYN,3001547501,BROOKLYN,987382,190947,ONLINE,Unspecified,BROOKLYN,40.69078162428697,-73.98870615390705,"{'latitude': '40.69078162428697', 'longitude': '-73.98870615390705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,
58923139,2023-09-25T12:40:53.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11209,61 89 STREET,89 STREET,ADDRESS,BROOKLYN,In Progress,,,10 BROOKLYN,3060590049,BROOKLYN,973606,166216,PHONE,Unspecified,BROOKLYN,40.622894615635914,-74.03834273087637,"{'latitude': '40.622894615635914', 'longitude': '-74.03834273087637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE COURT,COLONIAL ROAD,,SHORE COURT,COLONIAL ROAD,89 STREET,,,,,,
58924129,2023-09-25T12:40:46.000,2023-09-26T00:00:01.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),11235,1901 EMMONS AVENUE,EMMONS AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request was referred to the New York State Agriculture and Markets.",2023-09-26T09:31:12.000,15 BROOKLYN,3087750041,BROOKLYN,998296,151889,ONLINE,Unspecified,BROOKLYN,40.58356518296743,-73.94943208822441,"{'latitude': '40.58356518296743', 'longitude': '-73.94943208822441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   19 STREET,OCEAN AVENUE,,EAST 19 STREET,OCEAN AVENUE,EMMONS AVENUE,,,,,,
58920599,2023-09-25T12:40:44.000,2023-09-25T12:56:48.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11373,94-25 59 AVENUE,59 AVENUE,ADDRESS,ELMHURST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T12:56:53.000,04 QUEENS,4019117501,QUEENS,1021300,207082,MOBILE,Unspecified,QUEENS,40.73499130642503,-73.86631073261786,"{'latitude': '40.73499130642503', 'longitude': '-73.86631073261786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",94 STREET,JUNCTION BOULEVARD,,94 STREET,JUNCTION BOULEVARD,59 AVENUE,,,,,,
58919655,2023-09-25T12:40:43.000,2023-09-25T12:57:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,104-76 43 AVENUE,43 AVENUE,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T12:57:38.000,04 QUEENS,4019870030,QUEENS,1023001,211809,ONLINE,Unspecified,QUEENS,40.74795843884028,-73.86014571209888,"{'latitude': '40.74795843884028', 'longitude': '-73.86014571209888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",104 STREET,108 STREET,,104 STREET,108 STREET,43 AVENUE,,,,,,
58924776,2023-09-25T12:40:36.000,2023-09-25T13:20:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10460,1810 CROTONA PARK EAST,CROTONA PARK EAST,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T13:20:13.000,03 BRONX,2029400036,BRONX,1015172,244779,PHONE,Unspecified,BRONX,40.838482942044195,-73.88824912818538,"{'latitude': '40.838482942044195', 'longitude': '-73.88824912818538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROTONA PARK NORTH,SOUTHERN BOULEVARD,,CROTONA PARK NORTH,SOUTHERN BOULEVARD,CROTONA PARK EAST,,,,,,
58920666,2023-09-25T12:40:33.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11428,92-43 215 STREET,215 STREET,ADDRESS,QUEENS VILLAGE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-09T09:16:29.000,13 QUEENS,4106310041,QUEENS,1055372,201918,MOBILE,Unspecified,QUEENS,40.7206090914362,-73.7434222369009,"{'latitude': '40.7206090914362', 'longitude': '-73.7434222369009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",92 AVENUE,92 ROAD,,92 AVENUE,92 ROAD,215 STREET,,,,,,
58924304,2023-09-25T12:40:25.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10026,217 CENTRAL PARK NORTH,CENTRAL PARK NORTH,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-25T13:43:39.000,10 MANHATTAN,1018260018,MANHATTAN,996409,230660,MOBILE,Unspecified,MANHATTAN,40.799776034317716,-73.95608342140838,"{'latitude': '40.799776034317716', 'longitude': '-73.95608342140838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL PARK EN POWELL BLVD,FREDERICK DOUGLASS CIRCLE,,CENTRAL PARK EN POWELL BLVD,FREDERICK DOUGLASS CIRCLE,WEST  110 STREET,,,,,,
58921201,2023-09-25T12:40:24.000,2023-09-25T14:18:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,117 LIVINGSTON STREET,LIVINGSTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T14:18:38.000,02 BROOKLYN,3001547501,BROOKLYN,987310,190983,ONLINE,Unspecified,BROOKLYN,40.69088046117554,-73.98896576619795,"{'latitude': '40.69088046117554', 'longitude': '-73.98896576619795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOERUM PLACE,SMITH STREET,,BOERUM PLACE,SMITH STREET,LIVINGSTON STREET,,,,,,
58916651,2023-09-25T12:40:18.000,2023-09-25T13:20:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,2359 86 STREET,86 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T13:20:21.000,11 BROOKLYN,3068580053,BROOKLYN,986957,157791,MOBILE,Unspecified,BROOKLYN,40.599775704671174,-73.99025198888003,"{'latitude': '40.599775704671174', 'longitude': '-73.99025198888003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY   34 STREET,BAY   35 STREET,,BAY   34 STREET,BAY   35 STREET,86 STREET,,,,,,
58923404,2023-09-25T12:40:15.000,2023-09-25T12:56:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,80 JEWEL STREET,JEWEL STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T12:56:13.000,01 BROOKLYN,3026260049,BROOKLYN,998890,204485,PHONE,Unspecified,BROOKLYN,40.727928664128314,-73.94717941153436,"{'latitude': '40.727928664128314', 'longitude': '-73.94717941153436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORMAN AVENUE,MESEROLE AVENUE,,NORMAN AVENUE,MESEROLE AVENUE,JEWEL STREET,,,,,,
58925003,2023-09-25T12:40:03.000,2023-09-28T13:41:31.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11236,969 EAST   94 STREET,EAST   94 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,18 BROOKLYN,3081440114,BROOKLYN,1009988,174607,PHONE,Unspecified,BROOKLYN,40.64589512308478,-73.90725239081812,"{'latitude': '40.64589512308478', 'longitude': '-73.90725239081812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58923007,2023-09-25T12:39:55.000,2023-09-27T10:52:30.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,10306,35 CROFT COURT,CROFT COURT,ADDRESS,STATEN ISLAND,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-27T06:49:59.000,03 STATEN ISLAND,5044780406,STATEN ISLAND,945395,144190,UNKNOWN,Unspecified,STATEN ISLAND,40.56235893507018,-74.13984004326501,"{'latitude': '40.56235893507018', 'longitude': '-74.13984004326501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORONA AVENUE,DEAD END,,CORONA AVENUE,DEAD END,CROFT COURT,,,,,,
58920701,2023-09-25T12:39:53.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11229,2265 EAST   19 STREET,EAST   19 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-02T10:16:09.000,15 BROOKLYN,3073800069,BROOKLYN,997610,156250,UNKNOWN,Unspecified,BROOKLYN,40.59553631498114,-73.95189317829023,"{'latitude': '40.59553631498114', 'longitude': '-73.95189317829023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAVESEND NECK ROAD,AVENUE W,,GRAVESEND NECK ROAD,AVENUE W,EAST   19 STREET,,,,,,
58921202,2023-09-25T12:39:49.000,2023-09-25T13:48:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,231 SCHERMERHORN STREET,SCHERMERHORN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T13:48:29.000,02 BROOKLYN,3001650022,BROOKLYN,988436,190131,ONLINE,Unspecified,BROOKLYN,40.68854145631072,-73.9849059860938,"{'latitude': '40.68854145631072', 'longitude': '-73.9849059860938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOYT STREET,BOND STREET,,HOYT STREET,BOND STREET,SCHERMERHORN STREET,,,,,,
58921387,2023-09-25T12:39:48.000,2023-09-25T14:03:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11372,33-45 94 STREET,94 STREET,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T14:02:12.000,03 QUEENS,4014420001,QUEENS,1019145,214696,PHONE,Unspecified,QUEENS,40.75589857186708,-73.87404720624843,"{'latitude': '40.75589857186708', 'longitude': '-73.87404720624843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,34 AVENUE,,NORTHERN BOULEVARD,34 AVENUE,94 STREET,,,,,,
58919362,2023-09-25T12:39:33.000,2023-10-04T20:28:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10461,1455 EDISON AVENUE,EDISON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 BRONX,2053780040,BRONX,1030566,245737,PHONE,Unspecified,BRONX,40.84104504884725,-73.8326093246172,"{'latitude': '40.84104504884725', 'longitude': '-73.8326093246172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58920334,2023-09-25T12:39:33.000,2023-10-04T20:28:35.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10461,1455 EDISON AVENUE,EDISON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 BRONX,2053780040,BRONX,1030566,245737,PHONE,Unspecified,BRONX,40.84104504884725,-73.8326093246172,"{'latitude': '40.84104504884725', 'longitude': '-73.8326093246172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58919306,2023-09-25T12:39:33.000,2023-10-04T20:28:35.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10461,1455 EDISON AVENUE,EDISON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 BRONX,2053780040,BRONX,1030566,245737,PHONE,Unspecified,BRONX,40.84104504884725,-73.8326093246172,"{'latitude': '40.84104504884725', 'longitude': '-73.8326093246172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58918505,2023-09-25T12:39:31.000,2023-10-04T14:10:44.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10028,1049 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-04T14:10:48.000,08 MANHATTAN,1014977501,MANHATTAN,995349,223873,ONLINE,Unspecified,MANHATTAN,40.78114894167804,-73.95992320538606,"{'latitude': '40.78114894167804', 'longitude': '-73.95992320538606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,MADISON AVENUE,,5 AVENUE,MADISON AVENUE,5 AVENUE,,,,,,
58920409,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58923821,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58919338,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58919219,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58923810,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58917057,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58923903,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58917150,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10031,608 WEST  150 STREET,WEST  150 STREET,ADDRESS,NEW YORK,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,09 MANHATTAN,1020960040,MANHATTAN,998490,241584,ONLINE,Unspecified,MANHATTAN,40.82975624609091,-73.9485439699454,"{'latitude': '40.82975624609091', 'longitude': '-73.9485439699454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58917064,2023-09-25T12:39:30.000,,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11213,1281 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3013770054,BROOKLYN,1002101,183691,PHONE,Unspecified,BROOKLYN,40.67084810912233,-73.93564935800116,"{'latitude': '40.67084810912233', 'longitude': '-73.93564935800116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58925143,2023-09-25T12:39:21.000,2023-09-28T13:41:31.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11236,969 EAST   94 STREET,EAST   94 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,18 BROOKLYN,3081440114,BROOKLYN,1009988,174607,PHONE,Unspecified,BROOKLYN,40.64589512308478,-73.90725239081812,"{'latitude': '40.64589512308478', 'longitude': '-73.90725239081812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
