unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough
58798826,2023-09-12T11:22:49.000,2023-09-12T14:24:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,71 MALTA STREET,MALTA STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T14:24:42.000,05 BROOKLYN,3042950052,BROOKLYN,1013306,179398,PHONE,Unspecified,BROOKLYN,40.65903510063299,-73.89527525479392,"{'latitude': '40.65903510063299', 'longitude': '-73.89527525479392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NEW LOTS AVENUE,HEGEMAN AVENUE,MALTA STREET,,,,,,,,
58796520,2023-09-12T11:22:28.000,2023-10-13T16:54:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,PHONE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792664,2023-09-12T11:22:25.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10468,2670 CRESTON AVENUE,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,ADDRESS,BRONX,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-12T12:54:47.000,07 BRONX,2033140001,BRONX,1013254,255170,ONLINE,Unspecified,BRONX,40.86700963585314,-73.895135741712,"{'latitude': '40.86700963585314', 'longitude': '-73.895135741712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST KINGSBRIDGE ROAD,EAST  196 STREET,CRESTON AVENUE,,,,,,,,
58789812,2023-09-12T11:22:12.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T08:41:00.000,Unspecified MANHATTAN,,MANHATTAN,998885,225029,ONLINE,Unspecified,MANHATTAN,40.78431670635453,-73.94715273366828,"{'latitude': '40.78431670635453', 'longitude': '-73.94715273366828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,Q,Q platform,Platform,,,
58797021,2023-09-12T11:22:09.000,2023-09-12T11:38:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11365,72-04 162 STREET,162 STREET,72 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T11:38:37.000,08 QUEENS,4068320041,QUEENS,1037701,204604,MOBILE,Unspecified,QUEENS,40.728105910303924,-73.80715007560951,"{'latitude': '40.728105910303924', 'longitude': '-73.80715007560951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,72 AVENUE,73 AVENUE,162 STREET,,,,,,,,
58797805,2023-09-12T11:22:01.000,2023-11-24T09:22:41.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10026,317 WEST  114 STREET,WEST  114 STREET,,,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-24T00:00:00.000,10 MANHATTAN,1018480001,MANHATTAN,996189,231965,PHONE,Unspecified,MANHATTAN,40.80335820164969,-73.95687570953498,"{'latitude': '40.80335820164969', 'longitude': '-73.95687570953498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799370,2023-09-12T11:21:59.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11213,650 EMPIRE BOULEVARD,EMPIRE BOULEVARD,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3013260035,BROOKLYN,1000657,181176,ONLINE,Unspecified,BROOKLYN,40.66394778949534,-73.94086091819614,"{'latitude': '40.66394778949534', 'longitude': '-73.94086091819614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792065,2023-09-12T11:21:55.000,2023-09-28T05:02:57.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11692,431 BEACH   66 STREET,BEACH   66 STREET,,,ADDRESS,ARVERNE,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-28T00:00:00.000,14 QUEENS,4160400056,QUEENS,1041117,155633,PHONE,Unspecified,QUEENS,40.59367041217466,-73.79523828293627,"{'latitude': '40.59367041217466', 'longitude': '-73.79523828293627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58794896,2023-09-12T11:21:54.000,2023-09-14T13:27:22.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11226,1140 ROGERS AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,17 BROOKLYN,3051920023,BROOKLYN,997695,173200,ONLINE,Unspecified,BROOKLYN,40.64206040543108,-73.95155335410578,"{'latitude': '40.64206040543108', 'longitude': '-73.95155335410578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789232,2023-09-12T11:21:54.000,2023-09-14T13:27:22.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11226,1140 ROGERS AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,17 BROOKLYN,3051920023,BROOKLYN,997695,173200,ONLINE,Unspecified,BROOKLYN,40.64206040543108,-73.95155335410578,"{'latitude': '40.64206040543108', 'longitude': '-73.95155335410578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58794929,2023-09-12T11:21:53.000,2023-09-19T10:21:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796401,2023-09-12T11:21:53.000,2023-09-19T10:21:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792144,2023-09-12T11:21:53.000,2023-09-19T10:21:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792067,2023-09-12T11:21:52.000,2023-09-19T10:21:03.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789417,2023-09-12T11:21:52.000,2023-09-19T10:21:03.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799197,2023-09-12T11:21:52.000,2023-09-19T10:21:03.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792218,2023-09-12T11:21:52.000,2023-09-19T10:21:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58790484,2023-09-12T11:21:52.000,2023-09-12T13:45:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10457,4535 PARK AVENUE,PARK AVENUE,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:45:08.000,06 BRONX,2030300159,BRONX,1013366,251038,PHONE,Unspecified,BRONX,40.85566818048615,-73.89474875504416,"{'latitude': '40.85566818048615', 'longitude': '-73.89474875504416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST  182 STREET,EAST  183 STREET,PARK AVENUE,,,,,,,,
58799596,2023-09-12T11:21:49.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10314,139 PARK DRIVE NORTH,PARK DRIVE NORTH,GARY PLACE,RIVINGTON AVENUE,ADDRESS,STATEN ISLAND,In Progress,,,02 STATEN ISLAND,5021110074,STATEN ISLAND,937615,157265,PHONE,Unspecified,STATEN ISLAND,40.59820965811021,-74.1679305924727,"{'latitude': '40.59820965811021', 'longitude': '-74.1679305924727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,GARY PLACE,RIVINGTON AVENUE,PARK DRIVE NORTH,,,,,,,,
58789192,2023-09-12T11:21:38.000,2023-09-12T11:32:05.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377,48-27 59 STREET,59 STREET,48 AVENUE,LAUREL HILL BOULEVARD,ADDRESS,WOODSIDE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T11:32:09.000,02 QUEENS,4023290008,QUEENS,1010169,208295,ONLINE,Unspecified,QUEENS,40.738360313174866,-73.90647053597428,"{'latitude': '40.738360313174866', 'longitude': '-73.90647053597428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,48 AVENUE,LAUREL HILL BOULEVARD,59 STREET,,,,,,,,
58798886,2023-09-12T11:21:33.000,2023-10-16T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11426,76-18 251 STREET,251 STREET,,,ADDRESS,BELLEROSE,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-16T00:00:00.000,13 QUEENS,4085010014,QUEENS,1061728,211031,UNKNOWN,Unspecified,QUEENS,40.74556852643035,-73.72038771619428,"{'latitude': '40.74556852643035', 'longitude': '-73.72038771619428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797564,2023-09-12T11:21:33.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Adult Establishment,,10065,132 EAST   61 STREET,EAST   61 STREET,,,ADDRESS,NEW YORK,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-18T00:00:00.000,08 MANHATTAN,1013950159,MANHATTAN,993182,217505,UNKNOWN,Unspecified,MANHATTAN,40.76367290280658,-73.96775637458177,"{'latitude': '40.76367290280658', 'longitude': '-73.96775637458177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58798358,2023-09-12T11:21:21.000,2023-09-12T12:52:31.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10009,250 EAST    7 STREET,EAST    7 STREET,AVENUE C,AVENUE D,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T12:52:35.000,03 MANHATTAN,1003760018,MANHATTAN,990343,202947,ONLINE,Unspecified,MANHATTAN,40.723717244689496,-73.97801806751184,"{'latitude': '40.723717244689496', 'longitude': '-73.97801806751184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AVENUE C,AVENUE D,EAST    7 STREET,,,,,,,,
58798326,2023-09-12T11:21:17.000,2023-09-19T09:30:42.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11421,76-27 85 DRIVE,85 DRIVE,76 STREET,79 STREET,ADDRESS,WOODHAVEN,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-19T09:30:46.000,09 QUEENS,4088450046,QUEENS,1021521,192105,PHONE,Unspecified,QUEENS,40.69388213932872,-73.86559620809676,"{'latitude': '40.69388213932872', 'longitude': '-73.86559620809676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,76 STREET,79 STREET,85 DRIVE,,,,,,,,
58792601,2023-09-12T11:21:09.000,,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10034,101 COOPER STREET,COOPER STREET,WEST  207 STREET,ISHAM STREET,ADDRESS,NEW YORK,In Progress,,,12 MANHATTAN,1022420037,MANHATTAN,1006084,255788,ONLINE,Unspecified,MANHATTAN,40.868726503675845,-73.92105691997715,"{'latitude': '40.868726503675845', 'longitude': '-73.92105691997715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,WEST  207 STREET,ISHAM STREET,COOPER STREET,,,,,,,,
58795015,2023-09-12T11:21:08.000,2023-09-13T17:22:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792159,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796554,2023-09-12T11:21:08.000,2023-09-13T17:22:18.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789209,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797800,2023-09-12T11:21:08.000,2023-09-13T17:22:20.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796430,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796364,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797874,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789291,2023-09-12T11:21:08.000,2023-09-13T17:22:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10456,1162 SHERIDAN AVENUE,SHERIDAN AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,04 BRONX,2024560214,BRONX,1007114,242767,ONLINE,Unspecified,BRONX,40.83298512522835,-73.91737725609177,"{'latitude': '40.83298512522835', 'longitude': '-73.91737725609177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789396,2023-09-12T11:21:05.000,2023-09-18T07:47:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10453,20 RICHMAN PLAZA,RICHMAN PLAZA,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,05 BRONX,2028820229,BRONX,1005613,249591,PHONE,Unspecified,BRONX,40.85171876186146,-73.9227796198516,"{'latitude': '40.85171876186146', 'longitude': '-73.9227796198516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799829,2023-09-12T11:21:02.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019,201 WEST   54 STREET,WEST   54 STREET,7 AVENUE,BROADWAY,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T12:28:50.000,05 MANHATTAN,1010260029,MANHATTAN,989351,217502,MOBILE,Unspecified,MANHATTAN,40.763667709038174,-73.98158590260526,"{'latitude': '40.763667709038174', 'longitude': '-73.98158590260526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,7 AVENUE,BROADWAY,WEST   54 STREET,,,,,,,,
58799565,2023-09-12T11:20:55.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11106,34-35 33 STREET,33 STREET,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-13T08:47:07.000,01 QUEENS,4006100014,QUEENS,1004668,215485,ONLINE,Unspecified,QUEENS,40.75810945749526,-73.92629921421562,"{'latitude': '40.75810945749526', 'longitude': '-73.92629921421562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,34 AVENUE,35 AVENUE,33 STREET,,,,,,,,
58791292,2023-09-12T11:20:37.000,2023-09-18T10:56:52.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,10026,374 WEST  116 STREET,WEST  116 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,ADDRESS,NEW YORK,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-14T14:27:54.000,10 MANHATTAN,1018490050,MANHATTAN,996013,232677,ONLINE,Unspecified,MANHATTAN,40.80531268171932,-73.95751018314542,"{'latitude': '40.80531268171932', 'longitude': '-73.95751018314542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,MANHATTAN AVENUE,MORNINGSIDE AVENUE,WEST  116 STREET,,,,,,,,
58793068,2023-09-12T11:20:34.000,2023-09-12T13:57:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11234,2343 UTICA AVENUE,UTICA AVENUE,FILLMORE AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:57:11.000,18 BROOKLYN,3085110026,BROOKLYN,1004691,163099,MOBILE,Unspecified,BROOKLYN,40.61432191384785,-73.92637512435311,"{'latitude': '40.61432191384785', 'longitude': '-73.92637512435311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,FILLMORE AVENUE,FLATBUSH AVENUE,UTICA AVENUE,,,,,,,,
