unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,vehicle_type,road_ramp,taxi_company_borough
58919099,2023-09-25T16:46:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11427,,,,,BELL BOULEVARD,GRAND CENTRAL PARKWAY,INTERSECTION,QUEENS,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T11:32:00.000,11 QUEENS,,QUEENS,1052760,205063,UNKNOWN,Unspecified,QUEENS,40.729261932449006,-73.75281314881637,"{'latitude': '40.729261932449006', 'longitude': '-73.75281314881637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920726,2023-09-25T16:45:37.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11422,154-68 BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD,BROAD STREET,ROCKAWAY BOULEVARD,BROAD STREET,ADDRESS,ROSEDALE,BROOKVILLE BOULEVARD,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:39:24.000,13 QUEENS,4142600001,QUEENS,1055433,172690,ONLINE,Unspecified,QUEENS,40.6403847253126,-73.7435109151948,"{'latitude': '40.6403847253126', 'longitude': '-73.7435109151948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","154-68 BROOKVILLE BOULEVARD, QUEENS (ROSEDALE), NY, 11422",,,,,,,,
58922299,2023-09-25T16:45:19.000,2023-09-25T17:04:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,556 TENTH STREET,TENTH STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,10 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T17:04:46.000,06 BROOKLYN,3010940014,BROOKLYN,989391,181915,MOBILE,Unspecified,BROOKLYN,40.66598988960652,-73.98146868368335,"{'latitude': '40.66598988960652', 'longitude': '-73.98146868368335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917479,2023-09-25T16:45:14.000,2023-09-26T12:23:32.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10016,3 AVENUE,3 AVENUE,3 AVENUE,EAST   31 STREET,3 AVENUE,EAST   31 STREET,INTERSECTION,,,Closed,This request required re-assignment to a new DOT unit.,2023-09-26T12:23:42.000,06 MANHATTAN,,MANHATTAN,989928,210273,PHONE,Unspecified,MANHATTAN,40.743825587663984,-73.97950909507638,"{'latitude': '40.743825587663984', 'longitude': '-73.97950909507638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920073,2023-09-25T16:44:51.000,2023-09-25T17:16:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T17:16:43.000,07 QUEENS,4050590010,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918241,2023-09-25T16:44:50.000,2023-10-13T06:38:36.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WINDOW/FRAME,RESIDENTIAL BUILDING,11435,109-29 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,12 QUEENS,4121410007,QUEENS,1040409,191044,PHONE,Unspecified,QUEENS,40.69087024662326,-73.79749281324048,"{'latitude': '40.69087024662326', 'longitude': '-73.79749281324048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924970,2023-09-25T16:44:32.000,2023-09-26T14:48:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,443 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-26T00:00:00.000,04 BROOKLYN,3033700001,BROOKLYN,1008228,192048,PHONE,Unspecified,BROOKLYN,40.69377168653997,-73.91353255769067,"{'latitude': '40.69377168653997', 'longitude': '-73.91353255769067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916917,2023-09-25T16:44:30.000,2023-09-25T17:11:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,301 EAST   99 STREET,EAST   99 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   99 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T17:12:01.000,11 MANHATTAN,1016710001,MANHATTAN,999388,225654,ONLINE,Unspecified,MANHATTAN,40.7860313171124,-73.94533498305347,"{'latitude': '40.7860313171124', 'longitude': '-73.94533498305347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924053,2023-09-25T16:44:24.000,2023-10-04T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468,2344 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-04T00:00:00.000,07 BRONX,2031980055,BRONX,1010769,252572,UNKNOWN,Unspecified,BRONX,40.85988673093513,-73.90413055721098,"{'latitude': '40.85988673093513', 'longitude': '-73.90413055721098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924708,2023-09-25T16:44:00.000,2023-09-26T17:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,10462,,,,,OLMSTEAD AVENUE,WESTCHESTER AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T17:00:00.000,09 BRONX,,BRONX,1024471,243119,UNKNOWN,Unspecified,BRONX,40.83388927211193,-73.85465292270582,"{'latitude': '40.83388927211193', 'longitude': '-73.85465292270582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58921326,2023-09-25T16:44:00.000,2023-09-25T19:51:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,11427,,,,,BELL BOULEVARD,GRAND CENTRAL PARKWAY,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T19:51:00.000,11 QUEENS,,QUEENS,1052760,205063,UNKNOWN,Unspecified,QUEENS,40.729261932449006,-73.75281314881637,"{'latitude': '40.729261932449006', 'longitude': '-73.75281314881637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58924639,2023-09-25T16:43:36.000,2023-09-25T17:06:37.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10308,241 LEVERETT AVENUE,LEVERETT AVENUE,STIEG AVENUE,ELVERTON AVENUE,STIEG AVENUE,ELVERTON AVENUE,ADDRESS,STATEN ISLAND,LEVERETT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T17:06:41.000,03 STATEN ISLAND,5054440001,STATEN ISLAND,941412,142261,ONLINE,Unspecified,STATEN ISLAND,40.55704586228581,-74.15416270597251,"{'latitude': '40.55704586228581', 'longitude': '-74.15416270597251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920638,2023-09-25T16:43:19.000,2023-09-26T12:23:38.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11238,1 GRAND ARMY PLAZA,GRAND ARMY PLAZA,ST JOHNS PLACE,EASTERN PARKWAY,ST JOHNS PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,GRAND ARMY PLAZA,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-26T12:23:43.000,08 BROOKLYN,3011727502,BROOKLYN,992927,184676,ONLINE,Unspecified,BROOKLYN,40.67356545795895,-73.96871921841233,"{'latitude': '40.67356545795895', 'longitude': '-73.96871921841233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918412,2023-09-25T16:43:14.000,2023-09-25T17:03:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10024,69 WEST   91 STREET,WEST   91 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   91 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T17:03:52.000,07 MANHATTAN,,MANHATTAN,992769,226887,PHONE,Unspecified,MANHATTAN,40.789424430494535,-73.96923536843576,"{'latitude': '40.789424430494535', 'longitude': '-73.96923536843576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918403,2023-09-25T16:43:03.000,2023-09-26T12:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11223,LAMA COURT,LAMA COURT,VAN SICKLEN STREET,WEST    5 STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-26T12:00:00.000,15 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,N/A,,,,,,,
58924172,2023-09-25T16:42:45.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11361,32-24 208 STREET,208 STREET,32 AVENUE,32 DRIVE,32 AVENUE,32 DRIVE,ADDRESS,BAYSIDE,208 STREET,In Progress,,,11 QUEENS,4060430018,QUEENS,1044640,220268,PHONE,Unspecified,QUEENS,40.771054854469234,-73.78197376336945,"{'latitude': '40.771054854469234', 'longitude': '-73.78197376336945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58925386,2023-09-25T16:42:08.000,2023-10-16T13:16:07.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11234,1566 EAST   52 STREET,EAST   52 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   52 STREET,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond. Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-10-16T13:16:12.000,18 BROOKLYN,3078760049,BROOKLYN,1005028,165537,PHONE,Unspecified,BROOKLYN,40.621012931647044,-73.92515380738774,"{'latitude': '40.621012931647044', 'longitude': '-73.92515380738774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918722,2023-09-25T16:42:05.000,2023-09-25T19:07:05.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10310,156 CLOVE ROAD,CLOVE ROAD,RICHMOND TERRACE,DE GROOT PLACE,RICHMOND TERRACE,DE GROOT PLACE,ADDRESS,STATEN ISLAND,CLOVE ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T19:07:09.000,01 STATEN ISLAND,5002050026,STATEN ISLAND,949116,171062,MOBILE,Unspecified,STATEN ISLAND,40.63613257750997,-74.12658785885375,"{'latitude': '40.63613257750997', 'longitude': '-74.12658785885375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923410,2023-09-25T16:42:02.000,2023-09-25T17:44:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,2329 ESPLANADE AVENUE,ESPLANADE AVENUE,ASTOR AVENUE,WARING AVENUE,ASTOR AVENUE,WARING AVENUE,ADDRESS,BRONX,ESPLANADE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T17:44:47.000,11 BRONX,2043690035,BRONX,1024549,252714,PHONE,Unspecified,BRONX,40.860224329426025,-73.85431338676196,"{'latitude': '40.860224329426025', 'longitude': '-73.85431338676196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920912,2023-09-25T16:41:43.000,2023-10-02T08:11:16.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10128,520 EAST   89 STREET,EAST   89 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-26T07:42:41.000,08 MANHATTAN,1015850042,MANHATTAN,999511,222548,ONLINE,Unspecified,MANHATTAN,40.77750596114436,-73.94489787174533,"{'latitude': '40.77750596114436', 'longitude': '-73.94489787174533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920344,2023-09-25T16:41:28.000,,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11216,1434 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3012310047,BROOKLYN,997058,184892,PHONE,Unspecified,BROOKLYN,40.67415331647757,-73.95382646167931,"{'latitude': '40.67415331647757', 'longitude': '-73.95382646167931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917897,2023-09-25T16:41:24.000,2023-09-25T16:41:24.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10462,1910 BARNES AVENUE,BARNES AVENUE,,,,,ADDRESS,BRONX,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-25T00:00:00.000,11 BRONX,2042620007,BRONX,1021981,248576,UNKNOWN,Unspecified,BRONX,40.848878115541886,-73.86362034655184,"{'latitude': '40.848878115541886', 'longitude': '-73.86362034655184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58918987,2023-09-25T16:41:23.000,2023-10-27T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11207,554 WILSON AVENUE,WILSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-27T00:00:00.000,04 BROOKLYN,3034170025,BROOKLYN,1009572,191041,UNKNOWN,Unspecified,BROOKLYN,40.69100396223151,-73.90868972688655,"{'latitude': '40.69100396223151', 'longitude': '-73.90868972688655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58919366,2023-09-25T16:41:22.000,2023-10-10T16:00:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,950 EAST  225 STREET,EAST  225 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 BRONX,2048600076,BRONX,1024812,261930,ONLINE,Unspecified,BRONX,40.88551817990293,-73.85330681221204,"{'latitude': '40.88551817990293', 'longitude': '-73.85330681221204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923830,2023-09-25T16:41:22.000,2023-09-27T08:02:49.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10466,950 EAST  225 STREET,EAST  225 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,12 BRONX,2048600076,BRONX,1024812,261930,ONLINE,Unspecified,BRONX,40.88551817990293,-73.85330681221204,"{'latitude': '40.88551817990293', 'longitude': '-73.85330681221204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917107,2023-09-25T16:41:13.000,2023-10-07T10:16:58.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10009,174 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 MANHATTAN,1004380006,MANHATTAN,988638,204914,PHONE,Unspecified,MANHATTAN,40.72911719115325,-73.98416797382153,"{'latitude': '40.72911719115325', 'longitude': '-73.98416797382153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922807,2023-09-25T16:41:13.000,2023-10-07T10:16:58.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10009,174 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 MANHATTAN,1004380006,MANHATTAN,988638,204914,PHONE,Unspecified,MANHATTAN,40.72911719115325,-73.98416797382153,"{'latitude': '40.72911719115325', 'longitude': '-73.98416797382153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917029,2023-09-25T16:41:13.000,2023-10-07T10:16:58.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10009,174 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 MANHATTAN,1004380006,MANHATTAN,988638,204914,PHONE,Unspecified,MANHATTAN,40.72911719115325,-73.98416797382153,"{'latitude': '40.72911719115325', 'longitude': '-73.98416797382153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916684,2023-09-25T16:41:13.000,2023-09-25T17:54:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10306,253 MALDEN PLACE,MALDEN PLACE,HYLAN BOULEVARD,PRIMROSE PLACE,HYLAN BOULEVARD,PRIMROSE PLACE,ADDRESS,STATEN ISLAND,MALDEN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T17:54:19.000,03 STATEN ISLAND,5040010001,STATEN ISLAND,951733,144203,PHONE,Unspecified,STATEN ISLAND,40.56242012433309,-74.11702952703637,"{'latitude': '40.56242012433309', 'longitude': '-74.11702952703637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58921736,2023-09-25T16:41:13.000,2023-10-07T10:16:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10009,174 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 MANHATTAN,1004380006,MANHATTAN,988638,204914,PHONE,Unspecified,MANHATTAN,40.72911719115325,-73.98416797382153,"{'latitude': '40.72911719115325', 'longitude': '-73.98416797382153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916822,2023-09-25T16:41:02.000,2023-09-25T17:39:56.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11429,107-21 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,QUEENS VILLAGE,SPRINGFIELD BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T17:39:58.000,13 QUEENS,4111830007,QUEENS,1056997,198037,MOBILE,Unspecified,QUEENS,40.70994350884696,-73.73760190638892,"{'latitude': '40.70994350884696', 'longitude': '-73.73760190638892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58919905,2023-09-25T16:41:00.000,2023-09-25T21:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10462,2273 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,DORIS ST,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-25T21:40:00.000,10 BRONX,2039640040,BRONX,1026097,243547,PHONE,Unspecified,BRONX,40.835056452039105,-73.84877436965179,"{'latitude': '40.835056452039105', 'longitude': '-73.84877436965179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58921763,2023-09-25T16:41:00.000,2023-09-25T18:10:00.000,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,11220,653 48 STREET,48 STREET,6 AVE,7 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-25T18:10:00.000,07 BROOKLYN,3007670059,BROOKLYN,982642,173980,PHONE,Unspecified,BROOKLYN,40.64421139674819,-74.00579432607135,"{'latitude': '40.64421139674819', 'longitude': '-74.00579432607135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58921990,2023-09-25T16:40:57.000,2023-10-03T12:44:39.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11218,259 DAHILL ROAD,DAHILL ROAD,CHURCH AVENUE,35 STREET,CHURCH AVENUE,35 STREET,ADDRESS,BROOKLYN,DAHILL ROAD,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-03T12:44:42.000,12 BROOKLYN,3053520056,BROOKLYN,989753,172856,PHONE,Unspecified,BROOKLYN,40.64112469465954,-73.98017120546713,"{'latitude': '40.64112469465954', 'longitude': '-73.98017120546713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58920296,2023-09-25T16:40:53.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11237,1338 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,04 BROOKLYN,3032110015,BROOKLYN,1006176,196552,PHONE,Unspecified,BROOKLYN,40.706139430818894,-73.92091763975729,"{'latitude': '40.706139430818894', 'longitude': '-73.92091763975729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58923204,2023-09-25T16:40:45.000,2023-09-26T08:03:46.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11378,60-33 60 DRIVE,60 DRIVE,60 STREET,60 PLACE,60 STREET,60 PLACE,ADDRESS,MASPETH,60 DRIVE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-26T08:03:45.000,05 QUEENS,4027330059,QUEENS,1010634,199862,PHONE,Unspecified,QUEENS,40.71521241964547,-73.90482563424438,"{'latitude': '40.71521241964547', 'longitude': '-73.90482563424438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58921117,2023-09-25T16:40:44.000,2023-09-25T22:00:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,4371 WICKHAM AVENUE,WICKHAM AVENUE,PITMAN AVENUE,NEREID AVENUE,PITMAN AVENUE,NEREID AVENUE,ADDRESS,BRONX,WICKHAM AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:00:22.000,12 BRONX,2050510060,BRONX,1025674,266252,MOBILE,Unspecified,BRONX,40.89737668101848,-73.85016264353226,"{'latitude': '40.89737668101848', 'longitude': '-73.85016264353226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58922365,2023-09-25T16:40:37.000,2023-09-25T17:12:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11231,606 CLINTON STREET,CLINTON STREET,MILL STREET,CENTRE MALL,MILL STREET,CENTRE MALL,ADDRESS,BROOKLYN,CLINTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T17:12:56.000,06 BROOKLYN,3005380001,BROOKLYN,983762,185181,MOBILE,Unspecified,BROOKLYN,40.674955808336826,-74.00175928769411,"{'latitude': '40.674955808336826', 'longitude': '-74.00175928769411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58917581,2023-09-25T16:40:36.000,2023-10-02T15:25:11.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11214,8430 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,84 STREET,18 AVENUE,84 STREET,18 AVENUE,ADDRESS,BROOKLYN,NEW UTRECHT AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-30T10:54:22.000,11 BROOKLYN,3063260060,BROOKLYN,983749,161049,MOBILE,Unspecified,BROOKLYN,40.60871865002805,-74.00180436194137,"{'latitude': '40.60871865002805', 'longitude': '-74.00180436194137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
