unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
59442483,2023-09-29T10:30:47.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10032,500 WEST  170 STREET,WEST  170 STREET,ADDRESS,NEW YORK,Closed,,2023-10-10T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001885,245739,PHONE,Unspecified,MANHATTAN,40.84115439095309,-73.93626526737751,"{'latitude': '40.84115439095309', 'longitude': '-73.93626526737751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,WEST  170 STREET,,,,,,,
58961608,2023-09-29T10:30:41.000,2023-10-01T18:08:26.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11235,2685 HOMECREST AVENUE,HOMECREST AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,15 BROOKLYN,3074570046,BROOKLYN,996256,152743,PHONE,Unspecified,BROOKLYN,40.58591224073412,-73.95677490554611,"{'latitude': '40.58591224073412', 'longitude': '-73.95677490554611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59005813,2023-09-29T10:30:39.000,2023-09-29T10:34:48.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229,3060 GERRITSEN AVENUE,GERRITSEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T10:34:26.000,15 BROOKLYN,,BROOKLYN,1006804,153198,PHONE,Unspecified,BROOKLYN,40.58714056230912,-73.91879753357907,"{'latitude': '40.58714056230912', 'longitude': '-73.91879753357907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LOIS AVENUE,DEAD END,LOIS AVENUE,DEAD END,GERRITSEN AVENUE,,,,,,,
59439125,2023-09-29T10:30:37.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10453,1908 OSBORNE PLACE,OSBORNE PLACE,ADDRESS,BRONX,Closed,,2023-10-10T00:00:00.000,05 BRONX,,BRONX,1007496,250789,PHONE,Unspecified,BRONX,40.855002157136184,-73.91596902986187,"{'latitude': '40.855002157136184', 'longitude': '-73.91596902986187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  179 STREET,WEST BURNSIDE AVENUE,WEST  179 STREET,OSBORNE PLACE,,,,,,,
59457235,2023-09-29T10:30:37.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10453,1908 OSBORNE PLACE,OSBORNE PLACE,ADDRESS,BRONX,Closed,,2023-10-03T00:00:00.000,05 BRONX,,BRONX,1007496,250789,PHONE,Unspecified,BRONX,40.855002157136184,-73.91596902986187,"{'latitude': '40.855002157136184', 'longitude': '-73.91596902986187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  179 STREET,WEST BURNSIDE AVENUE,WEST  179 STREET,OSBORNE PLACE,,,,,,,
59460609,2023-09-29T10:30:36.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10453,1908 OSBORNE PLACE,OSBORNE PLACE,ADDRESS,BRONX,Closed,,2023-10-10T00:00:00.000,05 BRONX,,BRONX,1007496,250789,PHONE,Unspecified,BRONX,40.855002157136184,-73.91596902986187,"{'latitude': '40.855002157136184', 'longitude': '-73.91596902986187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BURNSIDE AVENUE,WEST  179 STREET,WEST BURNSIDE AVENUE,WEST  179 STREET,OSBORNE PLACE,,,,,,,
59435894,2023-09-29T10:30:35.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11225,240 CROWN STREET,CROWN STREET,ADDRESS,BROOKLYN,Closed,,2023-10-12T00:00:00.000,09 BROOKLYN,3012960014,BROOKLYN,997386,182060,PHONE,Unspecified,BROOKLYN,40.66637963014084,-73.95264952275203,"{'latitude': '40.66637963014084', 'longitude': '-73.95264952275203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,DEARBORN COURT,ROGERS AVENUE,DEARBORN COURT,CROWN STREET,,,,,,,
59442195,2023-09-29T10:30:34.000,2023-09-29T17:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10306,191 SPRATT AVENUE,SPRATT AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T17:45:00.000,03 STATEN ISLAND,5049860003,STATEN ISLAND,947958,141708,PHONE,Unspecified,STATEN ISLAND,40.555557190075696,-74.13060244292102,"{'latitude': '40.555557190075696', 'longitude': '-74.13060244292102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THOLLEN STREET,BLOCK STREET,THOLLEN STREET,BLOCK STREET,SPRATT AVENUE,,,,,,,
58964915,2023-09-29T10:30:32.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11104,39-20 GREENPOINT AVENUE,GREENPOINT AVENUE,ADDRESS,SUNNYSIDE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:56.000,02 QUEENS,4002070001,QUEENS,1004570,208462,PHONE,Unspecified,QUEENS,40.73883332293541,-73.92667417485173,"{'latitude': '40.73883332293541', 'longitude': '-73.92667417485173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 STREET,39 PLACE,39 STREET,39 PLACE,GREENPOINT AVENUE,,,,,,,
59436468,2023-09-29T10:30:27.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59443276,2023-09-29T10:30:26.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,General,Cabinet,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59445167,2023-09-29T10:30:26.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59460299,2023-09-29T10:30:25.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59438342,2023-09-29T10:30:25.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59435495,2023-09-29T10:30:24.000,2023-09-30T10:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10004,17 BATTERY PLACE,BATTERY PLACE,ADDRESS,NEW YORK,Closed,,2023-09-30T10:05:00.000,01 MANHATTAN,,MANHATTAN,979834,196085,ONLINE,Unspecified,MANHATTAN,40.70488368980268,-74.01592725890914,"{'latitude': '40.70488368980268', 'longitude': '-74.01592725890914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON STREET,WEST STREET,WASHINGTON STREET,WEST STREET,BATTERY PLACE,,,,,,,
59438941,2023-09-29T10:30:22.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59442633,2023-09-29T10:30:21.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11368,34-12 109 STREET,109 STREET,ADDRESS,CORONA,Closed,,2023-10-01T00:00:00.000,03 QUEENS,4017500016,QUEENS,1023144,214800,ONLINE,Unspecified,QUEENS,40.75616733836248,-73.85961231880552,"{'latitude': '40.75616733836248', 'longitude': '-73.85961231880552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,109 STREET,,,,,,,
59457638,2023-09-29T10:30:15.000,2023-10-01T00:00:00.000,DOB,Department of Buildings,Unstable Building,Shaking/Vibrating,Street,10039,228 WEST  149 STREET,WEST  149 STREET,ADDRESS,NEW YORK,Closed,,2023-10-01T00:00:00.000,10 MANHATTAN,,MANHATTAN,1001332,239715,PHONE,Unspecified,MANHATTAN,40.82462133603858,-73.9382792065344,"{'latitude': '40.82462133603858', 'longitude': '-73.9382792065344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  149 STREET,,,,,,,
59449794,2023-09-29T10:30:04.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
59438384,2023-09-29T10:30:03.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
59449354,2023-09-29T10:30:03.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
59434914,2023-09-29T10:30:02.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
59446548,2023-09-29T10:30:01.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
58960962,2023-09-29T10:30:00.000,2023-09-29T13:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10017,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T13:20:00.000,06 MANHATTAN,,MANHATTAN,992088,212703,UNKNOWN,Unspecified,MANHATTAN,40.75049367625375,-73.97171120282837,"{'latitude': '40.75049367625375', 'longitude': '-73.97171120282837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,2 AVENUE,EAST 43 STREET,,N/A,,,,,,
59456137,2023-09-29T10:30:00.000,2023-09-30T20:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11217,101 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T20:45:00.000,06 BROOKLYN,,BROOKLYN,989642,187406,PHONE,Unspecified,BROOKLYN,40.68106130138392,-73.98055953315803,"{'latitude': '40.68106130138392', 'longitude': '-73.98055953315803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WARREN STREET,BALTIC STREET,WARREN STREET,BALTIC STREET,4 AVENUE,,,,,,,
59435868,2023-09-29T10:29:59.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,MOUNT EDEN PARKWAY,EAST  172 STREET,MOUNT EDEN PARKWAY,SELWYN AVENUE,,,,,,,
59448981,2023-09-29T10:29:59.000,2023-09-29T10:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10454,825 EAST  141 STREET,EAST  141 STREET,ADDRESS,BRONX,Closed,,2023-09-29T10:55:00.000,01 BRONX,2025990146,BRONX,1009687,232749,PHONE,Unspecified,BRONX,40.80548151563159,-73.90811728567155,"{'latitude': '40.80548151563159', 'longitude': '-73.90811728567155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRUCKNER EXPWY EB EN E  138 ST,AMTRAK-HELLGATE LINE,BRUCKNER EXPWY EB EN E  138 ST,AMTRAK-HELLGATE LINE,EAST  141 STREET,,,,,,,
59441963,2023-09-29T10:29:58.000,2023-09-29T12:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,342 EAST    7 STREET,EAST    7 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T12:40:00.000,12 BROOKLYN,3053397502,BROOKLYN,991798,173842,ONLINE,Unspecified,BROOKLYN,40.64382954605837,-73.9728014156921,"{'latitude': '40.64382954605837', 'longitude': '-73.9728014156921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,BEVERLEY ROAD,CHURCH AVENUE,BEVERLEY ROAD,EAST    7 STREET,,,,,,,
59450022,2023-09-29T10:29:56.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10031,630 WEST  135 STREET,WEST  135 STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,09 MANHATTAN,,MANHATTAN,996412,238213,PHONE,Unspecified,MANHATTAN,40.82050691640474,-73.95605890128358,"{'latitude': '40.82050691640474', 'longitude': '-73.95605890128358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  135 STREET,,,,,,,
59460146,2023-09-29T10:29:56.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10031,630 WEST  135 STREET,WEST  135 STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,09 MANHATTAN,,MANHATTAN,996412,238213,PHONE,Unspecified,MANHATTAN,40.82050691640474,-73.95605890128358,"{'latitude': '40.82050691640474', 'longitude': '-73.95605890128358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  135 STREET,,,,,,,
59446033,2023-09-29T10:29:51.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10031,630 WEST  135 STREET,WEST  135 STREET,ADDRESS,NEW YORK,Closed,,2023-10-02T00:00:00.000,09 MANHATTAN,,MANHATTAN,996412,238213,PHONE,Unspecified,MANHATTAN,40.82050691640474,-73.95605890128358,"{'latitude': '40.82050691640474', 'longitude': '-73.95605890128358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,WEST  135 STREET,,,,,,,
59452712,2023-09-29T10:29:45.000,2023-09-30T13:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11234,1017 EAST   55 STREET,EAST   55 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T13:30:00.000,18 BROOKLYN,,BROOKLYN,1005496,169649,PHONE,Unspecified,BROOKLYN,40.632298393511654,-73.92345504251635,"{'latitude': '40.632298393511654', 'longitude': '-73.92345504251635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE H,AVENUE I,AVENUE H,AVENUE I,EAST   55 STREET,,,,,,,
58958645,2023-09-29T10:29:41.000,2023-09-29T12:15:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11235,3311 SHORE PARKWAY,SHORE PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T12:15:13.000,15 BROOKLYN,,BROOKLYN,997145,152528,MOBILE,Unspecified,BROOKLYN,40.58532085990126,-73.953574657616,"{'latitude': '40.58532085990126', 'longitude': '-73.953574657616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VOORHIES AVENUE,EAST   16 STREET,VOORHIES AVENUE,EAST   16 STREET,SHORE PARKWAY,,,,,,,
59456177,2023-09-29T10:29:34.000,2023-09-29T14:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10306,1169 MASON AVENUE,MASON AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T14:30:00.000,02 STATEN ISLAND,,STATEN ISLAND,957329,148994,PHONE,Unspecified,STATEN ISLAND,40.57558923353274,-74.09690847170118,"{'latitude': '40.57558923353274', 'longitude': '-74.09690847170118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,MIDLAND AVENUE,BEDFORD AVENUE,MIDLAND AVENUE,MASON AVENUE,,,,,,,
58966985,2023-09-29T10:29:21.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11215,294 3 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T08:07:00.000,06 BROOKLYN,3004530046,BROOKLYN,988016,185913,UNKNOWN,Unspecified,BROOKLYN,40.67696419567791,-73.98642279301794,"{'latitude': '40.67696419567791', 'longitude': '-73.98642279301794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,2023-11-14T08:07:00.000,,,,,
59460220,2023-09-29T10:29:13.000,2023-10-24T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11226,189 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-24T00:00:00.000,14 BROOKLYN,,BROOKLYN,994660,174778,ONLINE,Unspecified,BROOKLYN,40.64639576247312,-73.96248699567796,"{'latitude': '40.64639576247312', 'longitude': '-73.96248699567796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBEMARLE ROAD,BEVERLEY ROAD,ALBEMARLE ROAD,BEVERLEY ROAD,EAST   18 STREET,,,,,,,
58967397,2023-09-29T10:29:11.000,2023-10-16T12:08:52.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10454,537 EAST  139 STREET,EAST  139 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,01 BRONX,2022670065,BRONX,1006958,233634,PHONE,Unspecified,BRONX,40.8079180306558,-73.91797189217512,"{'latitude': '40.8079180306558', 'longitude': '-73.91797189217512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58966254,2023-09-29T10:29:11.000,2023-10-16T12:08:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10454,537 EAST  139 STREET,EAST  139 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,01 BRONX,2022670065,BRONX,1006958,233634,PHONE,Unspecified,BRONX,40.8079180306558,-73.91797189217512,"{'latitude': '40.8079180306558', 'longitude': '-73.91797189217512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59448579,2023-09-29T10:29:08.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10462,2025 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,11 BRONX,,BRONX,1023303,249988,ONLINE,Unspecified,BRONX,40.852747884031885,-73.85883372744512,"{'latitude': '40.852747884031885', 'longitude': '-73.85883372744512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,PAULDING AVENUE,,,,,,,
59436316,2023-09-29T10:29:07.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10462,2025 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,11 BRONX,,BRONX,1023303,249988,ONLINE,Unspecified,BRONX,40.852747884031885,-73.85883372744512,"{'latitude': '40.852747884031885', 'longitude': '-73.85883372744512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,PAULDING AVENUE,,,,,,,
59449793,2023-09-29T10:29:06.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10462,2025 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,11 BRONX,,BRONX,1023303,249988,ONLINE,Unspecified,BRONX,40.852747884031885,-73.85883372744512,"{'latitude': '40.852747884031885', 'longitude': '-73.85883372744512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,PAULDING AVENUE,,,,,,,
59460545,2023-09-29T10:29:05.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10462,2025 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,,2023-10-04T00:00:00.000,11 BRONX,,BRONX,1023303,249988,ONLINE,Unspecified,BRONX,40.852747884031885,-73.85883372744512,"{'latitude': '40.852747884031885', 'longitude': '-73.85883372744512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,PAULDING AVENUE,,,,,,,
