unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58875546,2023-09-20T23:03:35.000,2023-09-20T23:03:35.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11375,102-36 64 AVENUE,64 AVENUE,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,64 AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-20T23:03:35.000,06 QUEENS,4021270027,QUEENS,1024908,205936,MOBILE,Unspecified,QUEENS,40.7318299728526,-73.85329876408906,"{'latitude': '40.7318299728526', 'longitude': '-73.85329876408906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880660,2023-09-20T23:03:09.000,2023-09-26T17:41:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10014,14 MORTON STREET,MORTON STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,02 MANHATTAN,1005860056,MANHATTAN,983239,205708,ONLINE,Unspecified,MANHATTAN,40.73129755748588,-74.00364783548625,"{'latitude': '40.73129755748588', 'longitude': '-74.00364783548625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875308,2023-09-20T23:03:09.000,2023-09-26T17:41:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10014,14 MORTON STREET,MORTON STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,02 MANHATTAN,1005860056,MANHATTAN,983239,205708,ONLINE,Unspecified,MANHATTAN,40.73129755748588,-74.00364783548625,"{'latitude': '40.73129755748588', 'longitude': '-74.00364783548625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877403,2023-09-20T23:02:40.000,2023-09-20T23:05:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,90-66 51 AVENUE,51 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,ADDRESS,ELMHURST,51 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:05:24.000,04 QUEENS,4018530043,QUEENS,1019279,208755,ONLINE,Unspecified,QUEENS,40.73959150781919,-73.87359448085867,"{'latitude': '40.73959150781919', 'longitude': '-73.87359448085867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874966,2023-09-20T23:02:11.000,2023-09-21T01:53:18.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11355,134-23 BLOSSOM AVENUE,BLOSSOM AVENUE,SAULL STREET,MAIN STREET,SAULL STREET,MAIN STREET,ADDRESS,FLUSHING,BLOSSOM AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T01:53:22.000,07 QUEENS,4051230088,QUEENS,1031708,213596,ONLINE,Unspecified,QUEENS,40.75282085130204,-73.82870917712178,"{'latitude': '40.75282085130204', 'longitude': '-73.82870917712178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870810,2023-09-20T23:02:02.000,2023-09-21T01:21:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358,45-42 164 STREET,164 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,164 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T01:21:12.000,07 QUEENS,4054420060,QUEENS,1038877,214443,ONLINE,Unspecified,QUEENS,40.75510426193156,-73.80282720566129,"{'latitude': '40.75510426193156', 'longitude': '-73.80282720566129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878870,2023-09-20T23:02:01.000,2023-09-21T01:29:33.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11694,320 BEACH  100 STREET,BEACH  100 STREET,CROSS BAY BRIDGE EXIT RAMP,BEACH  100 STREET,CROSS BAY BRIDGE EXIT RAMP,BEACH  100 STREET,ADDRESS,FAR ROCKAWAY,BEACH  100 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T01:29:37.000,14 QUEENS,4161550021,QUEENS,1033703,152775,ONLINE,Unspecified,QUEENS,40.585870257596675,-73.82195480282432,"{'latitude': '40.585870257596675', 'longitude': '-73.82195480282432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872480,2023-09-20T23:02:01.000,2023-09-21T01:03:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,441 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T01:03:52.000,04 BROOKLYN,,BROOKLYN,1006632,196726,MOBILE,Unspecified,BROOKLYN,40.70661587786408,-73.91927236851461,"{'latitude': '40.70661587786408', 'longitude': '-73.91927236851461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872305,2023-09-20T23:02:00.000,2023-09-21T02:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11231,,,,,HENRY STREET,4 PLACE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T02:35:00.000,06 BROOKLYN,,BROOKLYN,983721,186631,UNKNOWN,Unspecified,BROOKLYN,40.67893572860639,-74.00190721051452,"{'latitude': '40.67893572860639', 'longitude': '-74.00190721051452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58875996,2023-09-20T23:02:00.000,2023-09-21T11:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11103,30-52 34 STREET,34 STREET,30 AVE,31 AVE,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-21T11:23:00.000,01 QUEENS,4006250064,QUEENS,1006412,217833,ONLINE,Unspecified,QUEENS,40.76454991230502,-73.91999633685433,"{'latitude': '40.76454991230502', 'longitude': '-73.91999633685433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58872044,2023-09-20T23:02:00.000,2023-09-21T17:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10128,EAST   89 STREET,EAST   89 STREET,3 AVENUE,2 AVENUE,,,BLOCKFACE,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T17:45:00.000,08 MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,N/A,,,,,
58879149,2023-09-20T23:01:55.000,2023-09-22T02:04:56.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,76 ST NICHOLAS PLACE,ST NICHOLAS PLACE,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,09 MANHATTAN,1020540079,MANHATTAN,1000634,241478,MOBILE,Unspecified,MANHATTAN,40.829461589531974,-73.94079691863257,"{'latitude': '40.829461589531974', 'longitude': '-73.94079691863257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877861,2023-09-20T23:01:47.000,2023-09-22T13:43:49.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11101,11-19 46 AVENUE,46 AVENUE,,,,,ADDRESS,LONG ISLAND CITY,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,02 QUEENS,4000540116,QUEENS,998380,211130,ONLINE,Unspecified,QUEENS,40.746168372105345,-73.94900551566387,"{'latitude': '40.746168372105345', 'longitude': '-73.94900551566387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873974,2023-09-20T23:01:45.000,2023-10-29T05:03:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11226,221 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-29T00:00:00.000,17 BROOKLYN,3050850075,BROOKLYN,997893,177038,ONLINE,Unspecified,BROOKLYN,40.65259458089108,-73.95083213431944,"{'latitude': '40.65259458089108', 'longitude': '-73.95083213431944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880582,2023-09-20T23:01:45.000,2023-10-29T05:03:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11226,221 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-29T00:00:00.000,17 BROOKLYN,3050850075,BROOKLYN,997893,177038,ONLINE,Unspecified,BROOKLYN,40.65259458089108,-73.95083213431944,"{'latitude': '40.65259458089108', 'longitude': '-73.95083213431944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871693,2023-09-20T23:01:42.000,2023-09-21T02:29:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,107-30 118 STREET,118 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,118 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T02:29:28.000,10 QUEENS,4095970020,QUEENS,1033076,188442,ONLINE,Unspecified,QUEENS,40.683771860232845,-73.82395410829264,"{'latitude': '40.683771860232845', 'longitude': '-73.82395410829264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879453,2023-09-20T23:01:36.000,2023-09-29T13:26:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11375,102-35 64 ROAD,64 ROAD,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,64 ROAD,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-20T23:01:36.000,06 QUEENS,4021270027,QUEENS,1024997,205699,MOBILE,Unspecified,QUEENS,40.73117905732163,-73.85297907223207,"{'latitude': '40.73117905732163', 'longitude': '-73.85297907223207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880938,2023-09-20T23:01:31.000,2023-09-21T03:22:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10471,5535 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST  256 STREET,BEND,WEST  256 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T03:22:24.000,08 BRONX,2059500430,BRONX,1010114,268519,ONLINE,Unspecified,BRONX,40.903658196293335,-73.90643688418457,"{'latitude': '40.903658196293335', 'longitude': '-73.90643688418457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880488,2023-09-20T23:01:29.000,2023-09-22T17:26:57.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10452,975 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 BRONX,2024760022,BRONX,1005614,241459,PHONE,Unspecified,BRONX,40.829398797965425,-73.92280191014713,"{'latitude': '40.829398797965425', 'longitude': '-73.92280191014713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876376,2023-09-20T23:01:23.000,2023-09-20T23:28:19.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10474,621 MANIDA STREET,MANIDA STREET,RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,ADDRESS,BRONX,MANIDA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:28:25.000,02 BRONX,2027650226,BRONX,1015279,235344,ONLINE,Unspecified,BRONX,40.81258619692701,-73.887906068052,"{'latitude': '40.81258619692701', 'longitude': '-73.887906068052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877377,2023-09-20T23:01:10.000,2023-09-20T23:12:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T23:12:39.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874769,2023-09-20T23:01:03.000,2023-09-20T23:05:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,90-34 51 AVENUE,51 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,ADDRESS,ELMHURST,51 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:05:14.000,04 QUEENS,4018530024,QUEENS,1019264,208751,ONLINE,Unspecified,QUEENS,40.739580588222374,-73.87364863054813,"{'latitude': '40.739580588222374', 'longitude': '-73.87364863054813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871512,2023-09-20T23:00:26.000,2023-09-21T02:24:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10305,2 ANDREASE STREET,ANDREASE STREET,DEAD END,WATERVIEW COURT,DEAD END,WATERVIEW COURT,ADDRESS,STATEN ISLAND,ANDREASE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T02:24:20.000,01 STATEN ISLAND,5028310115,STATEN ISLAND,966779,163050,PHONE,Unspecified,STATEN ISLAND,40.61419377296859,-74.06292733684464,"{'latitude': '40.61419377296859', 'longitude': '-74.06292733684464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876354,2023-09-20T23:00:25.000,2023-09-20T23:24:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,475 HANCOCK STREET,HANCOCK STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:24:50.000,03 BROOKLYN,3016540059,BROOKLYN,1001835,188515,ONLINE,Unspecified,BROOKLYN,40.684089428003475,-73.93659566757496,"{'latitude': '40.684089428003475', 'longitude': '-73.93659566757496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875306,2023-09-20T23:00:23.000,2023-09-29T09:37:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10452,1155 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,04 BRONX,2024880046,BRONX,1006130,243265,ONLINE,Unspecified,BRONX,40.8343544837579,-73.92093147210099,"{'latitude': '40.8343544837579', 'longitude': '-73.92093147210099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871339,2023-09-20T23:00:23.000,2023-09-29T09:37:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10452,1155 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,04 BRONX,2024880046,BRONX,1006130,243265,ONLINE,Unspecified,BRONX,40.8343544837579,-73.92093147210099,"{'latitude': '40.8343544837579', 'longitude': '-73.92093147210099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879447,2023-09-20T23:00:18.000,2023-10-05T11:33:55.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11375,102-35 64 ROAD,64 ROAD,102 STREET,YELLOWSTONE BOULEVARD,102 STREET,YELLOWSTONE BOULEVARD,ADDRESS,FOREST HILLS,64 ROAD,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-20T23:00:18.000,06 QUEENS,4021270027,QUEENS,1024997,205699,MOBILE,Unspecified,QUEENS,40.73117905732163,-73.85297907223207,"{'latitude': '40.73117905732163', 'longitude': '-73.85297907223207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876474,2023-09-20T23:00:06.000,2023-09-21T01:04:15.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11237,447 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T01:04:22.000,04 BROOKLYN,,BROOKLYN,1006662,196765,MOBILE,Unspecified,BROOKLYN,40.706722847676794,-73.91916403445434,"{'latitude': '40.706722847676794', 'longitude': '-73.91916403445434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871110,2023-09-20T23:00:01.000,2023-09-21T00:24:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,1060 UNION STREET,UNION STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T00:24:26.000,09 BROOKLYN,3012730025,BROOKLYN,996224,183187,ONLINE,Unspecified,BROOKLYN,40.6694746414481,-73.95683610541815,"{'latitude': '40.6694746414481', 'longitude': '-73.95683610541815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873475,2023-09-20T23:00:01.000,2023-09-20T23:10:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,23-12 30 DRIVE,30 DRIVE,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,30 DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T23:10:09.000,01 QUEENS,4005700030,QUEENS,1004323,218895,PHONE,Unspecified,QUEENS,40.76746981644549,-73.92753434267112,"{'latitude': '40.76746981644549', 'longitude': '-73.92753434267112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871037,2023-09-20T23:00:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10468,,,,,GRAND CONCOURSE,EAST 206 STREET,INTERSECTION,BRONX,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-06T16:50:00.000,07 BRONX,,BRONX,1015804,258455,UNKNOWN,Unspecified,BRONX,40.87601719997133,-73.8859007304223,"{'latitude': '40.87601719997133', 'longitude': '-73.8859007304223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880618,2023-09-20T22:59:53.000,2023-09-27T02:02:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11355,133-33 SANFORD AVENUE,SANFORD AVENUE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 QUEENS,4050420057,QUEENS,1031226,214717,ONLINE,Unspecified,QUEENS,40.755900279593185,-73.83044103031904,"{'latitude': '40.755900279593185', 'longitude': '-73.83044103031904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873540,2023-09-20T22:59:43.000,2023-09-20T23:11:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10037,15 WEST  139 STREET,WEST  139 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:11:40.000,10 MANHATTAN,1017370025,MANHATTAN,1001862,236425,MOBILE,Unspecified,MANHATTAN,40.81559017526448,-73.9363728423227,"{'latitude': '40.81559017526448', 'longitude': '-73.9363728423227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875148,2023-09-20T22:59:41.000,2023-09-20T23:16:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10016,3 AVENUE,3 AVENUE,3 AVENUE,EAST   34 STREET,3 AVENUE,EAST   34 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T23:16:09.000,06 MANHATTAN,,MANHATTAN,990312,210966,ONLINE,Unspecified,MANHATTAN,40.74572744427753,-73.97812268196289,"{'latitude': '40.74572744427753', 'longitude': '-73.97812268196289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870888,2023-09-20T22:59:30.000,2023-09-21T01:24:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10457,2047 HUGHES AVENUE,HUGHES AVENUE,EAST  179 STREET,EAST  180 STREET,EAST  179 STREET,EAST  180 STREET,ADDRESS,BRONX,HUGHES AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T01:24:27.000,06 BRONX,2030690087,BRONX,1014414,248281,MOBILE,Unspecified,BRONX,40.84809752120502,-73.89097275471988,"{'latitude': '40.84809752120502', 'longitude': '-73.89097275471988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878228,2023-09-20T22:59:22.000,2023-09-21T04:46:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,86-26 90 STREET,90 STREET,86 ROAD,JAMAICA AVENUE,86 ROAD,JAMAICA AVENUE,ADDRESS,WOODHAVEN,90 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T04:46:23.000,09 QUEENS,4088680018,QUEENS,1024472,192123,MOBILE,Unspecified,QUEENS,40.693918625248614,-73.85495445184085,"{'latitude': '40.693918625248614', 'longitude': '-73.85495445184085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873433,2023-09-20T22:59:13.000,2023-09-20T23:12:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T23:12:14.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872900,2023-09-20T22:59:09.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,37 THROOP AVENUE,THROOP AVENUE,WALTON STREET,WALLABOUT STREET,WALTON STREET,WALLABOUT STREET,ADDRESS,BROOKLYN,THROOP AVENUE,In Progress,,,01 BROOKLYN,3022517502,BROOKLYN,998860,195460,PHONE,Unspecified,BROOKLYN,40.703157252594785,-73.94730723750861,"{'latitude': '40.703157252594785', 'longitude': '-73.94730723750861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879368,2023-09-20T22:59:01.000,2023-09-20T23:05:10.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11237,60 GRATTAN STREET,GRATTAN STREET,MORGAN AVENUE,KNICKERBOCKER AVENUE,MORGAN AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,GRATTAN STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T23:05:14.000,01 BROOKLYN,3030080016,BROOKLYN,1003431,196422,ONLINE,Unspecified,BROOKLYN,40.70578898779783,-73.93081862951821,"{'latitude': '40.70578898779783', 'longitude': '-73.93081862951821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
