unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58865369,2023-09-15T09:00:06.000,2023-09-15T09:22:38.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:22:41.000,0 Unspecified,,Unspecified,994387,152967,PHONE,Unspecified,Unspecified,40.58652941049742,-73.9635035126794,"{'latitude': '40.58652941049742', 'longitude': '-73.9635035126794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58864480,2023-09-15T09:00:00.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,989703,209424,ONLINE,Unspecified,Unspecified,40.74149543610843,-73.98032176882401,"{'latitude': '40.74149543610843', 'longitude': '-73.98032176882401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58819737,2023-09-15T08:59:30.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10469,3025 PAULDING AVENUE,PAULDING AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T00:00:00.000,12 BRONX,2045760041,BRONX,1023374,256258,UNKNOWN,Unspecified,BRONX,40.8699568077562,-73.85854048128442,"{'latitude': '40.8699568077562', 'longitude': '-73.85854048128442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58865213,2023-09-15T08:59:26.000,2023-09-15T10:28:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:28:25.000,0 Unspecified,,Unspecified,1003007,193572,MOBILE,Unspecified,Unspecified,40.69796731694582,-73.93235583535255,"{'latitude': '40.69796731694582', 'longitude': '-73.93235583535255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862527,2023-09-15T08:59:06.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,989703,209424,ONLINE,Unspecified,Unspecified,40.74149543610843,-73.98032176882401,"{'latitude': '40.74149543610843', 'longitude': '-73.98032176882401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822682,2023-09-15T08:58:56.000,2023-09-19T18:34:10.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,559 WEST  190 STREET,WEST  190 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,12 MANHATTAN,1021610079,MANHATTAN,1003980,250607,PHONE,Unspecified,MANHATTAN,40.85451117894489,-73.92867939726658,"{'latitude': '40.85451117894489', 'longitude': '-73.92867939726658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863380,2023-09-15T08:58:48.000,2023-09-15T10:16:48.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:16:53.000,0 Unspecified,,Unspecified,,172761,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58869563,2023-09-15T08:58:44.000,2023-09-15T09:07:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T09:08:01.000,0 Unspecified,,Unspecified,,196853,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58825287,2023-09-15T08:58:44.000,2023-09-19T16:23:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11694,180 BEACH  117 STREET,BEACH  117 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,14 QUEENS,4162260074,QUEENS,1029314,150248,ONLINE,Unspecified,QUEENS,40.57895755424285,-73.83777329170152,"{'latitude': '40.57895755424285', 'longitude': '-73.83777329170152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820189,2023-09-15T08:58:36.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,968 PARK PLACE,PARK PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-15T00:00:00.000,08 BROOKLYN,3012420033,BROOKLYN,999349,184533,PHONE,Unspecified,BROOKLYN,40.67316433125505,-73.94556808794363,"{'latitude': '40.67316433125505', 'longitude': '-73.94556808794363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58825641,2023-09-15T08:58:32.000,2023-09-15T20:55:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:55:19.000,0 Unspecified,,Unspecified,1011003,262701,MOBILE,Unspecified,Unspecified,40.8876869983934,-73.90324417309063,"{'latitude': '40.8876869983934', 'longitude': '-73.90324417309063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58826108,2023-09-15T08:58:27.000,2023-09-24T18:39:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10002,157 SUFFOLK STREET,SUFFOLK STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,03 MANHATTAN,1003550067,MANHATTAN,988366,201899,PHONE,Unspecified,MANHATTAN,40.720841878854394,-73.9851512013638,"{'latitude': '40.720841878854394', 'longitude': '-73.9851512013638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58869110,2023-09-15T08:58:27.000,2023-09-15T14:19:22.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,,,,,,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-15T14:19:26.000,0 Unspecified,,Unspecified,928823,137020,PHONE,Unspecified,Unspecified,40.5425906033651,-74.19942413142276,"{'latitude': '40.5425906033651', 'longitude': '-74.19942413142276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58830177,2023-09-15T08:58:25.000,2023-09-16T15:21:08.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T11:58:22.000,0 Unspecified,,Unspecified,983004,170797,ONLINE,Unspecified,Unspecified,40.635474801244605,-74.00448929420484,"{'latitude': '40.635474801244605', 'longitude': '-74.00448929420484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820045,2023-09-15T08:58:22.000,2023-10-10T10:33:20.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11212,750 ROCKAWAY AVENUE,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,16 BROOKLYN,3035890043,BROOKLYN,1009586,180320,ONLINE,Unspecified,BROOKLYN,40.661577211680864,-73.90867954612781,"{'latitude': '40.661577211680864', 'longitude': '-73.90867954612781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58858608,2023-09-15T08:58:10.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,989703,209424,ONLINE,Unspecified,Unspecified,40.74149543610843,-73.98032176882401,"{'latitude': '40.74149543610843', 'longitude': '-73.98032176882401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58830167,2023-09-15T08:58:04.000,2023-09-16T11:46:23.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T11:46:27.000,0 Unspecified,,Unspecified,,262478,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58824900,2023-09-15T08:58:00.000,2023-09-15T10:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11249,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T10:25:00.000,01 BROOKLYN,,BROOKLYN,992976,198249,UNKNOWN,Unspecified,BROOKLYN,40.710820157084164,-73.96852499067981,"{'latitude': '40.710820157084164', 'longitude': '-73.96852499067981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,KENT AVENUE,BROADWAY,,N/A,,,,,,,
58860244,2023-09-15T08:57:52.000,2023-09-15T10:01:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:01:58.000,0 Unspecified,,Unspecified,963871,156955,PHONE,Unspecified,Unspecified,40.597458037383085,-74.0733830240116,"{'latitude': '40.597458037383085', 'longitude': '-74.0733830240116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857639,2023-09-15T08:57:49.000,2023-09-15T15:13:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T15:13:08.000,0 Unspecified,,Unspecified,1025945,245257,ONLINE,Unspecified,Unspecified,40.83975061824356,-73.8493130321067,"{'latitude': '40.83975061824356', 'longitude': '-73.8493130321067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851444,2023-09-15T08:57:44.000,2023-09-18T15:37:16.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11229,1705 AVENUE T,AVENUE T,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T11:26:53.000,15 BROOKLYN,3072960049,BROOKLYN,996809,158358,PHONE,Unspecified,BROOKLYN,40.6013235191903,-73.9547735075956,"{'latitude': '40.6013235191903', 'longitude': '-73.9547735075956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   17 STREET,EAST   18 STREET,EAST   17 STREET,EAST   18 STREET,AVENUE T,,,,,,,,
58823779,2023-09-15T08:57:37.000,2023-10-14T13:06:03.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10010,200 EAST   24 STREET,EAST   24 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T22:12:56.000,06 MANHATTAN,1009040050,MANHATTAN,989071,208682,ONLINE,Unspecified,MANHATTAN,40.73945919772029,-73.98260299779788,"{'latitude': '40.73945919772029', 'longitude': '-73.98260299779788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   24 STREET,,,,,,,,
58863235,2023-09-15T08:57:24.000,2023-09-15T09:13:39.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T09:13:42.000,0 Unspecified,,Unspecified,983281,200155,MOBILE,Unspecified,Unspecified,40.71605592241624,-74.00349549383827,"{'latitude': '40.71605592241624', 'longitude': '-74.00349549383827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58870421,2023-09-15T08:57:13.000,2023-09-15T09:41:52.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,,,,,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-15T09:41:57.000,0 Unspecified,,Unspecified,988064,214117,MOBILE,Unspecified,Unspecified,40.75437739930781,-73.98623376352599,"{'latitude': '40.75437739930781', 'longitude': '-73.98623376352599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58825455,2023-09-15T08:57:13.000,2023-09-15T22:13:35.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,,,,,,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-15T22:13:41.000,0 Unspecified,,Unspecified,988064,214117,MOBILE,Unspecified,Unspecified,40.75437739930781,-73.98623376352599,"{'latitude': '40.75437739930781', 'longitude': '-73.98623376352599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866400,2023-09-15T08:57:08.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,989703,209424,ONLINE,Unspecified,Unspecified,40.74149543610843,-73.98032176882401,"{'latitude': '40.74149543610843', 'longitude': '-73.98032176882401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863369,2023-09-15T08:57:07.000,2023-09-15T10:30:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T10:30:10.000,0 Unspecified,,Unspecified,,172057,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58870272,2023-09-15T08:56:59.000,2023-10-24T09:39:56.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10040,4565 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T09:40:04.000,12 MANHATTAN,1021790625,MANHATTAN,1003291,252537,PHONE,Unspecified,MANHATTAN,40.85980996245689,-73.93116453197796,"{'latitude': '40.85980996245689', 'longitude': '-73.93116453197796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BENNETT AVENUE,WEST  196 STREET,BENNETT AVENUE,WEST  196 STREET,BROADWAY,,,,,,,,
58826074,2023-09-15T08:56:48.000,2023-09-26T20:30:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,30 RICHMAN PLAZA,RICHMAN PLAZA,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 BRONX,2028820229,BRONX,1005687,249694,PHONE,Unspecified,BRONX,40.85200128682642,-73.92251180442457,"{'latitude': '40.85200128682642', 'longitude': '-73.92251180442457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58826130,2023-09-15T08:56:48.000,2023-09-26T20:30:41.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10453,30 RICHMAN PLAZA,RICHMAN PLAZA,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 BRONX,2028820229,BRONX,1005687,249694,PHONE,Unspecified,BRONX,40.85200128682642,-73.92251180442457,"{'latitude': '40.85200128682642', 'longitude': '-73.92251180442457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821030,2023-09-15T08:56:48.000,2023-09-26T20:30:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10453,30 RICHMAN PLAZA,RICHMAN PLAZA,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 BRONX,2028820229,BRONX,1005687,249694,PHONE,Unspecified,BRONX,40.85200128682642,-73.92251180442457,"{'latitude': '40.85200128682642', 'longitude': '-73.92251180442457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58859230,2023-09-15T08:56:48.000,2023-09-15T10:31:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-15T10:31:33.000,0 Unspecified,,Unspecified,1017508,241721,ONLINE,Unspecified,Unspecified,40.830081133589005,-73.87982208973736,"{'latitude': '40.830081133589005', 'longitude': '-73.87982208973736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58855834,2023-09-15T08:56:44.000,2023-09-15T10:35:08.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:35:13.000,0 Unspecified,,Unspecified,993520,157604,MOBILE,Unspecified,Unspecified,40.59925799283512,-73.96661863153962,"{'latitude': '40.59925799283512', 'longitude': '-73.96661863153962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58859427,2023-09-15T08:56:40.000,2023-09-15T09:13:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T09:13:56.000,0 Unspecified,,Unspecified,982977,199975,MOBILE,Unspecified,Unspecified,40.71556182697927,-74.00459208531541,"{'latitude': '40.71556182697927', 'longitude': '-74.00459208531541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58858686,2023-09-15T08:56:35.000,2023-09-15T09:33:44.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T09:33:47.000,0 Unspecified,,Unspecified,997800,205506,MOBILE,Unspecified,Unspecified,40.73073279607057,-73.95111003513819,"{'latitude': '40.73073279607057', 'longitude': '-73.95111003513819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821076,2023-09-15T08:56:29.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10035,1465 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,11 MANHATTAN,1017457502,MANHATTAN,999387,231547,UNKNOWN,Unspecified,MANHATTAN,40.80220600652392,-73.94532531186395,"{'latitude': '40.80220600652392', 'longitude': '-73.94532531186395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58856712,2023-09-15T08:56:24.000,2023-10-24T09:42:38.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,10040,4565 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T09:42:44.000,12 MANHATTAN,1021790625,MANHATTAN,1003291,252537,PHONE,Unspecified,MANHATTAN,40.85980996245689,-73.93116453197796,"{'latitude': '40.85980996245689', 'longitude': '-73.93116453197796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BENNETT AVENUE,WEST  196 STREET,BENNETT AVENUE,WEST  196 STREET,BROADWAY,,,,,,,,
58862738,2023-09-15T08:56:13.000,2023-10-23T15:39:45.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,Street,10014,733 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,NEW YORK,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-10-23T15:39:51.000,02 MANHATTAN,1006357502,MANHATTAN,981952,207533,PHONE,Unspecified,MANHATTAN,40.73630649268287,-74.00829214255344,"{'latitude': '40.73630649268287', 'longitude': '-74.00829214255344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BANK STREET,BETHUNE STREET,BANK STREET,BETHUNE STREET,WASHINGTON STREET,,,,,,,,
58820585,2023-09-15T08:56:11.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11691,2918 MARTIN COURT,MARTIN COURT,ADDRESS,FAR ROCKAWAY,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-18T00:00:00.000,14 QUEENS,4157380104,QUEENS,1049073,159051,UNKNOWN,Unspecified,QUEENS,40.60299748085235,-73.76655834366564,"{'latitude': '40.60299748085235', 'longitude': '-73.76655834366564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,
58855479,2023-09-15T08:56:09.000,2023-09-15T09:31:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:31:17.000,0 Unspecified,,Unspecified,997515,205463,MOBILE,Unspecified,Unspecified,40.730615203619934,-73.95213843261602,"{'latitude': '40.730615203619934', 'longitude': '-73.95213843261602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857276,2023-09-15T08:56:01.000,2023-09-15T09:37:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:37:47.000,0 Unspecified,,Unspecified,992613,171587,MOBILE,Unspecified,Unspecified,40.63763932251842,-73.9698674269965,"{'latitude': '40.63763932251842', 'longitude': '-73.9698674269965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822175,2023-09-15T08:56:00.000,2023-09-18T09:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11205,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-18T09:55:00.000,02 BROOKLYN,,BROOKLYN,994816,191503,PHONE,Unspecified,BROOKLYN,40.69230196298103,-73.9618986263607,"{'latitude': '40.69230196298103', 'longitude': '-73.9618986263607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WILLOUGHBY AVENUE,EMERSON PLACE,,,,,,,,,
58870296,2023-09-15T08:55:53.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,In Progress,,,0 Unspecified,,Unspecified,,183013,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58855894,2023-09-15T08:55:53.000,2023-09-15T16:49:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:49:52.000,0 Unspecified,,Unspecified,,263678,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58864689,2023-09-15T08:55:51.000,2023-09-21T14:21:33.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11211,291 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-21T14:21:37.000,01 BROOKLYN,3023537502,BROOKLYN,995909,199630,MOBILE,Unspecified,BROOKLYN,40.714607293907804,-73.95794315947035,"{'latitude': '40.714607293907804', 'longitude': '-73.95794315947035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,METROPOLITAN AVENUE,,,,,,,,
58866647,2023-09-15T08:55:31.000,2023-09-23T14:09:23.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11211,188 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T04:02:12.000,01 BROOKLYN,3021330004,BROOKLYN,994764,197890,ONLINE,Unspecified,BROOKLYN,40.709832843334986,-73.9620761689655,"{'latitude': '40.709832843334986', 'longitude': '-73.9620761689655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,BROADWAY,,,,,,,,
58863167,2023-09-15T08:55:23.000,2023-09-15T09:30:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:30:52.000,0 Unspecified,,Unspecified,997491,205460,MOBILE,Unspecified,Unspecified,40.73060700531556,-73.95222503312107,"{'latitude': '40.73060700531556', 'longitude': '-73.95222503312107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58824383,2023-09-15T08:55:21.000,2023-09-16T16:50:04.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11206,869 PARK AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-16T00:00:00.000,03 BROOKLYN,3015797501,BROOKLYN,1000761,193813,ONLINE,Unspecified,BROOKLYN,40.69863328113299,-73.94045508695122,"{'latitude': '40.69863328113299', 'longitude': '-73.94045508695122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
