unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58964630,2023-09-29T18:13:56.000,2023-10-08T09:09:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10031,723 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,09 MANHATTAN,1020610029,MANHATTAN,999690,239780,ONLINE,Unspecified,MANHATTAN,40.8248027654127,-73.94421194034668,"{'latitude': '40.8248027654127', 'longitude': '-73.94421194034668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
59453077,2023-09-29T18:13:44.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10458,2449 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  187 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,Closed,,2023-10-16T00:00:00.000,06 BRONX,2031150039,BRONX,1017088,250693,ONLINE,Unspecified,BRONX,40.854708200111574,-73.8812958262454,"{'latitude': '40.854708200111574', 'longitude': '-73.8812958262454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,EAST  187 STREET,EAST FORDHAM ROAD,SOUTHERN BOULEVARD,,,,,,
59443790,2023-09-29T18:13:44.000,,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,11217,385 DOUGLASS STREET,DOUGLASS STREET,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3009437501,BROOKLYN,989698,186575,ONLINE,Unspecified,BROOKLYN,40.67878036059703,-73.98035830101654,"{'latitude': '40.67878036059703', 'longitude': '-73.98035830101654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,4 AVENUE,5 AVENUE,DOUGLASS STREET,,,,,,
59443153,2023-09-29T18:13:39.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,11434,179-34 144 ROAD,144 ROAD,FARMERS BOULEVARD,DEAD END,ADDRESS,JAMAICA,Closed,,2023-10-03T00:00:00.000,12 QUEENS,4130900083,QUEENS,1049108,182664,ONLINE,Unspecified,QUEENS,40.66780965408194,-73.76620534469214,"{'latitude': '40.66780965408194', 'longitude': '-73.76620534469214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Building-Wide,FARMERS BOULEVARD,DEAD END,144 ROAD,,,,,,
58967673,2023-09-29T18:13:38.000,2023-10-11T20:16:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10469,3029 BRUNER AVENUE,BRUNER AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,12 BRONX,2047750019,BRONX,1029130,256922,PHONE,Unspecified,BRONX,40.871751892010465,-73.83772427507265,"{'latitude': '40.871751892010465', 'longitude': '-73.83772427507265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58967808,2023-09-29T18:13:36.000,2023-10-05T20:18:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11221,988 GREENE AVENUE,GREENE AVENUE,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,03 BROOKLYN,3016220034,BROOKLYN,1004092,191036,ONLINE,Unspecified,BROOKLYN,40.69100422073542,-73.92845042573668,"{'latitude': '40.69100422073542', 'longitude': '-73.92845042573668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58956225,2023-09-29T18:13:33.000,2023-09-29T19:06:16.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10027,MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,WEST  126 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T19:06:23.000,10 MANHATTAN,,MANHATTAN,999477,233821,PHONE,Unspecified,MANHATTAN,40.80844735442116,-73.94499507527053,"{'latitude': '40.80844735442116', 'longitude': '-73.94499507527053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,MALCOLM X BOULEVARD,WEST  126 STREET,,,,,,,
59442983,2023-09-29T18:13:28.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,11221,988 GREENE AVENUE,GREENE AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-06T00:00:00.000,03 BROOKLYN,3016220034,BROOKLYN,1004092,191036,ONLINE,Unspecified,BROOKLYN,40.69100422073542,-73.92845042573668,"{'latitude': '40.69100422073542', 'longitude': '-73.92845042573668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Public Area,MALCOLM X BOULEVARD,PATCHEN AVENUE,GREENE AVENUE,,,,,,
58967596,2023-09-29T18:13:22.000,2023-10-12T11:21:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10023,309 WEST   72 STREET,WEST   72 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,07 MANHATTAN,1011840006,MANHATTAN,988314,223515,PHONE,Unspecified,MANHATTAN,40.780172360946175,-73.98532573207831,"{'latitude': '40.780172360946175', 'longitude': '-73.98532573207831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58958226,2023-09-29T18:13:20.000,2023-09-30T23:46:30.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11238,597 GRAND AVENUE,GRAND AVENUE,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,08 BROOKLYN,3011480001,BROOKLYN,994664,186112,MOBILE,Unspecified,BROOKLYN,40.67750508112109,-73.96245507593534,"{'latitude': '40.67750508112109', 'longitude': '-73.96245507593534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58965572,2023-09-29T18:13:16.000,2023-09-29T18:58:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11369,27-14 ERICSSON STREET,ERICSSON STREET,27 AVENUE,29 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T18:58:28.000,03 QUEENS,4016620014,QUEENS,1021344,217735,ONLINE,Unspecified,QUEENS,40.76423088619869,-73.86609320417983,"{'latitude': '40.76423088619869', 'longitude': '-73.86609320417983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,27 AVENUE,29 AVENUE,ERICSSON STREET,,,,,,
58968069,2023-09-29T18:13:14.000,2023-10-05T11:00:20.000,DOT,Department of Transportation,Street Condition,Cave-in,10035,1682 PARK AVENUE,PARK AVENUE,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,Closed,"The Department of Transportation inspected the condition, sent notice to responsible party, and temporary repairs were made to make the area safe.",2023-10-05T11:00:23.000,11 MANHATTAN,,MANHATTAN,1000269,231037,ONLINE,Unspecified,MANHATTAN,40.80080464140376,-73.94214075459034,"{'latitude': '40.80080464140376', 'longitude': '-73.94214075459034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,EAST  118 STREET,EAST  119 STREET,PARK AVENUE,,,,,,
59461181,2023-09-29T18:13:12.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,11417,107-21 75 STREET,75 STREET,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,OZONE PARK,Closed,,2023-10-23T00:00:00.000,10 QUEENS,4091270065,QUEENS,1022660,185554,PHONE,Unspecified,QUEENS,40.675896293335875,-73.8615261856638,"{'latitude': '40.675896293335875', 'longitude': '-73.8615261856638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,PITKIN AVENUE,BELMONT AVENUE,75 STREET,,,,,,
58958851,2023-09-29T18:13:08.000,2023-10-07T13:48:16.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11236,10021 AVENUE N,AVENUE N,EAST  100 STREET,EAST  101 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation removed the items.,2023-10-02T12:30:42.000,18 BROOKLYN,3082840002,BROOKLYN,1015051,171418,PHONE,Unspecified,BROOKLYN,40.637125848026244,-73.88902230425477,"{'latitude': '40.637125848026244', 'longitude': '-73.88902230425477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,EAST  100 STREET,EAST  101 STREET,AVENUE N,,,,,,
59449617,2023-09-29T18:12:59.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10469,3029 BRUNER AVENUE,BRUNER AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE,ADDRESS,BRONX,Closed,,2023-10-11T00:00:00.000,12 BRONX,2047750019,BRONX,1029130,256922,PHONE,Unspecified,BRONX,40.871751892010465,-73.83772427507265,"{'latitude': '40.871751892010465', 'longitude': '-73.83772427507265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,ADEE AVENUE,HAMMERSLEY AVENUE,BRUNER AVENUE,,,,,,
59452763,2023-09-29T18:12:55.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,10023,309 WEST   72 STREET,WEST   72 STREET,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,Closed,,2023-10-12T00:00:00.000,07 MANHATTAN,1011840006,MANHATTAN,988314,223515,PHONE,Unspecified,MANHATTAN,40.780172360946175,-73.98532573207831,"{'latitude': '40.780172360946175', 'longitude': '-73.98532573207831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,WEST END AVENUE,RIVERSIDE DRIVE,WEST   72 STREET,,,,,,
58966321,2023-09-29T18:12:49.000,2023-09-29T18:41:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10002,141 RIVINGTON STREET,RIVINGTON STREET,NORFOLK STREET,SUFFOLK STREET,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T18:41:47.000,03 MANHATTAN,1003530054,MANHATTAN,988073,201381,MOBILE,Unspecified,MANHATTAN,40.71942022514535,-73.98620851645586,"{'latitude': '40.71942022514535', 'longitude': '-73.98620851645586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,NORFOLK STREET,SUFFOLK STREET,RIVINGTON STREET,,,,,,
59438140,2023-09-29T18:12:39.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,11226,1 ST PAULS COURT,ST PAULS COURT,ST PAULS PLACE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,14 BROOKLYN,3050800039,BROOKLYN,994676,176364,ONLINE,Unspecified,BROOKLYN,40.65074896962073,-73.96242688737108,"{'latitude': '40.65074896962073', 'longitude': '-73.96242688737108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,ST PAULS PLACE,OCEAN AVENUE,ST PAULS COURT,,,,,,
59458873,2023-09-29T18:12:39.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,11226,1 ST PAULS COURT,ST PAULS COURT,ST PAULS PLACE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,14 BROOKLYN,3050800039,BROOKLYN,994676,176364,ONLINE,Unspecified,BROOKLYN,40.65074896962073,-73.96242688737108,"{'latitude': '40.65074896962073', 'longitude': '-73.96242688737108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,ST PAULS PLACE,OCEAN AVENUE,ST PAULS COURT,,,,,,
59460181,2023-09-29T18:12:37.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11226,1 ST PAULS COURT,ST PAULS COURT,ST PAULS PLACE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,14 BROOKLYN,3050800039,BROOKLYN,994676,176364,ONLINE,Unspecified,BROOKLYN,40.65074896962073,-73.96242688737108,"{'latitude': '40.65074896962073', 'longitude': '-73.96242688737108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,ST PAULS PLACE,OCEAN AVENUE,ST PAULS COURT,,,,,,
59449091,2023-09-29T18:12:28.000,2023-10-01T05:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11411,119-22 231 STREET,231 STREET,119 AVENUE,120 AVENUE,ADDRESS,CAMBRIA HEIGHTS,Closed,,2023-10-01T05:45:00.000,13 QUEENS,4127900016,QUEENS,1058432,190206,PHONE,Unspecified,QUEENS,40.68843742699672,-73.73251215306506,"{'latitude': '40.68843742699672', 'longitude': '-73.73251215306506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,119 AVENUE,120 AVENUE,231 STREET,,,,,,
59442564,2023-09-29T18:12:19.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10031,723 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  146 STREET,WEST  147 STREET,ADDRESS,NEW YORK,Closed,,2023-10-08T00:00:00.000,09 MANHATTAN,1020610029,MANHATTAN,999690,239780,ONLINE,Unspecified,MANHATTAN,40.8248027654127,-73.94421194034668,"{'latitude': '40.8248027654127', 'longitude': '-73.94421194034668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,WEST  146 STREET,WEST  147 STREET,ST NICHOLAS AVENUE,,,,,,
58960771,2023-09-29T18:11:46.000,2023-09-29T21:10:22.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Collapsed,10003,336 EAST   11 STREET,EAST   11 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,2023-09-29T21:10:27.000,03 MANHATTAN,,MANHATTAN,988423,205149,PHONE,Unspecified,MANHATTAN,40.72976231275364,-73.98494355405526,"{'latitude': '40.72976231275364', 'longitude': '-73.98494355405526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,2 AVENUE,1 AVENUE,EAST   11 STREET,,,,,,
58967338,2023-09-29T18:11:38.000,2023-09-29T19:10:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11436,148 STREET,148 STREET,148 STREET,SUTTER AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T19:10:38.000,12 QUEENS,,QUEENS,1042418,184016,ONLINE,Unspecified,QUEENS,40.67156706295852,-73.79030912938636,"{'latitude': '40.67156706295852', 'longitude': '-73.79030912938636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street/Sidewalk,148 STREET,SUTTER AVENUE,,,,,,,
59435290,2023-09-29T18:11:25.000,2023-09-30T00:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11222,695 HUMBOLDT STREET,HUMBOLDT STREET,NASSAU AVENUE,MOULTRIE STREET,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:55:00.000,01 BROOKLYN,3026530029,BROOKLYN,999349,203789,ONLINE,Unspecified,BROOKLYN,40.72601754236839,-73.94552491825232,"{'latitude': '40.72601754236839', 'longitude': '-73.94552491825232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,NASSAU AVENUE,MOULTRIE STREET,HUMBOLDT STREET,,,,,,
58957552,2023-09-29T18:11:00.000,2023-10-01T04:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11428,94-56 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,94 DR,JAMAICA AVE,ADDRESS,QUEENS VILLAGE,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-10-01T04:55:00.000,13 QUEENS,4106950039,QUEENS,1057529,201568,ONLINE,Unspecified,QUEENS,40.719630825841925,-73.73564456029997,"{'latitude': '40.719630825841925', 'longitude': '-73.73564456029997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58960552,2023-09-29T18:11:00.000,2023-09-30T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11375,68-33 DARTMOUTH STREET,DARTMOUTH STREET,68 AVE,69 AVE,ADDRESS,FOREST HILLS,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T10:05:00.000,06 QUEENS,4032040046,QUEENS,1025294,201581,ONLINE,Unspecified,QUEENS,40.71987479069933,-73.85193257165604,"{'latitude': '40.71987479069933', 'longitude': '-73.85193257165604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58960650,2023-09-29T18:11:00.000,2023-09-29T18:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,141 HAVEN AVENUE,HAVEN AVENUE,ADAMS AVE,HUNTER AVE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T18:25:00.000,02 STATEN ISLAND,5036730019,STATEN ISLAND,956932,150202,ONLINE,Unspecified,STATEN ISLAND,40.57890373939722,-74.09834244727871,"{'latitude': '40.57890373939722', 'longitude': '-74.09834244727871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58963602,2023-09-29T18:11:00.000,2023-09-30T14:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11436,114-38 145 STREET,145 STREET,LINDEN BLVD,115 AVE,ADDRESS,JAMAICA,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T14:35:00.000,12 QUEENS,4119740024,QUEENS,1040146,188459,ONLINE,Unspecified,QUEENS,40.68377669800366,-73.79846262372523,"{'latitude': '40.68377669800366', 'longitude': '-73.79846262372523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58957667,2023-09-29T18:11:00.000,2023-09-29T18:11:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11215,269 15 STREET,15 STREET,5 AVE,6 AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T18:11:00.000,06 BROOKLYN,3010420052,BROOKLYN,987716,181446,ONLINE,Unspecified,BROOKLYN,40.664703402887724,-73.98750665175722,"{'latitude': '40.664703402887724', 'longitude': '-73.98750665175722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58955947,2023-09-29T18:11:00.000,2023-09-30T09:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11691,24-07 MOTT AVENUE,MOTT AVENUE,BAY 24 ST,BAY 25 ST,ADDRESS,FAR ROCKAWAY,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T09:30:00.000,14 QUEENS,4156910033,QUEENS,1050166,160622,ONLINE,Unspecified,QUEENS,40.607301477114746,-73.76260690104166,"{'latitude': '40.607301477114746', 'longitude': '-73.76260690104166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58961970,2023-09-29T18:11:00.000,2023-09-29T18:35:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),10469,3029 BRUNER AVENUE,BRUNER AVENUE,ADEE AVE,HAMMERSLEY AVE,ADDRESS,BRONX,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T18:35:00.000,12 BRONX,2047750019,BRONX,1029130,256922,PHONE,Unspecified,BRONX,40.871751892010465,-73.83772427507265,"{'latitude': '40.871751892010465', 'longitude': '-73.83772427507265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58966962,2023-09-29T18:11:00.000,2023-09-29T20:20:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11232,416 43 STREET,43 STREET,4 AVE,5 AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-29T20:20:00.000,07 BROOKLYN,3007290013,BROOKLYN,982070,176086,ONLINE,Unspecified,BROOKLYN,40.64999178905999,-74.00785617240975,"{'latitude': '40.64999178905999', 'longitude': '-74.00785617240975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58957155,2023-09-29T18:10:55.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,11423,84-16 193 STREET,193 STREET,RADNOR ROAD,AVON ROAD,ADDRESS,HOLLIS,In Progress,,,08 QUEENS,4072770060,QUEENS,1046479,203776,ONLINE,Unspecified,QUEENS,40.7257758608713,-73.77548704807305,"{'latitude': '40.7257758608713', 'longitude': '-73.77548704807305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,RADNOR ROAD,AVON ROAD,193 STREET,,,,,,
58963231,2023-09-29T18:10:48.000,2023-10-02T08:16:11.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,10030,117 WEST  141 STREET,WEST  141 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T18:10:48.000,10 MANHATTAN,1020100018,MANHATTAN,1001210,237368,ONLINE,Unspecified,MANHATTAN,40.81817972089657,-73.93872594945869,"{'latitude': '40.81817972089657', 'longitude': '-73.93872594945869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,3+ Family Apt. Building,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,WEST  141 STREET,,,,,,
58965027,2023-09-29T18:10:46.000,2023-10-02T07:42:35.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,10019,256 WEST   52 STREET,WEST   52 STREET,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-10-02T07:42:40.000,05 MANHATTAN,1010230059,MANHATTAN,988629,217299,ONLINE,Unspecified,MANHATTAN,40.76311091345272,-73.98419238223075,"{'latitude': '40.76311091345272', 'longitude': '-73.98419238223075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,BROADWAY,8 AVENUE,WEST   52 STREET,,,,,,
58962964,2023-09-29T18:10:41.000,2023-10-03T20:05:39.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10035,243 EAST  118 STREET,EAST  118 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,11 MANHATTAN,1017830019,MANHATTAN,1001404,230320,ONLINE,Unspecified,MANHATTAN,40.79883454204512,-73.9380430655805,"{'latitude': '40.79883454204512', 'longitude': '-73.9380430655805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
59456412,2023-09-29T18:10:39.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,11221,988 GREENE AVENUE,GREENE AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-05T00:00:00.000,03 BROOKLYN,3016220034,BROOKLYN,1004092,191036,ONLINE,Unspecified,BROOKLYN,40.69100422073542,-73.92845042573668,"{'latitude': '40.69100422073542', 'longitude': '-73.92845042573668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,MALCOLM X BOULEVARD,PATCHEN AVENUE,GREENE AVENUE,,,,,,
58956755,2023-09-29T18:10:39.000,2023-10-05T08:54:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10039,228 WEST  147 STREET,WEST  147 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,10 MANHATTAN,1020320055,MANHATTAN,1000913,239353,ONLINE,Unspecified,MANHATTAN,40.82362854938506,-73.93979403855671,"{'latitude': '40.82362854938506', 'longitude': '-73.93979403855671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
59446995,2023-09-29T18:10:35.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,11238,597 GRAND AVENUE,GRAND AVENUE,BERGEN STREET,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:00:00.000,08 BROOKLYN,3011480001,BROOKLYN,994664,186112,MOBILE,Unspecified,BROOKLYN,40.67750508112109,-73.96245507593534,"{'latitude': '40.67750508112109', 'longitude': '-73.96245507593534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Building-Wide,BERGEN STREET,ST MARKS AVENUE,GRAND AVENUE,,,,,,
