unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58903424,2023-09-23T04:40:29.000,2023-09-23T04:57:46.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Pier,10002,270 SOUTH STREET,SOUTH STREET,RUTGERS SLIP,CLINTON STREET,RUTGERS SLIP,CLINTON STREET,ADDRESS,NEW YORK,SOUTH STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:57:53.000,03 MANHATTAN,1002410013,MANHATTAN,987482,198049,ONLINE,Unspecified,MANHATTAN,40.71027491721062,-73.98834215034015,"{'latitude': '40.71027491721062', 'longitude': '-73.98834215034015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904641,2023-09-23T04:40:27.000,2023-09-23T05:11:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,424 EAST   34 STREET,EAST   34 STREET,TILDEN AVENUE,BEVERLEY ROAD,TILDEN AVENUE,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST   34 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T05:11:24.000,17 BROOKLYN,3049180016,BROOKLYN,999451,174772,MOBILE,Unspecified,BROOKLYN,40.64637236635108,-73.94522238247067,"{'latitude': '40.64637236635108', 'longitude': '-73.94522238247067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903868,2023-09-23T04:40:23.000,2023-09-23T05:49:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11236,1669 RALPH AVENUE,RALPH AVENUE,EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:49:31.000,18 BROOKLYN,3079817501,BROOKLYN,1006728,171023,ONLINE,Unspecified,BROOKLYN,40.63606668960582,-73.91901182624039,"{'latitude': '40.63606668960582', 'longitude': '-73.91901182624039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904648,2023-09-23T04:40:21.000,2023-09-23T05:11:24.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,25-89 STEINWAY STREET,STEINWAY STREET,25 AVENUE,28 AVENUE,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:11:28.000,01 QUEENS,4006840009,QUEENS,1008616,218915,ONLINE,Unspecified,QUEENS,40.7675139211184,-73.91203609469726,"{'latitude': '40.7675139211184', 'longitude': '-73.91203609469726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903527,2023-09-23T04:40:11.000,2023-09-25T05:35:11.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10027,MORNINGSIDE DRIVE,MORNINGSIDE DRIVE,MORNINGSIDE DRIVE,WEST  119 STREET,MORNINGSIDE DRIVE,WEST  119 STREET,INTERSECTION,,,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-25T05:35:18.000,09 MANHATTAN,,MANHATTAN,995891,233675,ONLINE,Unspecified,MANHATTAN,40.80805207755491,-73.9579491358365,"{'latitude': '40.80805207755491', 'longitude': '-73.9579491358365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904683,2023-09-23T04:39:59.000,2023-09-23T04:50:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,461 LINCOLN PLACE,LINCOLN PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,LINCOLN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:50:04.000,08 BROOKLYN,3011780001,BROOKLYN,995151,184173,MOBILE,Unspecified,BROOKLYN,40.67218237676328,-73.96070246247857,"{'latitude': '40.67218237676328', 'longitude': '-73.96070246247857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902954,2023-09-23T04:39:54.000,2023-09-23T04:56:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,101-27 107 STREET,107 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,OZONE PARK,107 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:56:51.000,09 QUEENS,4094250058,QUEENS,1029816,189363,ONLINE,Unspecified,QUEENS,40.686317172874794,-73.83570203164511,"{'latitude': '40.686317172874794', 'longitude': '-73.83570203164511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902881,2023-09-23T04:39:13.000,2023-09-23T05:23:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11435,145-35 FERNDALE AVENUE,FERNDALE AVENUE,INWOOD STREET,LIVERPOOL STREET,INWOOD STREET,LIVERPOOL STREET,ADDRESS,JAMAICA,FERNDALE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T05:23:50.000,12 QUEENS,4119400196,QUEENS,1039443,190326,ONLINE,Unspecified,QUEENS,40.68890558385057,-73.80098204216232,"{'latitude': '40.68890558385057', 'longitude': '-73.80098204216232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904288,2023-09-23T04:38:57.000,2023-09-23T05:21:06.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T05:21:11.000,Unspecified MANHATTAN,,MANHATTAN,991113,216227,MOBILE,Unspecified,MANHATTAN,40.76016696972007,-73.97522656163717,"{'latitude': '40.76016696972007', 'longitude': '-73.97522656163717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E,Other,,,,,
58903684,2023-09-23T04:38:48.000,2023-09-23T05:04:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011,219 EIGHTH AVENUE,EIGHTH AVENUE,WEST   21 STREET,WEST   22 STREET,WEST   21 STREET,WEST   22 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:04:36.000,04 MANHATTAN,1007450032,MANHATTAN,984437,210391,MOBILE,Unspecified,MANHATTAN,40.7441512889904,-73.99932514654485,"{'latitude': '40.7441512889904', 'longitude': '-73.99932514654485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903169,2023-09-23T04:38:09.000,2023-09-23T05:18:12.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11207,684 LIVONIA AVENUE,LIVONIA AVENUE,VERMONT STREET,WYONA STREET,VERMONT STREET,WYONA STREET,ADDRESS,BROOKLYN,LIVONIA AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T05:18:16.000,05 BROOKLYN,3038250021,BROOKLYN,1014295,181606,ONLINE,Unspecified,BROOKLYN,40.66509226763419,-73.89170082787165,"{'latitude': '40.66509226763419', 'longitude': '-73.89170082787165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904674,2023-09-23T04:36:02.000,2023-09-23T10:43:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1015 NELSON AVENUE,NELSON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T10:43:43.000,04 BRONX,2025120039,BRONX,1004050,242836,ONLINE,Unspecified,BRONX,40.83318191102114,-73.92844930426301,"{'latitude': '40.83318191102114', 'longitude': '-73.92844930426301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902971,2023-09-23T04:35:58.000,2023-09-23T04:42:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11106,34-02 34 AVENUE,34 AVENUE,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,ASTORIA,34 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:42:20.000,01 QUEENS,4006420028,QUEENS,1005103,215621,ONLINE,Unspecified,QUEENS,40.75848172733981,-73.92472861772626,"{'latitude': '40.75848172733981', 'longitude': '-73.92472861772626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903460,2023-09-23T04:34:12.000,2023-09-23T04:54:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230,795 EAST   19 STREET,EAST   19 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:54:22.000,14 BROOKLYN,3066940022,BROOKLYN,995719,169301,ONLINE,Unspecified,BROOKLYN,40.63136126154729,-73.95868014164266,"{'latitude': '40.63136126154729', 'longitude': '-73.95868014164266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903546,2023-09-23T04:33:21.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T18:13:00.000,Unspecified QUEENS,,QUEENS,1039396,195150,MOBILE,Unspecified,QUEENS,40.702146602995356,-73.80111202259863,"{'latitude': '40.702146602995356', 'longitude': '-73.80111202259863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E,Platform,,,E platform,,
58902955,2023-09-23T04:33:15.000,2023-09-23T04:36:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,101-13 103 STREET,103 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,OZONE PARK,103 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:36:54.000,09 QUEENS,,QUEENS,1028692,189129,ONLINE,Unspecified,QUEENS,40.685680612599505,-73.8397563885952,"{'latitude': '40.685680612599505', 'longitude': '-73.8397563885952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904699,2023-09-23T04:32:59.000,2023-09-23T09:52:05.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,122-02 LIBERTY AVENUE,LIBERTY AVENUE,122 STREET,123 STREET,122 STREET,123 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:52:09.000,10 QUEENS,4095760001,QUEENS,1033755,189716,MOBILE,Unspecified,QUEENS,40.68726492010491,-73.82149656787615,"{'latitude': '40.68726492010491', 'longitude': '-73.82149656787615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903123,2023-09-23T04:32:49.000,2023-09-23T04:39:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11375,63-09 108 STREET,108 STREET,63 AVENUE,63 ROAD,63 AVENUE,63 ROAD,ADDRESS,FOREST HILLS,108 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T04:39:24.000,06 QUEENS,4021670001,QUEENS,1025678,206992,MOBILE,Unspecified,QUEENS,40.734724856034425,-73.85051397139026,"{'latitude': '40.734724856034425', 'longitude': '-73.85051397139026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904091,2023-09-23T04:32:37.000,2023-09-23T05:15:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,72-45 51 DRIVE,51 DRIVE,72 PLACE,74 STREET,72 PLACE,74 STREET,ADDRESS,WOODSIDE,51 DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:15:06.000,02 QUEENS,4024650136,QUEENS,1014657,207165,PHONE,Unspecified,QUEENS,40.73524445354143,-73.89028058077979,"{'latitude': '40.73524445354143', 'longitude': '-73.89028058077979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904428,2023-09-23T04:32:24.000,2023-09-23T06:18:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,44 MESEROLE AVENUE,MESEROLE AVENUE,BANKER STREET,CLIFFORD PLACE,BANKER STREET,CLIFFORD PLACE,ADDRESS,BROOKLYN,MESEROLE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T06:18:20.000,01 BROOKLYN,3026160006,BROOKLYN,996554,203826,ONLINE,Unspecified,BROOKLYN,40.726123427613935,-73.9556088180492,"{'latitude': '40.726123427613935', 'longitude': '-73.9556088180492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904292,2023-09-23T04:32:21.000,2023-09-27T08:00:31.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-26T10:10:25.000,Unspecified MANHATTAN,,MANHATTAN,987690,214615,MOBILE,Unspecified,MANHATTAN,40.75574443605485,-73.98758342283777,"{'latitude': '40.75574443605485', 'longitude': '-73.98758342283777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E,Entrance,,,,,
58904259,2023-09-23T04:30:16.000,2023-09-23T19:37:57.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,104-12 122 STREET,122 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,122 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T19:38:04.000,10 QUEENS,4095750011,QUEENS,1033763,189584,MOBILE,Unspecified,QUEENS,40.686902566361475,-73.82146869188188,"{'latitude': '40.686902566361475', 'longitude': '-73.82146869188188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903670,2023-09-23T04:29:15.000,2023-09-23T09:51:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,104-19 122 STREET,122 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,122 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:51:25.000,10 QUEENS,4095760079,QUEENS,1033769,189584,MOBILE,Unspecified,QUEENS,40.68690253279486,-73.82144705746502,"{'latitude': '40.68690253279486', 'longitude': '-73.82144705746502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58909800,2023-09-23T04:29:00.000,2023-09-23T04:57:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11420,119-41 130 STREET,130 STREET,GOTHAM RD,CEDRIC RD,,,ADDRESS,SOUTH OZONE PARK,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-23T04:57:00.000,10 QUEENS,4117540037,QUEENS,1037407,184816,ONLINE,Unspecified,QUEENS,40.673794384605614,-73.80836700410896,"{'latitude': '40.673794384605614', 'longitude': '-73.80836700410896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904034,2023-09-23T04:28:57.000,2023-09-23T08:32:07.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,237 WEST   42 STREET,WEST   42 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-23T08:32:07.000,05 MANHATTAN,1010140001,MANHATTAN,987380,214994,MOBILE,Unspecified,MANHATTAN,40.756784809649,-73.98870218212154,"{'latitude': '40.756784809649', 'longitude': '-73.98870218212154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903194,2023-09-23T04:27:08.000,2023-09-23T04:54:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2691 RESERVOIR AVENUE,RESERVOIR AVENUE,AQUEDUCT AVENUE WEST,,AQUEDUCT AVENUE WEST,,ADDRESS,BRONX,RESERVOIR AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-23T04:54:56.000,08 BRONX,2032480001,BRONX,1011958,255635,ONLINE,Unspecified,BRONX,40.868290081620714,-73.89981951605412,"{'latitude': '40.868290081620714', 'longitude': '-73.89981951605412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903289,2023-09-23T04:26:26.000,2023-09-23T06:50:35.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-23T06:50:37.000,Unspecified MANHATTAN,,MANHATTAN,983205,199097,MOBILE,Unspecified,MANHATTAN,40.713151956527994,-74.00376948598377,"{'latitude': '40.713151956527994', 'longitude': '-74.00376948598377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,Platform,,,4 5 6 Uptown & The Bronx,,
58907140,2023-09-23T04:26:00.000,2023-09-23T04:57:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11420,119-41 130 STREET,130 STREET,GOTHAM RD,CEDRIC RD,,,ADDRESS,SOUTH OZONE PARK,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-23T04:57:00.000,10 QUEENS,4117540037,QUEENS,1037407,184816,PHONE,Unspecified,QUEENS,40.673794384605614,-73.80836700410896,"{'latitude': '40.673794384605614', 'longitude': '-73.80836700410896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903909,2023-09-23T04:25:44.000,2023-09-23T04:51:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10003,193 2 AVENUE,2 AVENUE,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T04:51:50.000,03 MANHATTAN,1004687501,MANHATTAN,988159,205620,MOBILE,Unspecified,MANHATTAN,40.73105521306173,-73.98589580898674,"{'latitude': '40.73105521306173', 'longitude': '-73.98589580898674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904107,2023-09-23T04:25:32.000,2023-09-23T05:37:12.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,527 EAST  147 STREET,EAST  147 STREET,BROOK AVENUE,ST ANNS AVENUE,BROOK AVENUE,ST ANNS AVENUE,ADDRESS,BRONX,EAST  147 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T05:37:18.000,01 BRONX,2022740039,BRONX,1007916,235567,ONLINE,Unspecified,BRONX,40.81322106211313,-73.91450449591213,"{'latitude': '40.81322106211313', 'longitude': '-73.91450449591213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903186,2023-09-23T04:23:24.000,2023-09-23T04:37:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,350 EAST  143 STREET,EAST  143 STREET,ALEXANDER AVENUE,WILLIS AVENUE,ALEXANDER AVENUE,WILLIS AVENUE,ADDRESS,BRONX,EAST  143 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:37:15.000,01 BRONX,2023040001,BRONX,1005803,235447,ONLINE,Unspecified,BRONX,40.812897103451725,-73.92213827515442,"{'latitude': '40.812897103451725', 'longitude': '-73.92213827515442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904649,2023-09-23T04:22:56.000,2023-09-23T04:43:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11418,116-02 JAMAICA AVENUE,JAMAICA AVENUE,116 STREET,117 STREET,116 STREET,117 STREET,ADDRESS,RICHMOND HILL,JAMAICA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:43:39.000,09 QUEENS,4093260001,QUEENS,1030504,194044,ONLINE,Unspecified,QUEENS,40.699161843969705,-73.83318916501207,"{'latitude': '40.699161843969705', 'longitude': '-73.83318916501207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902876,2023-09-23T04:21:48.000,2023-09-23T04:58:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217,41 PROSPECT PLACE,PROSPECT PLACE,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T04:58:37.000,06 BROOKLYN,3009350059,BROOKLYN,990793,186936,MOBILE,Unspecified,BROOKLYN,40.67977048212795,-73.97641014225353,"{'latitude': '40.67977048212795', 'longitude': '-73.97641014225353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903456,2023-09-23T04:21:38.000,2023-09-23T05:08:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11377,40-51 72 STREET,72 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,72 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T05:08:41.000,04 QUEENS,4013040001,QUEENS,1013787,211007,ONLINE,Unspecified,QUEENS,40.745792728710896,-73.89340298105401,"{'latitude': '40.745792728710896', 'longitude': '-73.89340298105401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903001,2023-09-23T04:20:59.000,2023-10-02T13:49:59.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,778 LIVONIA AVENUE,LIVONIA AVENUE,VAN SICLEN AVENUE,HENDRIX STREET,VAN SICLEN AVENUE,HENDRIX STREET,ADDRESS,BROOKLYN,LIVONIA AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-23T04:20:59.000,05 BROOKLYN,3040880019,BROOKLYN,1015285,181805,MOBILE,Unspecified,BROOKLYN,40.66563506314803,-73.88813139573,"{'latitude': '40.66563506314803', 'longitude': '-73.88813139573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903625,2023-09-23T04:20:19.000,2023-09-23T05:49:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11236,611 EAST   76 STREET,EAST   76 STREET,RALPH AVENUE,GLENWOOD ROAD,RALPH AVENUE,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   76 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:49:20.000,18 BROOKLYN,3079810020,BROOKLYN,1006861,170881,ONLINE,Unspecified,BROOKLYN,40.63567659148016,-73.9185331036926,"{'latitude': '40.63567659148016', 'longitude': '-73.9185331036926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903887,2023-09-23T04:20:12.000,2023-09-23T05:48:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,611 EAST   76 STREET,EAST   76 STREET,RALPH AVENUE,GLENWOOD ROAD,RALPH AVENUE,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   76 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:48:27.000,18 BROOKLYN,3079810020,BROOKLYN,1006861,170881,ONLINE,Unspecified,BROOKLYN,40.63567659148016,-73.9185331036926,"{'latitude': '40.63567659148016', 'longitude': '-73.9185331036926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903097,2023-09-23T04:20:11.000,2023-09-23T05:26:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,2889A BRIGGS AVENUE,BRIGGS AVENUE,EAST  198 STREET,EAST  199 STREET,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T05:26:18.000,07 BRONX,2033020042,BRONX,1015238,256176,PHONE,Unspecified,BRONX,40.86976405513701,-73.88795792482024,"{'latitude': '40.86976405513701', 'longitude': '-73.88795792482024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903108,2023-09-23T04:20:03.000,2023-09-23T05:49:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,1687 RALPH AVENUE,RALPH AVENUE,EAST   76 STREET,GLENWOOD ROAD,EAST   76 STREET,GLENWOOD ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T05:49:06.000,18 BROOKLYN,3079800020,BROOKLYN,1006742,170852,ONLINE,Unspecified,BROOKLYN,40.63559729565515,-73.91896195428521,"{'latitude': '40.63559729565515', 'longitude': '-73.91896195428521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902957,2023-09-23T04:19:29.000,2023-09-23T04:38:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,47 THAMES STREET,THAMES STREET,MORGAN AVENUE,VANDERVOORT PLACE,MORGAN AVENUE,VANDERVOORT PLACE,ADDRESS,BROOKLYN,THAMES STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T04:38:32.000,01 BROOKLYN,3030080031,BROOKLYN,1003361,196147,ONLINE,Unspecified,BROOKLYN,40.70503432928232,-73.93107188347463,"{'latitude': '40.70503432928232', 'longitude': '-73.93107188347463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
