unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58799830,2023-09-12T17:38:12.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10017,WEST 45 STREET,WEST 45 STREET,5 AVENUE,WEST   45 STREET,5 AVENUE,WEST 45 STREET,INTERSECTION,MANHATTAN,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T01:36:39.000,05 MANHATTAN,,MANHATTAN,989934,214492,MOBILE,Unspecified,MANHATTAN,40.75540567457186,-73.9794838761401,"{'latitude': '40.75540567457186', 'longitude': '-73.9794838761401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794525,2023-09-12T17:38:01.000,2023-09-12T20:49:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,2730 HOLLAND AVENUE,HOLLAND AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ADDRESS,BRONX,HOLLAND AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T20:49:14.000,11 BRONX,2045110015,BRONX,1021487,254843,ONLINE,Unspecified,BRONX,40.86608123054611,-73.86537110484294,"{'latitude': '40.86608123054611', 'longitude': '-73.86537110484294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794039,2023-09-12T17:38:00.000,2023-09-14T12:07:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10305,32 ST MARYS AVENUE,ST MARYS AVENUE,ORMOND PLACE,ANDERSON STREET,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,2023-09-14T12:07:00.000,01 STATEN ISLAND,5028470066,STATEN ISLAND,965142,163619,PHONE,Unspecified,STATEN ISLAND,40.61575218082559,-74.06882511844408,"{'latitude': '40.61575218082559', 'longitude': '-74.06882511844408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795832,2023-09-12T17:38:00.000,2023-09-12T22:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11221,984 GREENE AVENUE,GREENE AVENUE,MALCOLM X BLVD,PATCHEN AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-12T22:20:00.000,03 BROOKLYN,3016220034,BROOKLYN,1004056,191030,MOBILE,Unspecified,BROOKLYN,40.690987832760484,-73.92858025808955,"{'latitude': '40.690987832760484', 'longitude': '-73.92858025808955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789620,2023-09-12T17:37:56.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11358,32-69 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,32 ROAD,33 AVENUE,32 ROAD,33 AVENUE,ADDRESS,FLUSHING,FRANCIS LEWIS BOULEVARD,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:44.000,11 QUEENS,4060250038,QUEENS,1042157,219090,ONLINE,Unspecified,QUEENS,40.767838174133566,-73.79094826219358,"{'latitude': '40.767838174133566', 'longitude': '-73.79094826219358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793614,2023-09-12T17:37:56.000,2023-09-18T20:49:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10032,554 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,12 MANHATTAN,1021140017,MANHATTAN,999573,242813,PHONE,Unspecified,MANHATTAN,40.83312768498829,-73.94462775917613,"{'latitude': '40.83312768498829', 'longitude': '-73.94462775917613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796536,2023-09-12T17:37:56.000,2023-09-18T20:49:42.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10032,554 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,12 MANHATTAN,1021140017,MANHATTAN,999573,242813,PHONE,Unspecified,MANHATTAN,40.83312768498829,-73.94462775917613,"{'latitude': '40.83312768498829', 'longitude': '-73.94462775917613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796532,2023-09-12T17:37:52.000,2023-10-08T12:10:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11385,71-15 65 STREET,65 STREET,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,05 QUEENS,4036760037,QUEENS,1014584,195068,PHONE,Unspecified,QUEENS,40.70204137347102,-73.89059850635793,"{'latitude': '40.70204137347102', 'longitude': '-73.89059850635793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797900,2023-09-12T17:37:50.000,2023-10-21T18:13:06.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11239,855 LOUISIANA AVENUE,LOUISIANA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-21T00:00:00.000,05 BROOKLYN,3044520020,BROOKLYN,1017599,173283,PHONE,Unspecified,BROOKLYN,40.64223564231506,-73.87983251310166,"{'latitude': '40.64223564231506', 'longitude': '-73.87983251310166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799232,2023-09-12T17:37:49.000,2023-11-18T14:15:29.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10458,2350 CAMBRELENG AVENUE,CAMBRELENG AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-18T00:00:00.000,06 BRONX,2030890026,BRONX,1015913,250398,PHONE,Unspecified,BRONX,40.85390280577943,-73.88554465372977,"{'latitude': '40.85390280577943', 'longitude': '-73.88554465372977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789798,2023-09-12T17:37:46.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10003,297 2 AVENUE,2 AVENUE,EAST 15 STREET,EAST 17 STREET,EAST   15 STREET,EAST   17 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T03:14:50.000,06 MANHATTAN,1008970040,MANHATTAN,988769,206723,PHONE,Stuyvesant Square,MANHATTAN,40.73408238651555,-73.98369410722287,"{'latitude': '40.73408238651555', 'longitude': '-73.98369410722287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799143,2023-09-12T17:37:43.000,2023-09-12T17:51:39.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Park/Playground,10000,CENTRAL PARK,CENTRAL PARK,79 ST TRANSVERSE,BRIDLE PATH,79 ST TRANSVERSE,BRIDLE PATH,UNRECOGNIZED,NEW YORK,CENTRAL PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T17:51:46.000,64 MANHATTAN,1011110001,MANHATTAN,993877,224317,PHONE,Unspecified,MANHATTAN,40.7823693296991,-73.96523773584458,"{'latitude': '40.7823693296991', 'longitude': '-73.96523773584458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789880,2023-09-12T17:37:41.000,2023-09-14T10:53:29.000,DSNY,Department of Sanitation,Dirty Condition,Broken Glass,Gutter,11106,34-12 CRESCENT STREET,CRESCENT STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,CRESCENT STREET,Closed,The Department of Sanitation removed the items.,2023-09-14T10:53:32.000,01 QUEENS,4005620001,QUEENS,1003397,216493,PHONE,Unspecified,QUEENS,40.76087900227516,-73.93088414134186,"{'latitude': '40.76087900227516', 'longitude': '-73.93088414134186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789484,2023-09-12T17:37:36.000,2023-09-13T06:33:04.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11420,150-28 128 STREET,128 STREET,150 AVENUE,OLD SOUTH ROAD,150 AVENUE,OLD SOUTH ROAD,ADDRESS,SOUTH OZONE PARK,128 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T06:33:07.000,10 QUEENS,4118960051,QUEENS,1036105,181448,MOBILE,Unspecified,QUEENS,40.664557719735626,-73.81308665677315,"{'latitude': '40.664557719735626', 'longitude': '-73.81308665677315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796575,2023-09-12T17:37:28.000,2023-09-12T17:40:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T17:40:56.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789799,2023-09-12T17:37:21.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10023,77 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 62 STREET,WEST 63 STREET,WEST   62 STREET,WEST   63 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T01:25:52.000,07 MANHATTAN,,MANHATTAN,988904,220313,MOBILE,N/A,MANHATTAN,40.77138342146701,-73.98319758122055,"{'latitude': '40.77138342146701', 'longitude': '-73.98319758122055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793934,2023-09-12T17:37:20.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,Other (Explain Below),10474,870 HUNTS POINT AVENUE,HUNTS POINT AVENUE,SENECA AVENUE,GARRISON AVENUE,SENECA AVENUE,GARRISON AVENUE,ADDRESS,BRONX,HUNTS POINT AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-13T07:51:36.000,02 BRONX,2027610001,BRONX,1014909,237583,PHONE,Unspecified,BRONX,40.818732911940195,-73.88923248353724,"{'latitude': '40.818732911940195', 'longitude': '-73.88923248353724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58788919,2023-09-12T17:37:13.000,2023-09-12T18:25:34.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11205,181 GRAND AVENUE,GRAND AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,GRAND AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-12T18:25:37.000,02 BROOKLYN,,BROOKLYN,994338,191218,ONLINE,Unspecified,BROOKLYN,40.691520261601056,-73.96362273803229,"{'latitude': '40.691520261601056', 'longitude': '-73.96362273803229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795210,2023-09-12T17:37:13.000,2023-09-13T08:52:42.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,11414,158-14 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,158 AVENUE,159 AVENUE,158 AVENUE,159 AVENUE,ADDRESS,HOWARD BEACH,CROSS BAY BOULEVARD,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-13T08:52:45.000,10 QUEENS,4139910012,QUEENS,1028587,179929,MOBILE,Unspecified,QUEENS,40.660429246699955,-73.84019550051126,"{'latitude': '40.660429246699955', 'longitude': '-73.84019550051126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790943,2023-09-12T17:37:06.000,2023-09-13T09:50:14.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10451,CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,EAST  159 STREET,EAST  161 STREET,EAST  159 STREET,EAST  161 STREET,BLOCKFACE,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-13T09:50:18.000,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,,,,,,,
58799506,2023-09-12T17:36:58.000,2023-09-13T06:44:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11355,41-28 HAIGHT STREET,HAIGHT STREET,41 AVENUE,SANFORD AVENUE,41 AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,HAIGHT STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T06:44:49.000,07 QUEENS,4050627501,QUEENS,1030145,214522,PHONE,Unspecified,QUEENS,40.7553707323594,-73.83434420069491,"{'latitude': '40.7553707323594', 'longitude': '-73.83434420069491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793235,2023-09-12T17:36:48.000,2023-09-12T20:59:52.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11368,38 AVENUE,38 AVENUE,38 AVENUE,97 STREET,38 AVENUE,97 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T20:59:56.000,03 QUEENS,,QUEENS,1020595,212512,PHONE,Unspecified,QUEENS,40.74989821074233,-73.86882527311565,"{'latitude': '40.74989821074233', 'longitude': '-73.86882527311565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793305,2023-09-12T17:36:43.000,2023-09-12T17:45:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,129 BOERUM STREET,BOERUM STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,BOERUM STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T17:45:21.000,01 BROOKLYN,3030700030,BROOKLYN,999854,196435,MOBILE,Unspecified,BROOKLYN,40.70583170066808,-73.94371999589555,"{'latitude': '40.70583170066808', 'longitude': '-73.94371999589555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793811,2023-09-12T17:36:32.000,2023-09-14T09:03:47.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10457,ANTHONY AVENUE,ANTHONY AVENUE,ANTHONY AVENUE,EAST  178 STREET,ANTHONY AVENUE,EAST  178 STREET,INTERSECTION,,,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-14T09:03:52.000,05 BRONX,,BRONX,1011141,248995,ONLINE,Unspecified,BRONX,40.850067813583955,-73.90280008146654,"{'latitude': '40.850067813583955', 'longitude': '-73.90280008146654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793693,2023-09-12T17:36:24.000,2023-09-12T17:41:07.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T17:41:12.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795423,2023-09-12T17:36:00.000,2023-09-14T12:11:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10301,58 HENDERSON AVENUE,HENDERSON AVENUE,KIRBY COURT,LAFAYETTE AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-14T12:11:00.000,01 STATEN ISLAND,5000640087,STATEN ISLAND,958041,172788,PHONE,Unspecified,STATEN ISLAND,40.64090098088049,-74.09443780297879,"{'latitude': '40.64090098088049', 'longitude': '-74.09443780297879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795848,2023-09-12T17:35:54.000,2023-10-24T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208,756 LIBERTY AVENUE,LIBERTY AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-24T00:00:00.000,05 BROOKLYN,3039880019,BROOKLYN,1017023,185789,UNKNOWN,Unspecified,BROOKLYN,40.676563978606886,-73.88184724713015,"{'latitude': '40.676563978606886', 'longitude': '-73.88184724713015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791718,2023-09-12T17:35:54.000,2023-09-12T17:52:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10037,31 WEST  138 STREET,WEST  138 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  138 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T17:53:03.000,10 MANHATTAN,1017360026,MANHATTAN,1001495,236320,MOBILE,Unspecified,MANHATTAN,40.81530270377328,-73.93769897850669,"{'latitude': '40.81530270377328', 'longitude': '-73.93769897850669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798011,2023-09-12T17:35:53.000,2023-09-12T17:41:23.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T17:41:31.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792278,2023-09-12T17:35:39.000,2023-09-12T17:40:34.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T17:40:37.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790081,2023-09-12T17:35:00.000,2023-09-12T20:30:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10034,,,,,ACADEMY STREET,NAGLE AVENUE,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-12T20:30:00.000,12 MANHATTAN,,MANHATTAN,1005689,253487,ONLINE,Unspecified,MANHATTAN,40.862411927499416,-73.92249244372366,"{'latitude': '40.862411927499416', 'longitude': '-73.92249244372366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798402,2023-09-12T17:34:49.000,2023-09-12T20:36:52.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,11221,1115 BROADWAY,BROADWAY,DODWORTH STREET,DEKALB AVENUE,DODWORTH STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,BROADWAY,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-12T20:36:56.000,04 BROOKLYN,3032300040,BROOKLYN,1003712,192104,ONLINE,Unspecified,BROOKLYN,40.69393647681594,-73.9298176066294,"{'latitude': '40.69393647681594', 'longitude': '-73.9298176066294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792653,2023-09-12T17:34:49.000,2023-09-12T18:11:43.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11221,1115 BROADWAY,BROADWAY,DODWORTH STREET,DEKALB AVENUE,DODWORTH STREET,DEKALB AVENUE,ADDRESS,BROOKLYN,BROADWAY,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-12T18:11:46.000,04 BROOKLYN,3032300040,BROOKLYN,1003712,192104,ONLINE,Unspecified,BROOKLYN,40.69393647681594,-73.9298176066294,"{'latitude': '40.69393647681594', 'longitude': '-73.9298176066294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58796471,2023-09-12T17:34:48.000,2023-09-16T10:05:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10019,778 9 AVENUE,9 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-16T00:00:00.000,04 MANHATTAN,1010420061,MANHATTAN,987539,217838,PHONE,Unspecified,MANHATTAN,40.764590802150515,-73.98812687601041,"{'latitude': '40.764590802150515', 'longitude': '-73.98812687601041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792105,2023-09-12T17:34:45.000,2023-09-13T19:38:43.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11216,1487 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-13T00:00:00.000,03 BROOKLYN,3018570019,BROOKLYN,1000353,187019,PHONE,Unspecified,BROOKLYN,40.67998606945694,-73.94194272802402,"{'latitude': '40.67998606945694', 'longitude': '-73.94194272802402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58794897,2023-09-12T17:34:45.000,2023-09-25T07:44:41.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11216,1487 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,03 BROOKLYN,3018570019,BROOKLYN,1000353,187019,PHONE,Unspecified,BROOKLYN,40.67998606945694,-73.94194272802402,"{'latitude': '40.67998606945694', 'longitude': '-73.94194272802402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797806,2023-09-12T17:34:42.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11213,1803 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3013970061,BROOKLYN,1003801,182559,ONLINE,Unspecified,BROOKLYN,40.667737431805335,-73.92952435439041,"{'latitude': '40.667737431805335', 'longitude': '-73.92952435439041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799275,2023-09-12T17:34:42.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11213,1803 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3013970061,BROOKLYN,1003801,182559,ONLINE,Unspecified,BROOKLYN,40.667737431805335,-73.92952435439041,"{'latitude': '40.667737431805335', 'longitude': '-73.92952435439041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790773,2023-09-12T17:34:42.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11213,1803 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3013970061,BROOKLYN,1003801,182559,ONLINE,Unspecified,BROOKLYN,40.667737431805335,-73.92952435439041,"{'latitude': '40.667737431805335', 'longitude': '-73.92952435439041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
