unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,facility_type
58973719,2023-09-30T22:50:43.000,2023-09-30T23:03:48.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11222,538 STEWART AVENUE,STEWART AVENUE,PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,ADDRESS,BROOKLYN,STEWART AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:03:52.000,01 BROOKLYN,3028070005,BROOKLYN,1002747,203667,MOBILE,Unspecified,BROOKLYN,40.72567622937842,-73.93326574879474,"{'latitude': '40.72567622937842', 'longitude': '-73.93326574879474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972516,2023-09-30T22:50:39.000,2023-09-30T23:03:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,340 SOUTH    4 STREET,SOUTH    4 STREET,KEAP STREET,HOOPER STREET,KEAP STREET,HOOPER STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:03:51.000,01 BROOKLYN,3024500006,BROOKLYN,996916,197494,MOBILE,Unspecified,BROOKLYN,40.70874309839548,-73.95431468537535,"{'latitude': '40.70874309839548', 'longitude': '-73.95431468537535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968718,2023-09-30T22:50:29.000,2023-09-30T23:10:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,114-62 TAIPEI COURT,TAIPEI COURT,BEND,115 STREET,BEND,115 STREET,ADDRESS,COLLEGE POINT,TAIPEI COURT,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:10:46.000,07 QUEENS,4040190102,QUEENS,1024933,226666,ONLINE,Unspecified,QUEENS,40.78872831017962,-73.85308311061614,"{'latitude': '40.78872831017962', 'longitude': '-73.85308311061614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968691,2023-09-30T22:50:27.000,2023-09-30T23:01:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370,30-40 70 STREET,70 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,70 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:01:31.000,03 QUEENS,4011180066,QUEENS,1012687,215777,ONLINE,Unspecified,QUEENS,40.758888767393834,-73.89735263009567,"{'latitude': '40.758888767393834', 'longitude': '-73.89735263009567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973461,2023-09-30T22:50:23.000,2023-09-30T23:15:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11106,34-01 33 STREET,33 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,33 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:15:13.000,01 QUEENS,4006100025,QUEENS,1004807,215711,MOBILE,Unspecified,QUEENS,40.75872944740455,-73.92579678920447,"{'latitude': '40.75872944740455', 'longitude': '-73.92579678920447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968560,2023-09-30T22:50:21.000,2023-09-30T23:14:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11106,34-01 33 STREET,33 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,33 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:14:42.000,01 QUEENS,4006100025,QUEENS,1004807,215711,MOBILE,Unspecified,QUEENS,40.75872944740455,-73.92579678920447,"{'latitude': '40.75872944740455', 'longitude': '-73.92579678920447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972681,2023-09-30T22:50:18.000,2023-10-04T13:36:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11212,472 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,17 BROOKLYN,3046910024,BROOKLYN,1007215,178260,PHONE,Unspecified,BROOKLYN,40.65592943414023,-73.91723253035933,"{'latitude': '40.65592943414023', 'longitude': '-73.91723253035933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968998,2023-09-30T22:50:18.000,2023-10-04T13:36:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11212,472 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,17 BROOKLYN,3046910024,BROOKLYN,1007215,178260,PHONE,Unspecified,BROOKLYN,40.65592943414023,-73.91723253035933,"{'latitude': '40.65592943414023', 'longitude': '-73.91723253035933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975197,2023-09-30T22:50:18.000,2023-10-04T13:36:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11212,472 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,17 BROOKLYN,3046910024,BROOKLYN,1007215,178260,PHONE,Unspecified,BROOKLYN,40.65592943414023,-73.91723253035933,"{'latitude': '40.65592943414023', 'longitude': '-73.91723253035933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971035,2023-09-30T22:50:10.000,2023-09-30T22:53:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10004,52 STONE STREET,STONE STREET,COENTIES ALLEY,MILL LANE,COENTIES ALLEY,MILL LANE,ADDRESS,NEW YORK,STONE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T22:53:21.000,01 MANHATTAN,1000290026,MANHATTAN,981412,195905,ONLINE,Unspecified,MANHATTAN,40.70439027897919,-74.01023578489063,"{'latitude': '40.70439027897919', 'longitude': '-74.01023578489063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969546,2023-09-30T22:50:00.000,2023-10-01T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11373,51-61 CODWISE PLACE,CODWISE PLACE,BEND,KNEELAND AVE,,,ADDRESS,ELMHURST,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-10-01T11:30:00.000,04 QUEENS,4024730074,QUEENS,1016679,207346,ONLINE,Unspecified,QUEENS,40.7357340708345,-73.8829836117004,"{'latitude': '40.7357340708345', 'longitude': '-73.8829836117004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975498,2023-09-30T22:49:46.000,2023-10-01T01:42:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,WOODBINE STREET,WOODBINE STREET,FAIRVIEW AVENUE,WOODBINE STREET,FAIRVIEW AVENUE,WOODBINE STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-10-01T01:43:01.000,05 QUEENS,,QUEENS,1010930,196318,MOBILE,Unspecified,QUEENS,40.705484099053635,-73.90377192523978,"{'latitude': '40.705484099053635', 'longitude': '-73.90377192523978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976073,2023-09-30T22:49:39.000,2023-09-30T23:12:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,20 ALBANY AVENUE,ALBANY AVENUE,DECATUR STREET,FULTON STREET,DECATUR STREET,FULTON STREET,ADDRESS,BROOKLYN,ALBANY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:12:33.000,03 BROOKLYN,3018580024,BROOKLYN,1001328,187116,ONLINE,Unspecified,BROOKLYN,40.6802504850035,-73.9384272476461,"{'latitude': '40.6802504850035', 'longitude': '-73.9384272476461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969825,2023-09-30T22:49:36.000,2023-09-30T23:14:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,302 EAST   92 STREET,EAST   92 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   92 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:14:26.000,08 MANHATTAN,1015540148,MANHATTAN,998491,224009,ONLINE,Unspecified,MANHATTAN,40.78151772152749,-73.9485776370895,"{'latitude': '40.78151772152749', 'longitude': '-73.9485776370895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970029,2023-09-30T22:49:23.000,2023-10-01T01:55:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1505 GRAND CONCOURSE,GRAND CONCOURSE,EAST  172 STREET,ROCKWOOD STREET,EAST  172 STREET,ROCKWOOD STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T01:55:29.000,04 BRONX,2028350026,BRONX,1008429,245767,ONLINE,Unspecified,BRONX,40.84121574953583,-73.91261448023401,"{'latitude': '40.84121574953583', 'longitude': '-73.91261448023401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973447,2023-09-30T22:49:22.000,2023-09-30T23:26:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-01 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,92 STREET,93 STREET,ADDRESS,ELMHURST,CORONA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:26:32.000,04 QUEENS,,QUEENS,1019656,209799,ONLINE,Unspecified,QUEENS,40.7424555237623,-73.87222854679953,"{'latitude': '40.7424555237623', 'longitude': '-73.87222854679953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976936,2023-09-30T22:49:16.000,2023-09-30T23:12:55.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11238,593 WASHINGTON AVENUE,WASHINGTON AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:12:58.000,08 BROOKLYN,3011320007,BROOKLYN,994190,187000,ONLINE,Unspecified,BROOKLYN,40.679942984840984,-73.96416264767721,"{'latitude': '40.679942984840984', 'longitude': '-73.96416264767721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973111,2023-09-30T22:49:15.000,2023-10-03T13:08:03.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10031,531 WEST  143 STREET,WEST  143 STREET,HAMILTON PLACE,BROADWAY,HAMILTON PLACE,BROADWAY,ADDRESS,NEW YORK,WEST  143 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-03T13:08:07.000,09 MANHATTAN,1020750005,MANHATTAN,998014,239731,ONLINE,Unspecified,MANHATTAN,40.824671045040574,-73.95026778999944,"{'latitude': '40.824671045040574', 'longitude': '-73.95026778999944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972941,2023-09-30T22:49:15.000,2023-10-01T02:36:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,680 EAST  235 STREET,EAST  235 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  235 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T02:37:00.000,12 BRONX,2049950074,BRONX,1023660,265437,ONLINE,Unspecified,BRONX,40.895148994407585,-73.8574523937246,"{'latitude': '40.895148994407585', 'longitude': '-73.8574523937246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974790,2023-09-30T22:49:14.000,2023-09-30T23:18:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11693,323 BEACH   89 STREET,BEACH   89 STREET,GULL COURT,BEACH CHANNEL DRIVE,GULL COURT,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,BEACH   89 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:19:02.000,14 QUEENS,4161230060,QUEENS,1035857,153865,ONLINE,Unspecified,QUEENS,40.58884980492778,-73.81419147438126,"{'latitude': '40.58884980492778', 'longitude': '-73.81419147438126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976143,2023-09-30T22:49:08.000,2023-09-30T23:33:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,570 WEST  204 STREET,WEST  204 STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,WEST  204 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:33:54.000,12 MANHATTAN,1022210022,MANHATTAN,1005949,254270,ONLINE,Unspecified,MANHATTAN,40.86456038961465,-73.92154994150562,"{'latitude': '40.86456038961465', 'longitude': '-73.92154994150562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975884,2023-09-30T22:49:05.000,2023-09-30T22:58:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,557 DRIGGS AVENUE,DRIGGS AVENUE,NORTH    7 STREET,NORTH    6 STREET,NORTH    7 STREET,NORTH    6 STREET,ADDRESS,BROOKLYN,DRIGGS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T22:58:33.000,01 BROOKLYN,3023290008,BROOKLYN,996283,200457,ONLINE,Unspecified,BROOKLYN,40.71687670994935,-73.95659257271318,"{'latitude': '40.71687670994935', 'longitude': '-73.95659257271318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973584,2023-09-30T22:49:03.000,2023-09-30T22:51:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11355,134-36 60 AVENUE,60 AVENUE,LAWRENCE STREET,136 STREET,LAWRENCE STREET,136 STREET,ADDRESS,FLUSHING,60 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T22:51:13.000,07 QUEENS,4063700006,QUEENS,1031021,210276,ONLINE,Unspecified,QUEENS,40.743711964234095,-73.83121185910225,"{'latitude': '40.743711964234095', 'longitude': '-73.83121185910225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969579,2023-09-30T22:49:00.000,2023-10-01T12:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,11222,,,,,MANHATTAN AVENUE,GREEN STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-01T12:45:00.000,01 BROOKLYN,,BROOKLYN,996765,206601,UNKNOWN,Unspecified,BROOKLYN,40.73373982686766,-73.95484239724198,"{'latitude': '40.73373982686766', 'longitude': '-73.95484239724198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A
58974077,2023-09-30T22:48:59.000,2023-09-30T22:48:59.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10040,1626 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 191 STREET,WEST 192 STREET,WEST  191 STREET,WEST  192 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-30T22:48:59.000,12 MANHATTAN,1021610009,MANHATTAN,1003895,251074,MOBILE,Unspecified,MANHATTAN,40.855793143737124,-73.92898528915487,"{'latitude': '40.855793143737124', 'longitude': '-73.92898528915487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969216,2023-09-30T22:48:53.000,2023-10-02T09:39:23.000,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,Street,11422,257-22 147 AVENUE,147 AVENUE,257 STREET,258 STREET,257 STREET,258 STREET,ADDRESS,ROSEDALE,147 AVENUE,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction. It has been referred to the Department of Parks and Recreation.,2023-10-02T09:39:27.000,13 QUEENS,4136620017,QUEENS,1058755,178927,PHONE,Unspecified,QUEENS,40.657476536405696,-73.731472149911,"{'latitude': '40.657476536405696', 'longitude': '-73.731472149911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972542,2023-09-30T22:48:51.000,2023-09-30T23:37:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11105,41 STREET,41 STREET,41 STREET,DITMARS BOULEVARD,41 STREET,DITMARS BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:38:01.000,01 QUEENS,,QUEENS,1010470,220674,ONLINE,Unspecified,QUEENS,40.77233661091446,-73.90533609598134,"{'latitude': '40.77233661091446', 'longitude': '-73.90533609598134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973666,2023-09-30T22:48:41.000,2023-10-01T00:52:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419,104-06 116 STREET,116 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,116 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:52:58.000,10 QUEENS,4095380009,QUEENS,1032315,189072,MOBILE,Unspecified,QUEENS,40.68550522810999,-73.82669345093846,"{'latitude': '40.68550522810999', 'longitude': '-73.82669345093846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974012,2023-09-30T22:48:37.000,2023-09-30T23:06:52.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11233,194 SARATOGA AVENUE,SARATOGA AVENUE,MAC DOUGAL STREET,HULL STREET,MAC DOUGAL STREET,HULL STREET,ADDRESS,BROOKLYN,SARATOGA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:06:56.000,03 BROOKLYN,3015310030,BROOKLYN,1007402,186858,MOBILE,Unspecified,BROOKLYN,40.67952853118116,-73.91652904155434,"{'latitude': '40.67952853118116', 'longitude': '-73.91652904155434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972527,2023-09-30T22:48:33.000,2023-09-30T22:55:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11219,4610 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,NEW UTRECHT AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-30T22:55:26.000,12 BROOKLYN,3056210006,BROOKLYN,985787,172070,ONLINE,Unspecified,BROOKLYN,40.63896886910955,-73.99446195305485,"{'latitude': '40.63896886910955', 'longitude': '-73.99446195305485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968793,2023-09-30T22:48:31.000,2023-09-30T22:55:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,WOODBINE STREET,WOODBINE STREET,FAIRVIEW AVENUE,WOODBINE STREET,FAIRVIEW AVENUE,WOODBINE STREET,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-30T22:55:46.000,05 QUEENS,,QUEENS,1010930,196318,MOBILE,Unspecified,QUEENS,40.705484099053635,-73.90377192523978,"{'latitude': '40.705484099053635', 'longitude': '-73.90377192523978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971169,2023-09-30T22:48:31.000,2023-10-01T00:35:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,103-13 32 AVENUE,32 AVENUE,103 STREET,104 STREET,103 STREET,104 STREET,ADDRESS,EAST ELMHURST,32 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:35:28.000,03 QUEENS,4016900138,QUEENS,1021437,216016,ONLINE,Unspecified,QUEENS,40.75951228791874,-73.86576699027158,"{'latitude': '40.75951228791874', 'longitude': '-73.86576699027158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59443420,2023-09-30T22:48:31.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10039,230 WEST  147 STREET,WEST  147 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  147 STREET,Closed,,2023-10-01T00:00:00.000,10 MANHATTAN,1020320055,MANHATTAN,1000905,239357,MOBILE,Unspecified,MANHATTAN,40.82363954333619,-73.93982293383968,"{'latitude': '40.82363954333619', 'longitude': '-73.93982293383968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969687,2023-09-30T22:48:27.000,2023-09-30T23:23:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10473,715 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,ST LAWRENCE AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,COMMONWEALTH AVENUE,ADDRESS,BRONX,SOUNDVIEW AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:23:49.000,09 BRONX,2035960035,BRONX,1021708,238046,ONLINE,Unspecified,BRONX,40.819977501089944,-73.86466591292151,"{'latitude': '40.819977501089944', 'longitude': '-73.86466591292151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974543,2023-09-30T22:48:23.000,2023-09-30T23:37:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11385,1880 MENAHAN STREET,MENAHAN STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,MENAHAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:37:49.000,05 QUEENS,4034070031,QUEENS,1009464,196546,ONLINE,Unspecified,QUEENS,40.706114203814586,-73.90905856225963,"{'latitude': '40.706114203814586', 'longitude': '-73.90905856225963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59455431,2023-09-30T22:48:16.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,11212,472 EAST   95 STREET,EAST   95 STREET,WILLMOHR STREET,CHURCH AVENUE,WILLMOHR STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   95 STREET,Closed,,2023-10-04T00:00:00.000,17 BROOKLYN,3046910024,BROOKLYN,1007215,178260,PHONE,Unspecified,BROOKLYN,40.65592943414023,-73.91723253035933,"{'latitude': '40.65592943414023', 'longitude': '-73.91723253035933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59452199,2023-09-30T22:48:11.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,11212,472 EAST   95 STREET,EAST   95 STREET,WILLMOHR STREET,CHURCH AVENUE,WILLMOHR STREET,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   95 STREET,Closed,,2023-10-04T00:00:00.000,17 BROOKLYN,3046910024,BROOKLYN,1007215,178260,PHONE,Unspecified,BROOKLYN,40.65592943414023,-73.91723253035933,"{'latitude': '40.65592943414023', 'longitude': '-73.91723253035933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971343,2023-09-30T22:48:09.000,2023-09-30T22:51:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10004,52 STONE STREET,STONE STREET,COENTIES ALLEY,MILL LANE,COENTIES ALLEY,MILL LANE,ADDRESS,NEW YORK,STONE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T22:51:30.000,01 MANHATTAN,1000290026,MANHATTAN,981412,195905,ONLINE,Unspecified,MANHATTAN,40.70439027897919,-74.01023578489063,"{'latitude': '40.70439027897919', 'longitude': '-74.01023578489063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59459490,2023-09-30T22:48:07.000,2023-10-01T11:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11373,51-61 CODWISE PLACE,CODWISE PLACE,VAN KLEECK STREET,KNEELAND AVENUE,VAN KLEECK STREET,KNEELAND AVENUE,ADDRESS,ELMHURST,CODWISE PLACE,Closed,,2023-10-01T11:30:00.000,04 QUEENS,4024730074,QUEENS,1016679,207346,ONLINE,Unspecified,QUEENS,40.7357340708345,-73.8829836117004,"{'latitude': '40.7357340708345', 'longitude': '-73.8829836117004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
