unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58843692,2023-09-17T21:37:25.000,2023-09-17T22:18:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,1065 NOSTRAND AVENUE,NOSTRAND AVENUE,LEFFERTS AVENUE,LINCOLN ROAD,LEFFERTS AVENUE,LINCOLN ROAD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:18:11.000,09 BROOKLYN,3013300076,BROOKLYN,997910,180478,MOBILE,Unspecified,BROOKLYN,40.66203659844551,-73.95076389996858,"{'latitude': '40.66203659844551', 'longitude': '-73.95076389996858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841503,2023-09-17T21:37:22.000,2023-09-17T22:01:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,2102 UTICA AVENUE,UTICA AVENUE,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,UTICA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T22:02:06.000,18 BROOKLYN,3078740060,BROOKLYN,1004503,165321,ONLINE,Unspecified,BROOKLYN,40.62042127256086,-73.92704560145057,"{'latitude': '40.62042127256086', 'longitude': '-73.92704560145057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844093,2023-09-17T21:37:19.000,2023-09-19T14:12:55.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11218,541 EAST    4 STREET,EAST    4 STREET,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,EAST    4 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-19T10:27:27.000,12 BROOKLYN,3053730060,BROOKLYN,991013,172113,ONLINE,Unspecified,BROOKLYN,40.63908444631051,-73.9756318303061,"{'latitude': '40.63908444631051', 'longitude': '-73.9756318303061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840466,2023-09-17T21:36:33.000,2023-09-17T22:34:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10475,3450 BOLLER AVENUE,BOLLER AVENUE,TILLOTSON AVENUE,DYRE AVENUE LINE,TILLOTSON AVENUE,DYRE AVENUE LINE,ADDRESS,BRONX,BOLLER AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-17T22:34:31.000,12 BRONX,2052600048,BRONX,1029790,260211,ONLINE,Unspecified,BRONX,40.88077578523252,-73.83531551527294,"{'latitude': '40.88077578523252', 'longitude': '-73.83531551527294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841370,2023-09-17T21:36:23.000,2023-09-17T21:43:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,1140 MANHATTAN AVENUE,MANHATTAN AVENUE,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:43:30.000,01 BROOKLYN,3024790001,BROOKLYN,996683,207937,ONLINE,Unspecified,BROOKLYN,40.73740693240738,-73.95513580703891,"{'latitude': '40.73740693240738', 'longitude': '-73.95513580703891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844054,2023-09-17T21:36:20.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11358,26 AVENUE,26 AVENUE,26 AVENUE,UTOPIA PARKWAY,26 AVENUE,UTOPIA PARKWAY,INTERSECTION,QUEENS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-18T04:32:30.000,07 QUEENS,,QUEENS,1041650,221342,PHONE,Unspecified,QUEENS,40.77402261612009,-73.79275935648602,"{'latitude': '40.77402261612009', 'longitude': '-73.79275935648602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840176,2023-09-17T21:36:17.000,2023-09-18T00:30:38.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377,65-16 51 ROAD,51 ROAD,MAURICE AVENUE,65 PLACE,MAURICE AVENUE,65 PLACE,ADDRESS,WOODSIDE,51 ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T00:30:44.000,05 QUEENS,,QUEENS,1011928,206830,ONLINE,Unspecified,QUEENS,40.73433392277202,-73.90012916593466,"{'latitude': '40.73433392277202', 'longitude': '-73.90012916593466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842525,2023-09-17T21:36:08.000,2023-09-17T22:35:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,132-14 109 AVENUE,109 AVENUE,132 STREET,133 STREET,132 STREET,133 STREET,ADDRESS,SOUTH OZONE PARK,109 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:35:31.000,10 QUEENS,4116120006,QUEENS,1036544,189166,ONLINE,Unspecified,QUEENS,40.68573926063647,-73.81144438633793,"{'latitude': '40.68573926063647', 'longitude': '-73.81144438633793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840902,2023-09-17T21:36:04.000,2023-10-23T08:44:17.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,451 3 AVENUE,3 AVENUE,EAST   31 STREET,EAST   32 STREET,EAST   31 STREET,EAST   32 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-23T08:44:21.000,06 MANHATTAN,1009120001,MANHATTAN,989949,210305,ONLINE,Unspecified,MANHATTAN,40.74391340615594,-73.97943328265303,"{'latitude': '40.74391340615594', 'longitude': '-73.97943328265303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","451 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016",,,,,,
58838744,2023-09-17T21:35:52.000,2023-09-21T16:21:22.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10028,1408 3 AVENUE,3 AVENUE,EAST   80 STREET,EAST   81 STREET,EAST   80 STREET,EAST   81 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-09-21T16:21:33.000,08 MANHATTAN,,MANHATTAN,996222,221638,ONLINE,Unspecified,MANHATTAN,40.77501331743163,-73.95677491843486,"{'latitude': '40.77501331743163', 'longitude': '-73.95677491843486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841207,2023-09-17T21:35:52.000,2023-09-18T01:44:55.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,4910 17 AVENUE,17 AVENUE,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,BROOKLYN,17 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T01:45:00.000,12 BROOKLYN,3054540045,BROOKLYN,988916,168597,MOBILE,Unspecified,BROOKLYN,40.629435125967134,-73.98319008729509,"{'latitude': '40.629435125967134', 'longitude': '-73.98319008729509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843793,2023-09-17T21:35:49.000,2023-09-20T14:28:59.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10003,205 EAST   17 STREET,EAST   17 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,06 MANHATTAN,1008980007,MANHATTAN,988333,207055,MOBILE,Unspecified,MANHATTAN,40.734993856738086,-73.98526712306926,"{'latitude': '40.734993856738086', 'longitude': '-73.98526712306926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845016,2023-09-17T21:35:09.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10036,340 WEST   47 STREET,WEST   47 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   47 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T11:58:07.000,04 MANHATTAN,1010370054,MANHATTAN,987376,216501,PHONE,Unspecified,MANHATTAN,40.760921140478935,-73.98871591951574,"{'latitude': '40.760921140478935', 'longitude': '-73.98871591951574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840293,2023-09-17T21:35:08.000,2023-09-17T22:32:56.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11219,913 59 STREET,59 STREET,9 AVENUE,FORT HAMILTON PARKWAY,9 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,59 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:33:06.000,12 BROOKLYN,3057010066,BROOKLYN,982504,170433,ONLINE,Unspecified,BROOKLYN,40.6344756141641,-74.00629068244307,"{'latitude': '40.6344756141641', 'longitude': '-74.00629068244307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840947,2023-09-17T21:35:03.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-20T00:29:45.000,Unspecified BRONX,,BRONX,1008046,232705,MOBILE,Unspecified,BRONX,40.8053653198604,-73.91404500517991,"{'latitude': '40.8053653198604', 'longitude': '-73.91404500517991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,6,6 to Manhattan,,Platform,,
58839332,2023-09-17T21:34:59.000,2023-09-17T21:52:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,1240 WESTCHESTER AVENUE,WESTCHESTER AVENUE,BRYANT AVENUE,EAST  167 STREET,BRYANT AVENUE,EAST  167 STREET,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:52:20.000,02 BRONX,2027570010,BRONX,1015174,240427,ONLINE,Unspecified,BRONX,40.82653795665661,-73.8882619626628,"{'latitude': '40.82653795665661', 'longitude': '-73.8882619626628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837711,2023-09-17T21:34:54.000,2023-09-18T03:08:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1975 LAFONTAINE AVENUE,LAFONTAINE AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,LAFONTAINE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T03:08:42.000,06 BRONX,2030600045,BRONX,1013533,247810,ONLINE,Unspecified,BRONX,40.84680773163434,-73.89415916749294,"{'latitude': '40.84680773163434', 'longitude': '-73.89415916749294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842897,2023-09-17T21:34:38.000,2023-09-18T09:13:57.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,11211,366 UNION AVENUE,UNION AVENUE,GRAND STREET,HOPE STREET,GRAND STREET,HOPE STREET,ADDRESS,BROOKLYN,UNION AVENUE,Closed,,2023-09-18T09:13:57.000,01 BROOKLYN,3027790001,BROOKLYN,997787,198444,ONLINE,Unspecified,BROOKLYN,40.711349332895544,-73.95117114409372,"{'latitude': '40.711349332895544', 'longitude': '-73.95117114409372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840538,2023-09-17T21:34:35.000,2023-09-17T21:51:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1997 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST TREMONT AVENUE,WEST BURNSIDE AVENUE,WEST TREMONT AVENUE,WEST BURNSIDE AVENUE,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:51:40.000,05 BRONX,2028700045,BRONX,1009291,249971,MOBILE,Unspecified,BRONX,40.852752083245925,-73.90948342116543,"{'latitude': '40.852752083245925', 'longitude': '-73.90948342116543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842442,2023-09-17T21:34:29.000,2023-09-17T22:02:01.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10044,851 MAIN STREET,MAIN STREET,EAST ROAD,EAST ROAD,EAST ROAD,EAST ROAD,ADDRESS,NEW YORK,MAIN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T22:02:11.000,08 MANHATTAN,1013730001,MANHATTAN,999831,218901,ONLINE,Unspecified,MANHATTAN,40.7674953432317,-73.94375091972218,"{'latitude': '40.7674953432317', 'longitude': '-73.94375091972218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845055,2023-09-17T21:34:23.000,2023-09-28T14:57:34.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,163 EAST   24 STREET,EAST   24 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   24 STREET,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-28T14:57:30.000,06 MANHATTAN,1008800042,MANHATTAN,988956,208754,ONLINE,Unspecified,MANHATTAN,40.73965688178273,-73.98301793502456,"{'latitude': '40.73965688178273', 'longitude': '-73.98301793502456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","163 EAST   24 STREET, MANHATTAN (NEW YORK), NY, 10010",,,,,,
58841657,2023-09-17T21:34:07.000,2023-09-17T22:01:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,1061 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  163 STREET,WEST  164 STREET,WEST  163 STREET,WEST  164 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T22:01:56.000,12 MANHATTAN,1021220120,MANHATTAN,1000836,244346,ONLINE,Unspecified,MANHATTAN,40.83733304448514,-73.94005990668036,"{'latitude': '40.83733304448514', 'longitude': '-73.94005990668036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843989,2023-09-17T21:34:00.000,2023-09-21T11:55:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10307,206 CLERMONT AVENUE,CLERMONT AVENUE,BELWOOD LOOP,BELWOOD LOOP,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,2023-09-21T11:55:00.000,03 STATEN ISLAND,5077750022,STATEN ISLAND,920100,123338,PHONE,Unspecified,STATEN ISLAND,40.50497737141846,-74.23067936628102,"{'latitude': '40.50497737141846', 'longitude': '-74.23067936628102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844596,2023-09-17T21:33:52.000,2023-09-17T21:54:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,117-11 147 STREET,147 STREET,FOCH BOULEVARD,119 AVENUE,FOCH BOULEVARD,119 AVENUE,ADDRESS,JAMAICA,147 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:54:50.000,12 QUEENS,4120220053,QUEENS,1041499,187088,ONLINE,Unspecified,QUEENS,40.68000497769913,-73.79359594249519,"{'latitude': '40.68000497769913', 'longitude': '-73.79359594249519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839249,2023-09-17T21:33:52.000,2023-09-17T21:53:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2153 8 AVENUE,8 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:53:35.000,10 MANHATTAN,1019430029,MANHATTAN,996624,232390,ONLINE,Unspecified,MANHATTAN,40.80452411122284,-73.95530368383024,"{'latitude': '40.80452411122284', 'longitude': '-73.95530368383024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843249,2023-09-17T21:33:51.000,2023-09-17T22:04:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,1100 FAIRFAX AVENUE,FAIRFAX AVENUE,ELLSWORTH AVENUE,FAIRMOUNT AVENUE,ELLSWORTH AVENUE,FAIRMOUNT AVENUE,ADDRESS,BRONX,FAIRFAX AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T22:05:06.000,10 BRONX,2053160023,BRONX,1033136,243589,MOBILE,Unspecified,BRONX,40.835135570935776,-73.8233367673658,"{'latitude': '40.835135570935776', 'longitude': '-73.8233367673658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844667,2023-09-17T21:33:47.000,2023-09-17T21:49:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,48 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T21:49:40.000,12 MANHATTAN,1021740125,MANHATTAN,1004192,253163,ONLINE,Unspecified,MANHATTAN,40.86152615415576,-73.92790544925118,"{'latitude': '40.86152615415576', 'longitude': '-73.92790544925118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838777,2023-09-17T21:33:44.000,2023-11-01T14:11:22.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10016,133 EAST   27 STREET,EAST   27 STREET,LEXINGTON AVENUE,BROADWAY ALLEY,LEXINGTON AVENUE,BROADWAY ALLEY,ADDRESS,NEW YORK,EAST   27 STREET,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-01T14:11:28.000,06 MANHATTAN,1008830028,MANHATTAN,989031,209595,ONLINE,Unspecified,MANHATTAN,40.74196517732391,-73.98274669239126,"{'latitude': '40.74196517732391', 'longitude': '-73.98274669239126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","133 EAST   27 STREET, MANHATTAN (NEW YORK), NY, 10016",,,,,,
58842618,2023-09-17T21:33:44.000,2023-09-17T22:04:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,500 WEST  188 STREET,WEST  188 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  188 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T22:04:41.000,12 MANHATTAN,1021590016,MANHATTAN,1004191,249901,ONLINE,Unspecified,MANHATTAN,40.85257294564225,-73.92791876843044,"{'latitude': '40.85257294564225', 'longitude': '-73.92791876843044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844426,2023-09-17T21:33:33.000,2023-09-17T22:21:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,104-42 128 STREET,128 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,128 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T22:21:11.000,10 QUEENS,4095810027,QUEENS,1035037,190195,ONLINE,Unspecified,QUEENS,40.68857239895852,-73.81687037874116,"{'latitude': '40.68857239895852', 'longitude': '-73.81687037874116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839277,2023-09-17T21:33:30.000,2023-09-17T21:55:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11232,4515 2 AVENUE,2 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,BROOKLYN,2 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T21:55:20.000,07 BROOKLYN,3007450001,BROOKLYN,980324,176727,ONLINE,Unspecified,BROOKLYN,40.65175059277201,-74.01414869086136,"{'latitude': '40.65175059277201', 'longitude': '-74.01414869086136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837498,2023-09-17T21:33:26.000,2023-10-09T09:41:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10033,560 WEST  174 STREET,WEST  174 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-09T00:00:00.000,12 MANHATTAN,1021300009,MANHATTAN,1001915,246923,PHONE,Unspecified,MANHATTAN,40.844404063867,-73.93615372540951,"{'latitude': '40.844404063867', 'longitude': '-73.93615372540951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855162,2023-09-17T21:33:21.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11355,132-15 58 AVENUE,58 AVENUE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-18T00:00:00.000,07 QUEENS,4063590043,QUEENS,1030527,211110,UNKNOWN,Unspecified,QUEENS,40.74600368016924,-73.8329888737234,"{'latitude': '40.74600368016924', 'longitude': '-73.8329888737234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838530,2023-09-17T21:33:10.000,2023-09-18T13:20:00.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10458,2505 HOFFMAN STREET,HOFFMAN STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,06 BRONX,2030670023,BRONX,1015709,252076,ONLINE,Unspecified,BRONX,40.858509139660164,-73.88627419678465,"{'latitude': '40.858509139660164', 'longitude': '-73.88627419678465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840634,2023-09-17T21:33:06.000,2023-10-11T18:34:28.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11225,1000 PRESIDENT STREET,PRESIDENT STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,09 BROOKLYN,3011880044,BROOKLYN,995651,182996,PHONE,Unspecified,BROOKLYN,40.66895114558145,-73.95890197946667,"{'latitude': '40.66895114558145', 'longitude': '-73.95890197946667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843776,2023-09-17T21:33:00.000,2023-09-22T14:01:12.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11373,88-11 ELMHURST AVENUE,ELMHURST AVENUE,,,,,ADDRESS,ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 QUEENS,4015130028,QUEENS,1018124,211042,ONLINE,Unspecified,QUEENS,40.745873245399586,-73.87775088652562,"{'latitude': '40.745873245399586', 'longitude': '-73.87775088652562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839646,2023-09-17T21:33:00.000,2023-09-22T14:01:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11373,88-11 ELMHURST AVENUE,ELMHURST AVENUE,,,,,ADDRESS,ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 QUEENS,4015130028,QUEENS,1018124,211042,ONLINE,Unspecified,QUEENS,40.745873245399586,-73.87775088652562,"{'latitude': '40.745873245399586', 'longitude': '-73.87775088652562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839638,2023-09-17T21:33:00.000,2023-09-22T14:01:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11373,88-11 ELMHURST AVENUE,ELMHURST AVENUE,,,,,ADDRESS,ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 QUEENS,4015130028,QUEENS,1018124,211042,ONLINE,Unspecified,QUEENS,40.745873245399586,-73.87775088652562,"{'latitude': '40.745873245399586', 'longitude': '-73.87775088652562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841895,2023-09-17T21:32:28.000,2023-09-18T04:02:31.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11418,86-27 122 STREET,122 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,HILLSIDE AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,122 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T04:02:39.000,09 QUEENS,4092760104,QUEENS,1031772,194916,MOBILE,Unspecified,QUEENS,40.70154855704409,-73.82861009712016,"{'latitude': '40.70154855704409', 'longitude': '-73.82861009712016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
