unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction
58938839,2023-09-27T11:46:06.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,465 EAST   25 STREET,EAST   25 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,17 BROOKLYN,3052120071,BROOKLYN,997261,172058,PHONE,Unspecified,BROOKLYN,,40.638926508682346,-73.95311939723256,"{'latitude': '40.638926508682346', 'longitude': '-73.95311939723256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T19:36:06.000,,,,,
58944757,2023-09-27T11:46:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10454,324 POWERS AVENUE,POWERS AVENUE,EAST  141 STREET,EAST  142 STREET,EAST  141 STREET,EAST  142 STREET,ADDRESS,BRONX,POWERS AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T18:02:52.000,01 BRONX,2025720001,BRONX,1008504,233489,PHONE,Unspecified,BRONX,,40.807515937109876,-73.91238780389276,"{'latitude': '40.807515937109876', 'longitude': '-73.91238780389276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T18:02:44.000,,,,,
58941314,2023-09-27T11:46:05.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11385,1713 GREENE AVENUE,GREENE AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 QUEENS,4034330068,QUEENS,1008364,195987,PHONE,Unspecified,QUEENS,,40.70458294738514,-73.91302802318047,"{'latitude': '40.70458294738514', 'longitude': '-73.91302802318047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-07T14:31:53.000,,,,,
58935869,2023-09-27T11:45:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,78 15 STREET,15 STREET,2 AVENUE,3 AVENUE,2 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,15 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:09:44.000,07 BROOKLYN,3010450036,BROOKLYN,985793,182660,PHONE,Unspecified,BROOKLYN,,40.66803610696826,-73.99443791128532,"{'latitude': '40.66803610696826', 'longitude': '-73.99443791128532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:09:39.000,,,,,
58943664,2023-09-27T11:45:49.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11226,66 ST PAULS PLACE,ST PAULS PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-27T00:00:00.000,14 BROOKLYN,3050600032,BROOKLYN,994435,176860,UNKNOWN,Unspecified,BROOKLYN,,40.65211066205063,-73.96329465161703,"{'latitude': '40.65211066205063', 'longitude': '-73.96329465161703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:45:49.000,N/A,,,,
58939668,2023-09-27T11:45:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10467,661 EAST  219 STREET,EAST  219 STREET,WILLETT AVENUE,WHITE PLAINS ROAD,WILLETT AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  219 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T12:32:15.000,12 BRONX,2046540070,BRONX,1021847,261361,MOBILE,Unspecified,BRONX,,40.88396958491569,-73.86403296313878,"{'latitude': '40.88396958491569', 'longitude': '-73.86403296313878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:32:08.000,,,,,
58939778,2023-09-27T11:45:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,85 ADAMS STREET,ADAMS STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T15:37:07.000,02 BROOKLYN,3000527501,BROOKLYN,987412,194967,PHONE,Unspecified,BROOKLYN,,40.70181557936636,-73.98859608814186,"{'latitude': '40.70181557936636', 'longitude': '-73.98859608814186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T15:37:01.000,,,,,
58949344,2023-09-27T11:45:16.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11222,224 KINGSLAND AVENUE,KINGSLAND AVENUE,DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,KINGSLAND AVENUE,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-04T14:55:49.000,01 BROOKLYN,3026890067,BROOKLYN,1000480,203228,PHONE,Unspecified,BROOKLYN,,40.72447573111649,-73.9414457824408,"{'latitude': '40.72447573111649', 'longitude': '-73.9414457824408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T14:55:46.000,,,,,
58939062,2023-09-27T11:45:10.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10306,130 JUSTIN AVENUE,JUSTIN AVENUE,HOOPER AVENUE,DURANT AVENUE,HOOPER AVENUE,DURANT AVENUE,ADDRESS,STATEN ISLAND,JUSTIN AVENUE,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-10-06T11:31:12.000,03 STATEN ISLAND,5050240044,STATEN ISLAND,947069,141530,ONLINE,Unspecified,STATEN ISLAND,,40.55506493206364,-74.13380066523692,"{'latitude': '40.55506493206364', 'longitude': '-74.13380066523692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T11:31:02.000,,,,,
58944693,2023-09-27T11:44:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10471,6146 DELAFIELD AVENUE,DELAFIELD AVENUE,WEST  261 STREET,DELAFIELD PLACE,WEST  261 STREET,DELAFIELD PLACE,ADDRESS,BRONX,DELAFIELD AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T17:52:22.000,08 BRONX,2058861288,BRONX,1011314,271071,MOBILE,Unspecified,BRONX,,40.91065900420265,-73.90208556407923,"{'latitude': '40.91065900420265', 'longitude': '-73.90208556407923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T17:52:15.000,,,,,
58941517,2023-09-27T11:44:44.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T11:49:59.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:49:55.000,,,,,
58942963,2023-09-27T11:44:33.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T11:49:24.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:49:18.000,,,,,
58939322,2023-09-27T11:44:17.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11225,450 EASTERN PARKWAY,EASTERN PARKWAY,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Department of Sanitation cleaned the location.,2023-09-29T05:52:12.000,09 BROOKLYN,3012670027,BROOKLYN,997086,183389,ONLINE,Unspecified,BROOKLYN,,40.670027878424264,-73.95372838233922,"{'latitude': '40.670027878424264', 'longitude': '-73.95372838233922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T12:35:24.000,,,,,
58943491,2023-09-27T11:44:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11370,25-27 75 STREET,75 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,75 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:19:09.000,03 QUEENS,4010520061,QUEENS,1013843,216939,PHONE,Unspecified,QUEENS,,40.76207436333936,-73.89317477370703,"{'latitude': '40.76207436333936', 'longitude': '-73.89317477370703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:19:06.000,,,,,
58940407,2023-09-27T11:44:06.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,10308,180 GIFFORDS LANE,GIFFORDS LANE,GIBSON AVENUE,HOWTON AVENUE,GIBSON AVENUE,HOWTON AVENUE,ADDRESS,STATEN ISLAND,GIFFORDS LANE,In Progress,,,03 STATEN ISLAND,5054420193,STATEN ISLAND,941906,141837,PHONE,Unspecified,STATEN ISLAND,,40.55588443788666,-74.15238227902356,"{'latitude': '40.55588443788666', 'longitude': '-74.15238227902356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58940922,2023-09-27T11:44:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,6812 16 AVENUE,16 AVENUE,68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,16 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:12:24.000,11 BROOKLYN,3055740031,BROOKLYN,985124,165213,PHONE,Unspecified,BROOKLYN,,40.620147940817795,-73.9968517317992,"{'latitude': '40.620147940817795', 'longitude': '-73.9968517317992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:12:21.000,,,,,
58942415,2023-09-27T11:44:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11213,,,,,KINGSTON AVENUE,STERLING PLACE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-11T08:51:00.000,08 BROOKLYN,,BROOKLYN,1000354,184138,UNKNOWN,Unspecified,BROOKLYN,,40.67207837396304,-73.94194600655831,"{'latitude': '40.67207837396304', 'longitude': '-73.94194600655831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T08:51:00.000,,,,,
58944258,2023-09-27T11:43:54.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10029,1480 PARK AVENUE,PARK AVENUE,EAST  108 STREET,EAST  109 STREET,EAST  108 STREET,EAST  109 STREET,ADDRESS,NEW YORK,PARK AVENUE,In Progress,,,11 MANHATTAN,1016140030,MANHATTAN,999017,228785,PHONE,Unspecified,MANHATTAN,,40.794625696325646,-73.94666782163975,"{'latitude': '40.794625696325646', 'longitude': '-73.94666782163975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58937860,2023-09-27T11:43:49.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11222,81 FRANKLIN STREET,FRANKLIN STREET,NOBLE STREET,MILTON STREET,NOBLE STREET,MILTON STREET,ADDRESS,BROOKLYN,FRANKLIN STREET,In Progress,,,01 BROOKLYN,3025650014,BROOKLYN,996060,204715,PHONE,Unspecified,BROOKLYN,,40.728564189087386,-73.95738954332187,"{'latitude': '40.728564189087386', 'longitude': '-73.95738954332187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58942342,2023-09-27T11:43:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1196 VAN NEST AVENUE,VAN NEST AVENUE,HERING AVENUE,TENBROECK AVENUE,HERING AVENUE,TENBROECK AVENUE,ADDRESS,BRONX,VAN NEST AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T12:55:00.000,11 BRONX,2041130009,BRONX,1026323,248949,PHONE,Unspecified,BRONX,,40.84988226686339,-73.84792376706231,"{'latitude': '40.84988226686339', 'longitude': '-73.84792376706231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:54:56.000,,,,,
58942578,2023-09-27T11:43:31.000,NYPD,New York City Police Department,Posting Advertisement,Building,Residential Building/House,11209,556 82 STREET,82 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,82 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:05:39.000,10 BROOKLYN,3060090025,BROOKLYN,977738,166446,ONLINE,Unspecified,BROOKLYN,,40.62352991829137,-74.02345830844641,"{'latitude': '40.62352991829137', 'longitude': '-74.02345830844641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:05:36.000,,,,,
58943508,2023-09-27T11:43:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,275 WEBSTER AVENUE,WEBSTER AVENUE,OCEAN PARKWAY,EAST    8 STREET,OCEAN PARKWAY,EAST    8 STREET,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T13:09:00.000,14 BROOKLYN,3054170058,BROOKLYN,992378,169858,MOBILE,Unspecified,BROOKLYN,,40.632893804174415,-73.97071623375196,"{'latitude': '40.632893804174415', 'longitude': '-73.97071623375196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:08:57.000,,,,,
58936321,2023-09-27T11:43:22.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10028,1660 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,08 MANHATTAN,1015490001,MANHATTAN,997638,222717,PHONE,Unspecified,MANHATTAN,,40.77797285690986,-73.951660280822,"{'latitude': '40.77797285690986', 'longitude': '-73.951660280822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T18:57:34.000,,,,,
58941344,2023-09-27T11:43:20.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10460,1660 CROTONA PARK EAST,CROTONA PARK EAST,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,03 BRONX,2029400001,BRONX,1014640,244283,ONLINE,Unspecified,BRONX,,40.83712341379687,-73.89017400028075,"{'latitude': '40.83712341379687', 'longitude': '-73.89017400028075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58937478,2023-09-27T11:43:20.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10460,1660 CROTONA PARK EAST,CROTONA PARK EAST,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,03 BRONX,2029400001,BRONX,1014640,244283,ONLINE,Unspecified,BRONX,,40.83712341379687,-73.89017400028075,"{'latitude': '40.83712341379687', 'longitude': '-73.89017400028075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58943626,2023-09-27T11:43:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432,84-25 168 PLACE,168 PLACE,84 AVENUE,GOTHIC DRIVE,84 AVENUE,GOTHIC DRIVE,ADDRESS,JAMAICA,168 PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T17:18:24.000,08 QUEENS,4098600075,QUEENS,1040707,199949,PHONE,Unspecified,QUEENS,,40.71531041890604,-73.79634358507926,"{'latitude': '40.71531041890604', 'longitude': '-73.79634358507926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T17:18:53.000,,,,,
58944039,2023-09-27T11:43:09.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11414,155-40 79 STREET,79 STREET,,,,,ADDRESS,HOWARD BEACH,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,10 QUEENS,4114580038,QUEENS,1024614,180944,PHONE,Unspecified,QUEENS,,40.66323419646532,-73.8545093388474,"{'latitude': '40.66323419646532', 'longitude': '-73.8545093388474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T20:20:55.000,,,,,
58938838,2023-09-27T11:43:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10463,3470 CANNON PLACE,CANNON PLACE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,08 BRONX,2032580177,BRONX,1012459,260518,ONLINE,Unspecified,BRONX,,40.8816908163922,-73.89798755202115,"{'latitude': '40.8816908163922', 'longitude': '-73.89798755202115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T07:59:42.000,,,,,
58937613,2023-09-27T11:43:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10463,3470 CANNON PLACE,CANNON PLACE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,08 BRONX,2032580177,BRONX,1012459,260518,ONLINE,Unspecified,BRONX,,40.8816908163922,-73.89798755202115,"{'latitude': '40.8816908163922', 'longitude': '-73.89798755202115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T07:59:42.000,,,,,
58938935,2023-09-27T11:43:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10463,3470 CANNON PLACE,CANNON PLACE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,08 BRONX,2032580177,BRONX,1012459,260518,ONLINE,Unspecified,BRONX,,40.8816908163922,-73.89798755202115,"{'latitude': '40.8816908163922', 'longitude': '-73.89798755202115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T07:59:42.000,,,,,
58944358,2023-09-27T11:42:50.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10009,401 EAST   13 STREET,EAST   13 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   13 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-27T12:13:54.000,03 MANHATTAN,1004410001,MANHATTAN,989036,205426,MOBILE,Unspecified,MANHATTAN,,40.73052229952708,-73.98273161460786,"{'latitude': '40.73052229952708', 'longitude': '-73.98273161460786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:13:56.000,,,,,
58941025,2023-09-27T11:42:48.000,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,10467,671 ALLERTON AVENUE,ALLERTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-10T00:00:00.000,11 BRONX,2045070001,BRONX,1020627,254598,UNKNOWN,Unspecified,BRONX,,40.86541236654436,-73.8684817258909,"{'latitude': '40.86541236654436', 'longitude': '-73.8684817258909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T00:00:00.000,,,,,
58940656,2023-09-27T11:42:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10019,2 COLUMBUS CIRCLE,COLUMBUS CIRCLE,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,COLUMBUS CIRCLE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T12:20:03.000,05 MANHATTAN,1010300001,MANHATTAN,989248,218971,MOBILE,Unspecified,MANHATTAN,,40.767699792898384,-73.9819566299384,"{'latitude': '40.767699792898384', 'longitude': '-73.9819566299384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:19:58.000,,,,,
58939789,2023-09-27T11:42:38.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10312,4237 RICHMOND AVENUE,RICHMOND AVENUE,HILLTOP ROAD,KING STREET,HILLTOP ROAD,KING STREET,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T13:50:05.000,03 STATEN ISLAND,5052950008,STATEN ISLAND,940764,134466,PHONE,Unspecified,STATEN ISLAND,,40.53564694399372,-74.15644458298658,"{'latitude': '40.53564694399372', 'longitude': '-74.15644458298658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:50:02.000,,,,,
58936031,2023-09-27T11:42:30.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11210,BROOKLYN AVENUE,BROOKLYN AVENUE,BROOKLYN AVENUE,GLENWOOD ROAD,BROOKLYN AVENUE,GLENWOOD ROAD,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T12:16:03.000,17 BROOKLYN,,BROOKLYN,1000345,170394,ONLINE,Unspecified,BROOKLYN,,40.634354116976326,-73.9420112503473,"{'latitude': '40.634354116976326', 'longitude': '-73.9420112503473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:15:58.000,,,,,
58941019,2023-09-27T11:42:28.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11104,45-08 46 STREET,46 STREET,,,,,ADDRESS,SUNNYSIDE,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-27T00:00:00.000,02 QUEENS,4001640001,QUEENS,1006752,209887,UNKNOWN,Unspecified,QUEENS,,40.74273930934244,-73.9187955465552,"{'latitude': '40.74273930934244', 'longitude': '-73.9187955465552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:42:28.000,,,,,
58943560,2023-09-27T11:42:28.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10024,157 WEST   82 STREET,WEST   82 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-05T00:00:00.000,07 MANHATTAN,1012130105,MANHATTAN,991002,225116,UNKNOWN,Unspecified,MANHATTAN,,40.784565036032326,-73.97561830843395,"{'latitude': '40.784565036032326', 'longitude': '-73.97561830843395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,N/A,,,,
58939673,2023-09-27T11:42:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10014,34 COMMERCE STREET,COMMERCE STREET,BEDFORD STREET,BEND,BEDFORD STREET,BEND,ADDRESS,NEW YORK,COMMERCE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T12:37:30.000,02 MANHATTAN,1005840128,MANHATTAN,982841,205778,PHONE,Unspecified,MANHATTAN,,40.731489635879996,-74.00508389220278,"{'latitude': '40.731489635879996', 'longitude': '-74.00508389220278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:37:26.000,,,,,
58936449,2023-09-27T11:42:09.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11365,168 STREET,168 STREET,168 STREET,UNDERHILL AVENUE,168 STREET,UNDERHILL AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T13:05:35.000,07 QUEENS,,QUEENS,1039619,211403,PHONE,Unspecified,QUEENS,,40.7467556364974,-73.8001740423177,"{'latitude': '40.7467556364974', 'longitude': '-73.8001740423177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:05:31.000,,,,,
58943008,2023-09-27T11:42:01.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11220,4823 4 AVENUE,4 AVENUE,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-10-03T08:41:44.000,07 BROOKLYN,3007740001,BROOKLYN,981035,175146,PHONE,Unspecified,BROOKLYN,,40.64741137752101,-74.01158560435977,"{'latitude': '40.64741137752101', 'longitude': '-74.01158560435977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T08:41:37.000,,,,,
58942293,2023-09-27T11:42:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,11210,,,,,FLATBUSH AVENUE,NOSTRAND AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-06T08:22:00.000,14 BROOKLYN,,BROOKLYN,998767,169858,UNKNOWN,Unspecified,BROOKLYN,,40.632885637657495,-73.94769778544028,"{'latitude': '40.632885637657495', 'longitude': '-73.94769778544028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T08:22:00.000,,,,,
