unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date
58801464,2023-09-13T18:34:56.000,2023-09-13T18:46:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10468,3114 JEROME AVENUE,JEROME AVENUE,BEDFORD PARK BOULEVARD,EAST  204 STREET,ADDRESS,BRONX,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T18:46:38.000,07 BRONX,2033210036,BRONX,1015039,258055,ONLINE,Unspecified,BRONX,40.87492202596313,-73.88866880583443,"{'latitude': '40.87492202596313', 'longitude': '-73.88866880583443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEDFORD PARK BOULEVARD,EAST  204 STREET,JEROME AVENUE,,,,,,,
58807278,2023-09-13T18:34:48.000,2023-09-13T22:47:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11435,147-12 GRAND CENTRAL PARKWAY SR SOUTH,GRAND CENTRAL PARKWAY SR SOUTH,DANIELS STREET,SMEDLEY STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:47:31.000,08 QUEENS,4066950062,QUEENS,1036017,200066,ONLINE,Unspecified,QUEENS,40.7156602405635,-73.81326079224976,"{'latitude': '40.7156602405635', 'longitude': '-73.81326079224976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DANIELS STREET,SMEDLEY STREET,GRAND CENTRAL PARKWAY SR SOUTH,,,,,,,
58805026,2023-09-13T18:34:27.000,2023-09-13T20:47:55.000,NYPD,New York City Police Department,Encampment,N/A,10452,106 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T20:48:00.000,04 BRONX,2028400049,BRONX,1007425,244619,MOBILE,Unspecified,BRONX,40.838067516969126,-73.91624700942224,"{'latitude': '40.838067516969126', 'longitude': '-73.91624700942224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WALTON AVENUE,GRAND CONCOURSE,MARCY PLACE,,,,,,,
58802350,2023-09-13T18:34:22.000,2023-09-15T08:33:11.000,DOT,Department of Transportation,Street Condition,Defective Hardware,11206,16 MANHATTAN AVENUE,MANHATTAN AVENUE,COOK STREET,VARET STREET,ADDRESS,BROOKLYN,,Closed,This request required re-assignment to a new DOT unit.,2023-09-15T08:33:20.000,01 BROOKLYN,3031130004,BROOKLYN,999729,195287,ONLINE,Unspecified,BROOKLYN,40.70268093084379,-73.94417348056533,"{'latitude': '40.70268093084379', 'longitude': '-73.94417348056533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,COOK STREET,VARET STREET,MANHATTAN AVENUE,,,,,,,
58800117,2023-09-13T18:34:17.000,2023-09-13T21:44:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11378,57-54 63 STREET,63 STREET,FLUSHING AVENUE,59 AVENUE,ADDRESS,MASPETH,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:44:24.000,05 QUEENS,4027480065,QUEENS,1011373,202221,ONLINE,Unspecified,QUEENS,40.72168506901711,-73.90215035406332,"{'latitude': '40.72168506901711', 'longitude': '-73.90215035406332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,FLUSHING AVENUE,59 AVENUE,63 STREET,,,,,,,
58805188,2023-09-13T18:34:00.000,2023-09-14T02:31:33.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,11207,171 COOPER STREET,COOPER STREET,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T02:31:40.000,04 BROOKLYN,3034350049,BROOKLYN,1010169,190172,ONLINE,Unspecified,BROOKLYN,40.68861703034934,-73.90654031004983,"{'latitude': '40.68861703034934', 'longitude': '-73.90654031004983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,CENTRAL AVENUE,WILSON AVENUE,COOPER STREET,,,,,,,
58805711,2023-09-13T18:33:59.000,2023-09-13T19:38:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,59 WEST  167 STREET,WEST  167 STREET,ANDERSON AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T19:38:58.000,04 BRONX,2025100001,BRONX,1005073,243928,ONLINE,Unspecified,BRONX,40.83617678196523,-73.92474913014796,"{'latitude': '40.83617678196523', 'longitude': '-73.92474913014796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ANDERSON AVENUE,WOODYCREST AVENUE,WEST  167 STREET,,,,,,,
58800806,2023-09-13T18:33:38.000,2023-11-24T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,10455,506 TINTON AVENUE,TINTON AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-24T00:00:00.000,01 BRONX,2025820022,BRONX,1010085,235008,UNKNOWN,Unspecified,BRONX,40.81168068696133,-73.90667095011895,"{'latitude': '40.81168068696133', 'longitude': '-73.90667095011895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58804015,2023-09-13T18:33:38.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,11375,107-11 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,ADDRESS,FOREST HILLS,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,06 QUEENS,4032770002,QUEENS,1027023,197857,UNKNOWN,Unspecified,QUEENS,40.70964512575736,-73.84571882778064,"{'latitude': '40.70964512575736', 'longitude': '-73.84571882778064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58808908,2023-09-13T18:33:32.000,2023-09-13T18:52:19.000,NYPD,New York City Police Department,Encampment,N/A,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T18:52:21.000,Unspecified MANHATTAN,,MANHATTAN,989341,205582,MOBILE,Unspecified,MANHATTAN,40.73095031102584,-73.98163102490999,"{'latitude': '40.73095031102584', 'longitude': '-73.98163102490999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Subway,,,,L,,,Other,,,
58809442,2023-09-13T18:33:28.000,2023-09-13T18:43:51.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:43:56.000,05 BROOKLYN,3045860945,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ESSEX STREET,BERRIMAN STREET,SCHROEDERS AVENUE,,,,,,,
58803762,2023-09-13T18:33:23.000,2023-09-23T11:11:14.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,10454,378 WILLIS AVENUE,WILLIS AVENUE,EAST  143 STREET,EAST  144 STREET,ADDRESS,BRONX,,Closed,The Department of Sanitation cleaned the location.,2023-09-14T09:32:50.000,01 BRONX,2022880001,BRONX,1006260,235260,MOBILE,Unspecified,BRONX,40.812382714014845,-73.92048794468228,"{'latitude': '40.812382714014845', 'longitude': '-73.92048794468228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,EAST  143 STREET,EAST  144 STREET,WILLIS AVENUE,,,,,,,
58805871,2023-09-13T18:33:06.000,2023-10-01T13:55:47.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10455,729 UNION AVENUE,UNION AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,01 BRONX,2026650061,BRONX,1010901,237040,PHONE,Unspecified,BRONX,40.81725553183427,-73.9037150802771,"{'latitude': '40.81725553183427', 'longitude': '-73.9037150802771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58802197,2023-09-13T18:32:48.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,11220,856 56 STREET,56 STREET,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-17T14:37:16.000,12 BROOKLYN,3056860030,BROOKLYN,982584,171359,MOBILE,Unspecified,BROOKLYN,40.637017302544464,-74.00600267819406,"{'latitude': '40.637017302544464', 'longitude': '-74.00600267819406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,8 AVENUE,9 AVENUE,56 STREET,,,,,,,
58803477,2023-09-13T18:32:44.000,2023-09-14T08:29:35.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),11230,1305 EAST   18 STREET,EAST   18 STREET,AVENUE L,BAY AVENUE,ADDRESS,BROOKLYN,,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-14T08:29:35.000,14 BROOKLYN,3067380052,BROOKLYN,996102,164811,PHONE,Unspecified,BROOKLYN,40.619036650261194,-73.95730817509532,"{'latitude': '40.619036650261194', 'longitude': '-73.95730817509532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apartment Building,AVENUE L,BAY AVENUE,EAST   18 STREET,,,,,,,
58804737,2023-09-13T18:32:43.000,2023-09-13T18:33:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:33:06.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ELTON STREET,ESSEX STREET,SCHROEDERS AVENUE,,,,,,,
58800838,2023-09-13T18:32:40.000,2023-09-13T22:46:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11378,69-34 53 AVENUE,53 AVENUE,69 STREET,70 STREET,ADDRESS,MASPETH,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:47:01.000,05 QUEENS,4024950038,QUEENS,1013345,205666,MOBILE,Unspecified,QUEENS,40.731134483225645,-73.89502122738563,"{'latitude': '40.731134483225645', 'longitude': '-73.89502122738563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,69 STREET,70 STREET,53 AVENUE,,,,,,,
58806952,2023-09-13T18:32:39.000,2023-09-13T19:09:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10032,610 WEST  163 STREET,WEST  163 STREET,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T19:09:41.000,12 MANHATTAN,1021370086,MANHATTAN,1000106,244598,ONLINE,Unspecified,MANHATTAN,40.83802605209907,-73.94269745487408,"{'latitude': '40.83802605209907', 'longitude': '-73.94269745487408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BROADWAY,FORT WASHINGTON AVENUE,WEST  163 STREET,,,,,,,
58804843,2023-09-13T18:32:39.000,2023-09-13T18:32:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11234,1479 EAST   34 STREET,EAST   34 STREET,KINGS HIGHWAY,AVENUE N,ADDRESS,BROOKLYN,,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-13T18:32:39.000,18 BROOKLYN,3076700026,BROOKLYN,1000486,164774,MOBILE,Unspecified,BROOKLYN,40.61892814379645,-73.94151675949671,"{'latitude': '40.61892814379645', 'longitude': '-73.94151675949671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,KINGS HIGHWAY,AVENUE N,EAST   34 STREET,,,,,,,
58809905,2023-09-13T18:32:23.000,2023-09-13T18:52:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10022,122 EAST   55 STREET,EAST   55 STREET,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T18:52:46.000,05 MANHATTAN,1013090063,MANHATTAN,992412,216098,ONLINE,Unspecified,MANHATTAN,40.759811794035436,-73.97053770554817,"{'latitude': '40.759811794035436', 'longitude': '-73.97053770554817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PARK AVENUE,LEXINGTON AVENUE,EAST   55 STREET,,,,,,,
58804578,2023-09-13T18:32:22.000,2023-09-21T15:05:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11221,20 MENAHAN STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,04 BROOKLYN,3033130006,BROOKLYN,1005791,191691,ONLINE,Unspecified,BROOKLYN,40.69279807170382,-73.92232179839621,"{'latitude': '40.69279807170382', 'longitude': '-73.92232179839621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58803261,2023-09-13T18:32:22.000,2023-09-21T15:05:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11221,20 MENAHAN STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-21T00:00:00.000,04 BROOKLYN,3033130006,BROOKLYN,1005791,191691,ONLINE,Unspecified,BROOKLYN,40.69279807170382,-73.92232179839621,"{'latitude': '40.69279807170382', 'longitude': '-73.92232179839621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58807193,2023-09-13T18:32:22.000,2023-09-21T15:05:05.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,11221,20 MENAHAN STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,04 BROOKLYN,3033130006,BROOKLYN,1005791,191691,ONLINE,Unspecified,BROOKLYN,40.69279807170382,-73.92232179839621,"{'latitude': '40.69279807170382', 'longitude': '-73.92232179839621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58804649,2023-09-13T18:32:22.000,2023-09-21T15:05:05.000,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,11221,20 MENAHAN STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,04 BROOKLYN,3033130006,BROOKLYN,1005791,191691,ONLINE,Unspecified,BROOKLYN,40.69279807170382,-73.92232179839621,"{'latitude': '40.69279807170382', 'longitude': '-73.92232179839621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58803349,2023-09-13T18:32:20.000,2023-09-18T19:25:02.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58803269,2023-09-13T18:32:20.000,2023-09-19T12:10:45.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58802076,2023-09-13T18:32:20.000,2023-09-19T12:10:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58808438,2023-09-13T18:32:20.000,2023-09-18T19:25:01.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58808432,2023-09-13T18:32:20.000,2023-09-18T19:25:01.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58807184,2023-09-13T18:32:20.000,2023-09-18T19:25:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58800560,2023-09-13T18:32:20.000,2023-09-18T19:25:01.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58803283,2023-09-13T18:32:20.000,2023-09-18T19:25:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-18T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58807096,2023-09-13T18:32:20.000,2023-09-19T12:10:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,11220,583 54 STREET,54 STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,07 BROOKLYN,3008160042,BROOKLYN,981191,173136,PHONE,Unspecified,BROOKLYN,40.64189441589616,-74.01102252985986,"{'latitude': '40.64189441589616', 'longitude': '-74.01102252985986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58807862,2023-09-13T18:32:00.000,2023-09-16T21:35:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11102,11-16 MAIN AVENUE,MAIN AVENUE,30 AVE,ASTORIA BLVD,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-16T21:35:00.000,01 QUEENS,4005137501,QUEENS,1003287,220573,ONLINE,Unspecified,QUEENS,40.77207777994251,-73.93126965786598,"{'latitude': '40.77207777994251', 'longitude': '-73.93126965786598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58806538,2023-09-13T18:32:00.000,2023-09-13T19:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10012,86 KENMARE STREET,KENMARE STREET,MULBERRY ST,CLEVELAND PL,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-13T19:00:00.000,02 MANHATTAN,1004810032,MANHATTAN,985163,202031,PHONE,Unspecified,MANHATTAN,40.72120509742076,-73.99670626166723,"{'latitude': '40.72120509742076', 'longitude': '-73.99670626166723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58806617,2023-09-13T18:31:47.000,2023-09-13T20:03:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11222,57 ENGERT AVENUE,ENGERT AVENUE,LEONARD STREET,ECKFORD STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T20:04:02.000,01 BROOKLYN,3026987501,BROOKLYN,998540,202085,MOBILE,Unspecified,BROOKLYN,40.72134181986186,-73.94844729459062,"{'latitude': '40.72134181986186', 'longitude': '-73.94844729459062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LEONARD STREET,ECKFORD STREET,ENGERT AVENUE,,,,,,,
58809929,2023-09-13T18:31:23.000,2023-09-13T18:32:39.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:32:43.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ASHFORD STREET,ELTON STREET,SCHROEDERS AVENUE,,,,,,,
58805555,2023-09-13T18:31:21.000,2023-09-13T20:05:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11203,958 NEW YORK AVENUE,NEW YORK AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T20:06:02.000,17 BROOKLYN,3048860024,BROOKLYN,999072,176096,PHONE,Unspecified,BROOKLYN,40.650007101377575,-73.94658521961377,"{'latitude': '40.650007101377575', 'longitude': '-73.94658521961377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CHURCH AVENUE,SNYDER AVENUE,NEW YORK AVENUE,,,,,,,
58806240,2023-09-13T18:31:12.000,2023-09-15T10:54:01.000,DOT,Department of Transportation,Street Sign - Damaged,Stop,11358,45-21 194 STREET,194 STREET,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-15T10:54:06.000,11 QUEENS,4055360001,QUEENS,1043191,214496,MOBILE,Unspecified,QUEENS,40.75522202809259,-73.78725568256341,"{'latitude': '40.75522202809259', 'longitude': '-73.78725568256341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,45 AVENUE,46 AVENUE,194 STREET,,,,,,,
