unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58967117,2023-09-29T13:09:52.000,2023-09-29T14:20:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1581 EAST    9 STREET,EAST    9 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,EAST    9 STREET,Closed,2023-09-29T14:20:00.000,12 BROOKLYN,3066160058,BROOKLYN,994128,161696,PHONE,Unspecified,BROOKLYN,40.61048904053967,-73.96442323270155,"{'latitude': '40.61048904053967', 'longitude': '-73.96442323270155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
59453702,2023-09-29T13:09:50.000,2023-10-17T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10032,155 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,Closed,2023-10-17T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001881,246530,ONLINE,Unspecified,MANHATTAN,40.84332546223854,-73.93627764419634,"{'latitude': '40.84332546223854', 'longitude': '-73.93627764419634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59458888,2023-09-29T13:09:50.000,2023-10-17T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10032,155 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,Closed,2023-10-17T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001881,246530,ONLINE,Unspecified,MANHATTAN,40.84332546223854,-73.93627764419634,"{'latitude': '40.84332546223854', 'longitude': '-73.93627764419634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435146,2023-09-29T13:09:49.000,2023-10-17T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,10032,155 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,Closed,2023-10-17T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001881,246530,ONLINE,Unspecified,MANHATTAN,40.84332546223854,-73.93627764419634,"{'latitude': '40.84332546223854', 'longitude': '-73.93627764419634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453735,2023-09-29T13:09:48.000,2023-10-17T00:00:00.000,HPD,Department of Housing Preservation and Development,General,Cabinet,Apartment,10032,155 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,Closed,2023-10-17T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001881,246530,ONLINE,Unspecified,MANHATTAN,40.84332546223854,-73.93627764419634,"{'latitude': '40.84332546223854', 'longitude': '-73.93627764419634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460431,2023-09-29T13:09:47.000,2023-10-17T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10032,155 AUDUBON AVENUE,AUDUBON AVENUE,WEST  172 STREET,WEST  173 STREET,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,AUDUBON AVENUE,Closed,2023-10-17T00:00:00.000,12 MANHATTAN,,MANHATTAN,1001881,246530,ONLINE,Unspecified,MANHATTAN,40.84332546223854,-73.93627764419634,"{'latitude': '40.84332546223854', 'longitude': '-73.93627764419634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436221,2023-09-29T13:09:43.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11212,70 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BUFFALO AVENUE,RUTLAND ROAD,BUFFALO AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,Closed,2023-10-02T00:00:00.000,17 BROOKLYN,,BROOKLYN,1005287,181469,PHONE,Unspecified,BROOKLYN,40.66474221896361,-73.92417116218715,"{'latitude': '40.66474221896361', 'longitude': '-73.92417116218715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450188,2023-09-29T13:09:43.000,2023-10-18T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11212,70 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BUFFALO AVENUE,RUTLAND ROAD,BUFFALO AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,Closed,2023-10-18T00:00:00.000,17 BROOKLYN,,BROOKLYN,1005287,181469,PHONE,Unspecified,BROOKLYN,40.66474221896361,-73.92417116218715,"{'latitude': '40.66474221896361', 'longitude': '-73.92417116218715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439611,2023-09-29T13:09:42.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,11212,70 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BUFFALO AVENUE,RUTLAND ROAD,BUFFALO AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,Closed,2023-10-02T00:00:00.000,17 BROOKLYN,,BROOKLYN,1005287,181469,PHONE,Unspecified,BROOKLYN,40.66474221896361,-73.92417116218715,"{'latitude': '40.66474221896361', 'longitude': '-73.92417116218715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453033,2023-09-29T13:09:42.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10031,618 WEST  142 STREET,WEST  142 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  142 STREET,Closed,2023-10-12T00:00:00.000,09 MANHATTAN,1020880106,MANHATTAN,997413,239762,PHONE,Unspecified,MANHATTAN,40.82475704729997,-73.95243926741446,"{'latitude': '40.82475704729997', 'longitude': '-73.95243926741446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58960083,2023-09-29T13:09:39.000,2023-09-30T19:36:46.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11208,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58964437,2023-09-29T13:09:39.000,2023-09-30T19:36:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11208,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59452878,2023-09-29T13:09:39.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11212,70 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,BUFFALO AVENUE,RUTLAND ROAD,BUFFALO AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,Closed,2023-10-02T00:00:00.000,17 BROOKLYN,,BROOKLYN,1005287,181469,PHONE,Unspecified,BROOKLYN,40.66474221896361,-73.92417116218715,"{'latitude': '40.66474221896361', 'longitude': '-73.92417116218715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453319,2023-09-29T13:09:37.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11372,84-10 34 AVENUE,34 AVENUE,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,2023-10-11T00:00:00.000,03 QUEENS,4014450001,QUEENS,1016674,213979,ONLINE,Unspecified,QUEENS,40.753939997619135,-73.88296967711675,"{'latitude': '40.753939997619135', 'longitude': '-73.88296967711675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59438836,2023-09-29T13:09:32.000,2023-09-29T14:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Highway,Highway,,,,,,,,,,,Closed,2023-09-29T14:55:00.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,Long Island Expwy,East/Long Island Bound,Ramp,Bklyn-Queens Expwy (I-278) Brooklyn 48 St  (Exit 17W)
59459986,2023-09-29T13:09:25.000,2023-10-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10460,1120 WYATT STREET,WYATT STREET,DEVOE AVENUE,BRONX PARK AVENUE,DEVOE AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,WYATT STREET,Closed,2023-10-13T00:00:00.000,06 BRONX,,BRONX,1018262,245054,PHONE,Unspecified,BRONX,40.83922637608351,-73.87708061112161,"{'latitude': '40.83922637608351', 'longitude': '-73.87708061112161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58960356,2023-09-29T13:09:20.000,2023-10-11T08:22:17.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11358,37-12 195 STREET,195 STREET,37 AVENUE,39 AVENUE,37 AVENUE,39 AVENUE,ADDRESS,FLUSHING,195 STREET,Closed,2023-09-30T11:57:17.000,11 QUEENS,,QUEENS,1043160,217123,ONLINE,Unspecified,QUEENS,40.76243265637322,-73.78734455596263,"{'latitude': '40.76243265637322', 'longitude': '-73.78734455596263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation collected the requested items.,,,,,,,
59455764,2023-09-29T13:09:19.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,10033,4308 BROADWAY,BROADWAY,WEST  183 STREET,WEST  184 STREET,WEST  183 STREET,WEST  184 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2023-10-14T00:00:00.000,12 MANHATTAN,1021640042,MANHATTAN,1002257,249605,PHONE,Unspecified,MANHATTAN,40.85176466994436,-73.93491043894036,"{'latitude': '40.85176466994436', 'longitude': '-73.93491043894036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450189,2023-09-29T13:09:18.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10033,4308 BROADWAY,BROADWAY,WEST  183 STREET,WEST  184 STREET,WEST  183 STREET,WEST  184 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2023-10-14T00:00:00.000,12 MANHATTAN,1021640042,MANHATTAN,1002257,249605,PHONE,Unspecified,MANHATTAN,40.85176466994436,-73.93491043894036,"{'latitude': '40.85176466994436', 'longitude': '-73.93491043894036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450166,2023-09-29T13:09:18.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10033,4308 BROADWAY,BROADWAY,WEST  183 STREET,WEST  184 STREET,WEST  183 STREET,WEST  184 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2023-10-14T00:00:00.000,12 MANHATTAN,1021640042,MANHATTAN,1002257,249605,PHONE,Unspecified,MANHATTAN,40.85176466994436,-73.93491043894036,"{'latitude': '40.85176466994436', 'longitude': '-73.93491043894036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439663,2023-09-29T13:09:17.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10033,4308 BROADWAY,BROADWAY,WEST  183 STREET,WEST  184 STREET,WEST  183 STREET,WEST  184 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2023-10-14T00:00:00.000,12 MANHATTAN,1021640042,MANHATTAN,1002257,249605,PHONE,Unspecified,MANHATTAN,40.85176466994436,-73.93491043894036,"{'latitude': '40.85176466994436', 'longitude': '-73.93491043894036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59452977,2023-09-29T13:09:12.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10033,4308 BROADWAY,BROADWAY,WEST  183 STREET,WEST  184 STREET,WEST  183 STREET,WEST  184 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2023-10-14T00:00:00.000,12 MANHATTAN,1021640042,MANHATTAN,1002257,249605,PHONE,Unspecified,MANHATTAN,40.85176466994436,-73.93491043894036,"{'latitude': '40.85176466994436', 'longitude': '-73.93491043894036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59441938,2023-09-29T13:09:09.000,2023-09-29T20:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,145-84 223 STREET,223 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,223 STREET,Closed,2023-09-29T20:15:00.000,13 QUEENS,,QUEENS,1051650,180304,PHONE,Unspecified,QUEENS,40.66131301531357,-73.7570657961506,"{'latitude': '40.66131301531357', 'longitude': '-73.7570657961506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59441763,2023-09-29T13:09:02.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,10029,154 EAST  105 STREET,EAST  105 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  105 STREET,Closed,2023-10-08T00:00:00.000,11 MANHATTAN,,MANHATTAN,999112,227601,PHONE,Unspecified,MANHATTAN,40.79137577738332,-73.94632734183767,"{'latitude': '40.79137577738332', 'longitude': '-73.94632734183767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962491,2023-09-29T13:09:00.000,2023-09-29T17:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11355,,,,,KISSENA BOULEVARD,BOOTH MEMORIAL AVENUE,INTERSECTION,QUEENS,,Closed,2023-09-29T17:45:00.000,07 QUEENS,,QUEENS,1035705,210017,UNKNOWN,Unspecified,QUEENS,40.742975062490494,-73.81431017384041,"{'latitude': '40.742975062490494', 'longitude': '-73.81431017384041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,N/A,,,,,,
59456674,2023-09-29T13:08:59.000,2023-10-08T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10029,154 EAST  105 STREET,EAST  105 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  105 STREET,Closed,2023-10-08T00:00:00.000,11 MANHATTAN,,MANHATTAN,999112,227601,PHONE,Unspecified,MANHATTAN,40.79137577738332,-73.94632734183767,"{'latitude': '40.79137577738332', 'longitude': '-73.94632734183767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449876,2023-09-29T13:08:51.000,2023-09-29T21:09:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11203,287 EAST   55 STREET,EAST   55 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,EAST   55 STREET,Closed,2023-09-29T21:09:00.000,17 BROOKLYN,,BROOKLYN,1004937,176477,PHONE,Unspecified,BROOKLYN,40.65104110480821,-73.92544806690753,"{'latitude': '40.65104110480821', 'longitude': '-73.92544806690753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459619,2023-09-29T13:08:45.000,2023-09-30T22:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11215,570 PRESIDENT STREET,PRESIDENT STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,Closed,2023-09-30T22:00:00.000,06 BROOKLYN,,BROOKLYN,988644,185940,ONLINE,Unspecified,BROOKLYN,40.67703801513522,-73.98415870589469,"{'latitude': '40.67703801513522', 'longitude': '-73.98415870589469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439469,2023-09-29T13:08:44.000,2023-09-29T21:07:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11234,2050 MILL AVENUE,MILL AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,MILL AVENUE,Closed,2023-09-29T21:07:00.000,18 BROOKLYN,3084040067,BROOKLYN,1007909,163798,PHONE,Unspecified,BROOKLYN,40.616232515142364,-73.91478201362119,"{'latitude': '40.616232515142364', 'longitude': '-73.91478201362119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456741,2023-09-29T13:08:41.000,2023-09-29T21:15:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11208,756 PINE STREET,PINE STREET,LORING AVENUE,STANLEY AVENUE,LORING AVENUE,STANLEY AVENUE,ADDRESS,BROOKLYN,PINE STREET,Closed,2023-09-29T21:15:00.000,05 BROOKLYN,,BROOKLYN,1020659,182132,PHONE,Unspecified,BROOKLYN,40.666512136070644,-73.86875856334312,"{'latitude': '40.666512136070644', 'longitude': '-73.86875856334312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59451988,2023-09-29T13:08:34.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,11372,37-42 80 STREET,80 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,Closed,2023-10-12T00:00:00.000,03 QUEENS,,QUEENS,1015804,212252,ONLINE,Unspecified,QUEENS,40.749202970938434,-73.88611793218408,"{'latitude': '40.749202970938434', 'longitude': '-73.88611793218408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442956,2023-09-29T13:08:34.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,11372,37-42 80 STREET,80 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,Closed,2023-10-12T00:00:00.000,03 QUEENS,,QUEENS,1015804,212252,ONLINE,Unspecified,QUEENS,40.749202970938434,-73.88611793218408,"{'latitude': '40.749202970938434', 'longitude': '-73.88611793218408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456400,2023-09-29T13:08:33.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11372,37-42 80 STREET,80 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,Closed,2023-10-12T00:00:00.000,03 QUEENS,,QUEENS,1015804,212252,ONLINE,Unspecified,QUEENS,40.749202970938434,-73.88611793218408,"{'latitude': '40.749202970938434', 'longitude': '-73.88611793218408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58966976,2023-09-29T13:08:26.000,2023-09-29T13:08:26.000,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11365,59-15 160 STREET,160 STREET,,,,,ADDRESS,FRESH MEADOWS,,Open,2023-09-29T00:00:00.000,07 QUEENS,4067380028,QUEENS,1037358,208969,UNKNOWN,Unspecified,QUEENS,40.74008879811422,-73.80835315191587,"{'latitude': '40.74008879811422', 'longitude': '-73.80835315191587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,,,,,,
59452076,2023-09-29T13:08:17.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10467,3219 BARKER AVENUE,BARKER AVENUE,BURKE AVENUE,ROSEWOOD STREET,BURKE AVENUE,ROSEWOOD STREET,ADDRESS,BRONX,BARKER AVENUE,Closed,2023-10-01T00:00:00.000,12 BRONX,,BRONX,1020384,256991,PHONE,Unspecified,BRONX,40.871981412531774,-73.86934736843455,"{'latitude': '40.871981412531774', 'longitude': '-73.86934736843455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459592,2023-09-29T13:08:17.000,2023-09-30T16:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11362,51-41 MARATHON PARKWAY,MARATHON PARKWAY,VAN ZANDT AVENUE,51 AVENUE,VAN ZANDT AVENUE,51 AVENUE,ADDRESS,LITTLE NECK,MARATHON PARKWAY,Closed,2023-09-30T16:00:00.000,11 QUEENS,,QUEENS,1057933,217414,PHONE,Unspecified,QUEENS,40.763120593833165,-73.73401355265403,"{'latitude': '40.763120593833165', 'longitude': '-73.73401355265403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58963174,2023-09-29T13:08:17.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10024,574 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-11-15T00:00:00.000,07 MANHATTAN,1012350061,MANHATTAN,990631,227133,UNKNOWN,Unspecified,MANHATTAN,40.79010143672517,-73.97695608540096,"{'latitude': '40.79010143672517', 'longitude': '-73.97695608540096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,,,,,,,
58957844,2023-09-29T13:08:17.000,2023-10-16T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11377,58-31 41 DRIVE,41 DRIVE,,,,,ADDRESS,WOODSIDE,,Closed,2023-10-16T00:00:00.000,02 QUEENS,4013320150,QUEENS,1010162,210357,UNKNOWN,Unspecified,QUEENS,40.744020007262684,-73.90648785244261,"{'latitude': '40.744020007262684', 'longitude': '-73.90648785244261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,,,,,,
59456428,2023-09-29T13:08:17.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10467,3219 BARKER AVENUE,BARKER AVENUE,BURKE AVENUE,ROSEWOOD STREET,BURKE AVENUE,ROSEWOOD STREET,ADDRESS,BRONX,BARKER AVENUE,Closed,2023-10-01T00:00:00.000,12 BRONX,,BRONX,1020384,256991,PHONE,Unspecified,BRONX,40.871981412531774,-73.86934736843455,"{'latitude': '40.871981412531774', 'longitude': '-73.86934736843455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460289,2023-09-29T13:08:13.000,2023-09-29T20:48:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11216,369 QUINCY STREET,QUINCY STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,Closed,2023-09-29T20:48:00.000,03 BROOKLYN,,BROOKLYN,999309,189770,PHONE,Unspecified,BROOKLYN,40.687538773242494,-73.94570058507324,"{'latitude': '40.687538773242494', 'longitude': '-73.94570058507324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58960710,2023-09-29T13:08:00.000,2023-09-29T21:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10464,231 DITMARS STREET,DITMARS STREET,KING AVE,CITY ISLAND SHORELINE,,,ADDRESS,BRONX,,Closed,2023-09-29T21:50:00.000,10 BRONX,2056450290,BRONX,1043787,249151,ONLINE,Unspecified,BRONX,40.85033620777213,-73.78479716134781,"{'latitude': '40.85033620777213', 'longitude': '-73.78479716134781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection investigated this complaint and resolved the street flooding.,,,,,,,
58956009,2023-09-29T13:08:00.000,2023-09-30T00:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,577 DAHILL ROAD,DAHILL ROAD,17 AVE,42 ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T00:15:00.000,12 BROOKLYN,3053940059,BROOKLYN,990151,170104,ONLINE,Unspecified,BROOKLYN,40.633570785510855,-73.97873951081566,"{'latitude': '40.633570785510855', 'longitude': '-73.97873951081566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,,
