unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58802921,2023-09-13T21:28:27.000,2023-09-13T22:19:59.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11221,1292 PUTNAM AVENUE,PUTNAM AVENUE,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T22:20:02.000,04 BROOKLYN,3033760123,BROOKLYN,1008106,191748,PHONE,Unspecified,BROOKLYN,40.69294858604454,-73.91397356595762,"{'latitude': '40.69294858604454', 'longitude': '-73.91397356595762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802789,2023-09-13T21:28:26.000,2023-09-13T22:04:39.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11213,732 CROWN STREET,CROWN STREET,SCHENECTADY AVENUE,UTICA AVENUE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,CROWN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T22:04:42.000,09 BROOKLYN,,BROOKLYN,1002767,181677,MOBILE,Unspecified,BROOKLYN,40.66531876161234,-73.93325404350543,"{'latitude': '40.66531876161234', 'longitude': '-73.93325404350543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801789,2023-09-13T21:28:26.000,2023-09-13T21:45:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:45:40.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801981,2023-09-13T21:28:25.000,,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803320,2023-09-13T21:28:25.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809741,2023-09-13T21:28:25.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807046,2023-09-13T21:28:24.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800709,2023-09-13T21:28:24.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805856,2023-09-13T21:28:24.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803169,2023-09-13T21:28:24.000,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10468,2305 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,2032090060,BRONX,1010518,252663,PHONE,Unspecified,BRONX,40.86013724883418,-73.90503759569498,"{'latitude': '40.86013724883418', 'longitude': '-73.90503759569498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806702,2023-09-13T21:28:20.000,2023-09-14T00:13:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11368,108-66 37 DRIVE,37 DRIVE,108 STREET,DEAD END,108 STREET,DEAD END,ADDRESS,CORONA,37 DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:13:07.000,03 QUEENS,4017780026,QUEENS,1023424,213834,MOBILE,Unspecified,QUEENS,40.75351468129382,-73.85860729015339,"{'latitude': '40.75351468129382', 'longitude': '-73.85860729015339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806865,2023-09-13T21:28:07.000,2023-09-13T21:34:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,599 JOHNSON AVENUE,JOHNSON AVENUE,GARDNER AVENUE,SCOTT AVENUE,GARDNER AVENUE,SCOTT AVENUE,ADDRESS,BROOKLYN,JOHNSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:34:10.000,01 BROOKLYN,3029890042,BROOKLYN,1005537,197676,MOBILE,Unspecified,BROOKLYN,40.70922610426098,-73.92321882049573,"{'latitude': '40.70922610426098', 'longitude': '-73.92321882049573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801184,2023-09-13T21:28:05.000,2023-09-14T15:07:24.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11219,1366 44 STREET,44 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,44 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-14T11:33:15.000,12 BROOKLYN,3056110032,BROOKLYN,987624,171350,PHONE,Unspecified,BROOKLYN,40.63699211352962,-73.98784332014945,"{'latitude': '40.63699211352962', 'longitude': '-73.98784332014945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803117,2023-09-13T21:27:52.000,2023-09-13T21:45:23.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  184 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:45:25.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800457,2023-09-13T21:27:42.000,2023-09-13T21:33:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:33:59.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805618,2023-09-13T21:27:35.000,2023-09-13T21:33:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,53 SCOTT AVENUE,SCOTT AVENUE,JOHNSON AVENUE,RANDOLPH STREET,JOHNSON AVENUE,RANDOLPH STREET,ADDRESS,BROOKLYN,SCOTT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:33:49.000,01 BROOKLYN,3029890032,BROOKLYN,1005715,197783,MOBILE,Unspecified,BROOKLYN,40.709519363753934,-73.92257644231763,"{'latitude': '40.709519363753934', 'longitude': '-73.92257644231763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805416,2023-09-13T21:27:33.000,2023-09-13T22:59:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,302 WALSH COURT,WALSH COURT,EAST    3 STREET,EAST    5 STREET,EAST    3 STREET,EAST    5 STREET,ADDRESS,BROOKLYN,WALSH COURT,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:59:05.000,14 BROOKLYN,3065030116,BROOKLYN,991410,168096,MOBILE,Unspecified,BROOKLYN,40.62805832185605,-73.97420563800982,"{'latitude': '40.62805832185605', 'longitude': '-73.97420563800982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807951,2023-09-13T21:27:20.000,2023-09-13T22:04:07.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11231,165 CONOVER STREET,CONOVER STREET,SULLIVAN STREET,WOLCOTT STREET,SULLIVAN STREET,WOLCOTT STREET,ADDRESS,BROOKLYN,CONOVER STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:04:09.000,06 BROOKLYN,3005650001,BROOKLYN,980368,186393,MOBILE,Unspecified,BROOKLYN,40.67828163707107,-74.01399568739492,"{'latitude': '40.67828163707107', 'longitude': '-74.01399568739492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808271,2023-09-13T21:27:15.000,2023-09-13T21:42:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10466,4320 BRONX BOULEVARD,BRONX BOULEVARD,EAST  236 STREET,EAST  237 STREET,EAST  236 STREET,EAST  237 STREET,ADDRESS,BRONX,BRONX BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:42:45.000,12 BRONX,2050340050,BRONX,1023130,266289,ONLINE,Unspecified,BRONX,40.89748981100334,-73.8593644747814,"{'latitude': '40.89748981100334', 'longitude': '-73.8593644747814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807945,2023-09-13T21:27:13.000,2023-09-13T21:51:47.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228,1228 70 STREET,70 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,70 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:51:51.000,10 BROOKLYN,3061660019,BROOKLYN,982608,166617,ONLINE,Unspecified,BROOKLYN,40.62400151865842,-74.00591505132084,"{'latitude': '40.62400151865842', 'longitude': '-74.00591505132084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804926,2023-09-13T21:27:08.000,2023-09-14T04:19:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11417,134-15 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,SILVER ROAD,GOLD ROAD,SILVER ROAD,GOLD ROAD,ADDRESS,OZONE PARK,CROSS BAY BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T04:19:22.000,10 QUEENS,4114930079,QUEENS,1027747,184987,ONLINE,Unspecified,QUEENS,40.67431647468979,-73.84319048334287,"{'latitude': '40.67431647468979', 'longitude': '-73.84319048334287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801514,2023-09-13T21:27:01.000,2023-09-13T22:19:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10457,1701 BATHGATE AVENUE,BATHGATE AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,ADDRESS,BRONX,BATHGATE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:19:45.000,03 BRONX,2029150001,BRONX,1011976,246037,MOBILE,Unspecified,BRONX,40.84194639593423,-73.8997941330035,"{'latitude': '40.84194639593423', 'longitude': '-73.8997941330035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804218,2023-09-13T21:26:58.000,2023-09-13T22:11:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,70-36 BROADWAY,BROADWAY,BROOKLYN QUEENS EXPWY EB ET   40,72 STREET,BROOKLYN QUEENS EXPWY EB ET   40,72 STREET,ADDRESS,JACKSON HEIGHTS,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:11:54.000,03 QUEENS,4012820122,QUEENS,1013433,211831,PHONE,Unspecified,QUEENS,40.74805557546284,-73.89467696616141,"{'latitude': '40.74805557546284', 'longitude': '-73.89467696616141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803008,2023-09-13T21:26:48.000,2023-09-13T21:33:38.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,53 SCOTT AVENUE,SCOTT AVENUE,JOHNSON AVENUE,RANDOLPH STREET,JOHNSON AVENUE,RANDOLPH STREET,ADDRESS,BROOKLYN,SCOTT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:33:44.000,01 BROOKLYN,3029890032,BROOKLYN,1005715,197783,MOBILE,Unspecified,BROOKLYN,40.709519363753934,-73.92257644231763,"{'latitude': '40.709519363753934', 'longitude': '-73.92257644231763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800435,2023-09-13T21:26:19.000,2023-09-13T22:21:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,960 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST  163 STREET,EAST  164 STREET,EAST  163 STREET,EAST  164 STREET,ADDRESS,BRONX,SHERIDAN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:22:00.000,04 BRONX,2024550006,BRONX,1006433,241216,MOBILE,Unspecified,BRONX,40.828729813728536,-73.91984328651772,"{'latitude': '40.828729813728536', 'longitude': '-73.91984328651772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804979,2023-09-13T21:26:11.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11230,213 AVENUE M,AVENUE M,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,AVENUE M,In Progress,,,12 BROOKLYN,3065380049,BROOKLYN,991780,163922,ONLINE,Unspecified,BROOKLYN,40.61660125732232,-73.97287734514462,"{'latitude': '40.61660125732232', 'longitude': '-73.97287734514462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804009,2023-09-13T21:26:00.000,2023-09-14T12:02:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10303,,,,,AMITY PLACE,LUDWIG LANE,INTERSECTION,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint. No violation was found or issued.,2023-09-14T12:02:00.000,01 STATEN ISLAND,,STATEN ISLAND,939219,166231,ONLINE,Unspecified,STATEN ISLAND,40.62282773830964,-74.16221446033107,"{'latitude': '40.62282773830964', 'longitude': '-74.16221446033107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804387,2023-09-13T21:26:00.000,2023-09-13T21:43:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10023,222 WEST   72 STREET,WEST   72 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:43:49.000,07 MANHATTAN,1011630045,MANHATTAN,989013,223124,ONLINE,Unspecified,MANHATTAN,40.77909882029233,-73.98280206412451,"{'latitude': '40.77909882029233', 'longitude': '-73.98280206412451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803834,2023-09-13T21:26:00.000,2023-09-16T12:04:42.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Mattress or Box Spring Uncovered,Sidewalk,10309,66 MARISA CIRCLE,MARISA CIRCLE,BLOOMINGDALE ROAD,BEND,BLOOMINGDALE ROAD,BEND,ADDRESS,STATEN ISLAND,MARISA CIRCLE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T12:04:49.000,03 STATEN ISLAND,5070130034,STATEN ISLAND,924210,135320,ONLINE,Unspecified,STATEN ISLAND,40.53789441178693,-74.21600637365775,"{'latitude': '40.53789441178693', 'longitude': '-74.21600637365775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806662,2023-09-13T21:25:56.000,2023-09-13T21:41:45.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11356,6-03 119 STREET,119 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,COLLEGE POINT,119 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:41:49.000,07 QUEENS,4039370012,QUEENS,1025693,227613,ONLINE,Unspecified,QUEENS,40.79132403559692,-73.85033271521054,"{'latitude': '40.79132403559692', 'longitude': '-73.85033271521054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806668,2023-09-13T21:25:54.000,2023-09-13T21:41:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229,1827 EAST   23 STREET,EAST   23 STREET,AVENUE R,AVENUE S,AVENUE R,AVENUE S,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T21:41:05.000,15 BROOKLYN,3068290075,BROOKLYN,998223,160021,PHONE,Unspecified,BROOKLYN,40.60588599821162,-73.94967808171097,"{'latitude': '40.60588599821162', 'longitude': '-73.94967808171097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802112,2023-09-13T21:25:42.000,2023-09-13T22:33:45.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11372,35-54 95 STREET,95 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,95 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:33:50.000,03 QUEENS,4014680033,QUEENS,1019560,213552,ONLINE,Unspecified,QUEENS,40.7527569382396,-73.87255528188972,"{'latitude': '40.7527569382396', 'longitude': '-73.87255528188972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804319,2023-09-13T21:25:40.000,2023-09-13T22:19:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1296 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:19:12.000,04 BROOKLYN,3032100027,BROOKLYN,1005893,196181,MOBILE,Unspecified,BROOKLYN,40.70512182039287,-73.92193955170433,"{'latitude': '40.70512182039287', 'longitude': '-73.92193955170433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809761,2023-09-13T21:25:30.000,2023-09-23T17:14:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808352,2023-09-13T21:25:30.000,2023-09-23T17:14:18.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809825,2023-09-13T21:25:30.000,2023-09-23T17:14:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801986,2023-09-13T21:25:30.000,2023-09-23T17:14:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801961,2023-09-13T21:25:30.000,2023-09-23T17:14:18.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801906,2023-09-13T21:25:30.000,2023-09-23T17:14:20.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807108,2023-09-13T21:25:30.000,2023-09-23T17:14:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10032,940 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,12 MANHATTAN,1021080003,MANHATTAN,1000621,242579,ONLINE,Unspecified,MANHATTAN,40.83248354202256,-73.9408412068872,"{'latitude': '40.83248354202256', 'longitude': '-73.9408412068872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
