unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58895221,2023-09-22T14:06:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10032,534 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 MANHATTAN,1021170019,MANHATTAN,1000256,243328,ONLINE,Unspecified,MANHATTAN,40.83453999981009,-73.94215839549561,"{'latitude': '40.83453999981009', 'longitude': '-73.94215839549561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T16:14:44.000,,,,,,,
58892378,2023-09-22T14:06:27.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10032,534 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,12 MANHATTAN,1021170019,MANHATTAN,1000256,243328,ONLINE,Unspecified,MANHATTAN,40.83453999981009,-73.94215839549561,"{'latitude': '40.83453999981009', 'longitude': '-73.94215839549561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T07:05:51.000,,,,,,,
58902260,2023-09-22T14:06:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10032,534 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 MANHATTAN,1021170019,MANHATTAN,1000256,243328,ONLINE,Unspecified,MANHATTAN,40.83453999981009,-73.94215839549561,"{'latitude': '40.83453999981009', 'longitude': '-73.94215839549561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T16:14:44.000,,,,,,,
58900848,2023-09-22T14:06:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10032,534 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,12 MANHATTAN,1021170019,MANHATTAN,1000256,243328,ONLINE,Unspecified,MANHATTAN,40.83453999981009,-73.94215839549561,"{'latitude': '40.83453999981009', 'longitude': '-73.94215839549561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T08:42:57.000,,,,,,,
58894390,2023-09-22T14:06:26.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,10023,15 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T05:50:19.000,07 MANHATTAN,1011250024,MANHATTAN,990592,222254,ONLINE,Unspecified,MANHATTAN,40.77670990781583,-73.97710153327209,"{'latitude': '40.77670990781583', 'longitude': '-73.97710153327209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T14:03:12.000,,,,,,,
58902132,2023-09-22T14:06:18.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11214,8609 BAY   16 STREET,BAY   16 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,11 BROOKLYN,3063670037,BROOKLYN,983003,160703,ONLINE,Unspecified,BROOKLYN,40.60776887733453,-74.0044910325977,"{'latitude': '40.60776887733453', 'longitude': '-74.0044910325977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T17:17:51.000,,,,,,,
58894146,2023-09-22T14:06:14.000,DOT,Department of Transportation,Highway Condition,Litter,Highway,,,,,,,,,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-25T05:59:33.000,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,2023-09-25T05:59:27.000,,,Hutchinson River Pkwy,Ramp,Bruckner Blvd (Exit 1),North/Westchester County Bound,
58898041,2023-09-22T14:06:11.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1590 EAST  172 STREET,EAST  172 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,09 BRONX,2037760044,BRONX,1018428,242266,PHONE,Unspecified,BRONX,40.831573488510784,-73.87649489392518,"{'latitude': '40.831573488510784', 'longitude': '-73.87649489392518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T17:34:31.000,,,,,,,
58897957,2023-09-22T14:06:11.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10472,1590 EAST  172 STREET,EAST  172 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,09 BRONX,2037760044,BRONX,1018428,242266,PHONE,Unspecified,BRONX,40.831573488510784,-73.87649489392518,"{'latitude': '40.831573488510784', 'longitude': '-73.87649489392518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T17:34:31.000,,,,,,,
58896611,2023-09-22T14:06:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10473,512 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,09 BRONX,2035200011,BRONX,1021795,236289,PHONE,Unspecified,BRONX,40.81515466594802,-73.86436141569253,"{'latitude': '40.81515466594802', 'longitude': '-73.86436141569253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T17:11:33.000,,,,,,,
58902194,2023-09-22T14:06:10.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10473,512 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,09 BRONX,2035200011,BRONX,1021795,236289,PHONE,Unspecified,BRONX,40.81515466594802,-73.86436141569253,"{'latitude': '40.81515466594802', 'longitude': '-73.86436141569253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T17:11:34.000,,,,,,,
58895147,2023-09-22T14:06:10.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10473,512 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-26T00:00:00.000,09 BRONX,2035200011,BRONX,1021795,236289,PHONE,Unspecified,BRONX,40.81515466594802,-73.86436141569253,"{'latitude': '40.81515466594802', 'longitude': '-73.86436141569253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T17:11:31.000,,,,,,,
58893997,2023-09-22T14:06:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11218,328 ARGYLE ROAD,ARGYLE ROAD,BEVERLEY ROAD,CORTELYOU ROAD,BEVERLEY ROAD,CORTELYOU ROAD,ADDRESS,BROOKLYN,ARGYLE ROAD,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-22T14:39:55.000,14 BROOKLYN,3051430068,BROOKLYN,993566,173078,MOBILE,Unspecified,BROOKLYN,40.641730847149155,-73.96643163167724,"{'latitude': '40.641730847149155', 'longitude': '-73.96643163167724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:39:52.000,,,,,,,
58895103,2023-09-22T14:06:02.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-38 67 AVENUE,67 AVENUE,WETHEROLE STREET,BOOTH STREET,WETHEROLE STREET,BOOTH STREET,ADDRESS,REGO PARK,67 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:18:05.000,06 QUEENS,,QUEENS,1024453,203499,ONLINE,Unspecified,QUEENS,40.725143091553605,-73.85495504112279,"{'latitude': '40.725143091553605', 'longitude': '-73.85495504112279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:17:58.000,,,,,,,
58901807,2023-09-22T14:05:59.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10306,2488 HYLAN BOULEVARD,HYLAN BOULEVARD,JACQUES AVENUE,NEW DORP LANE,JACQUES AVENUE,NEW DORP LANE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T14:37:11.000,02 STATEN ISLAND,5039000012,STATEN ISLAND,953823,147214,MOBILE,Unspecified,STATEN ISLAND,40.57069214626468,-74.10952111976175,"{'latitude': '40.57069214626468', 'longitude': '-74.10952111976175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:37:08.000,,,,,,,
58898233,2023-09-22T14:05:56.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11209,420 74 STREET,74 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,74 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-22T14:05:56.000,10 BROOKLYN,3059300011,BROOKLYN,977558,169231,PHONE,Unspecified,BROOKLYN,40.631174023205105,-74.02410948727679,"{'latitude': '40.631174023205105', 'longitude': '-74.02410948727679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T11:50:02.000,,,,,,,
58893059,2023-09-22T14:05:17.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,11235,3768 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-27T08:59:53.000,15 BROOKLYN,3074221037,BROOKLYN,1000830,155021,PHONE,Unspecified,BROOKLYN,40.592157519039965,-73.94030158925739,"{'latitude': '40.592157519039965', 'longitude': '-73.94030158925739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T08:59:48.000,,,,,,,
58900949,2023-09-22T14:05:14.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11203,128 EAST   42 STREET,EAST   42 STREET,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:08:22.000,17 BROOKLYN,3048780015,BROOKLYN,1001390,177062,PHONE,Unspecified,BROOKLYN,40.65265437757716,-73.93822927518156,"{'latitude': '40.65265437757716', 'longitude': '-73.93822927518156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:08:17.000,,,,,,,
58897873,2023-09-22T14:05:05.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11373,84-02 BROADWAY,BROADWAY,ST JAMES AVENUE,ST JAMES AVENUE,ST JAMES AVENUE,ST JAMES AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T14:11:43.000,04 QUEENS,4015460020,QUEENS,1017901,208899,PHONE,Unspecified,QUEENS,40.73999210225168,-73.87856639967423,"{'latitude': '40.73999210225168', 'longitude': '-73.87856639967423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:11:38.000,,,,,,,
58899977,2023-09-22T14:05:04.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11368,37-29 JUNCTION BOULEVARD,JUNCTION BOULEVARD,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,CORONA,JUNCTION BOULEVARD,Closed,N/A,2023-09-22T16:02:00.000,03 QUEENS,4017590050,QUEENS,1020151,212866,PHONE,Unspecified,QUEENS,40.75087166408239,-73.87042584555248,"{'latitude': '40.75087166408239', 'longitude': '-73.87042584555248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:01:57.000,,,,,,,
58898225,2023-09-22T14:05:03.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10467,2226 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,HOLLAND AVENUE,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-22T14:05:03.000,11 BRONX,2043450021,BRONX,1021425,252064,PHONE,Unspecified,BRONX,40.858453984531316,-73.86561067741411,"{'latitude': '40.858453984531316', 'longitude': '-73.86561067741411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:05:03.000,,,,,,,
58901216,2023-09-22T14:04:43.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10013,153 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,DOMINICK STREET,SPRING STREET,DOMINICK STREET,SPRING STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Police Department visited the location and no Encampment was found.,2023-09-22T14:42:07.000,02 MANHATTAN,1004910046,MANHATTAN,983023,203483,ONLINE,Unspecified,MANHATTAN,40.725190447958084,-74.00442678928837,"{'latitude': '40.725190447958084', 'longitude': '-74.00442678928837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:42:04.000,,,,,,,
58892591,2023-09-22T14:04:39.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11432,89-20 161 STREET,161 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-25T00:00:00.000,12 QUEENS,4097580035,QUEENS,1039753,196589,UNKNOWN,Unspecified,QUEENS,40.70609407732761,-73.79981262069354,"{'latitude': '40.70609407732761', 'longitude': '-73.79981262069354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-25T00:00:00.000,,,,,,,
58901519,2023-09-22T14:04:38.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11219,1256 44 STREET,44 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T00:00:00.000,12 BROOKLYN,3056100025,BROOKLYN,986965,171872,UNKNOWN,Unspecified,BROOKLYN,40.638425118661274,-73.99021751791966,"{'latitude': '40.638425118661274', 'longitude': '-73.99021751791966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:04:38.000,,,,,,,
58901259,2023-09-22T14:04:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11379,79-02 METROPOLITAN AVENUE,METROPOLITAN AVENUE,79 STREET,79 PLACE,79 STREET,79 PLACE,ADDRESS,MIDDLE VILLAGE,METROPOLITAN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T12:34:21.000,05 QUEENS,4037800010,QUEENS,1019328,199151,MOBILE,Unspecified,QUEENS,40.713230697641855,-73.87346772106909,"{'latitude': '40.713230697641855', 'longitude': '-73.87346772106909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T12:34:19.000,,,,,,,
58899592,2023-09-22T14:04:12.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Trunk Damaged,Street,10012,50 EAST HOUSTON STREET,EAST HOUSTON STREET,MULBERRY STREET,MOTT STREET,MULBERRY STREET,MOTT STREET,ADDRESS,NEW YORK,EAST HOUSTON STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-11-27T15:01:48.000,02 MANHATTAN,1005210001,MANHATTAN,985763,203352,ONLINE,Unspecified,MANHATTAN,40.72483084046365,-73.99454140500941,"{'latitude': '40.72483084046365', 'longitude': '-73.99454140500941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58897555,2023-09-22T14:03:58.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11209,8406 RIDGE BOULEVARD,RIDGE BOULEVARD,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T15:01:17.000,10 BROOKLYN,3060230036,BROOKLYN,975041,167171,PHONE,Unspecified,BROOKLYN,40.62551749834243,-74.03317475403877,"{'latitude': '40.62551749834243', 'longitude': '-74.03317475403877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:01:13.000,,,,,,,
58896795,2023-09-22T14:03:56.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10456,450 GOUVERNEUR PLACE,GOUVERNEUR PLACE,PARK AVENUE,WASHINGTON AVENUE,PARK AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,GOUVERNEUR PLACE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-28T08:58:12.000,03 BRONX,2023880016,BRONX,1009423,241477,PHONE,Unspecified,BRONX,40.82943816795846,-73.90903815936075,"{'latitude': '40.82943816795846', 'longitude': '-73.90903815936075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T08:58:07.000,,,,,,,
58897027,2023-09-22T14:03:53.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-03T21:02:02.000,Unspecified MANHATTAN,,MANHATTAN,983205,199097,MOBILE,Unspecified,MANHATTAN,40.713151956527994,-74.00376948598377,"{'latitude': '40.713151956527994', 'longitude': '-74.00376948598377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T08:00:44.000,,,4,,Platform,4 5 6 Uptown & The Bronx,
58902689,2023-09-22T14:03:28.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10025,2896 BROADWAY,BROADWAY,WEST  112 STREET,WEST  113 STREET,WEST  112 STREET,WEST  113 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Sanitation cleaned the location.,2023-09-23T10:13:45.000,09 MANHATTAN,1018840061,MANHATTAN,993836,232917,ONLINE,Unspecified,MANHATTAN,40.80597404569532,-73.96537350793922,"{'latitude': '40.80597404569532', 'longitude': '-73.96537350793922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T10:13:40.000,,,,,,,
58893993,2023-09-22T14:03:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T15:14:56.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:14:51.000,,,,,,,
58894280,2023-09-22T14:03:24.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11221,948 BROADWAY,BROADWAY,JEFFERSON STREET,STUYVESANT AVENUE,JEFFERSON STREET,STUYVESANT AVENUE,ADDRESS,BROOKLYN,BROADWAY,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-22T20:07:48.000,03 BROOKLYN,3015860034,BROOKLYN,1002240,193189,PHONE,Unspecified,BROOKLYN,40.69691766384939,-73.93512292192914,"{'latitude': '40.69691766384939', 'longitude': '-73.93512292192914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892433,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:14:39.000,,,,,,,
58897889,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:14:40.000,,,,,,,
58902206,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:14:39.000,,,,,,,
58893835,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,GUTTER/LEADER,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:14:39.000,,,,,,,
58896639,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T08:44:38.000,,,,,,,
58895136,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T08:44:38.000,,,,,,,
58900878,2023-09-22T14:03:13.000,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,RESIDENTIAL BUILDING,10469,3226 BRONXWOOD AVENUE,BRONXWOOD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046080017,BRONX,1022598,257088,ONLINE,Unspecified,BRONX,40.87223830621903,-73.86134148705608,"{'latitude': '40.87223830621903', 'longitude': '-73.86134148705608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T11:14:39.000,,,,,,,
