unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,taxi_company_borough,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58970320,2023-09-30T04:34:27.000,2023-10-16T15:53:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10040,92 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004252,252798,PHONE,Unspecified,MANHATTAN,40.860524203689714,-73.92768962592346,"{'latitude': '40.860524203689714', 'longitude': '-73.92768962592346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972724,2023-09-30T04:34:27.000,2023-10-17T12:37:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10040,92 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-17T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004252,252798,PHONE,Unspecified,MANHATTAN,40.860524203689714,-73.92768962592346,"{'latitude': '40.860524203689714', 'longitude': '-73.92768962592346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973839,2023-09-30T04:34:27.000,2023-10-16T15:53:41.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,92 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004252,252798,PHONE,Unspecified,MANHATTAN,40.860524203689714,-73.92768962592346,"{'latitude': '40.860524203689714', 'longitude': '-73.92768962592346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977180,2023-09-30T04:34:16.000,2023-09-30T07:31:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,2131 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,OLMSTEAD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T07:31:44.000,09 BRONX,2038060067,BRONX,1025215,240735,ONLINE,Unspecified,BRONX,40.82734246547383,-73.851978884355,"{'latitude': '40.82734246547383', 'longitude': '-73.851978884355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975790,2023-09-30T04:32:14.000,2023-09-30T10:07:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,1026 NELSON AVENUE,NELSON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T10:07:28.000,04 BRONX,2025120057,BRONX,1004094,242910,MOBILE,Unspecified,BRONX,40.833384920886026,-73.92829008387612,"{'latitude': '40.833384920886026', 'longitude': '-73.92829008387612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972187,2023-09-30T04:32:11.000,2023-09-30T05:01:17.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10035,RANDALLS ISLAND,RANDALLS ISLAND,RFK BRIDGE BRONX ENTRANCE RAMP,RFK BRIDGE QUEENS ENTRANCE RAMP,RFK BRIDGE BRONX ENTRANCE RAMP,RFK BRIDGE QUEENS ENTRANCE RAMP,UNRECOGNIZED,NEW YORK,RANDALLS ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T05:01:22.000,11 MANHATTAN,1018190203,MANHATTAN,1005661,229121,ONLINE,Unspecified,MANHATTAN,40.79553432458097,-73.92267143398712,"{'latitude': '40.79553432458097', 'longitude': '-73.92267143398712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58970138,2023-09-30T04:32:04.000,2023-09-30T04:42:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10027,55 TIEMANN PLACE,TIEMANN PLACE,BROADWAY,CLAREMONT AVENUE,BROADWAY,CLAREMONT AVENUE,ADDRESS,NEW YORK,TIEMANN PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T04:42:11.000,09 MANHATTAN,1019950010,MANHATTAN,995438,236382,MOBILE,Unspecified,MANHATTAN,40.81548262382948,-73.95958099861804,"{'latitude': '40.81548262382948', 'longitude': '-73.95958099861804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974397,2023-09-30T04:32:00.000,2023-10-04T04:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011,62 7 AVENUE,7 AVENUE,W 13 ST,W 14 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T04:00:00.000,02 MANHATTAN,1006180032,MANHATTAN,984315,208315,ONLINE,Unspecified,MANHATTAN,40.73845318750216,-73.99976544533042,"{'latitude': '40.73845318750216', 'longitude': '-73.99976544533042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
59448710,2023-09-30T04:31:41.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10040,2 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,Closed,,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004296,252949,PHONE,Unspecified,MANHATTAN,40.860938553289074,-73.92753010746166,"{'latitude': '40.860938553289074', 'longitude': '-73.92753010746166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59441647,2023-09-30T04:31:41.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10040,2 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,Closed,,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004296,252949,PHONE,Unspecified,MANHATTAN,40.860938553289074,-73.92753010746166,"{'latitude': '40.860938553289074', 'longitude': '-73.92753010746166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456231,2023-09-30T04:31:40.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10040,2 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,Closed,,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004296,252949,PHONE,Unspecified,MANHATTAN,40.860938553289074,-73.92753010746166,"{'latitude': '40.860938553289074', 'longitude': '-73.92753010746166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59455774,2023-09-30T04:31:32.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Apartment,10040,2 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,SICKLES STREET,Closed,,2023-10-16T00:00:00.000,12 MANHATTAN,1021740093,MANHATTAN,1004296,252949,PHONE,Unspecified,MANHATTAN,40.860938553289074,-73.92753010746166,"{'latitude': '40.860938553289074', 'longitude': '-73.92753010746166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968457,2023-09-30T04:31:32.000,2023-09-30T10:07:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10452,1026 NELSON AVENUE,NELSON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,BRONX,NELSON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T10:07:25.000,04 BRONX,2025120057,BRONX,1004094,242910,MOBILE,Unspecified,BRONX,40.833384920886026,-73.92829008387612,"{'latitude': '40.833384920886026', 'longitude': '-73.92829008387612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972240,2023-09-30T04:31:07.000,2023-09-30T05:02:57.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11413,218-23 139 AVENUE,139 AVENUE,SPRINGFIELD BOULEVARD,219 STREET,SPRINGFIELD BOULEVARD,219 STREET,ADDRESS,SPRINGFIELD GARDENS,139 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T05:03:02.000,13 QUEENS,4130360066,QUEENS,1052088,184624,ONLINE,Unspecified,QUEENS,40.67316706259628,-73.75544362139966,"{'latitude': '40.67316706259628', 'longitude': '-73.75544362139966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971014,2023-09-30T04:31:00.000,2023-09-30T05:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10301,,,,,BAY STREET,SWAN STREET,INTERSECTION,STATEN ISLAND,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T05:35:00.000,01 STATEN ISLAND,,STATEN ISLAND,963304,170704,UNKNOWN,Unspecified,STATEN ISLAND,40.63519485805894,-74.07546739449523,"{'latitude': '40.63519485805894', 'longitude': '-74.07546739449523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58968867,2023-09-30T04:30:53.000,2023-09-30T04:56:22.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11355,132-03 57 AVENUE,57 AVENUE,LAWRENCE STREET,134 STREET,LAWRENCE STREET,134 STREET,ADDRESS,FLUSHING,57 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T04:56:27.000,07 QUEENS,4063570001,QUEENS,1030590,211626,ONLINE,Unspecified,QUEENS,40.747419638148216,-73.83275795540246,"{'latitude': '40.747419638148216', 'longitude': '-73.83275795540246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974217,2023-09-30T04:30:31.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,1560 BROADWAY,BROADWAY,WEST 46 STREET,WEST 47 STREET BIKE PATH,WEST   46 STREET,WEST   47 STREET BIKE PATH,ADDRESS,NEW YORK,BROADWAY,Closed,The individual was found and outreach assistance was offered.,2023-09-30T05:25:49.000,05 MANHATTAN,1009990003,MANHATTAN,988449,215750,ONLINE,Unspecified,MANHATTAN,40.758859393464085,-73.98484312622068,"{'latitude': '40.758859393464085', 'longitude': '-73.98484312622068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972330,2023-09-30T04:30:03.000,2023-09-30T04:40:53.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T04:41:01.000,17 BROOKLYN,3050840097,BROOKLYN,996734,176957,ONLINE,Unspecified,BROOKLYN,40.652373963316116,-73.95500919151641,"{'latitude': '40.652373963316116', 'longitude': '-73.95500919151641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969619,2023-09-30T04:29:52.000,2023-09-30T11:03:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,1615 EDISON AVENUE,EDISON AVENUE,MIDDLETOWN ROAD,ROBERTS AVENUE,MIDDLETOWN ROAD,ROBERTS AVENUE,ADDRESS,BRONX,EDISON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T11:03:47.000,10 BRONX,2041580054,BRONX,1030487,246808,ONLINE,Unspecified,BRONX,40.84398503941034,-73.83288745358294,"{'latitude': '40.84398503941034', 'longitude': '-73.83288745358294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974537,2023-09-30T04:29:24.000,2023-09-30T04:49:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11236,1669 RALPH AVENUE,RALPH AVENUE,EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T04:49:32.000,18 BROOKLYN,3079817501,BROOKLYN,1006728,171023,ONLINE,Unspecified,BROOKLYN,40.63606668960582,-73.91901182624039,"{'latitude': '40.63606668960582', 'longitude': '-73.91901182624039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975581,2023-09-30T04:29:00.000,2023-10-25T08:41:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11365,65-44 PARSONS BOULEVARD,PARSONS BOULEVARD,65 AVE,JEWEL AVE,,,ADDRESS,FRESH MEADOWS,,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include your full name and address. DEP needs this information to respond to the complaint.  If the excessive barking continues, please file a new Service Request with your full name and address.",2023-10-25T08:41:00.000,08 QUEENS,4067920030,QUEENS,1036738,207189,ONLINE,Unspecified,QUEENS,40.73520685149792,-73.81060438033228,"{'latitude': '40.73520685149792', 'longitude': '-73.81060438033228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58968336,2023-09-30T04:27:21.000,2023-09-30T05:12:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,1704 RALPH AVENUE,RALPH AVENUE,EAST   76 STREET,GLENWOOD ROAD,EAST   76 STREET,GLENWOOD ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T05:13:03.000,18 BROOKLYN,3079780001,BROOKLYN,1006752,170663,ONLINE,Unspecified,BROOKLYN,40.635078505668815,-73.91892655483305,"{'latitude': '40.635078505668815', 'longitude': '-73.91892655483305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972232,2023-09-30T04:27:18.000,2023-09-30T05:51:48.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,680 EAST  223 STREET,EAST  223 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,CARPENTER AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,EAST  223 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T05:51:53.000,12 BRONX,2048240078,BRONX,1022370,262345,PHONE,Unspecified,BRONX,40.88666810971753,-73.86213597109126,"{'latitude': '40.88666810971753', 'longitude': '-73.86213597109126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974479,2023-09-30T04:26:19.000,2023-09-30T06:48:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,811 AVENUE H,AVENUE H,EAST    8 STREET,EAST    9 STREET,EAST    8 STREET,EAST    9 STREET,ADDRESS,BROOKLYN,AVENUE H,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T06:48:58.000,14 BROOKLYN,3064960039,BROOKLYN,992931,168535,ONLINE,Unspecified,BROOKLYN,40.62926192437833,-73.9687255731493,"{'latitude': '40.62926192437833', 'longitude': '-73.9687255731493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973424,2023-09-30T04:24:00.000,2023-09-30T09:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11205,,,,,CLERMONT AVENUE,PARK AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T09:30:00.000,02 BROOKLYN,,BROOKLYN,992167,192910,UNKNOWN,Unspecified,BROOKLYN,40.69616661794854,-73.97144936057619,"{'latitude': '40.69616661794854', 'longitude': '-73.97144936057619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58969819,2023-09-30T04:22:57.000,2023-09-30T04:34:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11105,23-44 STEINWAY STREET,STEINWAY STREET,AMTRAK-CONNECTING RAIL LINE,23 ROAD,AMTRAK-CONNECTING RAIL LINE,23 ROAD,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T04:34:51.000,01 QUEENS,4008030060,QUEENS,1009346,219871,ONLINE,Unspecified,QUEENS,40.770135849080496,-73.90939714761498,"{'latitude': '40.770135849080496', 'longitude': '-73.90939714761498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973921,2023-09-30T04:22:25.000,2023-10-14T18:43:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10453,1702 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,05 BRONX,2028670030,BRONX,1008027,248407,PHONE,Unspecified,BRONX,40.84846286296289,-73.91405798979748,"{'latitude': '40.84846286296289', 'longitude': '-73.91405798979748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974652,2023-09-30T04:21:54.000,2023-09-30T05:24:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,86-34 BROADWAY,BROADWAY,JUSTICE AVENUE,GRAND AVENUE,JUSTICE AVENUE,GRAND AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T05:24:28.000,04 QUEENS,4015490025,QUEENS,1018267,208024,ONLINE,Unspecified,QUEENS,40.73758904638021,-73.87725007190566,"{'latitude': '40.73758904638021', 'longitude': '-73.87725007190566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974667,2023-09-30T04:20:50.000,2023-09-30T05:50:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,79-51 ALBION AVENUE,ALBION AVENUE,HILLYER STREET,BARNWELL AVENUE,HILLYER STREET,BARNWELL AVENUE,ADDRESS,ELMHURST,ALBION AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T05:50:41.000,04 QUEENS,4015360120,QUEENS,1016269,208626,ONLINE,Unspecified,QUEENS,40.73924884481852,-73.88445695649304,"{'latitude': '40.73924884481852', 'longitude': '-73.88445695649304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968553,2023-09-30T04:20:11.000,2023-09-30T04:49:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11236,1663 RALPH AVENUE,RALPH AVENUE,EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T04:49:42.000,18 BROOKLYN,3079817501,BROOKLYN,1006721,171099,ONLINE,Unspecified,BROOKLYN,40.63627531109799,-73.9190367941174,"{'latitude': '40.63627531109799', 'longitude': '-73.9190367941174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974476,2023-09-30T04:19:48.000,2023-09-30T05:06:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,52-80 62 STREET,62 STREET,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,ADDRESS,MASPETH,62 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T05:06:47.000,05 QUEENS,4023750103,QUEENS,1011534,205976,ONLINE,Unspecified,QUEENS,40.73199112835332,-73.90155430241819,"{'latitude': '40.73199112835332', 'longitude': '-73.90155430241819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975501,2023-09-30T04:19:47.000,2023-09-30T05:12:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11236,1660 RALPH AVENUE,RALPH AVENUE,EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T05:12:37.000,18 BROOKLYN,3079780001,BROOKLYN,1006716,171086,ONLINE,Unspecified,BROOKLYN,40.63623964156432,-73.91905485243223,"{'latitude': '40.63623964156432', 'longitude': '-73.91905485243223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976864,2023-09-30T04:19:31.000,2023-09-30T05:12:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,1660 RALPH AVENUE,RALPH AVENUE,EAST   77 STREET,EAST   76 STREET,EAST   77 STREET,EAST   76 STREET,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T05:12:51.000,18 BROOKLYN,3079780001,BROOKLYN,1006716,171086,ONLINE,Unspecified,BROOKLYN,40.63623964156432,-73.91905485243223,"{'latitude': '40.63623964156432', 'longitude': '-73.91905485243223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973281,2023-09-30T04:19:14.000,2023-09-30T04:49:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,1687 RALPH AVENUE,RALPH AVENUE,EAST   76 STREET,GLENWOOD ROAD,EAST   76 STREET,GLENWOOD ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T04:49:18.000,18 BROOKLYN,3079800020,BROOKLYN,1006742,170852,ONLINE,Unspecified,BROOKLYN,40.63559729565515,-73.91896195428521,"{'latitude': '40.63559729565515', 'longitude': '-73.91896195428521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976701,2023-09-30T04:19:03.000,2023-09-30T04:49:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11236,1687 RALPH AVENUE,RALPH AVENUE,EAST   76 STREET,GLENWOOD ROAD,EAST   76 STREET,GLENWOOD ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T04:49:08.000,18 BROOKLYN,3079800020,BROOKLYN,1006742,170852,ONLINE,Unspecified,BROOKLYN,40.63559729565515,-73.91896195428521,"{'latitude': '40.63559729565515', 'longitude': '-73.91896195428521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973571,2023-09-30T04:19:00.000,2023-09-30T04:21:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T04:21:25.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968464,2023-09-30T04:18:49.000,2023-09-30T04:48:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,611 EAST   76 STREET,EAST   76 STREET,RALPH AVENUE,GLENWOOD ROAD,RALPH AVENUE,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   76 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T04:48:47.000,18 BROOKLYN,3079810020,BROOKLYN,1006861,170881,ONLINE,Unspecified,BROOKLYN,40.63567659148016,-73.9185331036926,"{'latitude': '40.63567659148016', 'longitude': '-73.9185331036926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969146,2023-09-30T04:18:44.000,2023-09-30T05:20:16.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,3220 MIDDLETOWN ROAD,MIDDLETOWN ROAD,DWIGHT PLACE,ROBERTSON PLACE,DWIGHT PLACE,ROBERTSON PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-30T05:20:22.000,10 BRONX,2054110331,BRONX,1033095,247878,ONLINE,Unspecified,BRONX,40.8469078280962,-73.8234536937747,"{'latitude': '40.8469078280962', 'longitude': '-73.8234536937747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969824,2023-09-30T04:18:11.000,2023-09-30T04:46:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11432,187-04 HILLSIDE AVENUE,HILLSIDE AVENUE,187 STREET,187 PLACE,187 STREET,187 PLACE,ADDRESS,JAMAICA,HILLSIDE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T04:46:17.000,12 QUEENS,4099350029,QUEENS,1046601,199756,ONLINE,Unspecified,QUEENS,40.71474110689717,-73.7750841316617,"{'latitude': '40.71474110689717', 'longitude': '-73.7750841316617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
