unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,taxi_company_borough,due_date,vehicle_type
58792765,2023-09-12T10:05:52.000,2023-09-12T12:21:58.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11356,112-23 15 AVENUE,15 AVENUE,ADDRESS,COLLEGE POINT,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T12:22:02.000,07 QUEENS,4040640029,QUEENS,1024496,224902,ONLINE,Unspecified,QUEENS,40.78388860902421,-73.85467179688735,"{'latitude': '40.78388860902421', 'longitude': '-73.85467179688735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Yard,112 STREET,114 STREET,112 STREET,114 STREET,15 AVENUE,,,,,,,,
58797342,2023-09-12T10:05:50.000,2023-09-12T11:40:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11368,58-03 CALLOWAY STREET,CALLOWAY STREET,ADDRESS,CORONA,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T11:40:32.000,04 QUEENS,4019490106,QUEENS,1023522,208203,MOBILE,Unspecified,QUEENS,40.73805858336545,-73.85828645464701,"{'latitude': '40.73805858336545', 'longitude': '-73.85828645464701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,58 AVENUE,59 AVENUE,58 AVENUE,59 AVENUE,CALLOWAY STREET,,,,,,,,
58797518,2023-09-12T10:05:46.000,2023-09-12T11:23:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11235,2472 EAST   28 STREET,EAST   28 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T11:23:31.000,15 BROOKLYN,3074220835,BROOKLYN,1000275,155029,PHONE,Unspecified,BROOKLYN,40.59218049824256,-73.94229991818543,"{'latitude': '40.59218049824256', 'longitude': '-73.94229991818543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,EAST   28 STREET,,,,,,,,
58793861,2023-09-12T10:05:45.000,2023-09-14T10:33:05.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,10303,132 MORNINGSTAR ROAD,MORNINGSTAR ROAD,ADDRESS,STATEN ISLAND,,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-14T10:33:07.000,01 STATEN ISLAND,5011520079,STATEN ISLAND,943786,170567,ONLINE,Unspecified,STATEN ISLAND,40.63475116444929,-74.14578885608258,"{'latitude': '40.63475116444929', 'longitude': '-74.14578885608258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,STATEN ISLAND RAILWAY LINE,INNIS STREET,STATEN ISLAND RAILWAY LINE,INNIS STREET,MORNINGSTAR ROAD,,,,,,,,
58788911,2023-09-12T10:05:39.000,2023-09-12T11:03:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,10471,6211 BROADWAY,BROADWAY,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T11:03:36.000,08 BRONX,2058251572,BRONX,1012781,265876,ONLINE,Unspecified,BRONX,40.896395792492356,-73.89680027435357,"{'latitude': '40.896395792492356', 'longitude': '-73.89680027435357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,WEST  251 STREET,WEST  252 STREET,WEST  251 STREET,WEST  252 STREET,BROADWAY,,,,,,,,
58790106,2023-09-12T10:05:36.000,2023-09-12T10:47:06.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,11201,9 CHAPEL STREET,CHAPEL STREET,ADDRESS,BROOKLYN,,Closed,This request required re-assignment to a new DOT unit.,2023-09-12T10:47:41.000,02 BROOKLYN,,BROOKLYN,987990,193311,PHONE,Unspecified,BROOKLYN,40.69727002070153,-73.98651242172723,"{'latitude': '40.69727002070153', 'longitude': '-73.98651242172723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,JAY STREET,BRIDGE STREET,JAY STREET,BRIDGE STREET,CHAPEL STREET,,,,,,,,
58798344,2023-09-12T10:05:35.000,,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",11217,170 3 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,,In Progress,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,2023-09-16T06:44:57.000,06 BROOKLYN,3004060052,BROOKLYN,988784,187376,ONLINE,Unspecified,BROOKLYN,40.6809794392652,-73.98365301033965,"{'latitude': '40.6809794392652', 'longitude': '-73.98365301033965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BALTIC STREET,BUTLER STREET,BALTIC STREET,BUTLER STREET,3 AVENUE,,,,,,,,
58790253,2023-09-12T10:05:35.000,2023-09-12T10:29:12.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,10455,628 TINTON AVENUE,TINTON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T10:29:16.000,01 BRONX,2026640029,BRONX,1010403,236187,PHONE,Unspecified,BRONX,40.81491577557575,-73.90551758070946,"{'latitude': '40.81491577557575', 'longitude': '-73.90551758070946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  151 STREET,EAST  152 STREET,EAST  151 STREET,EAST  152 STREET,TINTON AVENUE,,,,,,,,
58799598,2023-09-12T10:05:32.000,2023-11-06T15:01:50.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,11430,JFK,JFK,UNRECOGNIZED,JAMAICA,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-06T15:01:57.000,83 QUEENS,4142600001,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,JOHN F KENNEDY AIRPORT,,,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,
58795673,2023-09-12T10:05:31.000,2023-09-14T13:31:59.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,11211,60 SHARON STREET,SHARON STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T13:32:03.000,01 BROOKLYN,3029130027,BROOKLYN,1001787,199861,ONLINE,Unspecified,BROOKLYN,40.71523163485467,-73.93673919230858,"{'latitude': '40.71523163485467', 'longitude': '-73.93673919230858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,OLIVE STREET,MORGAN AVENUE,OLIVE STREET,MORGAN AVENUE,SHARON STREET,,,,,,,,
58796779,2023-09-12T10:05:13.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,10040,124 FORT GEORGE AVENUE,FORT GEORGE AVENUE,ADDRESS,NEW YORK,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:34.000,12 MANHATTAN,1021610033,MANHATTAN,1004299,251548,ONLINE,Unspecified,MANHATTAN,40.85709322339035,-73.92752345251631,"{'latitude': '40.85709322339035', 'longitude': '-73.92752345251631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Restaurant/Bar/Deli/Bakery,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,FORT GEORGE AVENUE,,,,,,,,
58789586,2023-09-12T10:05:09.000,2023-09-19T10:18:43.000,DOT,Department of Transportation,Curb Condition,Broken Curb,11207,550 SHEFFIELD AVENUE,SHEFFIELD AVENUE,ADDRESS,BROOKLYN,,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-19T10:18:47.000,05 BROOKLYN,3038210048,BROOKLYN,1013452,181021,ONLINE,Unspecified,BROOKLYN,40.66348939399538,-73.89474200747368,"{'latitude': '40.66348939399538', 'longitude': '-73.89474200747368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,SHEFFIELD AVENUE,,,,,,,,
58792733,2023-09-12T10:05:06.000,2023-09-29T06:28:08.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,10467,3360 BRONX BOULEVARD,BRONX BOULEVARD,ADDRESS,BRONX,,Closed,The Department of Sanitation collected the requested items.,2023-09-13T05:09:41.000,12 BRONX,2046220026,BRONX,1020111,257898,ONLINE,Unspecified,BRONX,40.874471959558484,-73.87032962053938,"{'latitude': '40.874471959558484', 'longitude': '-73.87032962053938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ROSEWOOD STREET,MAGENTA STREET,ROSEWOOD STREET,MAGENTA STREET,BRONX BOULEVARD,,,,,,,,
58797253,2023-09-12T10:05:00.000,2023-09-12T12:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),10456,,,INTERSECTION,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-12T12:20:00.000,03 BRONX,,BRONX,1010964,241812,ONLINE,Unspecified,BRONX,40.83035311994525,-73.90346847492226,"{'latitude': '40.83035311994525', 'longitude': '-73.90346847492226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST 168 STREET,FRANKLIN AVENUE,,,,,,,,,,,
58789462,2023-09-12T10:04:57.000,2023-09-12T13:23:07.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,11215,115 16 STREET,16 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:23:11.000,07 BROOKLYN,3010460051,BROOKLYN,986232,182081,PHONE,Unspecified,BROOKLYN,40.6664467934552,-73.99285560780012,"{'latitude': '40.6664467934552', 'longitude': '-73.99285560780012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,16 STREET,,,,,,,,
58800045,2023-09-12T10:04:50.000,2023-09-13T09:18:38.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Moving Company,11205,15 NORTH OXFORD STREET,NORTH OXFORD STREET,ADDRESS,BROOKLYN,,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the New York State Department of Transportation. Call (518) 457-6195 or visit dot.ny.gov.,2023-09-13T09:18:42.000,02 BROOKLYN,3020290015,BROOKLYN,990999,193385,ONLINE,Unspecified,BROOKLYN,40.69747135025494,-73.97566097821978,"{'latitude': '40.69747135025494', 'longitude': '-73.97566097821978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,NORTH OXFORD STREET,,,,,,,,
58791941,2023-09-12T10:04:25.000,2023-09-12T10:27:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11212,60 EAST   93 STREET,EAST   93 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T10:28:02.000,17 BROOKLYN,3045950215,BROOKLYN,1004501,180649,PHONE,Unspecified,BROOKLYN,40.662493333971206,-73.9270067970956,"{'latitude': '40.662493333971206', 'longitude': '-73.9270067970956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DEAD END,RUTLAND ROAD,DEAD END,RUTLAND ROAD,EAST   93 STREET,,,,,,,,
58789658,2023-09-12T10:04:09.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,11204,DAHILL TRIANGLE,DAHILL TRIANGLE,UNRECOGNIZED,BROOKLYN,,In Progress,,,11 BROOKLYN,3200399999,BROOKLYN,991195,162565,PHONE,Unspecified,BROOKLYN,40.61287705079567,-73.97498587931365,"{'latitude': '40.61287705079567', 'longitude': '-73.97498587931365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,24 AVENUE,DAHILL ROAD,24 AVENUE,DAHILL ROAD,DAHILL TRIANGLE,,,,,,,,
58789917,2023-09-12T10:04:07.000,2023-09-18T11:52:27.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,11212,201 EAST   94 STREET,EAST   94 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T12:26:19.000,17 BROOKLYN,3046300067,BROOKLYN,1005403,180001,ONLINE,Unspecified,BROOKLYN,40.66071260872406,-73.92375764060236,"{'latitude': '40.66071260872406', 'longitude': '-73.92375764060236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,EAST   94 STREET,,,,,,,,
58790836,2023-09-12T10:03:58.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,11225,245 HAWTHORNE STREET,HAWTHORNE STREET,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-21T00:00:00.000,09 BROOKLYN,3050440068,BROOKLYN,997546,178912,UNKNOWN,Unspecified,BROOKLYN,40.657738828035484,-73.95207898907634,"{'latitude': '40.657738828035484', 'longitude': '-73.95207898907634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58794581,2023-09-12T10:03:55.000,2023-11-06T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11209,7320 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-06T00:00:00.000,10 BROOKLYN,3059180050,BROOKLYN,977419,169523,UNKNOWN,Unspecified,BROOKLYN,40.63197539530913,-74.02461056265729,"{'latitude': '40.63197539530913', 'longitude': '-74.02461056265729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58793160,2023-09-12T10:03:54.000,2023-10-26T00:00:00.000,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,11228,1234 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-26T00:00:00.000,10 BROOKLYN,3062210019,BROOKLYN,981815,165562,UNKNOWN,Unspecified,BROOKLYN,40.621105581593085,-74.00877133074005,"{'latitude': '40.621105581593085', 'longitude': '-74.00877133074005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58791570,2023-09-12T10:03:53.000,2023-10-26T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10473,436 ST LAWRENCE AVENUE,ST LAWRENCE AVENUE,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-26T00:00:00.000,09 BRONX,2034940027,BRONX,1022138,235847,UNKNOWN,Unspecified,BRONX,40.81394003654339,-73.8631247588652,"{'latitude': '40.81394003654339', 'longitude': '-73.8631247588652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58791398,2023-09-12T10:03:29.000,2023-09-15T10:21:53.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,11423,196-40 FOOTHILL AVENUE,FOOTHILL AVENUE,ADDRESS,HOLLIS,,Closed,The Department of Sanitation collected the requested items.,2023-09-13T16:55:34.000,08 QUEENS,4105090335,QUEENS,1048846,201025,ONLINE,Unspecified,QUEENS,40.71820808911908,-73.76697370757833,"{'latitude': '40.71820808911908', 'longitude': '-73.76697370757833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,DEAD END,197 STREET,DEAD END,197 STREET,FOOTHILL AVENUE,,,,,,,,
58792161,2023-09-12T10:03:16.000,2023-09-14T09:48:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11219,5501 15 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,12 BROOKLYN,3054880004,BROOKLYN,986668,168408,PHONE,Unspecified,BROOKLYN,40.62891725965883,-73.9912888869822,"{'latitude': '40.62891725965883', 'longitude': '-73.9912888869822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58794170,2023-09-12T10:03:16.000,2023-09-29T06:28:02.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,10469,957 EAST  218 STREET,EAST  218 STREET,ADDRESS,BRONX,,Closed,The Department of Sanitation collected the requested items.,2023-09-13T05:03:21.000,12 BRONX,2046890006,BRONX,1024053,260141,ONLINE,Unspecified,BRONX,40.880611395887826,-73.85606237535278,"{'latitude': '40.880611395887826', 'longitude': '-73.85606237535278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BRONXWOOD AVENUE,PAULDING AVENUE,BRONXWOOD AVENUE,PAULDING AVENUE,EAST  218 STREET,,,,,,,,
58790864,2023-09-12T10:03:14.000,2023-09-12T12:10:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10459,826 EAST  170 STREET,EAST  170 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T12:10:10.000,03 BRONX,2029640117,BRONX,1013392,242864,MOBILE,Unspecified,BRONX,40.833232878,-73.89469029076427,"{'latitude': '40.833232878', 'longitude': '-73.89469029076427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BRISTOW STREET,STEBBINS AVENUE,BRISTOW STREET,STEBBINS AVENUE,EAST  170 STREET,,,,,,,,
58794157,2023-09-12T10:03:03.000,2023-10-03T12:02:43.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,10014,273 BLEECKER STREET,BLEECKER STREET,ADDRESS,NEW YORK,,Closed,The Department of Sanitation cleaned the location.,2023-09-12T14:35:29.000,02 MANHATTAN,1005900009,MANHATTAN,983368,205803,ONLINE,Unspecified,MANHATTAN,40.731558323000534,-74.0031823971209,"{'latitude': '40.731558323000534', 'longitude': '-74.0031823971209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,MORTON STREET,JONES STREET,MORTON STREET,JONES STREET,BLEECKER STREET,,,,,,,,
58792160,2023-09-12T10:03:03.000,2023-09-25T07:44:36.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,10461,2406 FRISBY AVENUE,FRISBY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58797755,2023-09-12T10:03:03.000,2023-09-25T07:44:36.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10461,2406 FRISBY AVENUE,FRISBY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790670,2023-09-12T10:03:03.000,2023-09-19T20:51:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10461,2406 FRISBY AVENUE,FRISBY AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793626,2023-09-12T10:03:02.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11207,41 ELDERT STREET,ELDERT STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,04 BROOKLYN,3034080046,BROOKLYN,1008209,189284,ONLINE,Unspecified,BROOKLYN,40.68618519792275,-73.91361090367694,"{'latitude': '40.68618519792275', 'longitude': '-73.91361090367694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790749,2023-09-12T10:03:02.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11207,41 ELDERT STREET,ELDERT STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,04 BROOKLYN,3034080046,BROOKLYN,1008209,189284,ONLINE,Unspecified,BROOKLYN,40.68618519792275,-73.91361090367694,"{'latitude': '40.68618519792275', 'longitude': '-73.91361090367694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58797581,2023-09-12T10:03:00.000,2023-09-13T01:55:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,10075,,,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T01:55:00.000,08 MANHATTAN,,MANHATTAN,997980,220319,UNKNOWN,Unspecified,MANHATTAN,40.7713904523201,-73.95043032980328,"{'latitude': '40.7713904523201', 'longitude': '-73.95043032980328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST 79 STREET,YORK AVENUE,,,,,,,,,,,
58794913,2023-09-12T10:02:59.000,2023-09-12T19:23:58.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11230,1410 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-12T00:00:00.000,12 BROOKLYN,3065660015,BROOKLYN,992222,163719,PHONE,Unspecified,BROOKLYN,40.61604367773184,-73.97128552472351,"{'latitude': '40.61604367773184', 'longitude': '-73.97128552472351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58792158,2023-09-12T10:02:58.000,2023-09-13T20:43:37.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,11103,25-70 37 STREET,37 STREET,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,01 QUEENS,4006520075,QUEENS,1007883,218728,PHONE,Unspecified,QUEENS,40.767002644767786,-73.9146829600934,"{'latitude': '40.767002644767786', 'longitude': '-73.9146829600934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58798790,2023-09-12T10:02:56.000,2023-09-12T11:24:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11433,106-24 157 STREET,157 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T11:24:06.000,12 QUEENS,4101240015,QUEENS,1040406,193445,PHONE,Unspecified,QUEENS,40.69746043689861,-73.79748361485751,"{'latitude': '40.69746043689861', 'longitude': '-73.79748361485751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,TUSKEGEE AIRMEN WAY,107 AVENUE,TUSKEGEE AIRMEN WAY,107 AVENUE,157 STREET,,,,,,,,
58792269,2023-09-12T10:02:47.000,2023-09-13T19:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,11373,,,INTERSECTION,QUEENS,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T19:35:00.000,04 QUEENS,,QUEENS,1017677,211464,UNKNOWN,Unspecified,QUEENS,40.74703322935482,-73.87936198164843,"{'latitude': '40.74703322935482', 'longitude': '-73.87936198164843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BRITTON AVENUE,FORLEY STREET,,,,,,,,,,,
58790987,2023-09-12T10:02:31.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,11229,2295 EAST   29 STREET,EAST   29 STREET,ADDRESS,BROOKLYN,,In Progress,,,15 BROOKLYN,3073860148,BROOKLYN,1000329,156507,UNKNOWN,Unspecified,BROOKLYN,40.59623721236163,-73.94210196683298,"{'latitude': '40.59623721236163', 'longitude': '-73.94210196683298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AVENUE V,AVENUE W,AVENUE V,AVENUE W,EAST   29 STREET,,,,,,,,
