unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,taxi_pick_up_location,road_ramp,due_date
58861583,2023-09-19T09:34:00.000,2023-09-19T11:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11367,,,,,73 AVENUE,147 STREET,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T11:30:00.000,08 QUEENS,,QUEENS,1034486,203562,UNKNOWN,Unspecified,QUEENS,40.72526472310211,-73.81875746281968,"{'latitude': '40.72526472310211', 'longitude': '-73.81875746281968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58859668,2023-09-19T09:33:58.000,2023-09-19T09:49:25.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10019,640 FIFTH AVENUE,FIFTH AVENUE,5 AVENUE,ROCKEFELLER PLAZA,5 AVENUE,ROCKEFELLER PLAZA,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T09:49:30.000,05 MANHATTAN,1012670034,MANHATTAN,990588,215959,MOBILE,Unspecified,MANHATTAN,40.759431770352215,-73.97712191185279,"{'latitude': '40.759431770352215', 'longitude': '-73.97712191185279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856567,2023-09-19T09:33:58.000,2023-09-19T09:33:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10301,65 YORK AVENUE,YORK AVENUE,FILLMORE STREET,EAST BUCHANAN STREET,FILLMORE STREET,EAST BUCHANAN STREET,ADDRESS,STATEN ISLAND,YORK AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-19T09:33:58.000,01 STATEN ISLAND,5000520051,STATEN ISLAND,959732,174252,ONLINE,Unspecified,STATEN ISLAND,40.644924186643436,-74.08835001757039,"{'latitude': '40.644924186643436', 'longitude': '-74.08835001757039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58857026,2023-09-19T09:33:56.000,2023-09-19T09:47:56.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11372,34-35 JUNCTION BOULEVARD,JUNCTION BOULEVARD,34 AVENUE,34 ROAD,34 AVENUE,34 ROAD,ADDRESS,JACKSON HEIGHTS,JUNCTION BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T09:47:59.000,03 QUEENS,,QUEENS,1019655,214055,ONLINE,Unspecified,QUEENS,40.75413716429289,-73.87220974947897,"{'latitude': '40.75413716429289', 'longitude': '-73.87220974947897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58857702,2023-09-19T09:33:50.000,2023-09-19T09:33:50.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11209,627 78 STREET,78 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T00:00:00.000,10 BROOKLYN,3059630073,BROOKLYN,978570,167123,UNKNOWN,Unspecified,BROOKLYN,40.62538871393586,-74.02046174791589,"{'latitude': '40.62538871393586', 'longitude': '-74.02046174791589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58855374,2023-09-19T09:33:49.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11374,65-75 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,,,,,ADDRESS,REGO PARK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-21T00:00:00.000,06 QUEENS,4031390001,QUEENS,1022005,201084,UNKNOWN,Unspecified,QUEENS,40.71852529491479,-73.86380050295938,"{'latitude': '40.71852529491479', 'longitude': '-73.86380050295938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58865422,2023-09-19T09:33:49.000,2023-09-19T09:33:49.000,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,,10454,460 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,01 BRONX,2022820030,BRONX,1006098,233784,UNKNOWN,Unspecified,BRONX,40.8083319075315,-73.92107798025599,"{'latitude': '40.8083319075315', 'longitude': '-73.92107798025599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58861572,2023-09-19T09:33:48.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11211,9 BUSHWICK AVENUE,BUSHWICK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and removed the stop work order.,2023-09-21T00:00:00.000,01 BROOKLYN,,BROOKLYN,1000328,199639,UNKNOWN,Unspecified,BROOKLYN,40.714625069787594,-73.94200273730205,"{'latitude': '40.714625069787594', 'longitude': '-73.94200273730205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856800,2023-09-19T09:33:48.000,2023-09-20T09:14:40.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11421,89-40 89 STREET,89 STREET,89 AVENUE,91 AVENUE,89 AVENUE,91 AVENUE,ADDRESS,WOODHAVEN,89 STREET,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-20T09:14:46.000,09 QUEENS,4089700024,QUEENS,1024587,190676,ONLINE,Unspecified,QUEENS,40.689946426371186,-73.85454841262973,"{'latitude': '40.689946426371186', 'longitude': '-73.85454841262973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58861645,2023-09-19T09:33:26.000,2023-09-19T13:53:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11423,204-19 HILLSIDE AVENUE,HILLSIDE AVENUE,204 STREET,205 STREET,204 STREET,205 STREET,ADDRESS,HOLLIS,HILLSIDE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T13:53:49.000,08 QUEENS,4105330001,QUEENS,1050524,201837,MOBILE,Unspecified,QUEENS,40.72042441420013,-73.76091245534585,"{'latitude': '40.72042441420013', 'longitude': '-73.76091245534585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58865230,2023-09-19T09:33:15.000,2023-09-19T11:55:17.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11233,87A SOMERS STREET,SOMERS STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,SOMERS STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T11:55:22.000,16 BROOKLYN,3015390061,BROOKLYN,1009361,186653,PHONE,Unspecified,BROOKLYN,40.67896051242569,-73.90946693846787,"{'latitude': '40.67896051242569', 'longitude': '-73.90946693846787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58863576,2023-09-19T09:33:00.000,2023-09-19T10:06:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10026,131 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T10:07:00.000,10 MANHATTAN,1019220041,MANHATTAN,997339,232197,MOBILE,Unspecified,MANHATTAN,40.803993349077885,-73.95272139805937,"{'latitude': '40.803993349077885', 'longitude': '-73.95272139805937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58857552,2023-09-19T09:32:52.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11385,1609 GEORGE STREET,GEORGE STREET,,,,,ADDRESS,RIDGEWOOD,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,05 QUEENS,4035510108,QUEENS,1010800,192997,UNKNOWN,Unspecified,QUEENS,40.69636912763846,-73.90425389457512,"{'latitude': '40.69636912763846', 'longitude': '-73.90425389457512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,2023-11-14T07:29:10.000
58861331,2023-09-19T09:32:34.000,2023-09-19T10:14:56.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10460,1550 BOSTON ROAD,BOSTON ROAD,CHARLOTTE STREET,EAST  172 STREET,CHARLOTTE STREET,EAST  172 STREET,ADDRESS,BRONX,BOSTON ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T10:15:00.000,03 BRONX,2029660097,BRONX,1014083,243763,MOBILE,Unspecified,BRONX,40.835698064588904,-73.89218924566735,"{'latitude': '40.835698064588904', 'longitude': '-73.89218924566735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58864174,2023-09-19T09:32:32.000,2023-09-19T17:19:16.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,59-46 GRAND AVENUE,GRAND AVENUE,58 ROAD,58 AVENUE,58 ROAD,58 AVENUE,ADDRESS,MASPETH,GRAND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T17:19:20.000,05 QUEENS,4026970020,QUEENS,1010010,201929,ONLINE,Unspecified,QUEENS,40.720887673908116,-73.90706866238595,"{'latitude': '40.720887673908116', 'longitude': '-73.90706866238595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58863175,2023-09-19T09:32:31.000,2023-09-19T11:39:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11378,66-17 HULL AVENUE,HULL AVENUE,66 STREET,68 STREET,66 STREET,68 STREET,ADDRESS,MASPETH,HULL AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T11:39:23.000,05 QUEENS,4023970027,QUEENS,1012430,204117,MOBILE,Unspecified,QUEENS,40.72688582187515,-73.89832915751155,"{'latitude': '40.72688582187515', 'longitude': '-73.89832915751155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862879,2023-09-19T09:32:14.000,2023-09-20T07:01:04.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,Street,11212,526 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,PITKIN AVENUE,SUTTER AVENUE,PITKIN AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,THOMAS S BOYLAND STREET,Closed,The Department of Sanitation removed the items.,2023-09-20T04:37:46.000,16 BROOKLYN,3035180060,BROOKLYN,1008324,182628,PHONE,Unspecified,BROOKLYN,40.66791567791424,-73.91322002348288,"{'latitude': '40.66791567791424', 'longitude': '-73.91322002348288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58866030,2023-09-19T09:32:01.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10027,243 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-19T00:00:00.000,10 MANHATTAN,1019280015,MANHATTAN,997798,233513,PHONE,Unspecified,MANHATTAN,40.80760471394611,-73.95106079492459,"{'latitude': '40.80760471394611', 'longitude': '-73.95106079492459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58868794,2023-09-19T09:32:00.000,2023-09-25T12:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10025,600 WEST  115 STREET,WEST  115 STREET,BROADWAY,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-25T12:55:00.000,09 MANHATTAN,1018967501,MANHATTAN,994019,233459,PHONE,Unspecified,MANHATTAN,40.80746148553895,-73.96471168780268,"{'latitude': '40.80746148553895', 'longitude': '-73.96471168780268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58868793,2023-09-19T09:32:00.000,2023-09-20T08:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11233,801 HALSEY STREET,HALSEY STREET,RALPH AVE,HOWARD AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-20T08:30:00.000,03 BROOKLYN,3014900048,BROOKLYN,1006203,188904,ONLINE,Unspecified,BROOKLYN,40.68514738801029,-73.92084518276017,"{'latitude': '40.68514738801029', 'longitude': '-73.92084518276017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862971,2023-09-19T09:32:00.000,2023-09-25T12:30:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10019,,,,,5 AVENUE,EAST 59 STREET,INTERSECTION,MANHATTAN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T12:30:00.000,05 MANHATTAN,,MANHATTAN,991725,217725,PHONE,Unspecified,MANHATTAN,40.76427809800246,-73.97301575364541,"{'latitude': '40.76427809800246', 'longitude': '-73.97301575364541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58867891,2023-09-19T09:31:58.000,2023-10-20T06:57:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,305 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,17 BROOKLYN,3048530086,BROOKLYN,998674,177093,PHONE,Unspecified,BROOKLYN,40.652744306204724,-73.94801737956669,"{'latitude': '40.652744306204724', 'longitude': '-73.94801737956669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860198,2023-09-19T09:31:49.000,2023-09-19T23:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11211,,,,,GRAND STREET,LEONARD STREET,INTERSECTION,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-19T23:35:00.000,01 BROOKLYN,,BROOKLYN,998876,198436,UNKNOWN,Unspecified,BROOKLYN,40.71132564161495,-73.9472430672349,"{'latitude': '40.71132564161495', 'longitude': '-73.9472430672349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58864256,2023-09-19T09:31:27.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11357,147-20 6 AVENUE,6 AVENUE,147 STREET,149 STREET,147 STREET,149 STREET,ADDRESS,WHITESTONE,6 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T12:39:47.000,07 QUEENS,4044740062,QUEENS,1033729,228733,PHONE,Unspecified,QUEENS,40.79435678750984,-73.82130332083662,"{'latitude': '40.79435678750984', 'longitude': '-73.82130332083662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870180,2023-09-19T09:31:22.000,2023-09-19T09:31:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10452,1550 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST 172 STREET,EAST MOUNT EDEN AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,TOWNSEND AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-19T09:31:22.000,04 BRONX,2028450020,BRONX,1007928,246477,PHONE,Unspecified,BRONX,40.84316584872606,-73.91442264038105,"{'latitude': '40.84316584872606', 'longitude': '-73.91442264038105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870636,2023-09-19T09:31:13.000,2023-09-23T13:57:53.000,DSNY,Department of Sanitation,Dirty Condition,Syringes,Sidewalk,11435,94 AVENUE,94 AVENUE,94 AVENUE,150 STREET,94 AVENUE,150 STREET,INTERSECTION,,,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-21T14:14:13.000,12 QUEENS,,QUEENS,1038726,194468,PHONE,Unspecified,QUEENS,40.70027882739304,-73.80353393382225,"{'latitude': '40.70027882739304', 'longitude': '-73.80353393382225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58861064,2023-09-19T09:31:09.000,2023-09-19T10:05:37.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,11222,59 JAVA STREET,JAVA STREET,WEST STREET,FRANKLIN STREET,WEST STREET,FRANKLIN STREET,ADDRESS,BROOKLYN,JAVA STREET,Closed,NYC Parks didn't take action because the issue you reported is out of their jurisdiction.,2023-09-19T10:05:46.000,01 BROOKLYN,3025390029,BROOKLYN,995669,205681,ONLINE,Unspecified,BROOKLYN,40.7312161359412,-73.95879863101464,"{'latitude': '40.7312161359412', 'longitude': '-73.95879863101464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862777,2023-09-19T09:31:03.000,2023-09-20T13:51:48.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11220,838 54 STREET,54 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-20T05:51:23.000,12 BROOKLYN,3056720022,BROOKLYN,982829,171830,MOBILE,Unspecified,BROOKLYN,40.63831013975255,-74.00512003059421,"{'latitude': '40.63831013975255', 'longitude': '-74.00512003059421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58862026,2023-09-19T09:30:55.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10303,172 HARBOR ROAD,HARBOR ROAD,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-19T00:00:00.000,01 STATEN ISLAND,5012430061,STATEN ISLAND,939737,169734,PHONE,Unspecified,STATEN ISLAND,40.6324453380322,-74.16037158357351,"{'latitude': '40.6324453380322', 'longitude': '-74.16037158357351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58869896,2023-09-19T09:30:54.000,2023-10-10T10:13:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11216,283 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,03 BROOKLYN,3017940005,BROOKLYN,997764,190284,PHONE,Unspecified,BROOKLYN,40.688952078857184,-73.95127048026887,"{'latitude': '40.688952078857184', 'longitude': '-73.95127048026887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856280,2023-09-19T09:30:54.000,2023-09-25T21:40:37.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,530 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,09 BROOKLYN,3050560014,BROOKLYN,996619,178251,PHONE,Unspecified,BROOKLYN,40.6559258716174,-73.9554212641334,"{'latitude': '40.6559258716174', 'longitude': '-73.9554212641334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860141,2023-09-19T09:30:53.000,2023-09-25T21:40:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,530 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,09 BROOKLYN,3050560014,BROOKLYN,996619,178251,PHONE,Unspecified,BROOKLYN,40.6559258716174,-73.9554212641334,"{'latitude': '40.6559258716174', 'longitude': '-73.9554212641334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58866662,2023-09-19T09:30:51.000,2023-10-10T10:05:22.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10001,42 WEST   33 STREET,WEST   33 STREET,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   33 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-20T04:44:46.000,05 MANHATTAN,1008340069,MANHATTAN,987835,212014,ONLINE,Unspecified,MANHATTAN,40.74860529205283,-73.98706143637031,"{'latitude': '40.74860529205283', 'longitude': '-73.98706143637031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58869131,2023-09-19T09:30:49.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11436,116-24 139 STREET,139 STREET,,,,,ADDRESS,JAMAICA,,Assigned,The Department of Buildings has attempted to conduct an inspection of this premises and was denied access. A second attempt will be made.,2023-10-25T00:00:00.000,12 QUEENS,4119960121,QUEENS,1039019,186799,UNKNOWN,Unspecified,QUEENS,40.67922743212323,-73.8025395878511,"{'latitude': '40.67922743212323', 'longitude': '-73.8025395878511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58869132,2023-09-19T09:30:48.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11235,728 OCEANVIEW AVENUE,OCEANVIEW AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-11-14T00:00:00.000,13 BROOKLYN,3086787501,BROOKLYN,995239,150565,UNKNOWN,Unspecified,BROOKLYN,40.579935382042194,-73.96043994232626,"{'latitude': '40.579935382042194', 'longitude': '-73.96043994232626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58868567,2023-09-19T09:30:18.000,2023-09-20T14:51:47.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10304,659 ELBE AVENUE,ELBE AVENUE,MANTON PLACE,STEUBEN STREET,MANTON PLACE,STEUBEN STREET,ADDRESS,STATEN ISLAND,ELBE AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T12:24:39.000,01 STATEN ISLAND,5028980026,STATEN ISLAND,961567,161017,ONLINE,Unspecified,STATEN ISLAND,40.608601798827706,-74.08169316608398,"{'latitude': '40.608601798827706', 'longitude': '-74.08169316608398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856870,2023-09-19T09:30:14.000,2023-09-19T09:55:20.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10016,EAST   29 STREET,EAST   29 STREET,EAST   29 STREET,PARK AVENUE SOUTH,EAST   29 STREET,PARK AVENUE SOUTH,INTERSECTION,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-19T09:55:25.000,05 MANHATTAN,,MANHATTAN,988787,210316,PHONE,Unspecified,MANHATTAN,40.743944270894985,-73.98362673459947,"{'latitude': '40.743944270894985', 'longitude': '-73.98362673459947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58859282,2023-09-19T09:30:00.000,2023-09-19T19:15:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11379,71-26 66 ROAD,66 ROAD,71 STREET,PLEASANTVIEW STREET,71 STREET,PLEASANTVIEW STREET,ADDRESS,MIDDLE VILLAGE,66 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T19:16:02.000,05 QUEENS,4030530079,QUEENS,1016524,199430,MOBILE,Unspecified,QUEENS,40.71400715823035,-73.88358087336448,"{'latitude': '40.71400715823035', 'longitude': '-73.88358087336448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58860909,2023-09-19T09:29:50.000,2023-09-22T06:20:46.000,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,10312,AMBOY ROAD,AMBOY ROAD,AMBOY ROAD,ARMSTRONG AVENUE,AMBOY ROAD,ARMSTRONG AVENUE,INTERSECTION,,,Closed,"The Department of Sanitation (DSNY) inspected the lot and notified the property owner that they must clean it. At the agency's follow-up inspection, they found the lot was clean.",2023-09-22T06:20:50.000,03 STATEN ISLAND,,STATEN ISLAND,940098,138332,PHONE,Unspecified,STATEN ISLAND,40.54625507914671,-74.15886579332214,"{'latitude': '40.54625507914671', 'longitude': '-74.15886579332214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
