unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_company_borough
58847026,2023-09-18T11:50:50.000,2023-09-26T11:02:41.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10032,3926 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,12 MANHATTAN,1021220077,MANHATTAN,1000446,244848,PHONE,Unspecified,MANHATTAN,40.83871161234358,-73.94146811381088,"{'latitude': '40.83871161234358', 'longitude': '-73.94146811381088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852297,2023-09-18T11:50:48.000,2023-09-18T15:19:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11423,100-55 196 STREET,196 STREET,ADDRESS,HOLLIS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T15:19:33.000,12 QUEENS,4108630041,QUEENS,1049985,197823,PHONE,Unspecified,QUEENS,40.70941100551386,-73.76289611726348,"{'latitude': '40.70941100551386', 'longitude': '-73.76289611726348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",100 AVENUE,104 AVENUE,100 AVENUE,104 AVENUE,196 STREET,,,,,,,,
58846564,2023-09-18T11:50:46.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,100 ALLEN STREET,ALLEN STREET,ADDRESS,NEW YORK,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 MANHATTAN,1004140054,MANHATTAN,986847,201111,UNKNOWN,Unspecified,MANHATTAN,40.718679584945505,-73.9906314191286,"{'latitude': '40.718679584945505', 'longitude': '-73.9906314191286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-11-14T07:29:10.000,,,
58851275,2023-09-18T11:50:45.000,2023-10-02T11:21:29.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10469,3307 LURTING AVENUE,LURTING AVENUE,ADDRESS,BRONX,Closed,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years). The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority. For specific scheduling information regarding your street, contact your Community Board.",2023-10-02T11:21:32.000,12 BRONX,2046380047,BRONX,1023921,257463,PHONE,Unspecified,BRONX,40.873261717677,-73.8565555780799,"{'latitude': '40.873261717677', 'longitude': '-73.8565555780799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUNCAN STREET,EAST GUN HILL ROAD,DUNCAN STREET,EAST GUN HILL ROAD,LURTING AVENUE,,,,,,,,
58846125,2023-09-18T11:50:38.000,2023-09-21T08:54:20.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10452,50 EAST  167 STREET,EAST  167 STREET,ADDRESS,BRONX,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T11:50:38.000,04 BRONX,2024880025,BRONX,1006185,243693,PHONE,Unspecified,BRONX,40.835529083245476,-73.92073131714542,"{'latitude': '40.835529083245476', 'longitude': '-73.92073131714542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 167 STREET,GERARD AVENUE,EAST  167 STREET,GERARD AVENUE,,,,,,,,,
58850441,2023-09-18T11:50:14.000,2023-09-18T12:26:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,1578 43 STREET,43 STREET,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T12:26:59.000,12 BROOKLYN,3054300039,BROOKLYN,989060,170544,MOBILE,Unspecified,BROOKLYN,40.63477915169163,-73.98266991961515,"{'latitude': '40.63477915169163', 'longitude': '-73.98266991961515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,43 STREET,,,,,,,,
58855127,2023-09-18T11:50:01.000,2023-09-20T14:09:44.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11215,532 10 STREET,10 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-19T08:32:25.000,06 BROOKLYN,3010180041,BROOKLYN,989078,182114,ONLINE,Unspecified,BROOKLYN,40.666536276579194,-73.98259678506366,"{'latitude': '40.666536276579194', 'longitude': '-73.98259678506366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,10 STREET,,,,,,,,
58854133,2023-09-18T11:50:00.000,2023-09-18T13:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11204,1825 50 STREET,50 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-18T13:00:00.000,12 BROOKLYN,3054560073,BROOKLYN,989554,167837,PHONE,Unspecified,BROOKLYN,40.62734872704168,-73.98089220104832,"{'latitude': '40.62734872704168', 'longitude': '-73.98089220104832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18 AVE,LIRR BAY RIDGE LINE,,,,,,,,,,,
58845260,2023-09-18T11:50:00.000,2023-09-18T12:50:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10312,56 NIPPON AVENUE,NIPPON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-18T12:50:00.000,03 STATEN ISLAND,5063390114,STATEN ISLAND,930236,137140,PHONE,Unspecified,STATEN ISLAND,40.542928696988795,-74.1943411886599,"{'latitude': '40.542928696988795', 'longitude': '-74.1943411886599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STAFFORD AVE,SINCLAIR AVE,,,,,,,,,,,
58847940,2023-09-18T11:50:00.000,2023-09-18T12:55:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,49 SHERMAN STREET,SHERMAN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T12:55:25.000,07 BROOKLYN,3011150054,BROOKLYN,990495,178758,MOBILE,Unspecified,BROOKLYN,40.65732391202899,-73.9774921149025,"{'latitude': '40.65732391202899', 'longitude': '-73.9774921149025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,SHERMAN STREET,,,,,,,,
58852277,2023-09-18T11:50:00.000,2023-09-18T14:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Wireless,,11223,,,INTERSECTION,BROOKLYN,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T14:05:00.000,15 BROOKLYN,,BROOKLYN,994811,160732,UNKNOWN,Unspecified,BROOKLYN,40.60784227081624,-73.9619648365069,"{'latitude': '40.60784227081624', 'longitude': '-73.9619648365069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,CONEY ISLAND AVENUE,QUENTIN ROAD,,,,,N/A,,,,
58854132,2023-09-18T11:50:00.000,2023-09-18T14:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11101,24-02 49 AVENUE,49 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-18T14:15:00.000,02 QUEENS,4000717501,QUEENS,999179,209581,ONLINE,Unspecified,QUEENS,40.74191544236603,-73.9461254023033,"{'latitude': '40.74191544236603', 'longitude': '-73.9461254023033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SKILLMAN AVE,CRESCENT ST,,,,,,,,,,,
58854172,2023-09-18T11:49:57.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,98 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 MANHATTAN,1004090003,MANHATTAN,987013,201044,UNKNOWN,Unspecified,MANHATTAN,40.71849563576353,-73.99003260781235,"{'latitude': '40.71849563576353', 'longitude': '-73.99003260781235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-11-14T07:29:10.000,,,
58850402,2023-09-18T11:49:51.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,96 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,03 MANHATTAN,1004090002,MANHATTAN,987004,201021,UNKNOWN,Unspecified,MANHATTAN,40.71843250909744,-73.99006508429788,"{'latitude': '40.71843250909744', 'longitude': '-73.99006508429788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T11:49:51.000,,,
58845299,2023-09-18T11:49:32.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,99 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,03 MANHATTAN,1004140055,MANHATTAN,987004,201037,UNKNOWN,Unspecified,MANHATTAN,40.71847642525218,-73.99006507775161,"{'latitude': '40.71847642525218', 'longitude': '-73.99006507775161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T11:49:32.000,,,
58853681,2023-09-18T11:49:28.000,2023-09-29T15:22:51.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11367,141-24 73 TERRACE,73 TERRACE,ADDRESS,FLUSHING,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-29T15:22:54.000,08 QUEENS,4066040041,QUEENS,1033488,202890,PHONE,Unspecified,QUEENS,40.723425861214025,-73.8223629755385,"{'latitude': '40.723425861214025', 'longitude': '-73.8223629755385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",141 STREET,141 PLACE,141 STREET,141 PLACE,73 TERRACE,,,,,,,,
58854866,2023-09-18T11:49:14.000,2023-09-18T12:46:37.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,3+ Family Apartment Building,10023,122 WEST   71 STREET,WEST   71 STREET,ADDRESS,NEW YORK,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-18T12:46:37.000,07 MANHATTAN,1011420141,MANHATTAN,989772,222378,PHONE,Unspecified,MANHATTAN,40.77705080547685,-73.98006212862789,"{'latitude': '40.77705080547685', 'longitude': '-73.98006212862789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   71 STREET,,,,,,,,
58854309,2023-09-18T11:49:05.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10002,97 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-19T00:00:00.000,03 MANHATTAN,1004140056,MANHATTAN,986996,201017,UNKNOWN,Unspecified,MANHATTAN,40.71842153254551,-73.99009394552479,"{'latitude': '40.71842153254551', 'longitude': '-73.99009394552479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58845290,2023-09-18T11:48:55.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11432,184-15 CAMBRIDGE ROAD,CAMBRIDGE ROAD,ADDRESS,JAMAICA,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,2023-09-19T00:00:00.000,08 QUEENS,4099660085,QUEENS,1045221,201282,UNKNOWN,Unspecified,QUEENS,40.718939215773595,-73.78004829856712,"{'latitude': '40.718939215773595', 'longitude': '-73.78004829856712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58851619,2023-09-18T11:48:54.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11355,132-42 59 AVENUE,59 AVENUE,ADDRESS,FLUSHING,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T00:00:00.000,07 QUEENS,4063670087,QUEENS,1030551,210587,UNKNOWN,Unspecified,QUEENS,40.74456805315182,-73.83290585967671,"{'latitude': '40.74456805315182', 'longitude': '-73.83290585967671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846271,2023-09-18T11:48:54.000,2023-09-18T12:14:46.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10012,251 MERCER STREET,MERCER STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T12:14:49.000,02 MANHATTAN,1005350036,MANHATTAN,985521,204657,ONLINE,Unspecified,MANHATTAN,40.72841278597895,-73.99541424510747,"{'latitude': '40.72841278597895', 'longitude': '-73.99541424510747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST    3 STREET,WEST    4 STREET,WEST    3 STREET,WEST    4 STREET,MERCER STREET,,,,,,,,
58847438,2023-09-18T11:48:47.000,2023-09-21T16:04:14.000,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,10314,19 SIDEVIEW AVENUE,SIDEVIEW AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-21T16:04:17.000,02 STATEN ISLAND,5022300001,STATEN ISLAND,938055,160472,PHONE,Unspecified,STATEN ISLAND,40.60701450950113,-74.16636810846776,"{'latitude': '40.60701450950113', 'longitude': '-74.16636810846776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARLENE STREET,SPEEDWELL AVENUE,ARLENE STREET,SPEEDWELL AVENUE,SIDEVIEW AVENUE,,,,,,,,
58849153,2023-09-18T11:48:45.000,2023-09-18T12:27:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,4401 17 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T12:27:37.000,12 BROOKLYN,3054040006,BROOKLYN,989740,169628,MOBILE,Unspecified,BROOKLYN,40.63226453068537,-73.98022067431778,"{'latitude': '40.63226453068537', 'longitude': '-73.98022067431778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44 STREET,45 STREET,44 STREET,45 STREET,17 AVENUE,,,,,,,,
58848428,2023-09-18T11:48:13.000,2023-10-12T08:56:55.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11238,79 CLIFTON PLACE,CLIFTON PLACE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-12T00:00:00.000,02 BROOKLYN,3019480042,BROOKLYN,995051,189942,ONLINE,Unspecified,BROOKLYN,40.68801709414181,-73.96105371077101,"{'latitude': '40.68801709414181', 'longitude': '-73.96105371077101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846100,2023-09-18T11:48:09.000,2023-09-29T15:03:29.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11367,141-18 73 TERRACE,73 TERRACE,ADDRESS,FLUSHING,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-29T15:03:33.000,08 QUEENS,4066040038,QUEENS,1033437,202890,PHONE,Unspecified,QUEENS,40.72342614493542,-73.82254696886581,"{'latitude': '40.72342614493542', 'longitude': '-73.82254696886581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",141 STREET,141 PLACE,141 STREET,141 PLACE,73 TERRACE,,,,,,,,
58847881,2023-09-18T11:48:09.000,2023-09-18T14:05:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,23-12 30 DRIVE,30 DRIVE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T14:05:36.000,01 QUEENS,4005700030,QUEENS,1004323,218895,PHONE,Unspecified,QUEENS,40.76746981644549,-73.92753434267112,"{'latitude': '40.76746981644549', 'longitude': '-73.92753434267112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,30 DRIVE,,,,,,,,
58847104,2023-09-18T11:47:50.000,2023-10-28T18:33:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10473,955 UNDERHILL AVENUE,UNDERHILL AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-28T00:00:00.000,09 BRONX,2036680001,BRONX,1022750,239781,PHONE,Unspecified,BRONX,40.82473509905011,-73.86089126489054,"{'latitude': '40.82473509905011', 'longitude': '-73.86089126489054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847665,2023-09-18T11:47:39.000,2023-09-19T11:31:18.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11377,56-05 30 AVENUE,30 AVENUE,ADDRESS,WOODSIDE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T15:54:23.000,01 QUEENS,4010230036,QUEENS,1010270,216098,PHONE,Unspecified,QUEENS,40.75977727317729,-73.90607588375873,"{'latitude': '40.75977727317729', 'longitude': '-73.90607588375873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOBART STREET,56 PLACE,HOBART STREET,56 PLACE,30 AVENUE,,,,,,,,
58846104,2023-09-18T11:47:35.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11229,1611 AVENUE V,AVENUE V,ADDRESS,BROOKLYN,In Progress,,,15 BROOKLYN,3073490043,BROOKLYN,996785,156727,PHONE,Unspecified,BROOKLYN,40.59684678884394,-73.95486296096726,"{'latitude': '40.59684678884394', 'longitude': '-73.95486296096726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   16 STREET,EAST   17 STREET,EAST   16 STREET,EAST   17 STREET,AVENUE V,,,,,,,,
58851421,2023-09-18T11:47:33.000,2023-09-20T14:09:26.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11215,532 10 STREET,10 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-19T08:34:40.000,06 BROOKLYN,3010180041,BROOKLYN,989078,182114,ONLINE,Unspecified,BROOKLYN,40.666536276579194,-73.98259678506366,"{'latitude': '40.666536276579194', 'longitude': '-73.98259678506366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,10 STREET,,,,,,,,
58850613,2023-09-18T11:47:30.000,2023-09-18T16:41:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11434,145-43 157 STREET,157 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:41:09.000,13 QUEENS,4150140463,QUEENS,1044927,181298,PHONE,Unspecified,QUEENS,40.66408994090032,-73.78128889075165,"{'latitude': '40.66408994090032', 'longitude': '-73.78128889075165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,157 STREET,,,,,,,,
58853827,2023-09-18T11:47:02.000,2023-09-26T10:33:53.000,DOT,Department of Transportation,Street Sign - Dangling,"No Parking, Standing, Stopping",Street,11237,130 WILSON AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-26T10:33:59.000,04 BROOKLYN,3032080028,BROOKLYN,1004814,194590,ONLINE,Unspecified,BROOKLYN,40.700757473765435,-73.92583606933124,"{'latitude': '40.700757473765435', 'longitude': '-73.92583606933124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WILLOUGHBY AVENUE,SUYDAM STREET,WILLOUGHBY AVENUE,SUYDAM STREET,WILSON AVENUE,,,,,,,,
58849908,2023-09-18T11:47:01.000,2023-09-18T11:47:01.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10310,657 OAKLAND AVENUE,OAKLAND AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-18T11:47:01.000,01 STATEN ISLAND,5002880023,STATEN ISLAND,953960,167042,PHONE,Unspecified,STATEN ISLAND,40.62511642463665,-74.10911689621571,"{'latitude': '40.62511642463665', 'longitude': '-74.10911689621571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MATHEWS AVENUE,WHITEWOOD AVENUE,MATHEWS AVENUE,WHITEWOOD AVENUE,OAKLAND AVENUE,,,,,,,,
58846548,2023-09-18T11:47:00.000,2023-09-18T12:20:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10038,182 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-18T12:20:00.000,01 MANHATTAN,1000657502,MANHATTAN,981551,197981,ONLINE,Unspecified,MANHATTAN,40.71008845199144,-74.00973528718632,"{'latitude': '40.71008845199144', 'longitude': '-74.00973528718632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORTLANDT ST,JOHN ST,,,,,,,,,,,
58853192,2023-09-18T11:47:00.000,2023-09-18T13:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller Cabinet,,11367,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T13:35:00.000,08 QUEENS,,QUEENS,1034486,203562,UNKNOWN,Unspecified,QUEENS,40.72526472310211,-73.81875746281968,"{'latitude': '40.72526472310211', 'longitude': '-73.81875746281968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,73 AVENUE,147 STREET,,,,,N/A,,,,
58846219,2023-09-18T11:47:00.000,2023-09-19T12:01:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10307,34 PARKER STREET,PARKER STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-09-19T12:01:00.000,03 STATEN ISLAND,5080380061,STATEN ISLAND,918029,126702,PHONE,Unspecified,STATEN ISLAND,40.5141956947033,-74.2381594044602,"{'latitude': '40.5141956947033', 'longitude': '-74.2381594044602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMBOY ROAD,LENHART STREET,,,,,,,,,,,
58845280,2023-09-18T11:47:00.000,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10310,75 BROADWAY,BROADWAY,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5001690020,STATEN ISLAND,951586,172277,PHONE,Unspecified,STATEN ISLAND,40.63947694316889,-74.1176943377094,"{'latitude': '40.63947694316889', 'longitude': '-74.1176943377094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SKINNER LN,MARKHAM LN,,,,,,,,,,,
58849890,2023-09-18T11:46:57.000,2023-09-29T12:52:59.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11367,141-14 73 TERRACE,73 TERRACE,ADDRESS,FLUSHING,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-29T12:53:03.000,08 QUEENS,4066040036,QUEENS,1033403,202893,PHONE,Unspecified,QUEENS,40.723434568176316,-73.82266960917465,"{'latitude': '40.723434568176316', 'longitude': '-73.82266960917465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",141 STREET,141 PLACE,141 STREET,141 PLACE,73 TERRACE,,,,,,,,
58852923,2023-09-18T11:46:57.000,2023-09-18T12:26:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,1114 41 STREET,41 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T12:26:14.000,12 BROOKLYN,3055920012,BROOKLYN,986637,173128,MOBILE,Unspecified,BROOKLYN,40.64187266421624,-73.99139889827676,"{'latitude': '40.64187266421624', 'longitude': '-73.99139889827676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FORT HAMILTON PARKWAY,12 AVENUE,FORT HAMILTON PARKWAY,12 AVENUE,41 STREET,,,,,,,,
