unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location,taxi_company_borough
58876703,2023-09-20T16:38:29.000,2023-09-27T12:32:44.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10033,561 WEST  175 STREET,WEST  175 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 MANHATTAN,1021330024,MANHATTAN,1002029,247174,PHONE,Unspecified,MANHATTAN,40.8450927562491,-73.93574103203215,"{'latitude': '40.8450927562491', 'longitude': '-73.93574103203215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58880494,2023-09-20T16:38:29.000,2023-09-27T20:45:38.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10033,561 WEST  175 STREET,WEST  175 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,12 MANHATTAN,1021330024,MANHATTAN,1002029,247174,PHONE,Unspecified,MANHATTAN,40.8450927562491,-73.93574103203215,"{'latitude': '40.8450927562491', 'longitude': '-73.93574103203215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58879224,2023-09-20T16:38:29.000,2023-09-27T12:32:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10033,561 WEST  175 STREET,WEST  175 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 MANHATTAN,1021330024,MANHATTAN,1002029,247174,PHONE,Unspecified,MANHATTAN,40.8450927562491,-73.93574103203215,"{'latitude': '40.8450927562491', 'longitude': '-73.93574103203215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58877482,2023-09-20T16:38:23.000,2023-09-20T17:11:13.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,10028,3 AVENUE,3 AVENUE,3 AVENUE,EAST   81 STREET,3 AVENUE,EAST   81 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T17:11:17.000,08 MANHATTAN,,MANHATTAN,996344,221852,PHONE,Unspecified,MANHATTAN,40.77560052509371,-73.95633405056351,"{'latitude': '40.77560052509371', 'longitude': '-73.95633405056351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,
58879163,2023-09-20T16:38:18.000,2023-09-22T16:21:58.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11694,158 BEACH  114 STREET,BEACH  114 STREET,,,,,ADDRESS,FAR ROCKAWAY,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,14 QUEENS,4161860060,QUEENS,1030101,150445,ONLINE,Unspecified,QUEENS,40.579494243967446,-73.83493882649488,"{'latitude': '40.579494243967446', 'longitude': '-73.83493882649488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58875364,2023-09-20T16:38:18.000,2023-09-22T16:21:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11694,158 BEACH  114 STREET,BEACH  114 STREET,,,,,ADDRESS,FAR ROCKAWAY,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,14 QUEENS,4161860060,QUEENS,1030101,150445,ONLINE,Unspecified,QUEENS,40.579494243967446,-73.83493882649488,"{'latitude': '40.579494243967446', 'longitude': '-73.83493882649488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58881167,2023-09-20T16:38:16.000,2023-10-04T06:53:03.000,DSNY,Department of Sanitation,Dead Animal,Cat,11411,116 AVENUE,116 AVENUE,116 AVENUE,224 STREET,116 AVENUE,224 STREET,INTERSECTION,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T12:08:17.000,13 QUEENS,,QUEENS,1057523,192859,PHONE,Unspecified,QUEENS,40.6957268383161,-73.7357609777724,"{'latitude': '40.6957268383161', 'longitude': '-73.7357609777724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,
58880339,2023-09-20T16:37:44.000,2023-09-20T17:16:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10468,50 EAST  191 STREET,EAST  191 STREET,MORRIS AVENUE,CRESTON AVENUE,MORRIS AVENUE,CRESTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T17:17:00.000,07 BRONX,2031750015,BRONX,1012405,254063,PHONE,Unspecified,BRONX,40.863974007488046,-73.89820995792564,"{'latitude': '40.863974007488046', 'longitude': '-73.89820995792564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,EAST  191 STREET,,,,,,,,
58879567,2023-09-20T16:37:37.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,11106,ASTORIA HEALTH PLAYGROUND,ASTORIA HEALTH PLAYGROUND,31 AVENUE,31 ROAD,31 AVENUE,31 ROAD,UNRECOGNIZED,ASTORIA,In Progress,,,01 QUEENS,4005180035,QUEENS,1002904,219055,PHONE,Unspecified,QUEENS,40.76791208292399,-73.9326566368983,"{'latitude': '40.76791208292399', 'longitude': '-73.9326566368983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,ASTORIA HEALTH PLAYGROUND,,,,,,,,
58878856,2023-09-20T16:37:32.000,2023-09-20T20:30:31.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11435,95-22 ALLENDALE STREET,ALLENDALE STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:30:36.000,12 QUEENS,4100070014,QUEENS,1037252,193401,PHONE,Unspecified,QUEENS,40.697359119509535,-73.80885825041813,"{'latitude': '40.697359119509535', 'longitude': '-73.80885825041813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ALLENDALE STREET,,,,,,,,
58870973,2023-09-20T16:37:22.000,2023-09-20T17:46:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11210,1058 EAST   29 STREET,EAST   29 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T17:46:28.000,14 BROOKLYN,3076100068,BROOKLYN,998788,167100,ONLINE,Unspecified,BROOKLYN,40.62531547596144,-73.94762806693716,"{'latitude': '40.62531547596144', 'longitude': '-73.94762806693716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST   29 STREET,,,,,,,,
58879445,2023-09-20T16:36:58.000,2023-09-20T16:36:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11369,30-07 94 STREET,94 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-20T16:36:58.000,03 QUEENS,4013920055,QUEENS,1018890,216591,ONLINE,Unspecified,QUEENS,40.76110085971612,-73.87495785849913,"{'latitude': '40.76110085971612', 'longitude': '-73.87495785849913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,94 STREET,,,,,,,,
58872395,2023-09-20T16:36:45.000,2023-09-20T17:20:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11212,365 POWELL STREET,POWELL STREET,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T17:20:52.000,16 BROOKLYN,3037800001,BROOKLYN,1011187,181751,ONLINE,Unspecified,BROOKLYN,40.665500261551514,-73.9029032285716,"{'latitude': '40.665500261551514', 'longitude': '-73.9029032285716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,POWELL STREET,,,,,,,,
58880067,2023-09-20T16:36:45.000,2023-09-20T17:34:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10458,236 BEDFORD PARK BOULEVARD,BEDFORD PARK BOULEVARD,VALENTINE AVENUE,BRIGGS AVENUE,VALENTINE AVENUE,BRIGGS AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T17:34:53.000,07 BRONX,2032970040,BRONX,1015582,256686,ONLINE,Unspecified,BRONX,40.871162633641255,-73.88671175432482,"{'latitude': '40.871162633641255', 'longitude': '-73.88671175432482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEDFORD PARK BOULEVARD,,,,,,,,
58874364,2023-09-20T16:36:40.000,2023-09-20T17:10:13.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,10036,WEST   48 STREET,WEST   48 STREET,11 AVENUE,WEST   48 STREET,11 AVENUE,WEST   48 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T17:10:17.000,04 MANHATTAN,,MANHATTAN,985484,217851,MOBILE,Unspecified,MANHATTAN,40.764627009473415,-73.99554531987546,"{'latitude': '40.764627009473415', 'longitude': '-73.99554531987546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,
58878790,2023-09-20T16:36:33.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11236,1255 EAST   93 STREET,EAST   93 STREET,,,,,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-14T00:00:00.000,18 BROOKLYN,3082200032,BROOKLYN,1011545,172374,UNKNOWN,Unspecified,BROOKLYN,40.639761360058394,-73.90165073632542,"{'latitude': '40.639761360058394', 'longitude': '-73.90165073632542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58873550,2023-09-20T16:36:32.000,2023-09-20T16:36:32.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11369,30-07 94 STREET,94 STREET,,,,,ADDRESS,EAST ELMHURST,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,03 QUEENS,4013920055,QUEENS,1018890,216591,UNKNOWN,Unspecified,QUEENS,40.76110085971612,-73.87495785849913,"{'latitude': '40.76110085971612', 'longitude': '-73.87495785849913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58880141,2023-09-20T16:36:31.000,2023-11-08T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11369,30-11 94 STREET,94 STREET,,,,,ADDRESS,EAST ELMHURST,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-08T00:00:00.000,03 QUEENS,4013920053,QUEENS,1018892,216583,UNKNOWN,Unspecified,QUEENS,40.76107889395613,-73.87495068021062,"{'latitude': '40.76107889395613', 'longitude': '-73.87495068021062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58880432,2023-09-20T16:36:30.000,2023-09-20T17:04:27.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10033,602 WEST  184 STREET,WEST  184 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T17:04:32.000,12 MANHATTAN,1021650063,MANHATTAN,1002877,249395,MOBILE,Unspecified,MANHATTAN,40.85118699615938,-73.93266992103403,"{'latitude': '40.85118699615938', 'longitude': '-73.93266992103403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  184 STREET,,,,,,,,
58873086,2023-09-20T16:36:24.000,2023-09-20T16:57:29.000,NYPD,New York City Police Department,Encampment,N/A,10011,108 FIFTH AVENUE,FIFTH AVENUE,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T16:57:32.000,05 MANHATTAN,1008177501,MANHATTAN,986192,207897,MOBILE,Unspecified,MANHATTAN,40.73730566803275,-73.99299234886192,"{'latitude': '40.73730566803275', 'longitude': '-73.99299234886192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,5 AVENUE,,,,,,,,
58872847,2023-09-20T16:36:11.000,2023-10-23T15:11:02.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,10301,90 ROBERT LANE,ROBERT LANE,DEAD END,CRYSTAL LANE,DEAD END,CRYSTAL LANE,ADDRESS,STATEN ISLAND,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-10-23T15:11:09.000,01 STATEN ISLAND,5000960132,STATEN ISLAND,958975,171718,ONLINE,Unspecified,STATEN ISLAND,40.637966775891776,-74.09106835371323,"{'latitude': '40.637966775891776', 'longitude': '-74.09106835371323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ROBERT LANE,,,,,,,,
58873030,2023-09-20T16:36:10.000,,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,10002,605 WATER STREET,WATER STREET,MONTGOMERY STREET,GOUVERNEUR SLIP WEST,MONTGOMERY STREET,GOUVERNEUR SLIP WEST,ADDRESS,NEW YORK,In Progress,,,03 MANHATTAN,1002440019,MANHATTAN,988561,198404,PHONE,Unspecified,MANHATTAN,40.71124884794379,-73.98444996153621,"{'latitude': '40.71124884794379', 'longitude': '-73.98444996153621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apartment Building,WATER STREET,,,,,,,,
58874332,2023-09-20T16:36:01.000,2023-09-27T09:30:28.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11229,2736 OCEAN AVENUE,OCEAN AVENUE,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-27T09:30:24.000,15 BROOKLYN,3074047502,BROOKLYN,998002,155852,PHONE,Unspecified,BROOKLYN,40.59444328570087,-73.95048247118802,"{'latitude': '40.59444328570087', 'longitude': '-73.95048247118802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,OCEAN AVENUE,,,,,,,,
58879740,2023-09-20T16:35:55.000,2023-09-23T14:17:48.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,11211,276 HEWES STREET,HEWES STREET,MARCY AVENUE,HARRISON AVENUE,MARCY AVENUE,HARRISON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T11:24:36.000,01 BROOKLYN,3022130023,BROOKLYN,996882,196378,ONLINE,Unspecified,BROOKLYN,40.70567999105144,-73.95443941444147,"{'latitude': '40.70567999105144', 'longitude': '-73.95443941444147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HEWES STREET,,,,,,,,
58870780,2023-09-20T16:35:51.000,2023-09-20T20:45:36.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,10469,3129 GUNTHER AVENUE,GUNTHER AVENUE,HAMMERSLEY AVENUE,BURKE AVENUE,HAMMERSLEY AVENUE,BURKE AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T20:45:41.000,12 BRONX,2047690016,BRONX,1028421,257381,PHONE,Unspecified,BRONX,40.87301528061608,-73.84028482376084,"{'latitude': '40.87301528061608', 'longitude': '-73.84028482376084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GUNTHER AVENUE,,,,,,,,
58878388,2023-09-20T16:35:42.000,2023-09-22T21:17:01.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11218,3614 14 AVENUE,14 AVENUE,36 STREET,37 STREET,36 STREET,37 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-22T21:17:05.000,12 BROOKLYN,3053490097,BROOKLYN,989109,172753,MOBILE,Unspecified,BROOKLYN,40.64084235845852,-73.98249178542858,"{'latitude': '40.64084235845852', 'longitude': '-73.98249178542858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,14 AVENUE,,,,,,,,
58876707,2023-09-20T16:35:40.000,2023-09-25T20:49:50.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,10457,2074 ARTHUR AVENUE,ARTHUR AVENUE,,,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,06 BRONX,2030690065,BRONX,1014151,248544,PHONE,Unspecified,BRONX,40.84882027257111,-73.89192218974176,"{'latitude': '40.84882027257111', 'longitude': '-73.89192218974176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58878689,2023-09-20T16:35:36.000,2023-09-20T18:07:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11432,164-25 GOETHALS AVENUE,GOETHALS AVENUE,164 STREET,164 PLACE,164 STREET,164 PLACE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T18:07:58.000,08 QUEENS,4070240021,QUEENS,1038875,201463,ONLINE,Unspecified,QUEENS,40.719477476082126,-73.80293982002176,"{'latitude': '40.719477476082126', 'longitude': '-73.80293982002176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GOETHALS AVENUE,,,,,,,,
58875571,2023-09-20T16:35:26.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,10016,455 1 AVENUE,1 AVENUE,EAST   26 STREET,EAST   27 STREET,EAST   26 STREET,EAST   27 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:25:58.000,06 MANHATTAN,1009320017,MANHATTAN,990653,208574,PHONE,Unspecified,MANHATTAN,40.739161760669404,-73.97689431479226,"{'latitude': '40.739161760669404', 'longitude': '-73.97689431479226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,1 AVENUE,,,,,,,"455 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016",
58879825,2023-09-20T16:35:25.000,2023-09-23T06:14:24.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11421,79-19 ATLANTIC AVENUE,ATLANTIC AVENUE,ROCKAWAY BOULEVARD,80 STREET,ROCKAWAY BOULEVARD,80 STREET,ADDRESS,WOODHAVEN,Closed,The Department of Sanitation removed the items.,2023-09-23T06:14:34.000,09 QUEENS,4089590079,QUEENS,1022888,188792,ONLINE,Unspecified,QUEENS,40.684782865141194,-73.86068564738586,"{'latitude': '40.684782865141194', 'longitude': '-73.86068564738586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ATLANTIC AVENUE,,,,,,,,
58881102,2023-09-20T16:35:19.000,2023-09-21T13:51:50.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,11416,101-60 92 STREET,92 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,OZONE PARK,Closed,The Department of Sanitation collected the requested items.,2023-09-21T12:43:09.000,09 QUEENS,4090980022,QUEENS,1026305,188210,ONLINE,Unspecified,QUEENS,40.68316983460479,-73.84836886392728,"{'latitude': '40.68316983460479', 'longitude': '-73.84836886392728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,92 STREET,,,,,,,,
58871742,2023-09-20T16:35:15.000,2023-09-20T18:33:51.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,10455,418 EAST  153 STREET,EAST  153 STREET,MELROSE AVENUE,ELTON AVENUE,MELROSE AVENUE,ELTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T18:33:55.000,01 BRONX,2023740080,BRONX,1007501,237578,ONLINE,Unspecified,BRONX,40.818741793230835,-73.91599675209956,"{'latitude': '40.818741793230835', 'longitude': '-73.91599675209956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  153 STREET,,,,,,,,
58879002,2023-09-20T16:35:06.000,2023-09-20T20:19:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10469,2913 DEWITT PLACE,DEWITT PLACE,ARNOW AVENUE,SEYMOUR AVENUE,ARNOW AVENUE,SEYMOUR AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:19:06.000,11 BRONX,2045640137,BRONX,1026670,255638,ONLINE,Unspecified,BRONX,40.86823987510355,-73.84662717751681,"{'latitude': '40.86823987510355', 'longitude': '-73.84662717751681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DEWITT PLACE,,,,,,,,
58871937,2023-09-20T16:35:03.000,2023-09-23T13:40:19.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,11434,151-28 133 AVENUE,133 AVENUE,DEAD END,CRANSTON STREET,DEAD END,CRANSTON STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation collected the requested items.,2023-09-21T04:52:20.000,12 QUEENS,4121290025,QUEENS,1043706,183193,PHONE,Unspecified,QUEENS,40.669299562318585,-73.78567327238319,"{'latitude': '40.669299562318585', 'longitude': '-73.78567327238319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,133 AVENUE,,,,,,,,
58877328,2023-09-20T16:35:00.000,2023-09-20T19:45:00.000,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),10005,15 BROAD STREET,BROAD STREET,NASSAU ST,EXCHANGE PL,,,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-20T19:45:00.000,01 MANHATTAN,1000267501,MANHATTAN,981194,196685,PHONE,Unspecified,MANHATTAN,40.70653112258488,-74.0110223971889,"{'latitude': '40.70653112258488', 'longitude': '-74.0110223971889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58876183,2023-09-20T16:34:32.000,2023-09-20T17:03:58.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,10021,EAST   71 STREET,EAST   71 STREET,EAST   71 STREET,MADISON AVENUE,EAST   71 STREET,MADISON AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T17:04:02.000,08 MANHATTAN,,MANHATTAN,993686,220211,PHONE,Unspecified,MANHATTAN,40.771099647029494,-73.96593318628399,"{'latitude': '40.771099647029494', 'longitude': '-73.96593318628399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,
58871536,2023-09-20T16:34:30.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11213,973 SAINT JOHNS PLACE,SAINT JOHNS PLACE,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T15:50:57.000,08 BROOKLYN,3012490057,BROOKLYN,999213,183896,MOBILE,Unspecified,BROOKLYN,40.67141614033679,-73.94605978203035,"{'latitude': '40.67141614033679', 'longitude': '-73.94605978203035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ST JOHNS PLACE,,,,,,,,
58877150,2023-09-20T16:34:20.000,2023-09-20T16:52:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,11236,9730 FARRAGUT ROAD,FARRAGUT ROAD,ROCKAWAY PARKWAY,EAST   98 STREET,ROCKAWAY PARKWAY,EAST   98 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T16:52:11.000,18 BROOKLYN,3081660043,BROOKLYN,1010986,174949,PHONE,Unspecified,BROOKLYN,40.6468308820659,-73.90365471702373,"{'latitude': '40.6468308820659', 'longitude': '-73.90365471702373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,FARRAGUT ROAD,,,,,,,,
58877421,2023-09-20T16:34:14.000,2023-09-20T17:16:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11101,38-02 QUEENS BOULEVARD,QUEENS BOULEVARD,38 STREET,39 STREET,38 STREET,39 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T17:16:20.000,02 QUEENS,4002230021,QUEENS,1004505,210383,PHONE,Unspecified,QUEENS,40.74410613688942,-73.92690294622201,"{'latitude': '40.74410613688942', 'longitude': '-73.92690294622201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,QUEENS BOULEVARD,,,,,,,,
