unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,facility_type
59441825,2023-09-29T10:03:08.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,,,,,,In Progress,,,0 Unspecified,,Unspecified,1013650,191648,ONLINE,Unspecified,Unspecified,40.692657428773984,-73.89398196146334,"{'latitude': '40.692657428773984', 'longitude': '-73.89398196146334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59456160,2023-09-29T10:03:07.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,,,,,,Closed,,2023-09-29T10:17:00.000,0 Unspecified,,Unspecified,,246295,PHONE,Unspecified,Unspecified,,,,2023-09-29T10:17:00.000,,,,,,,,,,,
59460112,2023-09-29T10:03:05.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11212,620 HOWARD AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,In Progress,,,16 BROOKLYN,,BROOKLYN,1006532,182215,PHONE,Unspecified,BROOKLYN,40.6667867767267,-73.91968103908027,"{'latitude': '40.6667867767267', 'longitude': '-73.91968103908027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,EAST NEW YORK AVENUE,SUTTER AVENUE,EAST NEW YORK AVENUE,SUTTER AVENUE,HOWARD AVENUE,,,,,,
59453202,2023-09-29T10:03:03.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11207,24 FURMAN AVENUE,FURMAN AVENUE,ADDRESS,BROOKLYN,In Progress,,,04 BROOKLYN,3034660020,BROOKLYN,1010005,187764,PHONE,Unspecified,BROOKLYN,40.68200810325941,-73.90714087130269,"{'latitude': '40.68200810325941', 'longitude': '-73.90714087130269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,FURMAN AVENUE,,,,,,
58965644,2023-09-29T10:03:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10128,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T23:50:00.000,08 MANHATTAN,,MANHATTAN,998509,224302,UNKNOWN,Unspecified,MANHATTAN,40.78232189963025,-73.94851201962811,"{'latitude': '40.78232189963025', 'longitude': '-73.94851201962811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T23:50:00.000,,,2 AVENUE,EAST 93 STREET,,,,,,,N/A
59449695,2023-09-29T10:02:58.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11218,553 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,In Progress,,,12 BROOKLYN,,BROOKLYN,990061,172705,PHONE,Unspecified,BROOKLYN,40.64071003531238,-73.9790615284192,"{'latitude': '40.64071003531238', 'longitude': '-73.9790615284192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,CHURCH AVENUE,AVENUE C,CHURCH AVENUE,AVENUE C,MCDONALD AVENUE,,,,,,
59449238,2023-09-29T10:02:55.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11218,1 CORTELYOU ROAD,CORTELYOU ROAD,ADDRESS,BROOKLYN,Closed,,2023-09-30T13:00:00.000,12 BROOKLYN,,BROOKLYN,989955,171659,PHONE,Unspecified,BROOKLYN,40.63783905796348,-73.97944435708268,"{'latitude': '40.63783905796348', 'longitude': '-73.97944435708268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T13:00:00.000,DAHILL ROAD,MCDONALD AVENUE,DAHILL ROAD,MCDONALD AVENUE,CORTELYOU ROAD,,,,,,
58963924,2023-09-29T10:02:50.000,DOB,Department of Buildings,General Construction/Plumbing,Construction - Change Grade/Watercourse,,10461,1852 TENBROECK AVENUE,TENBROECK AVENUE,ADDRESS,BRONX,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-04T00:00:00.000,11 BRONX,2042030041,BRONX,1025767,250004,UNKNOWN,Unspecified,BRONX,40.8527805566489,-73.84992693655265,"{'latitude': '40.8527805566489', 'longitude': '-73.84992693655265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T00:00:00.000,,,,,,,,,,,
59456337,2023-09-29T10:02:43.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11208,790 ELDERT LANE,ELDERT LANE,ADDRESS,BROOKLYN,In Progress,,,05 BROOKLYN,,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,DUMONT AVENUE,LINDEN BOULEVARD,DUMONT AVENUE,LINDEN BOULEVARD,ELDERT LANE,,,,,,
59455882,2023-09-29T10:02:41.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11102,21-06 NEWTOWN AVENUE,NEWTOWN AVENUE,ADDRESS,ASTORIA,Closed,,2023-09-29T18:25:00.000,01 QUEENS,4005430017,QUEENS,1004829,220575,PHONE,Unspecified,QUEENS,40.772079814119486,-73.92570248576762,"{'latitude': '40.772079814119486', 'longitude': '-73.92570248576762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T18:25:00.000,21 STREET,23 STREET,21 STREET,23 STREET,NEWTOWN AVENUE,,,,,,
58957088,2023-09-29T10:02:41.000,DOT,Department of Transportation,Street Condition,Pothole,,10462,BRONXDALE AVENUE,BRONXDALE AVENUE,BLOCKFACE,BRONX,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-29T10:02:41.000,11 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,PIERCE AVENUE,SACKETT AVENUE,,,,,,,,,N/A
59442488,2023-09-29T10:02:40.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11205,150 CLERMONT AVENUE,CLERMONT AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-20T00:00:00.000,02 BROOKLYN,3020457501,BROOKLYN,992303,191979,PHONE,Unspecified,BROOKLYN,40.693611116260655,-73.97096002437021,"{'latitude': '40.693611116260655', 'longitude': '-73.97096002437021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T00:00:00.000,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,CLERMONT AVENUE,,,,,,
59449699,2023-09-29T10:02:39.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11208,790 ELDERT LANE,ELDERT LANE,ADDRESS,BROOKLYN,In Progress,,,05 BROOKLYN,,BROOKLYN,1022225,183607,PHONE,Unspecified,BROOKLYN,40.67055409879978,-73.8631053928292,"{'latitude': '40.67055409879978', 'longitude': '-73.8631053928292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,DUMONT AVENUE,LINDEN BOULEVARD,DUMONT AVENUE,LINDEN BOULEVARD,ELDERT LANE,,,,,,
59002368,2023-09-29T10:02:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,590 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation removed the items.,2023-10-06T12:46:42.000,03 BROOKLYN,3019100025,BROOKLYN,995124,192136,MOBILE,Unspecified,BROOKLYN,40.69403902833231,-73.96078694567967,"{'latitude': '40.69403902833231', 'longitude': '-73.96078694567967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T12:46:38.000,CLASSON AVENUE,TAAFFE PLACE,CLASSON AVENUE,TAAFFE PLACE,MYRTLE AVENUE,,,,,,
59457450,2023-09-29T10:02:24.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11372,35-05 94 STREET,94 STREET,ADDRESS,JACKSON HEIGHTS,In Progress,,,03 QUEENS,4014680001,QUEENS,1019311,213493,ONLINE,Unspecified,QUEENS,40.75259598918735,-73.87345430633093,"{'latitude': '40.75259598918735', 'longitude': '-73.87345430633093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,94 STREET,,,,,,
58967940,2023-09-29T10:02:21.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10023,242 WEST   74 STREET,WEST   74 STREET,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-02T00:00:00.000,07 MANHATTAN,1011650056,MANHATTAN,989055,223726,UNKNOWN,Unspecified,MANHATTAN,40.780751128311174,-73.98264998268539,"{'latitude': '40.780751128311174', 'longitude': '-73.98264998268539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T00:00:00.000,,,,,,,,,,,
58961781,2023-09-29T10:02:15.000,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Other (Explain Below),,,,,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:06:02.000,0 Unspecified,,Unspecified,954673,169006,ONLINE,Unspecified,Unspecified,40.63050959649482,-74.106556989347,"{'latitude': '40.63050959649482', 'longitude': '-74.106556989347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59446379,2023-09-29T10:02:10.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,,,,,,Closed,,2023-09-29T13:35:00.000,0 Unspecified,,Unspecified,1022338,240956,PHONE,Unspecified,Unspecified,40.82796192159908,-73.86237323627951,"{'latitude': '40.82796192159908', 'longitude': '-73.86237323627951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:35:00.000,,,,,,,,,,,
58956293,2023-09-29T10:02:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T15:27:31.000,0 Unspecified,,Unspecified,,213218,PHONE,Unspecified,Unspecified,,,,2023-09-29T15:27:27.000,,,,,,,,,,,
59448787,2023-09-29T10:02:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,11354,144-20 38 AVENUE,38 AVENUE,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4050240019,QUEENS,1033623,217298,ONLINE,Unspecified,QUEENS,40.762971389062905,-73.82177017322834,"{'latitude': '40.762971389062905', 'longitude': '-73.82177017322834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,PARSONS BOULEVARD,147 STREET,PARSONS BOULEVARD,147 STREET,38 AVENUE,,,,,,
58965362,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,122 LESLIE AVENUE,LESLIE AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T17:05:00.000,02 STATEN ISLAND,5032120006,STATEN ISLAND,960584,157701,ONLINE,Unspecified,STATEN ISLAND,40.599497487876334,-74.08522183443,"{'latitude': '40.599497487876334', 'longitude': '-74.08522183443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T17:05:00.000,PARKINSON AVE,DEAD END,,,,,,,,,
58965249,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11377,37-24 60 STREET,60 STREET,ADDRESS,WOODSIDE,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T17:15:00.000,02 QUEENS,4012140071,QUEENS,1011174,212220,PHONE,Unspecified,QUEENS,40.749130448396,-73.90282825565436,"{'latitude': '40.749130448396', 'longitude': '-73.90282825565436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T17:15:00.000,37 AVE,38 AVE,,,,,,,,,
58960423,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Highway Flooding (SH),,,Belt Pkwy - Eastbound,Belt Pkwy - Eastbound,BLOCKFACE,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-29T11:55:00.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,2023-09-29T11:55:00.000,Crospey Ave (Exit 6 S-N),Ocean Pkwy (Exit 7 S-N),,,,,,,,,
58957521,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11221,1081 BUSHWICK AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T10:02:00.000,04 BROOKLYN,3033490007,BROOKLYN,1006535,190804,ONLINE,Unspecified,BROOKLYN,40.69036162024775,-73.9196418233013,"{'latitude': '40.69036162024775', 'longitude': '-73.9196418233013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:02:00.000,PALMETTO ST,WOODBINE ST,,,,,,,,,
58960967,2023-09-29T10:02:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11215,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T11:50:00.000,06 BROOKLYN,,BROOKLYN,990475,184001,UNKNOWN,Unspecified,BROOKLYN,40.67171479821702,-73.97755935688785,"{'latitude': '40.67171479821702', 'longitude': '-73.97755935688785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:50:00.000,,,7 AVENUE,1 STREET,,,,,,,N/A
58956047,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,180 SOUTH STREET,SOUTH STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T10:02:00.000,03 MANHATTAN,1001110100,MANHATTAN,984536,197519,ONLINE,Unspecified,MANHATTAN,40.70882077853836,-73.99896841823647,"{'latitude': '40.70882077853836', 'longitude': '-73.99896841823647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:02:00.000,R F WAGNER SR PL,CATHERINE SLIP,,,,,,,,,
58963469,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11101,29-17 40 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-02T08:17:00.000,01 QUEENS,4003990034,QUEENS,1002154,213332,ONLINE,Unspecified,QUEENS,40.75220546996098,-73.93537947477927,"{'latitude': '40.75220546996098', 'longitude': '-73.93537947477927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T08:17:00.000,29 ST,30 ST,,,,,,,,,N/A
58963724,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,45 BANG TERRACE,BANG TERRACE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T12:10:00.000,01 STATEN ISLAND,5028640093,STATEN ISLAND,966422,161151,ONLINE,Unspecified,STATEN ISLAND,40.60898069905763,-74.0642081713328,"{'latitude': '40.60898069905763', 'longitude': '-74.0642081713328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:10:00.000,FINGERBOARD RD,DEAD END,,,,,,,,,
58957580,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11215,270 5 STREET,5 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T11:15:00.000,06 BROOKLYN,3009870011,BROOKLYN,988051,184307,PHONE,Unspecified,BROOKLYN,40.67255607220282,-73.98629751649939,"{'latitude': '40.67255607220282', 'longitude': '-73.98629751649939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T11:15:00.000,4 AVE,5 AVE,,,,,,,,,
58965139,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10460,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-01T10:05:00.000,11 BRONX,,BRONX,1019944,246472,PHONE,Unspecified,BRONX,40.843111729894126,-73.87099432352781,"{'latitude': '40.843111729894126', 'longitude': '-73.87099432352781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T10:05:00.000,,,MELVILLE STREET,MORRIS PARK AVENUE,,,,,,,
58965360,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11233,512 DECATUR STREET,DECATUR STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-29T18:45:00.000,03 BROOKLYN,3015040011,BROOKLYN,1005903,188033,ONLINE,Unspecified,BROOKLYN,40.682757431646465,-73.92192967591096,"{'latitude': '40.682757431646465', 'longitude': '-73.92192967591096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T18:45:00.000,RALPH AVE,HOWARD AVE,,,,,,,,,
58966814,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11101,40-36 24 STREET,24 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T17:45:00.000,01 QUEENS,4004080038,QUEENS,1001097,213763,PHONE,Unspecified,QUEENS,40.75339053248816,-73.93919340122798,"{'latitude': '40.75339053248816', 'longitude': '-73.93919340122798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T17:45:00.000,40 AVE,41 AVE,,,,,,,,,
58965140,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10457,1541 MORRIS AVENUE,MORRIS AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-03T11:55:00.000,04 BRONX,2028200045,BRONX,1009258,246212,PHONE,Unspecified,BRONX,40.84243483516975,-73.90961672728072,"{'latitude': '40.84243483516975', 'longitude': '-73.90961672728072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T11:55:00.000,TELLER AVE,MT EDEN PKWY,,,,,,,,,
58962253,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10019,310 WEST   52 STREET,WEST   52 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-29T11:05:00.000,04 MANHATTAN,1010427502,MANHATTAN,988217,217528,PHONE,Unspecified,MANHATTAN,40.76373965390306,-73.98567951322104,"{'latitude': '40.76373965390306', 'longitude': '-73.98567951322104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:05:00.000,8 AVE,9 AVE,,,,,,,,,
58962189,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,144 MARINE WAY,MARINE WAY,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2023-09-29T15:30:00.000,02 STATEN ISLAND,5040860015,STATEN ISLAND,956207,144191,PHONE,Unspecified,STATEN ISLAND,40.56240246437904,-74.1009274505324,"{'latitude': '40.56240246437904', 'longitude': '-74.1009274505324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T15:30:00.000,ROMA AVE,CEDAR GROVE AVE,,,,,,,,,
58957686,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11004,82-36 262 STREET,262 STREET,ADDRESS,GLEN OAKS,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-01T19:35:00.000,13 QUEENS,4087550057,QUEENS,1065264,209284,ONLINE,Unspecified,QUEENS,40.74074178741583,-73.70764769234565,"{'latitude': '40.74074178741583', 'longitude': '-73.70764769234565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T19:35:00.000,82 AVE,83 AVE,,,,,,,,,
58965361,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10023,140 WEST END AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and referred it to another agency or utility for further action.,2023-09-29T22:05:00.000,07 MANHATTAN,1011587504,MANHATTAN,987801,222025,ONLINE,Unspecified,MANHATTAN,40.7760829249336,-73.98717885696587,"{'latitude': '40.7760829249336', 'longitude': '-73.98717885696587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T22:05:00.000,AMSTERDAM AVE,WEST END AVE,,,,,,,,,
58963433,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11231,64 WEST    9 STREET,WEST    9 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T12:20:00.000,06 BROOKLYN,3005390014,BROOKLYN,983146,185737,PHONE,Unspecified,BROOKLYN,40.67648184764169,-74.00398011897057,"{'latitude': '40.67648184764169', 'longitude': '-74.00398011897057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:20:00.000,HICKS ST,HENRY ST,,,,,,,,,
58963697,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10038,182 SOUTH STREET,SOUTH STREET,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T11:25:00.000,03 MANHATTAN,1001110100,MANHATTAN,984650,197540,PHONE,Unspecified,MANHATTAN,40.708878414145865,-73.99855722705524,"{'latitude': '40.708878414145865', 'longitude': '-73.99855722705524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:25:00.000,R F WAGNER SR PL,CATHERINE SLIP,,,,,,,,,
58963623,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10302,15 BACHE STREET,BACHE STREET,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T15:00:00.000,01 STATEN ISLAND,5010390121,STATEN ISLAND,947844,168295,PHONE,Unspecified,STATEN ISLAND,40.6285326201911,-74.13115594323791,"{'latitude': '40.6285326201911', 'longitude': '-74.13115594323791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T15:00:00.000,JEWETT AVE,DERBY CT,,,,,,,,,
58966815,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10026,112 WEST  119 STREET,WEST  119 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T16:10:00.000,10 MANHATTAN,1019030141,MANHATTAN,998374,232290,PHONE,Unspecified,MANHATTAN,40.804247014601195,-73.94898269356378,"{'latitude': '40.804247014601195', 'longitude': '-73.94898269356378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:10:00.000,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,,,,,,,,,
58966908,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10305,35 LANSING STREET,LANSING STREET,ADDRESS,STATEN ISLAND,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-29T13:15:00.000,02 STATEN ISLAND,5034050025,STATEN ISLAND,965015,154998,ONLINE,Unspecified,STATEN ISLAND,40.59208902455884,-74.06925800865733,"{'latitude': '40.59208902455884', 'longitude': '-74.06925800865733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T13:15:00.000,BEND,BALFOUR ST,,,,,,,,,
58959132,2023-09-29T10:02:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,160 IMLAY STREET,IMLAY STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T11:30:00.000,06 BROOKLYN,3005157501,BROOKLYN,981421,187259,PHONE,Unspecified,BROOKLYN,40.68065900995755,-74.01019969373112,"{'latitude': '40.68065900995755', 'longitude': '-74.01019969373112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:30:00.000,COMMERCE ST,VERONA ST,,,,,,,,,
59446734,2023-09-29T10:02:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11354,144-20 38 AVENUE,38 AVENUE,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4050240019,QUEENS,1033623,217298,ONLINE,Unspecified,QUEENS,40.762971389062905,-73.82177017322834,"{'latitude': '40.762971389062905', 'longitude': '-73.82177017322834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,PARSONS BOULEVARD,147 STREET,PARSONS BOULEVARD,147 STREET,38 AVENUE,,,,,,
