unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough,due_date
58947963,2023-09-28T20:52:19.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11226,45 PARADE PLACE,PARADE PLACE,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,,BROOKLYN,993848,176823,UNKNOWN,Unspecified,BROOKLYN,40.6520097607864,-73.96541017183986,"{'latitude': '40.6520097607864', 'longitude': '-73.96541017183986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODRUFF AVENUE,CROOKE AVENUE,WOODRUFF AVENUE,CROOKE AVENUE,PARADE PLACE,,,,,,,,,
58946737,2023-09-28T20:52:19.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10019,449 WEST   51 STREET,WEST   51 STREET,ADDRESS,NEW YORK,In Progress,,,04 MANHATTAN,1010610011,MANHATTAN,987051,217882,UNKNOWN,Unspecified,MANHATTAN,40.76471173887108,-73.98988851302698,"{'latitude': '40.76471173887108', 'longitude': '-73.98988851302698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,WEST   51 STREET,,,,,,,,,
58946830,2023-09-28T20:52:17.000,2023-09-29T02:35:28.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,69 PLACE,69 PLACE,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T02:35:37.000,05 QUEENS,,QUEENS,1017058,194794,ONLINE,Unspecified,QUEENS,40.701280481684215,-73.88167721381143,"{'latitude': '40.701280481684215', 'longitude': '-73.88167721381143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",69 PLACE,COOPER AVENUE,69 PLACE,COOPER AVENUE,,,,,,,,,,
58953751,2023-09-28T20:52:16.000,2023-09-28T21:15:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11222,424 LEONARD STREET,LEONARD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:15:42.000,01 BROOKLYN,3027120001,BROOKLYN,998491,201530,MOBILE,Unspecified,BROOKLYN,40.7198185579478,-73.94862524157752,"{'latitude': '40.7198185579478', 'longitude': '-73.94862524157752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAYARD STREET,ENGERT AVENUE,BAYARD STREET,ENGERT AVENUE,LEONARD STREET,,,,,,,,,
58957110,2023-09-28T20:52:04.000,2023-11-03T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11230,860 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-11-03T00:00:00.000,14 BROOKLYN,3067010054,BROOKLYN,995527,168748,UNKNOWN,Unspecified,BROOKLYN,40.62984364003316,-73.9593727922077,"{'latitude': '40.62984364003316', 'longitude': '-73.9593727922077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58959338,2023-09-28T20:52:04.000,2023-10-01T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11229,3065 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-01T00:00:00.000,15 BROOKLYN,3068150057,BROOKLYN,999911,161402,UNKNOWN,Unspecified,BROOKLYN,40.60967373727015,-73.94359577127645,"{'latitude': '40.60967373727015', 'longitude': '-73.94359577127645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,,
58950554,2023-09-28T20:52:00.000,2023-10-02T09:41:52.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11221,KOSCIUSZKO STREET,KOSCIUSZKO STREET,INTERSECTION,,Closed,This request required re-assignment to a new DOT unit.,2023-10-02T09:41:58.000,03 BROOKLYN,,BROOKLYN,1003370,191748,PHONE,Unspecified,BROOKLYN,40.692960084972256,-73.93105191113327,"{'latitude': '40.692960084972256', 'longitude': '-73.93105191113327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KOSCIUSZKO STREET,MALCOLM X BOULEVARD,KOSCIUSZKO STREET,MALCOLM X BOULEVARD,,,,,,,,,,
58957839,2023-09-28T20:51:42.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11366,76-29 172 STREET,172 STREET,ADDRESS,FRESH MEADOWS,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,08 QUEENS,4070080070,QUEENS,1040471,203733,UNKNOWN,Unspecified,QUEENS,40.725698061701976,-73.79716329372134,"{'latitude': '40.725698061701976', 'longitude': '-73.79716329372134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,,
58947626,2023-09-28T20:51:41.000,2023-09-28T21:51:24.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11414,149-16 85 STREET,85 STREET,ADDRESS,HOWARD BEACH,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:51:27.000,10 QUEENS,,QUEENS,1025844,183162,ONLINE,Unspecified,QUEENS,40.66931641177587,-73.850062170025,"{'latitude': '40.66931641177587', 'longitude': '-73.850062170025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",149 AVENUE,151 AVENUE,149 AVENUE,151 AVENUE,85 STREET,,,,,,,,,
58947272,2023-09-28T20:51:40.000,2023-09-29T01:20:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11103,25-03 36 STREET,36 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:21:02.000,01 QUEENS,,QUEENS,1008012,219423,MOBILE,Unspecified,QUEENS,40.768909892686196,-73.91421480286101,"{'latitude': '40.768909892686196', 'longitude': '-73.91421480286101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA BOULEVARD SOUTH,28 AVENUE,ASTORIA BOULEVARD SOUTH,28 AVENUE,36 STREET,,,,,,,,,
58954809,2023-09-28T20:51:32.000,2023-09-28T22:19:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,683 EAST  236 STREET,EAST  236 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T22:19:13.000,12 BRONX,,BRONX,1023812,265686,PHONE,Unspecified,BRONX,40.89583173899349,-73.85690113309992,"{'latitude': '40.89583173899349', 'longitude': '-73.85690113309992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHARDSON AVENUE,WHITE PLAINS ROAD,RICHARDSON AVENUE,WHITE PLAINS ROAD,EAST  236 STREET,,,,,,,,,
58949423,2023-09-28T20:51:29.000,2023-09-28T21:10:18.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10016,EAST   33 STREET,EAST   33 STREET,INTERSECTION,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-28T21:10:22.000,05 MANHATTAN,,MANHATTAN,989734,210968,PHONE,Unspecified,MANHATTAN,40.74573331110481,-73.98020864030778,"{'latitude': '40.74573331110481', 'longitude': '-73.98020864030778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   33 STREET,LEXINGTON AVENUE,EAST   33 STREET,LEXINGTON AVENUE,,,,,,,,,,
58946926,2023-09-28T20:51:29.000,2023-09-28T23:07:51.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10016,EAST   33 STREET,EAST   33 STREET,INTERSECTION,,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-28T23:07:59.000,05 MANHATTAN,,MANHATTAN,989734,210968,PHONE,Unspecified,MANHATTAN,40.74573331110481,-73.98020864030778,"{'latitude': '40.74573331110481', 'longitude': '-73.98020864030778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   33 STREET,LEXINGTON AVENUE,EAST   33 STREET,LEXINGTON AVENUE,,,,,,,,,,
58952212,2023-09-28T20:51:15.000,2023-09-28T21:01:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11104,50-58 40 STREET,40 STREET,ADDRESS,SUNNYSIDE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T21:01:06.000,02 QUEENS,,QUEENS,1004841,207678,ONLINE,Unspecified,QUEENS,40.73668081100282,-73.92569865677078,"{'latitude': '40.73668081100282', 'longitude': '-73.92569865677078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50 AVENUE,51 AVENUE,50 AVENUE,51 AVENUE,40 STREET,,,,,,,,,
58951946,2023-09-28T20:51:13.000,2023-09-29T10:13:25.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11420,114-42 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-29T10:13:25.000,10 QUEENS,,QUEENS,1033274,185898,ONLINE,Unspecified,QUEENS,40.67678807723233,-73.82325871314731,"{'latitude': '40.67678807723233', 'longitude': '-73.82325871314731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",115 STREET,115 STREET,115 STREET,115 STREET,ROCKAWAY BOULEVARD,,,,,,,,,
58952187,2023-09-28T20:51:07.000,2023-09-28T21:15:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11220,5524 6 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:15:27.000,07 BROOKLYN,3008320047,BROOKLYN,981135,172737,MOBILE,Unspecified,BROOKLYN,40.640799226952794,-74.0112241310812,"{'latitude': '40.640799226952794', 'longitude': '-74.0112241310812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",55 STREET,56 STREET,55 STREET,56 STREET,6 AVENUE,,,,,,,,,
58948884,2023-09-28T20:51:05.000,2023-09-28T21:15:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11222,424 LEONARD STREET,LEONARD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:15:37.000,01 BROOKLYN,3027120001,BROOKLYN,998491,201530,MOBILE,Unspecified,BROOKLYN,40.7198185579478,-73.94862524157752,"{'latitude': '40.7198185579478', 'longitude': '-73.94862524157752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAYARD STREET,ENGERT AVENUE,BAYARD STREET,ENGERT AVENUE,LEONARD STREET,,,,,,,,,
58948879,2023-09-28T20:51:00.000,2023-09-28T21:11:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10022,419 EAST   57 STREET,EAST   57 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T21:12:02.000,06 MANHATTAN,,MANHATTAN,994696,215458,MOBILE,Unspecified,MANHATTAN,40.75805275443852,-73.96229416760384,"{'latitude': '40.75805275443852', 'longitude': '-73.96229416760384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,SUTTON PLACE,1 AVENUE,SUTTON PLACE,EAST   57 STREET,,,,,,,,,
58953198,2023-09-28T20:50:38.000,2023-09-28T22:01:15.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11221,882 JEFFERSON AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,Closed,N/A,2023-09-28T22:01:20.000,03 BROOKLYN,3014870021,BROOKLYN,1005825,189387,ONLINE,Unspecified,BROOKLYN,40.686474041454815,-73.92220657082305,"{'latitude': '40.686474041454815', 'longitude': '-73.92220657082305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,JEFFERSON AVENUE,,,,,,,,,
58946363,2023-09-28T20:50:18.000,2023-09-28T21:04:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,589 VAN NEST AVENUE,VAN NEST AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T21:04:51.000,11 BRONX,2040210030,BRONX,1020686,246179,ONLINE,Unspecified,BRONX,40.84230450101796,-73.86831417431195,"{'latitude': '40.84230450101796', 'longitude': '-73.86831417431195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TAYLOR AVENUE,GARFIELD STREET,TAYLOR AVENUE,GARFIELD STREET,VAN NEST AVENUE,,,,,,,,,
58946078,2023-09-28T20:50:12.000,2023-09-28T21:13:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,WEST   59 STREET,WEST   59 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T21:14:02.000,04 MANHATTAN,,MANHATTAN,988470,219527,ONLINE,Unspecified,MANHATTAN,40.76922627408269,-73.98476495262703,"{'latitude': '40.76922627408269', 'longitude': '-73.98476495262703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   59 STREET,COLUMBUS AVENUE,WEST   59 STREET,COLUMBUS AVENUE,,,,,,,,,,
58952950,2023-09-28T20:50:03.000,2023-09-29T03:29:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11385,1683 GROVE STREET,GROVE STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T03:29:09.000,05 QUEENS,4034420035,QUEENS,1008789,195261,ONLINE,Unspecified,QUEENS,40.70258908056358,-73.91149782199963,"{'latitude': '40.70258908056358', 'longitude': '-73.91149782199963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GROVE STREET,CYPRESS AVENUE,GROVE STREET,CYPRESS AVENUE,GROVE STREET,,,,,,,,,
58946652,2023-09-28T20:50:00.000,2023-09-28T20:50:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,10019,641 WEST   51 STREET,WEST   51 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T20:50:00.000,04 MANHATTAN,1010990010,MANHATTAN,985618,218672,ONLINE,Unspecified,MANHATTAN,40.76688042241679,-73.99506141928606,"{'latitude': '40.76688042241679', 'longitude': '-73.99506141928606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11 AVE,12 AVE,,,,,,,,,,,,
58953307,2023-09-28T20:50:00.000,2023-10-11T19:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10014,1 CHRISTOPHER STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-11T19:15:00.000,02 MANHATTAN,1006100060,MANHATTAN,984316,206716,ONLINE,Unspecified,MANHATTAN,40.73406432742861,-73.99976185248387,"{'latitude': '40.73406432742861', 'longitude': '-73.99976185248387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GREENWICH AVE,GAY ST,,,,N/A,,,,,,,,
58955316,2023-09-28T20:49:59.000,2023-09-28T21:14:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10036,646 11 AVENUE,11 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:14:27.000,04 MANHATTAN,,MANHATTAN,985379,217655,MOBILE,Unspecified,MANHATTAN,40.76408905408641,-73.99592439770008,"{'latitude': '40.76408905408641', 'longitude': '-73.99592439770008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   47 STREET,WEST   48 STREET,WEST   47 STREET,WEST   48 STREET,11 AVENUE,,,,,,,,,
58953868,2023-09-28T20:49:12.000,2023-10-01T09:04:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,ADDRESS,NEW YORK,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,12 MANHATTAN,1021420178,MANHATTAN,1000949,248059,PHONE,Unspecified,MANHATTAN,40.84752392884855,-73.9396422906956,"{'latitude': '40.84752392884855', 'longitude': '-73.9396422906956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58947729,2023-09-28T20:49:09.000,2023-10-04T09:30:39.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,612 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development conducted an inspection for the following conditions and identified potential lead-based paint conditions. HPD will attempt to contact you to schedule a follow-up inspection to test the paint for lead.,2023-10-04T00:00:00.000,14 BROOKLYN,3051000068,BROOKLYN,995181,175327,PHONE,Unspecified,BROOKLYN,40.64790202088548,-73.96060865429247,"{'latitude': '40.64790202088548', 'longitude': '-73.96060865429247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58955205,2023-09-28T20:49:09.000,2023-10-04T09:30:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,612 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,14 BROOKLYN,3051000068,BROOKLYN,995181,175327,PHONE,Unspecified,BROOKLYN,40.64790202088548,-73.96060865429247,"{'latitude': '40.64790202088548', 'longitude': '-73.96060865429247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58946368,2023-09-28T20:48:56.000,2023-09-28T21:52:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:52:42.000,04 BRONX,2028310048,BRONX,1008079,244798,ONLINE,Unspecified,BRONX,40.83855707927812,-73.91388286014495,"{'latitude': '40.83855707927812', 'longitude': '-73.91388286014495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,GRAND CONCOURSE,,,,,,,,,
58947545,2023-09-28T20:48:44.000,2023-09-28T21:42:04.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,2185 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T21:42:08.000,05 BRONX,2031490147,BRONX,1012181,250712,ONLINE,Unspecified,BRONX,40.85477723678787,-73.89903375851317,"{'latitude': '40.85477723678787', 'longitude': '-73.89903375851317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  181 STREET,EAST  182 STREET,EAST  181 STREET,EAST  182 STREET,VALENTINE AVENUE,,,,,,,,,
58967158,2023-09-28T20:48:41.000,2023-09-28T20:48:41.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11229,3061 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,15 BROOKLYN,3068150060,BROOKLYN,999907,161428,UNKNOWN,Unspecified,BROOKLYN,40.60974510898689,-73.9436101172825,"{'latitude': '40.60974510898689', 'longitude': '-73.9436101172825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,,,
58953662,2023-09-28T20:48:26.000,2023-09-28T21:14:00.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10027,248 WEST  132 STREET,WEST  132 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:14:03.000,10 MANHATTAN,,MANHATTAN,999046,235838,ONLINE,Unspecified,MANHATTAN,40.81398418999208,-73.94654754241463,"{'latitude': '40.81398418999208', 'longitude': '-73.94654754241463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  132 STREET,,,,,,,,,
58948894,2023-09-28T20:48:25.000,2023-09-28T21:14:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039,298 WEST  149 STREET,WEST  149 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:14:17.000,10 MANHATTAN,1020340061,MANHATTAN,1000953,239926,ONLINE,Unspecified,MANHATTAN,40.825201195767306,-73.93964808609853,"{'latitude': '40.825201195767306', 'longitude': '-73.93964808609853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  149 STREET,,,,,,,,,
58948707,2023-09-28T20:48:03.000,2023-09-28T22:29:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,5122 AVENUE L,AVENUE L,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T22:29:28.000,18 BROOKLYN,3078490049,BROOKLYN,1004771,166491,PHONE,Unspecified,BROOKLYN,40.62363206048913,-73.92607666835055,"{'latitude': '40.62363206048913', 'longitude': '-73.92607666835055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   51 STREET,EAST   52 STREET,EAST   51 STREET,EAST   52 STREET,AVENUE L,,,,,,,,,
58946878,2023-09-28T20:48:00.000,2023-10-02T11:24:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10309,1530 WOODROW ROAD,WOODROW ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,2023-10-02T11:24:00.000,03 STATEN ISLAND,5070200101,STATEN ISLAND,924109,136543,PHONE,Unspecified,STATEN ISLAND,40.54125062255899,-74.21638060940982,"{'latitude': '40.54125062255899', 'longitude': '-74.21638060940982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEXTER AVENUE,LYNBROOK AVENUE,,,,,,,,,,,,
58948683,2023-09-28T20:47:17.000,2023-09-28T21:56:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,95-07 CRESSKILL PLACE,CRESSKILL PLACE,ADDRESS,JAMAICA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:56:14.000,12 QUEENS,,QUEENS,1036784,193230,PHONE,Unspecified,QUEENS,40.696892555973484,-73.81054733288961,"{'latitude': '40.696892555973484', 'longitude': '-73.81054733288961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,CRESSKILL PLACE,,,,,,,,,
58954810,2023-09-28T20:47:17.000,2023-09-28T21:14:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,278 HAWTHORNE STREET,HAWTHORNE STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T21:14:13.000,09 BROOKLYN,,BROOKLYN,997756,178923,PHONE,Unspecified,BROOKLYN,40.657768702797746,-73.95132209202716,"{'latitude': '40.657768702797746', 'longitude': '-73.95132209202716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,HAWTHORNE STREET,,,,,,,,,
58951839,2023-09-28T20:47:09.000,2023-09-28T20:57:51.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10019,911 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:57:56.000,04 MANHATTAN,,MANHATTAN,988620,217947,ONLINE,Unspecified,MANHATTAN,40.76488951074772,-73.98422444978387,"{'latitude': '40.76488951074772', 'longitude': '-73.98422444978387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,8 AVENUE,,,,,,,,,
58947448,2023-09-28T20:47:04.000,2023-09-28T21:09:25.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T21:09:28.000,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,40.661356385690354,-73.90712636722496,"{'latitude': '40.661356385690354', 'longitude': '-73.90712636722496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,,,,,,,,,
