unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58783539,2023-09-11T20:44:05.000,2023-09-28T17:14:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11238,718 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,08 BROOKLYN,3011600036,BROOKLYN,994374,185692,ONLINE,Unspecified,BROOKLYN,40.676352612459794,-73.96350122506622,"{'latitude': '40.676352612459794', 'longitude': '-73.96350122506622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783484,2023-09-11T20:44:05.000,2023-09-28T17:14:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11238,718 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BROOKLYN,3011600036,BROOKLYN,994374,185692,ONLINE,Unspecified,BROOKLYN,40.676352612459794,-73.96350122506622,"{'latitude': '40.676352612459794', 'longitude': '-73.96350122506622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784428,2023-09-11T20:44:00.000,2023-09-12T02:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11231,301 VAN BRUNT STREET,VAN BRUNT STREET,PIONEER ST,KING ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-12T02:00:00.000,06 BROOKLYN,3005460005,BROOKLYN,981092,186521,PHONE,Unspecified,BROOKLYN,40.6786332560007,-74.01138552647227,"{'latitude': '40.6786332560007', 'longitude': '-74.01138552647227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58793271,2023-09-11T20:43:46.000,2023-09-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10301,30 DANIEL LOW TERRACE,DANIEL LOW TERRACE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-12T00:00:00.000,01 STATEN ISLAND,5000280077,STATEN ISLAND,961530,173878,UNKNOWN,Unspecified,STATEN ISLAND,40.64390243266814,-74.08186971257727,"{'latitude': '40.64390243266814', 'longitude': '-74.08186971257727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777477,2023-09-11T20:43:12.000,2023-09-11T22:01:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,1620 NEW YORK AVENUE,NEW YORK AVENUE,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,NEW YORK AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T22:01:26.000,17 BROOKLYN,3075600057,BROOKLYN,999577,169955,MOBILE,Unspecified,BROOKLYN,40.633150517544664,-73.94477927741173,"{'latitude': '40.633150517544664', 'longitude': '-73.94477927741173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781263,2023-09-11T20:43:00.000,2023-09-15T11:16:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10310,30 MUNDY AVENUE,MUNDY AVENUE,FOREST AVENUE,EGBERT AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-15T11:16:00.000,01 STATEN ISLAND,5003540086,STATEN ISLAND,948434,167274,PHONE,Unspecified,STATEN ISLAND,40.62573259792643,-74.12902499958783,"{'latitude': '40.62573259792643', 'longitude': '-74.12902499958783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58782009,2023-09-11T20:42:22.000,2023-09-11T23:15:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,EVERGREEN AVENUE,EVERGREEN AVENUE,LINDEN STREET,GATES AVENUE,LINDEN STREET,GATES AVENUE,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T23:15:48.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,,,
58783986,2023-09-11T20:41:12.000,2023-09-12T02:32:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11105,40-20 DITMARS BOULEVARD,DITMARS BOULEVARD,STEINWAY STREET,41 STREET,STEINWAY STREET,41 STREET,ADDRESS,ASTORIA,DITMARS BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T02:32:51.000,01 QUEENS,4007950036,QUEENS,1010326,220805,MOBILE,Unspecified,QUEENS,40.77269659741802,-73.90585548056558,"{'latitude': '40.77269659741802', 'longitude': '-73.90585548056558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785000,2023-09-11T20:41:04.000,2023-09-18T11:36:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10451,562 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,01 BRONX,2023310007,BRONX,1005703,237286,PHONE,Unspecified,BRONX,40.81794488519512,-73.92249365377639,"{'latitude': '40.81794488519512', 'longitude': '-73.92249365377639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784960,2023-09-11T20:41:04.000,2023-09-12T17:18:23.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,562 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-12T00:00:00.000,01 BRONX,2023310007,BRONX,1005703,237286,PHONE,Unspecified,BRONX,40.81794488519512,-73.92249365377639,"{'latitude': '40.81794488519512', 'longitude': '-73.92249365377639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779344,2023-09-11T20:41:04.000,2023-09-18T11:36:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,STEAM PIPE/RISER,RESIDENTIAL BUILDING,10451,562 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,01 BRONX,2023310007,BRONX,1005703,237286,PHONE,Unspecified,BRONX,40.81794488519512,-73.92249365377639,"{'latitude': '40.81794488519512', 'longitude': '-73.92249365377639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787814,2023-09-11T20:41:02.000,2023-09-12T20:36:06.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11233,1647 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-12T00:00:00.000,08 BROOKLYN,3013690053,BROOKLYN,1005679,184089,PHONE,Unspecified,BROOKLYN,40.671932591980664,-73.92274985243019,"{'latitude': '40.671932591980664', 'longitude': '-73.92274985243019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777415,2023-09-11T20:41:00.000,2023-09-11T20:42:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10469,2225 ESPLANADE,ESPLANADE,ASTOR AVE,LACONIA AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-11T20:42:00.000,11 BRONX,2043650017,BRONX,1024213,252180,PHONE,Unspecified,BRONX,40.85876018924221,-73.85553125613946,"{'latitude': '40.85876018924221', 'longitude': '-73.85553125613946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780460,2023-09-11T20:41:00.000,2023-09-13T12:57:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11426,248-18 89 AVENUE,89 AVENUE,249 ST,COMMONWEALTH BLVD,89 AVENUE,COMMONWEALTH BOULEVARD,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T12:57:00.000,13 QUEENS,4086640015,QUEENS,1062219,204270,UNKNOWN,Unspecified,QUEENS,40.72700703175558,-73.71869410284377,"{'latitude': '40.72700703175558', 'longitude': '-73.71869410284377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779555,2023-09-11T20:40:53.000,2023-09-12T12:41:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,66-23 FOREST AVENUE,FOREST AVENUE,GRANDVIEW AVENUE,WOODBINE STREET,GRANDVIEW AVENUE,WOODBINE STREET,ADDRESS,RIDGEWOOD,FOREST AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T12:41:52.000,05 QUEENS,4034990012,QUEENS,1011092,196884,ONLINE,Unspecified,QUEENS,40.707037144644026,-73.90318537607958,"{'latitude': '40.707037144644026', 'longitude': '-73.90318537607958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58797476,2023-09-11T20:40:46.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10309,105 WATERBURY AVENUE,WATERBURY AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-09-27T00:00:00.000,03 STATEN ISLAND,5067240096,STATEN ISLAND,927948,130567,UNKNOWN,Unspecified,STATEN ISLAND,40.52487285924648,-74.20251865787613,"{'latitude': '40.52487285924648', 'longitude': '-74.20251865787613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58799450,2023-09-11T20:40:39.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1439 EAST AVENUE,EAST AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-02T00:00:00.000,09 BRONX,2039387501,BRONX,1022881,243935,UNKNOWN,Unspecified,BRONX,40.83613605164962,-73.86039401399297,"{'latitude': '40.83613605164962', 'longitude': '-73.86039401399297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779155,2023-09-11T20:40:05.000,2023-09-11T21:11:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2832 WEST   23 STREET,WEST   23 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:11:16.000,13 BROOKLYN,3070150015,BROOKLYN,986923,149719,ONLINE,Unspecified,BROOKLYN,40.577619686746154,-73.99037761720334,"{'latitude': '40.577619686746154', 'longitude': '-73.99037761720334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780489,2023-09-11T20:40:00.000,2023-09-12T23:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11203,,,,,TILDEN AVENUE,EAST 58 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T23:40:00.000,17 BROOKLYN,,BROOKLYN,1005808,175609,UNKNOWN,Unspecified,BROOKLYN,40.64865655664648,-73.92231192780893,"{'latitude': '40.64865655664648', 'longitude': '-73.92231192780893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58786904,2023-09-11T20:39:53.000,2023-09-19T09:34:56.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,10302,133 DECKER AVENUE,DECKER AVENUE,PALMER AVENUE,CATHERINE STREET,PALMER AVENUE,CATHERINE STREET,ADDRESS,STATEN ISLAND,DECKER AVENUE,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-19T09:34:54.000,01 STATEN ISLAND,5010430019,STATEN ISLAND,946618,168705,PHONE,Unspecified,STATEN ISLAND,40.62965285913018,-74.1355749994413,"{'latitude': '40.62965285913018', 'longitude': '-74.1355749994413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778941,2023-09-11T20:39:05.000,2023-09-11T22:18:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11435,144-60 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,DANIELS STREET,SMEDLEY STREET,DANIELS STREET,SMEDLEY STREET,ADDRESS,JAMAICA,GRAND CENTRAL PARKWAY SR SOUTH,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:18:34.000,08 QUEENS,4066950056,QUEENS,1035572,200060,PHONE,Unspecified,QUEENS,40.715646364654695,-73.81486608262628,"{'latitude': '40.715646364654695', 'longitude': '-73.81486608262628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779296,2023-09-11T20:38:26.000,2023-09-12T19:55:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-12T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780629,2023-09-11T20:38:26.000,2023-09-23T16:33:09.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779318,2023-09-11T20:38:26.000,2023-09-23T16:33:09.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,RADIATOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777916,2023-09-11T20:38:26.000,2023-09-23T16:33:08.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787912,2023-09-11T20:38:26.000,2023-09-23T16:33:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786361,2023-09-11T20:38:26.000,2023-09-23T16:33:10.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787882,2023-09-11T20:38:26.000,2023-09-23T16:33:09.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779357,2023-09-11T20:38:26.000,2023-09-23T16:33:09.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787866,2023-09-11T20:38:26.000,2023-09-23T16:33:09.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58782319,2023-09-11T20:38:25.000,2023-09-23T16:33:08.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 BRONX,2027400039,BRONX,1015150,236821,ONLINE,Unspecified,BRONX,40.816640597943895,-73.88836528707218,"{'latitude': '40.816640597943895', 'longitude': '-73.88836528707218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787359,2023-09-11T20:37:58.000,2023-09-12T00:27:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1464 WEST    5 STREET,WEST    5 STREET,65 STREET,AVENUE O,65 STREET,AVENUE O,ADDRESS,BROOKLYN,WEST    5 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T00:27:54.000,11 BROOKLYN,3065790038,BROOKLYN,989987,162067,MOBILE,Unspecified,BROOKLYN,40.611511007888105,-73.97933721048216,"{'latitude': '40.611511007888105', 'longitude': '-73.97933721048216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787561,2023-09-11T20:37:40.000,2023-09-11T20:54:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,194 AVENUE W,AVENUE W,WEST    6 STREET,VAN SICKLEN STREET,WEST    6 STREET,VAN SICKLEN STREET,ADDRESS,BROOKLYN,AVENUE W,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T20:54:18.000,15 BROOKLYN,3071680004,BROOKLYN,990881,154974,PHONE,Unspecified,BROOKLYN,40.592041540390674,-73.97612427935132,"{'latitude': '40.592041540390674', 'longitude': '-73.97612427935132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58798724,2023-09-11T20:37:38.000,2023-09-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,10003,3 SAINT MARKS PLACE,SAINT MARKS PLACE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-12T00:00:00.000,03 MANHATTAN,1004640059,MANHATTAN,987161,205011,UNKNOWN,Unspecified,MANHATTAN,40.72938404184392,-73.98949698891988,"{'latitude': '40.72938404184392', 'longitude': '-73.98949698891988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784895,2023-09-11T20:37:16.000,2023-09-11T23:40:36.000,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,11225,1000 WASHINGTON AVENUE,WASHINGTON AVENUE,CROWN STREET,MONTGOMERY STREET,CROWN STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-11T23:40:41.000,55 BROOKLYN,3011830001,BROOKLYN,994850,182479,PHONE,Unspecified,BROOKLYN,40.667533091227334,-73.96179021543885,"{'latitude': '40.667533091227334', 'longitude': '-73.96179021543885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779482,2023-09-11T20:36:33.000,2023-09-12T12:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10457,EAST  174 STREET,EAST  174 STREET,METRO NORTH RAILROAD,WEBSTER AVENUE,,,BLOCKFACE,BRONX,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-12T12:35:00.000,03 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,N/A,,,,,,,
58778511,2023-09-11T20:36:18.000,2023-09-11T21:05:27.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,173 MACDOUGAL STREET,MACDOUGAL STREET,MAC DOUGAL ALLEY,WEST    8 STREET,MAC DOUGAL ALLEY,WEST    8 STREET,ADDRESS,NEW YORK,MAC DOUGAL STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-11T21:05:31.000,02 MANHATTAN,1005537502,MANHATTAN,984737,206207,MOBILE,Unspecified,MANHATTAN,40.732667234423126,-73.99824279683753,"{'latitude': '40.732667234423126', 'longitude': '-73.99824279683753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783121,2023-09-11T20:36:11.000,2023-09-11T22:25:05.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11412,188-10 MURDOCK AVENUE,MURDOCK AVENUE,LEWISTON AVENUE,113 AVENUE,LEWISTON AVENUE,113 AVENUE,ADDRESS,SAINT ALBANS,MURDOCK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:25:09.000,12 QUEENS,4104040021,QUEENS,1049172,193457,PHONE,Unspecified,QUEENS,40.697433406580224,-73.7658706573177,"{'latitude': '40.697433406580224', 'longitude': '-73.7658706573177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780726,2023-09-11T20:36:01.000,2023-09-14T14:48:39.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10035,107 EAST  126 STREET,EAST  126 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,11 MANHATTAN,1017750006,MANHATTAN,1001415,232751,ONLINE,Unspecified,MANHATTAN,40.80550694791084,-73.93799712086526,"{'latitude': '40.80550694791084', 'longitude': '-73.93799712086526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777733,2023-09-11T20:36:00.000,2023-09-11T22:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11223,,,,,STILLWELL AVENUE,86 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-11T22:25:00.000,11 BROOKLYN,,BROOKLYN,988342,156687,UNKNOWN,Unspecified,BROOKLYN,40.59674491662976,-73.98526521941558,"{'latitude': '40.59674491662976', 'longitude': '-73.98526521941558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
